Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
052_F - Match found between block (0, 0) and block (0, 1)
052_F - Match found between block (0, 0) and block (0, 2)
052_F - Match found between block (0, 0) and block (0, 4)
052_F - Match found between block (0, 0) and block (0, 6)
052_F - Match found between block (0, 0) and block (0, 7)
052_F - Match found between block (0, 0) and block (0, 8)
052_F - Match found between block (0, 0) and block (0, 9)
052_F - Match found between block (0, 0) and block (0, 10)
052_F - Match found between block (0, 0) and block (0, 11)
052_F - Match found between block (0, 0) and block (0, 13)
052_F - Match found between block (0, 0) and block (0, 14)
052_F - Match found between block (0, 0) and block (0, 16)
052_F - Match found between block (0, 0) and block (0, 17)
052_F - Match found between block (0, 0) and block (0, 20)
052_F - Match found between block (0, 0) and block (0, 21)
052_F - Match found between block (0, 0) and block (0, 22)
052_F - Match found between block (0, 0) and block (0, 23)
052_F - Match found between block (0, 0) and block (0, 24)
052_F - Match found between block (0, 0) and block (0, 25)
052_F - Match found between block (0, 0) and block (0, 26)
052_F - Match found between block (0, 0) and block (0, 27)
052_F - Match found between block (0, 0) and block (0, 30)
052_F - Match found between block (0, 0) and block (1, 1)
052_F - Match found between block (0, 0) and block (1, 2)
052_F - Match found between block (0, 0) and block (1, 4)
052_F - Match found between block (0, 0) and block (1, 5)
052_F - Match found between block (0, 0) and block (1, 7)
052_F - Match found between block (0, 0) and block (1, 8)
052_F - Match found between block (0, 0) and block (1, 9)
052_F - Match found between block (0, 0) and block (1, 10)
052_F - Match found between block (0, 0) and block (1, 11)
052_F - Match found between block (0, 0) and block (1, 13)
052_F - Match found between block (0, 0) and block (1, 14)
052_F - Match found between block (0, 0) and block (1, 15)
052_F - Match found between block (0, 0) and block (1, 18)
052_F - Match found between block (0, 0) and block (1, 21)
052_F - Match found between block (0, 0) and block (1, 22)
052_F - Match found between block (0, 0) and block (1, 24)
052_F - Match found between block (0, 0) and block (1, 25)
052_F - Match found between block (0, 0) and block (1, 26)
052_F - Match found between block (0, 0) and block (1, 29)
052_F - Match found between block (0, 0) and block (1, 30)
052_F - Match found between block (0, 0) and block (2, 0)
052_F - Match found between block (0, 0) and block (2, 2)
052_F - Match found between block (0, 0) and block (2, 4)
052_F - Match found between block (0, 0) and block (2, 5)
052_F - Match found between block (0, 0) and block (2, 8)
052_F - Match found between block (0, 0) and block (2, 10)
052_F - Match found between block (0, 0) and block (2, 12)
052_F - Match found between block (0, 0) and block (2, 16)
052_F - Match found between block (0, 0) and block (2, 20)
052_F - Match found between block (0, 0) and block (2, 21)
052_F - Match found between block (0, 0) and block (2, 25)
052_F - Match found between block (0, 0) and block (2, 26)
052_F - Match found between block (0, 0) and block (2, 28)
052_F - Match found between block (0, 0) and block (2, 29)
052_F - Match found between block (0, 0) and block (2, 31)
052_F - Match found between block (0, 0) and block (3, 0)
052_F - Match found between block (0, 0) and block (3, 2)
052_F - Match found between block (0, 0) and block (3, 3)
052_F - Match found between block (0, 0) and block (3, 6)
052_F - Match found between block (0, 0) and block (3, 7)
052_F - Match found between block (0, 0) and block (3, 8)
052_F - Match found between block (0, 0) and block (3, 9)
052_F - Match found between block (0, 0) and block (3, 12)
052_F - Match found between block (0, 0) and block (3, 14)
052_F - Match found between block (0, 0) and block (3, 16)
052_F - Match found between block (0, 0) and block (3, 17)
052_F - Match found between block (0, 0) and block (3, 23)
052_F - Match found between block (0, 0) and block (3, 24)
052_F - Match found between block (0, 0) and block (3, 25)
052_F - Match found between block (0, 0) and block (3, 26)
052_F - Match found between block (0, 0) and block (3, 29)
052_F - Match found between block (0, 0) and block (3, 30)
052_F - Match found between block (0, 0) and block (4, 1)
052_F - Match found between block (0, 0) and block (4, 3)
052_F - Match found between block (0, 0) and block (4, 6)
