Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
090_R - Match found between block (0, 0) and block (0, 1)
090_R - Match found between block (0, 0) and block (0, 2)
090_R - Match found between block (0, 0) and block (0, 3)
090_R - Match found between block (0, 0) and block (0, 4)
090_R - Match found between block (0, 0) and block (0, 5)
090_R - Match found between block (0, 0) and block (0, 6)
090_R - Match found between block (0, 0) and block (0, 7)
090_R - Match found between block (0, 0) and block (0, 8)
090_R - Match found between block (0, 0) and block (0, 9)
090_R - Match found between block (0, 0) and block (0, 10)
090_R - Match found between block (0, 0) and block (0, 11)
090_R - Match found between block (0, 0) and block (0, 12)
090_R - Match found between block (0, 0) and block (0, 13)
090_R - Match found between block (0, 0) and block (0, 14)
090_R - Match found between block (0, 0) and block (0, 15)
090_R - Match found between block (0, 0) and block (0, 16)
090_R - Match found between block (0, 0) and block (0, 17)
090_R - Match found between block (0, 0) and block (0, 18)
090_R - Match found between block (0, 0) and block (0, 19)
090_R - Match found between block (0, 0) and block (0, 20)
090_R - Match found between block (0, 0) and block (0, 21)
090_R - Match found between block (0, 0) and block (0, 22)
090_R - Match found between block (0, 0) and block (0, 23)
090_R - Match found between block (0, 0) and block (0, 24)
090_R - Match found between block (0, 0) and block (0, 25)
090_R - Match found between block (0, 0) and block (0, 26)
090_R - Match found between block (0, 0) and block (0, 27)
090_R - Match found between block (0, 0) and block (0, 28)
090_R - Match found between block (0, 0) and block (0, 29)
090_R - Match found between block (0, 0) and block (0, 30)
090_R - Match found between block (0, 0) and block (0, 31)
090_R - Match found between block (0, 0) and block (1, 0)
090_R - Match found between block (0, 0) and block (1, 1)
090_R - Match found between block (0, 0) and block (1, 2)
090_R - Match found between block (0, 0) and block (1, 3)
090_R - Match found between block (0, 0) and block (1, 4)
090_R - Match found between block (0, 0) and block (1, 5)
090_R - Match found between block (0, 0) and block (1, 6)
090_R - Match found between block (0, 0) and block (1, 7)
090_R - Match found between block (0, 0) and block (1, 8)
090_R - Match found between block (0, 0) and block (1, 9)
090_R - Match found between block (0, 0) and block (1, 10)
090_R - Match found between block (0, 0) and block (1, 11)
090_R - Match found between block (0, 0) and block (1, 12)
090_R - Match found between block (0, 0) and block (1, 13)
090_R - Match found between block (0, 0) and block (1, 14)
090_R - Match found between block (0, 0) and block (1, 15)
090_R - Match found between block (0, 0) and block (1, 16)
090_R - Match found between block (0, 0) and block (1, 17)
090_R - Match found between block (0, 0) and block (1, 18)
090_R - Match found between block (0, 0) and block (1, 19)
090_R - Match found between block (0, 0) and block (1, 20)
090_R - Match found between block (0, 0) and block (1, 21)
090_R - Match found between block (0, 0) and block (1, 22)
090_R - Match found between block (0, 0) and block (1, 23)
090_R - Match found between block (0, 0) and block (1, 24)
090_R - Match found between block (0, 0) and block (1, 25)
090_R - Match found between block (0, 0) and block (1, 26)
090_R - Match found between block (0, 0) and block (1, 27)
090_R - Match found between block (0, 0) and block (1, 28)
090_R - Match found between block (0, 0) and block (1, 29)
090_R - Match found between block (0, 0) and block (1, 30)
090_R - Match found between block (0, 0) and block (1, 31)
090_R - Match found between block (0, 0) and block (2, 0)
090_R - Match found between block (0, 0) and block (2, 1)
090_R - Match found between block (0, 0) and block (2, 2)
090_R - Match found between block (0, 0) and block (2, 3)
090_R - Match found between block (0, 0) and block (2, 4)
090_R - Match found between block (0, 0) and block (2, 5)
090_R - Match found between block (0, 0) and block (2, 6)
090_R - Match found between block (0, 0) and block (2, 7)
090_R - Match found between block (0, 0) and block (2, 8)
090_R - Match found between block (0, 0) and block (2, 9)
090_R - Match found between block (0, 0) and block (2, 10)
090_R - Match found between block (0, 0) and block (2, 11)
090_R - Match found between block (0, 0) and block (2, 12)
090_R - Match found between block (0, 0) and block (2, 13)
090_R - Match found between block (0, 0) and block (2, 14)
090_R - Match found between block (0, 0) and block (2, 15)
090_R - Match found between block (0, 0) and block (2, 16)
090_R - Match found between block (0, 0) and block (2, 17)
090_R - Match found between block (0, 0) and block (2, 18)
090_R - Match found between block (0, 0) and block (2, 19)
090_R - Match found between block (0, 0) and block (2, 20)
090_R - Match found between block (0, 0) and block (2, 21)
090_R - Match found between block (0, 0) and block (2, 22)
090_R - Match found between block (0, 0) and block (2, 23)
090_R - Match found between block (0, 0) and block (2, 24)
090_R - Match found between block (0, 0) and block (2, 25)
090_R - Match found between block (0, 0) and block (2, 26)
090_R - Match found between block (0, 0) and block (2, 27)
090_R - Match found between block (0, 0) and block (2, 28)
090_R - Match found between block (0, 0) and block (2, 29)
090_R - Match found between block (0, 0) and block (2, 30)
090_R - Match found between block (0, 0) and block (2, 31)
090_R - Match found between block (0, 0) and block (3, 0)
090_R - Match found between block (0, 0) and block (3, 1)
090_R - Match found between block (0, 0) and block (3, 2)
090_R - Match found between block (0, 0) and block (3, 3)
090_R - Match found between block (0, 0) and block (3, 4)
090_R - Match found between block (0, 0) and block (3, 5)
090_R - Match found between block (0, 0) and block (3, 6)
090_R - Match found between block (0, 0) and block (3, 7)
090_R - Match found between block (0, 0) and block (3, 8)
090_R - Match found between block (0, 0) and block (3, 9)
090_R - Match found between block (0, 0) and block (3, 10)
090_R - Match found between block (0, 0) and block (3, 11)
090_R - Match found between block (0, 0) and block (3, 12)
090_R - Match found between block (0, 0) and block (3, 13)
090_R - Match found between block (0, 0) and block (3, 14)
090_R - Match found between block (0, 0) and block (3, 15)
090_R - Match found between block (0, 0) and block (3, 16)
090_R - Match found between block (0, 0) and block (3, 17)
090_R - Match found between block (0, 0) and block (3, 18)
090_R - Match found between block (0, 0) and block (3, 19)
090_R - Match found between block (0, 0) and block (3, 20)
090_R - Match found between block (0, 0) and block (3, 21)
090_R - Match found between block (0, 0) and block (3, 22)
090_R - Match found between block (0, 0) and block (3, 23)
090_R - Match found between block (0, 0) and block (3, 24)
090_R - Match found between block (0, 0) and block (3, 25)
090_R - Match found between block (0, 0) and block (3, 26)
090_R - Match found between block (0, 0) and block (3, 27)
090_R - Match found between block (0, 0) and block (3, 28)
090_R - Match found between block (0, 0) and block (3, 29)
090_R - Match found between block (0, 0) and block (3, 30)
090_R - Match found between block (0, 0) and block (3, 31)
090_R - Match found between block (0, 0) and block (4, 0)
090_R - Match found between block (0, 0) and block (4, 1)
090_R - Match found between block (0, 0) and block (4, 2)
090_R - Match found between block (0, 0) and block (4, 3)
090_R - Match found between block (0, 0) and block (4, 4)
090_R - Match found between block (0, 0) and block (4, 5)
090_R - Match found between block (0, 0) and block (4, 6)
090_R - Match found between block (0, 0) and block (4, 7)
090_R - Match found between block (0, 0) and block (4, 8)
090_R - Match found between block (0, 0) and block (4, 9)
090_R - Match found between block (0, 0) and block (4, 10)
090_R - Match found between block (0, 0) and block (4, 11)
090_R - Match found between block (0, 0) and block (4, 12)
090_R - Match found between block (0, 0) and block (4, 13)
090_R - Match found between block (0, 0) and block (4, 14)
090_R - Match found between block (0, 0) and block (4, 15)
090_R - Match found between block (0, 0) and block (4, 16)
090_R - Match found between block (0, 0) and block (4, 17)
090_R - Match found between block (0, 0) and block (4, 18)
090_R - Match found between block (0, 0) and block (4, 19)
090_R - Match found between block (0, 0) and block (4, 20)
090_R - Match found between block (0, 0) and block (4, 21)
090_R - Match found between block (0, 0) and block (4, 22)
090_R - Match found between block (0, 0) and block (4, 23)
090_R - Match found between block (0, 0) and block (4, 24)
090_R - Match found between block (0, 0) and block (4, 25)
090_R - Match found between block (0, 0) and block (4, 26)
090_R - Match found between block (0, 0) and block (4, 27)
090_R - Match found between block (0, 0) and block (4, 28)
090_R - Match found between block (0, 0) and block (4, 29)
090_R - Match found between block (0, 0) and block (4, 30)
090_R - Match found between block (0, 0) and block (4, 31)
090_R - Match found between block (0, 0) and block (5, 0)
090_R - Match found between block (0, 0) and block (5, 1)
090_R - Match found between block (0, 0) and block (5, 2)
090_R - Match found between block (0, 0) and block (5, 3)
090_R - Match found between block (0, 0) and block (5, 4)
090_R - Match found between block (0, 0) and block (5, 5)
090_R - Match found between block (0, 0) and block (5, 6)
090_R - Match found between block (0, 0) and block (5, 7)
090_R - Match found between block (0, 0) and block (5, 8)
090_R - Match found between block (0, 0) and block (5, 9)
090_R - Match found between block (0, 0) and block (5, 10)
090_R - Match found between block (0, 0) and block (5, 11)
090_R - Match found between block (0, 0) and block (5, 12)
090_R - Match found between block (0, 0) and block (5, 13)
090_R - Match found between block (0, 0) and block (5, 14)
090_R - Match found between block (0, 0) and block (5, 15)
090_R - Match found between block (0, 0) and block (5, 16)
090_R - Match found between block (0, 0) and block (5, 17)
090_R - Match found between block (0, 0) and block (5, 18)
090_R - Match found between block (0, 0) and block (5, 19)
090_R - Match found between block (0, 0) and block (5, 20)
090_R - Match found between block (0, 0) and block (5, 21)
090_R - Match found between block (0, 0) and block (5, 22)
090_R - Match found between block (0, 0) and block (5, 23)
090_R - Match found between block (0, 0) and block (5, 24)
090_R - Match found between block (0, 0) and block (5, 25)
090_R - Match found between block (0, 0) and block (5, 26)
090_R - Match found between block (0, 0) and block (5, 27)
090_R - Match found between block (0, 0) and block (5, 28)
090_R - Match found between block (0, 0) and block (5, 29)
090_R - Match found between block (0, 0) and block (5, 30)
090_R - Match found between block (0, 0) and block (5, 31)
090_R - Match found between block (0, 0) and block (6, 0)
090_R - Match found between block (0, 0) and block (6, 1)
090_R - Match found between block (0, 0) and block (6, 2)
090_R - Match found between block (0, 0) and block (6, 3)
090_R - Match found between block (0, 0) and block (6, 4)
090_R - Match found between block (0, 0) and block (6, 5)
090_R - Match found between block (0, 0) and block (6, 6)
090_R - Match found between block (0, 0) and block (6, 7)
090_R - Match found between block (0, 0) and block (6, 8)
090_R - Match found between block (0, 0) and block (6, 9)
090_R - Match found between block (0, 0) and block (6, 10)
090_R - Match found between block (0, 0) and block (6, 11)
090_R - Match found between block (0, 0) and block (6, 12)
090_R - Match found between block (0, 0) and block (6, 13)
090_R - Match found between block (0, 0) and block (6, 14)
090_R - Match found between block (0, 0) and block (6, 15)
090_R - Match found between block (0, 0) and block (6, 16)
090_R - Match found between block (0, 0) and block (6, 17)
090_R - Match found between block (0, 0) and block (6, 18)
090_R - Match found between block (0, 0) and block (6, 19)
090_R - Match found between block (0, 0) and block (6, 20)
090_R - Match found between block (0, 0) and block (6, 21)
090_R - Match found between block (0, 0) and block (6, 22)
090_R - Match found between block (0, 0) and block (6, 23)
090_R - Match found between block (0, 0) and block (6, 24)
090_R - Match found between block (0, 0) and block (6, 25)
090_R - Match found between block (0, 0) and block (6, 26)
090_R - Match found between block (0, 0) and block (6, 27)
090_R - Match found between block (0, 0) and block (6, 28)
090_R - Match found between block (0, 0) and block (6, 29)
090_R - Match found between block (0, 0) and block (6, 30)
090_R - Match found between block (0, 0) and block (6, 31)
090_R - Match found between block (0, 0) and block (7, 0)
090_R - Match found between block (0, 0) and block (7, 1)
090_R - Match found between block (0, 0) and block (7, 2)
090_R - Match found between block (0, 0) and block (7, 3)
090_R - Match found between block (0, 0) and block (7, 4)
090_R - Match found between block (0, 0) and block (7, 5)
090_R - Match found between block (0, 0) and block (7, 6)
090_R - Match found between block (0, 0) and block (7, 7)
090_R - Match found between block (0, 0) and block (7, 8)
090_R - Match found between block (0, 0) and block (7, 9)
090_R - Match found between block (0, 0) and block (7, 10)
090_R - Match found between block (0, 0) and block (7, 11)
090_R - Match found between block (0, 0) and block (7, 12)
090_R - Match found between block (0, 0) and block (7, 13)
090_R - Match found between block (0, 0) and block (7, 14)
090_R - Match found between block (0, 0) and block (7, 15)
090_R - Match found between block (0, 0) and block (7, 16)
090_R - Match found between block (0, 0) and block (7, 17)
090_R - Match found between block (0, 0) and block (7, 18)
090_R - Match found between block (0, 0) and block (7, 19)
090_R - Match found between block (0, 0) and block (7, 20)
090_R - Match found between block (0, 0) and block (7, 21)
090_R - Match found between block (0, 0) and block (7, 22)
090_R - Match found between block (0, 0) and block (7, 23)
090_R - Match found between block (0, 0) and block (7, 24)
090_R - Match found between block (0, 0) and block (7, 25)
090_R - Match found between block (0, 0) and block (7, 26)
090_R - Match found between block (0, 0) and block (7, 27)
090_R - Match found between block (0, 0) and block (7, 28)
090_R - Match found between block (0, 0) and block (7, 29)
090_R - Match found between block (0, 0) and block (7, 30)
090_R - Match found between block (0, 0) and block (7, 31)
090_R - Match found between block (0, 0) and block (8, 0)
090_R - Match found between block (0, 0) and block (8, 1)
090_R - Match found between block (0, 0) and block (8, 2)
090_R - Match found between block (0, 0) and block (8, 3)
090_R - Match found between block (0, 0) and block (8, 4)
090_R - Match found between block (0, 0) and block (8, 5)
090_R - Match found between block (0, 0) and block (8, 6)
090_R - Match found between block (0, 0) and block (8, 7)
090_R - Match found between block (0, 0) and block (8, 8)
090_R - Match found between block (0, 0) and block (8, 9)
090_R - Match found between block (0, 0) and block (8, 10)
090_R - Match found between block (0, 0) and block (8, 11)
090_R - Match found between block (0, 0) and block (8, 12)
090_R - Match found between block (0, 0) and block (8, 13)
090_R - Match found between block (0, 0) and block (8, 14)
090_R - Match found between block (0, 0) and block (8, 15)
090_R - Match found between block (0, 0) and block (8, 16)
090_R - Match found between block (0, 0) and block (8, 17)
090_R - Match found between block (0, 0) and block (8, 18)
090_R - Match found between block (0, 0) and block (8, 19)
090_R - Match found between block (0, 0) and block (8, 20)
090_R - Match found between block (0, 0) and block (8, 21)
090_R - Match found between block (0, 0) and block (8, 22)
090_R - Match found between block (0, 0) and block (8, 23)
090_R - Match found between block (0, 0) and block (8, 24)
090_R - Match found between block (0, 0) and block (8, 25)
090_R - Match found between block (0, 0) and block (8, 26)
090_R - Match found between block (0, 0) and block (8, 27)
090_R - Match found between block (0, 0) and block (8, 28)
090_R - Match found between block (0, 0) and block (8, 29)
090_R - Match found between block (0, 0) and block (8, 30)
090_R - Match found between block (0, 0) and block (8, 31)
090_R - Match found between block (0, 0) and block (9, 0)
090_R - Match found between block (0, 0) and block (9, 1)
090_R - Match found between block (0, 0) and block (9, 2)
090_R - Match found between block (0, 0) and block (9, 3)
090_R - Match found between block (0, 0) and block (9, 4)
090_R - Match found between block (0, 0) and block (9, 5)
090_R - Match found between block (0, 0) and block (9, 6)
090_R - Match found between block (0, 0) and block (9, 7)
090_R - Match found between block (0, 0) and block (9, 8)
090_R - Match found between block (0, 0) and block (9, 9)
090_R - Match found between block (0, 0) and block (9, 10)
090_R - Match found between block (0, 0) and block (9, 11)
090_R - Match found between block (0, 0) and block (9, 12)
090_R - Match found between block (0, 0) and block (9, 13)
090_R - Match found between block (0, 0) and block (9, 14)
090_R - Match found between block (0, 0) and block (9, 15)
090_R - Match found between block (0, 0) and block (9, 16)
090_R - Match found between block (0, 0) and block (9, 17)
090_R - Match found between block (0, 0) and block (9, 18)
090_R - Match found between block (0, 0) and block (9, 19)
090_R - Match found between block (0, 0) and block (9, 20)
090_R - Match found between block (0, 0) and block (9, 21)
090_R - Match found between block (0, 0) and block (9, 22)
090_R - Match found between block (0, 0) and block (9, 23)
090_R - Match found between block (0, 0) and block (9, 24)
090_R - Match found between block (0, 0) and block (9, 25)
090_R - Match found between block (0, 0) and block (9, 26)
090_R - Match found between block (0, 0) and block (9, 27)
090_R - Match found between block (0, 0) and block (9, 28)
090_R - Match found between block (0, 0) and block (9, 29)
090_R - Match found between block (0, 0) and block (9, 30)
090_R - Match found between block (0, 0) and block (9, 31)
090_R - Match found between block (0, 0) and block (10, 0)
090_R - Match found between block (0, 0) and block (10, 1)
090_R - Match found between block (0, 0) and block (10, 2)
090_R - Match found between block (0, 0) and block (10, 3)
090_R - Match found between block (0, 0) and block (10, 4)
090_R - Match found between block (0, 0) and block (10, 5)
090_R - Match found between block (0, 0) and block (10, 6)
090_R - Match found between block (0, 0) and block (10, 7)
090_R - Match found between block (0, 0) and block (10, 8)
090_R - Match found between block (0, 0) and block (10, 9)
090_R - Match found between block (0, 0) and block (10, 10)
