Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
174_R - Match found between block (0, 0) and block (0, 1)
174_R - Match found between block (0, 0) and block (0, 2)
174_R - Match found between block (0, 0) and block (0, 3)
174_R - Match found between block (0, 0) and block (0, 4)
174_R - Match found between block (0, 0) and block (0, 5)
174_R - Match found between block (0, 0) and block (0, 6)
174_R - Match found between block (0, 0) and block (0, 7)
174_R - Match found between block (0, 0) and block (0, 8)
174_R - Match found between block (0, 0) and block (0, 9)
174_R - Match found between block (0, 0) and block (0, 10)
174_R - Match found between block (0, 0) and block (0, 11)
174_R - Match found between block (0, 0) and block (0, 12)
174_R - Match found between block (0, 0) and block (0, 13)
174_R - Match found between block (0, 0) and block (0, 14)
174_R - Match found between block (0, 0) and block (0, 15)
174_R - Match found between block (0, 0) and block (0, 16)
174_R - Match found between block (0, 0) and block (0, 17)
174_R - Match found between block (0, 0) and block (0, 18)
174_R - Match found between block (0, 0) and block (0, 19)
174_R - Match found between block (0, 0) and block (0, 20)
174_R - Match found between block (0, 0) and block (0, 21)
174_R - Match found between block (0, 0) and block (0, 22)
174_R - Match found between block (0, 0) and block (0, 23)
174_R - Match found between block (0, 0) and block (0, 24)
174_R - Match found between block (0, 0) and block (0, 25)
174_R - Match found between block (0, 0) and block (0, 26)
174_R - Match found between block (0, 0) and block (0, 27)
174_R - Match found between block (0, 0) and block (0, 28)
174_R - Match found between block (0, 0) and block (0, 29)
174_R - Match found between block (0, 0) and block (0, 30)
174_R - Match found between block (0, 0) and block (0, 31)
174_R - Match found between block (0, 0) and block (1, 0)
174_R - Match found between block (0, 0) and block (1, 1)
174_R - Match found between block (0, 0) and block (1, 2)
174_R - Match found between block (0, 0) and block (1, 3)
174_R - Match found between block (0, 0) and block (1, 4)
174_R - Match found between block (0, 0) and block (1, 5)
174_R - Match found between block (0, 0) and block (1, 6)
174_R - Match found between block (0, 0) and block (1, 7)
174_R - Match found between block (0, 0) and block (1, 8)
174_R - Match found between block (0, 0) and block (1, 9)
174_R - Match found between block (0, 0) and block (1, 10)
174_R - Match found between block (0, 0) and block (1, 11)
174_R - Match found between block (0, 0) and block (1, 12)
174_R - Match found between block (0, 0) and block (1, 13)
174_R - Match found between block (0, 0) and block (1, 14)
174_R - Match found between block (0, 0) and block (1, 15)
174_R - Match found between block (0, 0) and block (1, 16)
174_R - Match found between block (0, 0) and block (1, 17)
174_R - Match found between block (0, 0) and block (1, 18)
174_R - Match found between block (0, 0) and block (1, 19)
174_R - Match found between block (0, 0) and block (1, 20)
174_R - Match found between block (0, 0) and block (1, 21)
174_R - Match found between block (0, 0) and block (1, 22)
174_R - Match found between block (0, 0) and block (1, 23)
174_R - Match found between block (0, 0) and block (1, 24)
174_R - Match found between block (0, 0) and block (1, 25)
174_R - Match found between block (0, 0) and block (1, 26)
174_R - Match found between block (0, 0) and block (1, 27)
174_R - Match found between block (0, 0) and block (1, 28)
174_R - Match found between block (0, 0) and block (1, 29)
174_R - Match found between block (0, 0) and block (1, 30)
174_R - Match found between block (0, 0) and block (1, 31)
174_R - Match found between block (0, 0) and block (2, 0)
174_R - Match found between block (0, 0) and block (2, 1)
174_R - Match found between block (0, 0) and block (2, 2)
174_R - Match found between block (0, 0) and block (2, 3)
174_R - Match found between block (0, 0) and block (2, 4)
174_R - Match found between block (0, 0) and block (2, 5)
174_R - Match found between block (0, 0) and block (2, 6)
174_R - Match found between block (0, 0) and block (2, 7)
174_R - Match found between block (0, 0) and block (2, 8)
174_R - Match found between block (0, 0) and block (2, 9)
174_R - Match found between block (0, 0) and block (2, 10)
174_R - Match found between block (0, 0) and block (2, 11)
174_R - Match found between block (0, 0) and block (2, 12)
174_R - Match found between block (0, 0) and block (2, 13)
174_R - Match found between block (0, 0) and block (2, 14)
174_R - Match found between block (0, 0) and block (2, 15)
174_R - Match found between block (0, 0) and block (2, 16)
174_R - Match found between block (0, 0) and block (2, 17)
174_R - Match found between block (0, 0) and block (2, 18)
174_R - Match found between block (0, 0) and block (2, 19)
174_R - Match found between block (0, 0) and block (2, 20)
174_R - Match found between block (0, 0) and block (2, 21)
174_R - Match found between block (0, 0) and block (2, 22)
174_R - Match found between block (0, 0) and block (2, 23)
174_R - Match found between block (0, 0) and block (2, 24)
174_R - Match found between block (0, 0) and block (2, 25)
174_R - Match found between block (0, 0) and block (2, 26)
174_R - Match found between block (0, 0) and block (2, 27)
174_R - Match found between block (0, 0) and block (2, 28)
174_R - Match found between block (0, 0) and block (2, 29)
174_R - Match found between block (0, 0) and block (2, 30)
174_R - Match found between block (0, 0) and block (2, 31)
174_R - Match found between block (0, 0) and block (3, 0)
174_R - Match found between block (0, 0) and block (3, 1)
174_R - Match found between block (0, 0) and block (3, 2)
174_R - Match found between block (0, 0) and block (3, 3)
174_R - Match found between block (0, 0) and block (3, 4)
174_R - Match found between block (0, 0) and block (3, 5)
174_R - Match found between block (0, 0) and block (3, 6)
174_R - Match found between block (0, 0) and block (3, 7)
174_R - Match found between block (0, 0) and block (3, 8)
174_R - Match found between block (0, 0) and block (3, 9)
174_R - Match found between block (0, 0) and block (3, 10)
174_R - Match found between block (0, 0) and block (3, 11)
174_R - Match found between block (0, 0) and block (3, 12)
174_R - Match found between block (0, 0) and block (3, 13)
174_R - Match found between block (0, 0) and block (3, 14)
174_R - Match found between block (0, 0) and block (3, 15)
174_R - Match found between block (0, 0) and block (3, 16)
174_R - Match found between block (0, 0) and block (3, 17)
174_R - Match found between block (0, 0) and block (3, 18)
174_R - Match found between block (0, 0) and block (3, 19)
174_R - Match found between block (0, 0) and block (3, 20)
174_R - Match found between block (0, 0) and block (3, 21)
174_R - Match found between block (0, 0) and block (3, 22)
174_R - Match found between block (0, 0) and block (3, 23)
174_R - Match found between block (0, 0) and block (3, 24)
174_R - Match found between block (0, 0) and block (3, 25)
174_R - Match found between block (0, 0) and block (3, 26)
174_R - Match found between block (0, 0) and block (3, 27)
174_R - Match found between block (0, 0) and block (3, 28)
174_R - Match found between block (0, 0) and block (3, 29)
