Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
167_F - Match found between block (0, 0) and block (3, 16)
167_F - Match found between block (0, 0) and block (6, 1)
167_F - Match found between block (0, 0) and block (6, 12)
167_F - Match found between block (0, 0) and block (7, 0)
167_F - Match found between block (0, 0) and block (7, 1)
167_F - Match found between block (0, 0) and block (7, 14)
167_F - Match found between block (0, 0) and block (8, 0)
167_F - Match found between block (0, 0) and block (8, 1)
167_F - Match found between block (0, 0) and block (8, 2)
167_F - Match found between block (0, 0) and block (8, 15)
167_F - Match found between block (0, 0) and block (9, 0)
167_F - Match found between block (0, 0) and block (10, 1)
167_F - Match found between block (0, 0) and block (10, 12)
167_F - Match found between block (0, 0) and block (10, 28)
167_F - Match found between block (0, 0) and block (11, 27)
167_F - Match found between block (0, 0) and block (13, 13)
167_F - Match found between block (0, 0) and block (14, 13)
167_F - Match found between block (0, 0) and block (15, 9)
167_F - Match found between block (0, 0) and block (15, 12)
167_F - Match found between block (0, 0) and block (16, 11)
167_F - Match found between block (0, 0) and block (16, 12)
167_F - Match found between block (0, 0) and block (17, 10)
167_F - Match found between block (0, 0) and block (17, 14)
167_F - Match found between block (0, 0) and block (19, 8)
167_F - Match found between block (0, 0) and block (19, 11)
167_F - Match found between block (0, 0) and block (19, 19)
167_F - Match found between block (0, 0) and block (20, 15)
167_F - Match found between block (0, 0) and block (21, 6)
167_F - Match found between block (0, 0) and block (23, 6)
167_F - Match found between block (0, 0) and block (24, 0)
167_F - Match found between block (0, 0) and block (25, 15)
167_F - Match found between block (0, 0) and block (26, 29)
167_F - Match found between block (0, 0) and block (27, 17)
167_F - Match found between block (0, 0) and block (31, 30)
167_F - Match found between block (0, 0) and block (31, 31)
167_F - Match found between block (0, 1) and block (0, 7)
167_F - Match found between block (0, 1) and block (0, 10)
167_F - Match found between block (0, 1) and block (0, 13)
167_F - Match found between block (0, 1) and block (0, 17)
167_F - Match found between block (0, 1) and block (0, 18)
167_F - Match found between block (0, 1) and block (0, 22)
167_F - Match found between block (0, 1) and block (1, 0)
167_F - Match found between block (0, 1) and block (1, 11)
167_F - Match found between block (0, 1) and block (1, 12)
167_F - Match found between block (0, 1) and block (1, 13)
167_F - Match found between block (0, 1) and block (1, 21)
167_F - Match found between block (0, 1) and block (1, 22)
167_F - Match found between block (0, 1) and block (1, 26)
167_F - Match found between block (0, 1) and block (2, 0)
167_F - Match found between block (0, 1) and block (2, 12)
167_F - Match found between block (0, 1) and block (2, 13)
167_F - Match found between block (0, 1) and block (2, 23)
167_F - Match found between block (0, 1) and block (2, 31)
167_F - Match found between block (0, 1) and block (3, 10)
167_F - Match found between block (0, 1) and block (3, 13)
167_F - Match found between block (0, 1) and block (3, 19)
167_F - Match found between block (0, 1) and block (3, 21)
167_F - Match found between block (0, 1) and block (3, 23)
167_F - Match found between block (0, 1) and block (3, 26)
167_F - Match found between block (0, 1) and block (3, 27)
167_F - Match found between block (0, 1) and block (4, 2)
167_F - Match found between block (0, 1) and block (4, 4)
167_F - Match found between block (0, 1) and block (4, 5)
167_F - Match found between block (0, 1) and block (4, 6)
167_F - Match found between block (0, 1) and block (4, 7)
167_F - Match found between block (0, 1) and block (4, 13)
167_F - Match found between block (0, 1) and block (4, 15)
167_F - Match found between block (0, 1) and block (4, 20)
167_F - Match found between block (0, 1) and block (4, 21)
167_F - Match found between block (0, 1) and block (4, 23)
167_F - Match found between block (0, 1) and block (4, 24)
167_F - Match found between block (0, 1) and block (4, 27)
167_F - Match found between block (0, 1) and block (4, 29)
167_F - Match found between block (0, 1) and block (4, 31)
167_F - Match found between block (0, 1) and block (5, 5)
167_F - Match found between block (0, 1) and block (5, 13)
167_F - Match found between block (0, 1) and block (5, 18)
167_F - Match found between block (0, 1) and block (5, 21)
167_F - Match found between block (0, 1) and block (5, 24)
167_F - Match found between block (0, 1) and block (5, 29)
167_F - Match found between block (0, 1) and block (5, 31)
167_F - Match found between block (0, 1) and block (6, 19)
167_F - Match found between block (0, 1) and block (6, 23)
167_F - Match found between block (0, 1) and block (6, 25)
167_F - Match found between block (0, 1) and block (7, 4)
167_F - Match found between block (0, 1) and block (7, 5)
167_F - Match found between block (0, 1) and block (7, 6)
167_F - Match found between block (0, 1) and block (7, 12)
167_F - Match found between block (0, 1) and block (7, 13)
167_F - Match found between block (0, 1) and block (7, 22)
167_F - Match found between block (0, 1) and block (7, 25)
167_F - Match found between block (0, 1) and block (7, 26)
167_F - Match found between block (0, 1) and block (8, 20)
167_F - Match found between block (0, 1) and block (8, 21)
167_F - Match found between block (0, 1) and block (8, 23)
167_F - Match found between block (0, 1) and block (8, 26)
167_F - Match found between block (0, 1) and block (8, 27)
167_F - Match found between block (0, 1) and block (9, 9)
167_F - Match found between block (0, 1) and block (9, 27)
167_F - Match found between block (0, 1) and block (10, 4)
167_F - Match found between block (0, 1) and block (10, 5)
167_F - Match found between block (0, 1) and block (10, 10)
167_F - Match found between block (0, 1) and block (10, 19)
167_F - Match found between block (0, 1) and block (10, 20)
167_F - Match found between block (0, 1) and block (10, 21)
167_F - Match found between block (0, 1) and block (10, 22)
167_F - Match found between block (0, 1) and block (10, 23)
167_F - Match found between block (0, 1) and block (10, 24)
167_F - Match found between block (0, 1) and block (10, 25)
167_F - Match found between block (0, 1) and block (10, 27)
167_F - Match found between block (0, 1) and block (11, 1)
167_F - Match found between block (0, 1) and block (11, 4)
167_F - Match found between block (0, 1) and block (11, 9)
167_F - Match found between block (0, 1) and block (11, 13)
167_F - Match found between block (0, 1) and block (11, 22)
167_F - Match found between block (0, 1) and block (11, 23)
167_F - Match found between block (0, 1) and block (11, 24)
167_F - Match found between block (0, 1) and block (12, 4)
167_F - Match found between block (0, 1) and block (12, 6)
167_F - Match found between block (0, 1) and block (12, 9)
167_F - Match found between block (0, 1) and block (12, 19)
167_F - Match found between block (0, 1) and block (12, 20)
167_F - Match found between block (0, 1) and block (12, 22)
167_F - Match found between block (0, 1) and block (12, 27)
167_F - Match found between block (0, 1) and block (12, 28)
167_F - Match found between block (0, 1) and block (12, 31)
167_F - Match found between block (0, 1) and block (13, 9)
167_F - Match found between block (0, 1) and block (13, 10)
167_F - Match found between block (0, 1) and block (13, 16)
167_F - Match found between block (0, 1) and block (13, 17)
167_F - Match found between block (0, 1) and block (13, 19)
167_F - Match found between block (0, 1) and block (13, 22)
167_F - Match found between block (0, 1) and block (13, 23)
167_F - Match found between block (0, 1) and block (13, 28)
167_F - Match found between block (0, 1) and block (13, 29)
167_F - Match found between block (0, 1) and block (13, 30)
167_F - Match found between block (0, 1) and block (14, 4)
167_F - Match found between block (0, 1) and block (14, 8)
167_F - Match found between block (0, 1) and block (14, 9)
167_F - Match found between block (0, 1) and block (14, 10)
167_F - Match found between block (0, 1) and block (14, 11)
167_F - Match found between block (0, 1) and block (14, 15)
167_F - Match found between block (0, 1) and block (14, 16)
167_F - Match found between block (0, 1) and block (14, 20)
167_F - Match found between block (0, 1) and block (14, 26)
167_F - Match found between block (0, 1) and block (14, 27)
167_F - Match found between block (0, 1) and block (14, 30)
167_F - Match found between block (0, 1) and block (15, 4)
167_F - Match found between block (0, 1) and block (15, 8)
167_F - Match found between block (0, 1) and block (15, 10)
167_F - Match found between block (0, 1) and block (15, 13)
167_F - Match found between block (0, 1) and block (15, 14)
167_F - Match found between block (0, 1) and block (15, 20)
167_F - Match found between block (0, 1) and block (15, 23)
