Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
109_F - Match found between block (0, 1) and block (2, 4)
109_F - Match found between block (0, 1) and block (10, 4)
109_F - Match found between block (0, 1) and block (12, 5)
109_F - Match found between block (0, 1) and block (15, 4)
109_F - Match found between block (0, 1) and block (17, 3)
109_F - Match found between block (0, 1) and block (18, 2)
109_F - Match found between block (0, 1) and block (19, 2)
109_F - Match found between block (0, 1) and block (22, 5)
109_F - Match found between block (0, 6) and block (2, 6)
109_F - Match found between block (0, 6) and block (3, 24)
109_F - Match found between block (0, 6) and block (5, 20)
109_F - Match found between block (0, 6) and block (5, 23)
109_F - Match found between block (0, 6) and block (6, 11)
109_F - Match found between block (0, 6) and block (7, 7)
109_F - Match found between block (0, 6) and block (7, 11)
109_F - Match found between block (0, 6) and block (7, 19)
109_F - Match found between block (0, 6) and block (7, 23)
109_F - Match found between block (0, 6) and block (7, 24)
109_F - Match found between block (0, 6) and block (8, 6)
109_F - Match found between block (0, 6) and block (8, 11)
109_F - Match found between block (0, 6) and block (8, 19)
109_F - Match found between block (0, 6) and block (9, 12)
109_F - Match found between block (0, 6) and block (9, 13)
109_F - Match found between block (0, 6) and block (10, 6)
109_F - Match found between block (0, 6) and block (10, 11)
109_F - Match found between block (0, 6) and block (10, 19)
109_F - Match found between block (0, 6) and block (11, 5)
109_F - Match found between block (0, 6) and block (11, 11)
109_F - Match found between block (0, 6) and block (11, 19)
109_F - Match found between block (0, 6) and block (12, 11)
109_F - Match found between block (0, 6) and block (12, 19)
109_F - Match found between block (0, 6) and block (13, 11)
109_F - Match found between block (0, 6) and block (13, 18)
109_F - Match found between block (0, 6) and block (13, 19)
109_F - Match found between block (0, 6) and block (14, 11)
109_F - Match found between block (0, 6) and block (14, 18)
109_F - Match found between block (0, 6) and block (14, 19)
109_F - Match found between block (0, 6) and block (15, 6)
109_F - Match found between block (0, 6) and block (15, 7)
109_F - Match found between block (0, 6) and block (15, 11)
109_F - Match found between block (0, 6) and block (15, 18)
109_F - Match found between block (0, 6) and block (16, 3)
109_F - Match found between block (0, 6) and block (16, 6)
109_F - Match found between block (0, 6) and block (16, 7)
109_F - Match found between block (0, 6) and block (16, 11)
109_F - Match found between block (0, 6) and block (16, 18)
109_F - Match found between block (0, 6) and block (17, 7)
109_F - Match found between block (0, 6) and block (17, 18)
109_F - Match found between block (0, 6) and block (18, 3)
109_F - Match found between block (0, 6) and block (19, 4)
109_F - Match found between block (0, 6) and block (19, 5)
109_F - Match found between block (0, 6) and block (20, 5)
109_F - Match found between block (0, 6) and block (20, 11)
109_F - Match found between block (0, 6) and block (21, 7)
109_F - Match found between block (0, 6) and block (22, 7)
109_F - Match found between block (0, 6) and block (22, 21)
109_F - Match found between block (0, 6) and block (23, 19)
109_F - Match found between block (0, 6) and block (24, 7)
109_F - Match found between block (0, 6) and block (24, 19)
109_F - Match found between block (0, 6) and block (25, 17)
109_F - Match found between block (0, 6) and block (25, 19)
109_F - Match found between block (0, 6) and block (26, 7)
109_F - Match found between block (0, 6) and block (26, 16)
109_F - Match found between block (0, 6) and block (26, 17)
109_F - Match found between block (0, 6) and block (26, 19)
109_F - Match found between block (0, 6) and block (27, 6)
109_F - Match found between block (0, 6) and block (27, 17)
109_F - Match found between block (0, 6) and block (27, 19)
109_F - Match found between block (0, 6) and block (28, 7)
109_F - Match found between block (0, 6) and block (28, 16)
109_F - Match found between block (0, 6) and block (28, 20)
109_F - Match found between block (0, 6) and block (29, 8)
109_F - Match found between block (0, 6) and block (29, 9)
109_F - Match found between block (0, 6) and block (29, 10)
109_F - Match found between block (0, 6) and block (29, 20)
109_F - Match found between block (0, 6) and block (30, 6)
109_F - Match found between block (0, 6) and block (30, 9)
109_F - Match found between block (0, 6) and block (30, 12)
109_F - Match found between block (0, 6) and block (30, 16)
109_F - Match found between block (0, 6) and block (30, 20)
109_F - Match found between block (0, 6) and block (31, 9)
109_F - Match found between block (0, 6) and block (31, 12)
109_F - Match found between block (0, 6) and block (31, 16)
109_F - Match found between block (0, 6) and block (31, 17)
109_F - Match found between block (0, 6) and block (31, 18)
109_F - Match found between block (0, 6) and block (31, 20)
109_F - Match found between block (0, 7) and block (0, 20)
109_F - Match found between block (0, 7) and block (0, 21)
109_F - Match found between block (0, 7) and block (0, 23)
109_F - Match found between block (0, 7) and block (0, 24)
109_F - Match found between block (0, 7) and block (0, 28)
109_F - Match found between block (0, 7) and block (1, 19)
109_F - Match found between block (0, 7) and block (1, 21)
109_F - Match found between block (0, 7) and block (1, 23)
109_F - Match found between block (0, 7) and block (1, 24)
109_F - Match found between block (0, 7) and block (1, 28)
109_F - Match found between block (0, 7) and block (2, 13)
109_F - Match found between block (0, 7) and block (2, 28)
109_F - Match found between block (0, 7) and block (3, 6)
109_F - Match found between block (0, 7) and block (3, 21)
109_F - Match found between block (0, 7) and block (3, 28)
109_F - Match found between block (0, 7) and block (4, 4)
109_F - Match found between block (0, 7) and block (4, 19)
109_F - Match found between block (0, 7) and block (4, 21)
109_F - Match found between block (0, 7) and block (4, 23)
109_F - Match found between block (0, 7) and block (4, 28)
109_F - Match found between block (0, 7) and block (5, 5)
109_F - Match found between block (0, 7) and block (5, 12)
109_F - Match found between block (0, 7) and block (5, 19)
109_F - Match found between block (0, 7) and block (5, 21)
109_F - Match found between block (0, 7) and block (5, 28)
109_F - Match found between block (0, 7) and block (6, 6)
109_F - Match found between block (0, 7) and block (6, 23)
109_F - Match found between block (0, 7) and block (6, 28)
109_F - Match found between block (0, 7) and block (7, 20)
109_F - Match found between block (0, 7) and block (7, 28)
109_F - Match found between block (0, 7) and block (8, 21)
109_F - Match found between block (0, 7) and block (9, 20)
109_F - Match found between block (0, 7) and block (9, 21)
109_F - Match found between block (0, 7) and block (10, 20)
109_F - Match found between block (0, 7) and block (10, 21)
109_F - Match found between block (0, 7) and block (10, 22)
109_F - Match found between block (0, 7) and block (10, 24)
109_F - Match found between block (0, 7) and block (11, 20)
109_F - Match found between block (0, 7) and block (11, 28)
109_F - Match found between block (0, 7) and block (11, 29)
109_F - Match found between block (0, 7) and block (11, 30)
109_F - Match found between block (0, 7) and block (11, 31)
109_F - Match found between block (0, 7) and block (12, 7)
109_F - Match found between block (0, 7) and block (12, 20)
109_F - Match found between block (0, 7) and block (13, 20)
109_F - Match found between block (0, 7) and block (13, 21)
109_F - Match found between block (0, 7) and block (14, 7)
109_F - Match found between block (0, 7) and block (14, 21)
109_F - Match found between block (0, 7) and block (15, 19)
109_F - Match found between block (0, 7) and block (15, 21)
109_F - Match found between block (0, 7) and block (16, 5)
109_F - Match found between block (0, 7) and block (17, 4)
109_F - Match found between block (0, 7) and block (17, 5)
109_F - Match found between block (0, 7) and block (17, 6)
109_F - Match found between block (0, 7) and block (17, 19)
109_F - Match found between block (0, 7) and block (18, 11)
109_F - Match found between block (0, 7) and block (18, 12)
109_F - Match found between block (0, 7) and block (18, 14)
109_F - Match found between block (0, 7) and block (18, 15)
109_F - Match found between block (0, 7) and block (18, 17)
109_F - Match found between block (0, 7) and block (18, 20)
109_F - Match found between block (0, 7) and block (18, 22)
109_F - Match found between block (0, 7) and block (19, 7)
109_F - Match found between block (0, 7) and block (19, 12)
109_F - Match found between block (0, 7) and block (19, 15)
109_F - Match found between block (0, 7) and block (19, 17)
109_F - Match found between block (0, 7) and block (19, 20)
109_F - Match found between block (0, 7) and block (20, 12)
109_F - Match found between block (0, 7) and block (20, 14)
109_F - Match found between block (0, 7) and block (20, 15)
109_F - Match found between block (0, 7) and block (21, 20)
109_F - Match found between block (0, 7) and block (21, 22)
109_F - Match found between block (0, 7) and block (22, 18)
109_F - Match found between block (0, 7) and block (22, 20)
109_F - Match found between block (0, 7) and block (22, 22)
109_F - Match found between block (0, 7) and block (23, 20)
109_F - Match found between block (0, 7) and block (23, 22)
109_F - Match found between block (0, 7) and block (24, 14)
109_F - Match found between block (0, 7) and block (24, 18)
109_F - Match found between block (0, 7) and block (24, 20)
109_F - Match found between block (0, 7) and block (24, 21)
109_F - Match found between block (0, 7) and block (24, 25)
109_F - Match found between block (0, 7) and block (25, 13)
109_F - Match found between block (0, 7) and block (26, 9)
109_F - Match found between block (0, 7) and block (26, 11)
109_F - Match found between block (0, 7) and block (26, 14)
109_F - Match found between block (0, 7) and block (26, 18)
109_F - Match found between block (0, 7) and block (27, 10)
109_F - Match found between block (0, 7) and block (27, 14)
109_F - Match found between block (0, 7) and block (28, 14)
109_F - Match found between block (0, 7) and block (29, 19)
109_F - Match found between block (0, 7) and block (31, 19)
109_F - Match found between block (0, 8) and block (0, 11)
109_F - Match found between block (0, 8) and block (0, 22)
109_F - Match found between block (0, 8) and block (1, 8)
109_F - Match found between block (0, 8) and block (1, 11)
109_F - Match found between block (0, 8) and block (1, 22)
109_F - Match found between block (0, 8) and block (1, 31)
109_F - Match found between block (0, 8) and block (2, 8)
109_F - Match found between block (0, 8) and block (2, 18)
109_F - Match found between block (0, 8) and block (2, 22)
109_F - Match found between block (0, 8) and block (3, 8)
109_F - Match found between block (0, 8) and block (3, 18)
109_F - Match found between block (0, 8) and block (3, 22)
109_F - Match found between block (0, 8) and block (3, 31)
109_F - Match found between block (0, 8) and block (4, 18)
109_F - Match found between block (0, 8) and block (4, 22)
109_F - Match found between block (0, 8) and block (4, 31)
109_F - Match found between block (0, 8) and block (5, 18)
109_F - Match found between block (0, 8) and block (5, 22)
109_F - Match found between block (0, 8) and block (5, 30)
109_F - Match found between block (0, 8) and block (6, 18)
109_F - Match found between block (0, 8) and block (6, 22)
109_F - Match found between block (0, 8) and block (6, 30)
109_F - Match found between block (0, 8) and block (7, 22)
109_F - Match found between block (0, 8) and block (7, 30)
109_F - Match found between block (0, 8) and block (9, 25)
109_F - Match found between block (0, 8) and block (11, 22)
109_F - Match found between block (0, 8) and block (12, 22)
109_F - Match found between block (0, 8) and block (12, 26)
109_F - Match found between block (0, 8) and block (15, 30)
109_F - Match found between block (0, 8) and block (17, 17)
109_F - Match found between block (0, 8) and block (19, 8)
109_F - Match found between block (0, 8) and block (19, 16)
109_F - Match found between block (0, 8) and block (20, 8)
109_F - Match found between block (0, 8) and block (21, 8)
109_F - Match found between block (0, 8) and block (22, 8)
109_F - Match found between block (0, 8) and block (22, 25)
109_F - Match found between block (0, 8) and block (23, 8)
109_F - Match found between block (0, 8) and block (23, 27)
109_F - Match found between block (0, 8) and block (24, 8)
109_F - Match found between block (0, 8) and block (24, 27)
109_F - Match found between block (0, 8) and block (25, 27)
109_F - Match found between block (0, 8) and block (26, 23)
109_F - Match found between block (0, 8) and block (27, 27)
109_F - Match found between block (0, 8) and block (27, 31)
109_F - Match found between block (0, 8) and block (28, 23)
109_F - Match found between block (0, 8) and block (28, 27)
109_F - Match found between block (0, 8) and block (28, 31)
109_F - Match found between block (0, 8) and block (29, 26)
109_F - Match found between block (0, 8) and block (29, 27)
109_F - Match found between block (0, 8) and block (29, 30)
109_F - Match found between block (0, 8) and block (29, 31)
109_F - Match found between block (0, 8) and block (30, 15)
109_F - Match found between block (0, 8) and block (30, 23)
109_F - Match found between block (0, 8) and block (30, 26)
109_F - Match found between block (0, 8) and block (30, 27)
109_F - Match found between block (0, 8) and block (30, 28)
109_F - Match found between block (0, 8) and block (30, 29)
109_F - Match found between block (0, 8) and block (31, 15)
109_F - Match found between block (0, 8) and block (31, 24)
109_F - Match found between block (0, 8) and block (31, 25)
109_F - Match found between block (0, 8) and block (31, 26)
109_F - Match found between block (0, 8) and block (31, 27)
109_F - Match found between block (0, 8) and block (31, 28)
109_F - Match found between block (0, 8) and block (31, 29)
109_F - Match found between block (0, 8) and block (31, 30)
109_F - Match found between block (0, 9) and block (0, 12)
109_F - Match found between block (0, 9) and block (1, 9)
109_F - Match found between block (0, 9) and block (2, 9)
109_F - Match found between block (0, 9) and block (2, 17)
109_F - Match found between block (0, 9) and block (3, 9)
109_F - Match found between block (0, 9) and block (3, 29)
109_F - Match found between block (0, 9) and block (4, 9)
109_F - Match found between block (0, 9) and block (4, 17)
109_F - Match found between block (0, 9) and block (4, 29)
109_F - Match found between block (0, 9) and block (5, 9)
109_F - Match found between block (0, 9) and block (5, 11)
109_F - Match found between block (0, 9) and block (5, 29)
109_F - Match found between block (0, 9) and block (6, 9)
109_F - Match found between block (0, 9) and block (6, 29)
109_F - Match found between block (0, 9) and block (7, 8)
109_F - Match found between block (0, 9) and block (7, 9)
109_F - Match found between block (0, 9) and block (7, 29)
109_F - Match found between block (0, 9) and block (7, 31)
109_F - Match found between block (0, 9) and block (8, 8)
109_F - Match found between block (0, 9) and block (8, 9)
109_F - Match found between block (0, 9) and block (8, 18)
109_F - Match found between block (0, 9) and block (8, 22)
109_F - Match found between block (0, 9) and block (8, 24)
109_F - Match found between block (0, 9) and block (8, 25)
109_F - Match found between block (0, 9) and block (8, 28)
109_F - Match found between block (0, 9) and block (8, 30)
109_F - Match found between block (0, 9) and block (8, 31)
109_F - Match found between block (0, 9) and block (9, 9)
109_F - Match found between block (0, 9) and block (9, 22)
109_F - Match found between block (0, 9) and block (9, 27)
109_F - Match found between block (0, 9) and block (9, 28)
109_F - Match found between block (0, 9) and block (9, 29)
109_F - Match found between block (0, 9) and block (9, 30)
109_F - Match found between block (0, 9) and block (9, 31)
109_F - Match found between block (0, 9) and block (10, 8)
109_F - Match found between block (0, 9) and block (10, 9)
109_F - Match found between block (0, 9) and block (10, 23)
109_F - Match found between block (0, 9) and block (11, 8)
109_F - Match found between block (0, 9) and block (11, 23)
109_F - Match found between block (0, 9) and block (11, 24)
109_F - Match found between block (0, 9) and block (12, 8)
109_F - Match found between block (0, 9) and block (12, 9)
109_F - Match found between block (0, 9) and block (12, 23)
109_F - Match found between block (0, 9) and block (13, 9)
109_F - Match found between block (0, 9) and block (13, 23)
109_F - Match found between block (0, 9) and block (14, 8)
109_F - Match found between block (0, 9) and block (14, 9)
109_F - Match found between block (0, 9) and block (14, 23)
109_F - Match found between block (0, 9) and block (15, 9)
109_F - Match found between block (0, 9) and block (15, 22)
109_F - Match found between block (0, 9) and block (15, 23)
109_F - Match found between block (0, 9) and block (16, 9)
109_F - Match found between block (0, 9) and block (17, 12)
109_F - Match found between block (0, 9) and block (17, 13)
109_F - Match found between block (0, 9) and block (17, 14)
109_F - Match found between block (0, 9) and block (17, 15)
109_F - Match found between block (0, 9) and block (17, 16)
109_F - Match found between block (0, 9) and block (19, 9)
109_F - Match found between block (0, 9) and block (20, 9)
109_F - Match found between block (0, 9) and block (21, 9)
109_F - Match found between block (0, 9) and block (21, 12)
109_F - Match found between block (0, 9) and block (22, 9)
109_F - Match found between block (0, 9) and block (22, 14)
109_F - Match found between block (0, 9) and block (22, 15)
109_F - Match found between block (0, 9) and block (22, 16)
109_F - Match found between block (0, 9) and block (23, 9)
109_F - Match found between block (0, 9) and block (23, 14)
109_F - Match found between block (0, 9) and block (23, 15)
109_F - Match found between block (0, 9) and block (23, 16)
109_F - Match found between block (0, 9) and block (23, 25)
109_F - Match found between block (0, 9) and block (24, 9)
109_F - Match found between block (0, 9) and block (24, 23)
109_F - Match found between block (0, 9) and block (25, 7)
109_F - Match found between block (0, 9) and block (26, 12)
109_F - Match found between block (0, 9) and block (26, 26)
109_F - Match found between block (0, 9) and block (26, 27)
109_F - Match found between block (0, 9) and block (29, 17)
109_F - Match found between block (0, 9) and block (29, 24)
109_F - Match found between block (0, 9) and block (31, 13)
109_F - Match found between block (0, 10) and block (0, 14)
109_F - Match found between block (0, 10) and block (0, 15)
109_F - Match found between block (0, 10) and block (0, 16)
109_F - Match found between block (0, 10) and block (0, 27)
109_F - Match found between block (0, 10) and block (0, 29)
109_F - Match found between block (0, 10) and block (1, 10)
109_F - Match found between block (0, 10) and block (1, 12)
109_F - Match found between block (0, 10) and block (1, 13)
109_F - Match found between block (0, 10) and block (1, 14)
109_F - Match found between block (0, 10) and block (1, 15)
109_F - Match found between block (0, 10) and block (1, 16)
109_F - Match found between block (0, 10) and block (1, 18)
109_F - Match found between block (0, 10) and block (1, 29)
109_F - Match found between block (0, 10) and block (2, 10)
109_F - Match found between block (0, 10) and block (2, 12)
109_F - Match found between block (0, 10) and block (2, 15)
109_F - Match found between block (0, 10) and block (2, 19)
109_F - Match found between block (0, 10) and block (2, 30)
109_F - Match found between block (0, 10) and block (3, 13)
109_F - Match found between block (0, 10) and block (3, 14)
109_F - Match found between block (0, 10) and block (3, 17)
109_F - Match found between block (0, 10) and block (3, 26)
109_F - Match found between block (0, 10) and block (4, 13)
109_F - Match found between block (0, 10) and block (4, 14)
109_F - Match found between block (0, 10) and block (4, 16)
109_F - Match found between block (0, 10) and block (4, 24)
109_F - Match found between block (0, 10) and block (4, 26)
109_F - Match found between block (0, 10) and block (5, 15)
109_F - Match found between block (0, 10) and block (5, 16)
109_F - Match found between block (0, 10) and block (5, 27)
109_F - Match found between block (0, 10) and block (7, 6)
109_F - Match found between block (0, 10) and block (7, 26)
109_F - Match found between block (0, 10) and block (7, 27)
109_F - Match found between block (0, 10) and block (9, 18)
109_F - Match found between block (0, 10) and block (9, 23)
109_F - Match found between block (0, 10) and block (11, 26)
109_F - Match found between block (0, 10) and block (15, 20)
109_F - Match found between block (0, 10) and block (16, 19)
109_F - Match found between block (0, 10) and block (16, 22)
109_F - Match found between block (0, 10) and block (17, 2)
109_F - Match found between block (0, 10) and block (18, 5)
109_F - Match found between block (0, 10) and block (18, 7)
109_F - Match found between block (0, 10) and block (19, 14)
109_F - Match found between block (0, 10) and block (20, 4)
109_F - Match found between block (0, 10) and block (20, 19)
109_F - Match found between block (0, 10) and block (20, 20)
109_F - Match found between block (0, 10) and block (20, 21)
109_F - Match found between block (0, 10) and block (20, 22)
109_F - Match found between block (0, 10) and block (23, 13)
109_F - Match found between block (0, 10) and block (24, 10)
109_F - Match found between block (0, 10) and block (24, 11)
109_F - Match found between block (0, 10) and block (24, 13)
109_F - Match found between block (0, 10) and block (24, 15)
109_F - Match found between block (0, 10) and block (24, 16)
109_F - Match found between block (0, 10) and block (24, 17)
109_F - Match found between block (0, 10) and block (25, 11)
109_F - Match found between block (0, 10) and block (25, 14)
109_F - Match found between block (0, 10) and block (25, 15)
109_F - Match found between block (0, 10) and block (25, 16)
109_F - Match found between block (0, 10) and block (26, 21)
109_F - Match found between block (0, 10) and block (27, 13)
109_F - Match found between block (0, 10) and block (27, 18)
109_F - Match found between block (0, 10) and block (28, 12)
109_F - Match found between block (0, 10) and block (28, 13)
109_F - Match found between block (0, 10) and block (28, 18)
109_F - Match found between block (0, 10) and block (28, 21)
109_F - Match found between block (0, 10) and block (29, 21)
109_F - Match found between block (0, 10) and block (30, 14)
109_F - Match found between block (0, 10) and block (30, 21)
109_F - Match found between block (0, 10) and block (31, 10)
109_F - Match found between block (0, 10) and block (31, 11)
109_F - Match found between block (0, 10) and block (31, 14)
109_F - Match found between block (0, 10) and block (31, 21)
109_F - Match found between block (0, 13) and block (0, 26)
109_F - Match found between block (0, 13) and block (1, 26)
109_F - Match found between block (0, 13) and block (2, 16)
109_F - Match found between block (0, 13) and block (2, 26)
109_F - Match found between block (0, 13) and block (2, 31)
109_F - Match found between block (0, 13) and block (3, 16)
109_F - Match found between block (0, 13) and block (3, 27)
109_F - Match found between block (0, 13) and block (4, 27)
109_F - Match found between block (0, 13) and block (5, 26)
109_F - Match found between block (0, 13) and block (6, 26)
109_F - Match found between block (0, 13) and block (6, 27)
109_F - Match found between block (0, 13) and block (11, 9)
109_F - Match found between block (0, 13) and block (11, 25)
109_F - Match found between block (0, 13) and block (16, 23)
109_F - Match found between block (0, 13) and block (17, 9)
109_F - Match found between block (0, 13) and block (17, 23)
109_F - Match found between block (0, 13) and block (18, 9)
109_F - Match found between block (0, 13) and block (18, 23)
109_F - Match found between block (0, 13) and block (19, 23)
109_F - Match found between block (0, 13) and block (20, 23)
109_F - Match found between block (0, 13) and block (21, 23)
109_F - Match found between block (0, 13) and block (22, 23)
109_F - Match found between block (0, 13) and block (23, 12)
109_F - Match found between block (0, 13) and block (23, 23)
109_F - Match found between block (0, 13) and block (23, 24)
109_F - Match found between block (0, 13) and block (24, 12)
109_F - Match found between block (0, 13) and block (24, 24)
109_F - Match found between block (0, 13) and block (25, 8)
109_F - Match found between block (0, 13) and block (25, 10)
109_F - Match found between block (0, 13) and block (25, 24)
109_F - Match found between block (0, 13) and block (26, 10)
109_F - Match found between block (0, 13) and block (27, 9)
109_F - Match found between block (0, 13) and block (27, 12)
109_F - Match found between block (0, 13) and block (30, 13)
109_F - Match found between block (0, 13) and block (30, 19)
109_F - Match found between block (0, 17) and block (0, 18)
