Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
112_F - Match found between block (0, 0) and block (0, 1)
112_F - Match found between block (0, 0) and block (0, 4)
112_F - Match found between block (0, 0) and block (0, 5)
112_F - Match found between block (0, 0) and block (0, 8)
112_F - Match found between block (0, 0) and block (0, 12)
112_F - Match found between block (0, 0) and block (0, 16)
112_F - Match found between block (0, 0) and block (1, 0)
112_F - Match found between block (0, 0) and block (1, 1)
112_F - Match found between block (0, 0) and block (1, 2)
112_F - Match found between block (0, 0) and block (1, 3)
112_F - Match found between block (0, 0) and block (1, 4)
112_F - Match found between block (0, 0) and block (1, 5)
112_F - Match found between block (0, 0) and block (1, 6)
112_F - Match found between block (0, 0) and block (1, 7)
112_F - Match found between block (0, 0) and block (1, 8)
112_F - Match found between block (0, 0) and block (1, 9)
112_F - Match found between block (0, 0) and block (1, 11)
112_F - Match found between block (0, 0) and block (1, 17)
112_F - Match found between block (0, 0) and block (1, 28)
112_F - Match found between block (0, 0) and block (2, 0)
112_F - Match found between block (0, 0) and block (2, 4)
112_F - Match found between block (0, 0) and block (2, 5)
112_F - Match found between block (0, 0) and block (2, 6)
112_F - Match found between block (0, 0) and block (2, 7)
112_F - Match found between block (0, 0) and block (2, 8)
112_F - Match found between block (0, 0) and block (2, 10)
112_F - Match found between block (0, 0) and block (2, 14)
112_F - Match found between block (0, 0) and block (2, 26)
112_F - Match found between block (0, 0) and block (2, 28)
112_F - Match found between block (0, 0) and block (3, 0)
112_F - Match found between block (0, 0) and block (3, 3)
112_F - Match found between block (0, 0) and block (3, 6)
112_F - Match found between block (0, 0) and block (3, 9)
112_F - Match found between block (0, 0) and block (3, 13)
112_F - Match found between block (0, 0) and block (3, 25)
112_F - Match found between block (0, 0) and block (3, 26)
112_F - Match found between block (0, 0) and block (3, 28)
112_F - Match found between block (0, 0) and block (4, 0)
112_F - Match found between block (0, 0) and block (4, 1)
112_F - Match found between block (0, 0) and block (4, 2)
112_F - Match found between block (0, 0) and block (4, 3)
112_F - Match found between block (0, 0) and block (4, 4)
112_F - Match found between block (0, 0) and block (4, 5)
112_F - Match found between block (0, 0) and block (4, 9)
112_F - Match found between block (0, 0) and block (4, 12)
112_F - Match found between block (0, 0) and block (4, 24)
112_F - Match found between block (0, 0) and block (4, 26)
112_F - Match found between block (0, 0) and block (5, 0)
112_F - Match found between block (0, 0) and block (5, 2)
112_F - Match found between block (0, 0) and block (5, 8)
112_F - Match found between block (0, 0) and block (5, 12)
112_F - Match found between block (0, 0) and block (5, 18)
112_F - Match found between block (0, 0) and block (5, 25)
112_F - Match found between block (0, 0) and block (6, 0)
112_F - Match found between block (0, 0) and block (6, 1)
112_F - Match found between block (0, 0) and block (6, 2)
112_F - Match found between block (0, 0) and block (6, 3)
112_F - Match found between block (0, 0) and block (6, 4)
112_F - Match found between block (0, 0) and block (6, 7)
112_F - Match found between block (0, 0) and block (6, 10)
112_F - Match found between block (0, 0) and block (6, 11)
112_F - Match found between block (0, 0) and block (6, 18)
112_F - Match found between block (0, 0) and block (7, 0)
112_F - Match found between block (0, 0) and block (7, 1)
