Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
089_R - Match found between block (0, 0) and block (0, 1)
089_R - Match found between block (0, 0) and block (0, 2)
089_R - Match found between block (0, 0) and block (0, 3)
089_R - Match found between block (0, 0) and block (0, 4)
089_R - Match found between block (0, 0) and block (0, 5)
089_R - Match found between block (0, 0) and block (0, 6)
089_R - Match found between block (0, 0) and block (0, 7)
089_R - Match found between block (0, 0) and block (0, 8)
089_R - Match found between block (0, 0) and block (0, 9)
089_R - Match found between block (0, 0) and block (0, 10)
089_R - Match found between block (0, 0) and block (0, 11)
089_R - Match found between block (0, 0) and block (0, 12)
089_R - Match found between block (0, 0) and block (0, 13)
089_R - Match found between block (0, 0) and block (0, 14)
089_R - Match found between block (0, 0) and block (0, 15)
089_R - Match found between block (0, 0) and block (0, 16)
089_R - Match found between block (0, 0) and block (0, 17)
089_R - Match found between block (0, 0) and block (0, 18)
089_R - Match found between block (0, 0) and block (0, 19)
089_R - Match found between block (0, 0) and block (0, 20)
089_R - Match found between block (0, 0) and block (0, 21)
089_R - Match found between block (0, 0) and block (0, 22)
089_R - Match found between block (0, 0) and block (0, 23)
089_R - Match found between block (0, 0) and block (0, 24)
089_R - Match found between block (0, 0) and block (0, 25)
089_R - Match found between block (0, 0) and block (0, 26)
089_R - Match found between block (0, 0) and block (0, 27)
089_R - Match found between block (0, 0) and block (0, 28)
089_R - Match found between block (0, 0) and block (0, 29)
089_R - Match found between block (0, 0) and block (0, 30)
089_R - Match found between block (0, 0) and block (0, 31)
089_R - Match found between block (0, 0) and block (1, 0)
089_R - Match found between block (0, 0) and block (1, 1)
089_R - Match found between block (0, 0) and block (1, 2)
089_R - Match found between block (0, 0) and block (1, 3)
089_R - Match found between block (0, 0) and block (1, 4)
089_R - Match found between block (0, 0) and block (1, 5)
089_R - Match found between block (0, 0) and block (1, 6)
089_R - Match found between block (0, 0) and block (1, 7)
089_R - Match found between block (0, 0) and block (1, 8)
089_R - Match found between block (0, 0) and block (1, 9)
089_R - Match found between block (0, 0) and block (1, 10)
089_R - Match found between block (0, 0) and block (1, 11)
089_R - Match found between block (0, 0) and block (1, 12)
089_R - Match found between block (0, 0) and block (1, 13)
089_R - Match found between block (0, 0) and block (1, 14)
089_R - Match found between block (0, 0) and block (1, 15)
089_R - Match found between block (0, 0) and block (1, 16)
089_R - Match found between block (0, 0) and block (1, 17)
089_R - Match found between block (0, 0) and block (1, 18)
089_R - Match found between block (0, 0) and block (1, 19)
089_R - Match found between block (0, 0) and block (1, 20)
089_R - Match found between block (0, 0) and block (1, 21)
089_R - Match found between block (0, 0) and block (1, 22)
089_R - Match found between block (0, 0) and block (1, 23)
089_R - Match found between block (0, 0) and block (1, 24)
089_R - Match found between block (0, 0) and block (1, 25)
089_R - Match found between block (0, 0) and block (1, 26)
089_R - Match found between block (0, 0) and block (1, 27)
089_R - Match found between block (0, 0) and block (1, 28)
089_R - Match found between block (0, 0) and block (1, 29)
089_R - Match found between block (0, 0) and block (1, 30)
089_R - Match found between block (0, 0) and block (1, 31)
089_R - Match found between block (0, 0) and block (2, 0)
089_R - Match found between block (0, 0) and block (2, 1)
089_R - Match found between block (0, 0) and block (2, 2)
089_R - Match found between block (0, 0) and block (2, 3)
