Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
098_F - Match found between block (0, 0) and block (0, 1)
098_F - Match found between block (0, 0) and block (0, 2)
098_F - Match found between block (0, 0) and block (0, 4)
098_F - Match found between block (0, 0) and block (0, 6)
098_F - Match found between block (0, 0) and block (0, 7)
098_F - Match found between block (0, 0) and block (0, 8)
098_F - Match found between block (0, 0) and block (0, 9)
098_F - Match found between block (0, 0) and block (0, 10)
098_F - Match found between block (0, 0) and block (0, 11)
098_F - Match found between block (0, 0) and block (0, 13)
098_F - Match found between block (0, 0) and block (0, 14)
098_F - Match found between block (0, 0) and block (0, 16)
098_F - Match found between block (0, 0) and block (0, 17)
098_F - Match found between block (0, 0) and block (0, 20)
098_F - Match found between block (0, 0) and block (0, 21)
098_F - Match found between block (0, 0) and block (0, 22)
098_F - Match found between block (0, 0) and block (0, 23)
098_F - Match found between block (0, 0) and block (0, 24)
098_F - Match found between block (0, 0) and block (0, 25)
098_F - Match found between block (0, 0) and block (0, 26)
098_F - Match found between block (0, 0) and block (0, 27)
098_F - Match found between block (0, 0) and block (0, 30)
098_F - Match found between block (0, 0) and block (1, 1)
098_F - Match found between block (0, 0) and block (1, 2)
098_F - Match found between block (0, 0) and block (1, 4)
098_F - Match found between block (0, 0) and block (1, 5)
098_F - Match found between block (0, 0) and block (1, 7)
098_F - Match found between block (0, 0) and block (1, 8)
098_F - Match found between block (0, 0) and block (1, 9)
098_F - Match found between block (0, 0) and block (1, 10)
098_F - Match found between block (0, 0) and block (1, 11)
098_F - Match found between block (0, 0) and block (1, 13)
098_F - Match found between block (0, 0) and block (1, 14)
098_F - Match found between block (0, 0) and block (1, 15)
098_F - Match found between block (0, 0) and block (1, 18)
098_F - Match found between block (0, 0) and block (1, 21)
098_F - Match found between block (0, 0) and block (1, 22)
098_F - Match found between block (0, 0) and block (1, 24)
098_F - Match found between block (0, 0) and block (1, 25)
098_F - Match found between block (0, 0) and block (1, 26)
098_F - Match found between block (0, 0) and block (1, 29)
098_F - Match found between block (0, 0) and block (1, 30)
098_F - Match found between block (0, 0) and block (2, 0)
098_F - Match found between block (0, 0) and block (2, 2)
098_F - Match found between block (0, 0) and block (2, 4)
098_F - Match found between block (0, 0) and block (2, 5)
098_F - Match found between block (0, 0) and block (2, 8)
098_F - Match found between block (0, 0) and block (2, 10)
098_F - Match found between block (0, 0) and block (2, 12)
098_F - Match found between block (0, 0) and block (2, 16)
098_F - Match found between block (0, 0) and block (2, 20)
098_F - Match found between block (0, 0) and block (2, 21)
098_F - Match found between block (0, 0) and block (2, 25)
098_F - Match found between block (0, 0) and block (2, 26)
098_F - Match found between block (0, 0) and block (2, 28)
098_F - Match found between block (0, 0) and block (2, 29)
098_F - Match found between block (0, 0) and block (2, 31)
098_F - Match found between block (0, 0) and block (3, 0)
098_F - Match found between block (0, 0) and block (3, 2)
098_F - Match found between block (0, 0) and block (3, 3)
098_F - Match found between block (0, 0) and block (3, 6)
098_F - Match found between block (0, 0) and block (3, 7)
098_F - Match found between block (0, 0) and block (3, 8)
098_F - Match found between block (0, 0) and block (3, 9)
098_F - Match found between block (0, 0) and block (3, 12)
098_F - Match found between block (0, 0) and block (3, 14)
098_F - Match found between block (0, 0) and block (3, 16)
098_F - Match found between block (0, 0) and block (3, 17)
098_F - Match found between block (0, 0) and block (3, 23)
098_F - Match found between block (0, 0) and block (3, 24)
098_F - Match found between block (0, 0) and block (3, 25)
098_F - Match found between block (0, 0) and block (3, 26)
098_F - Match found between block (0, 0) and block (3, 29)
098_F - Match found between block (0, 0) and block (3, 30)
098_F - Match found between block (0, 0) and block (4, 1)
098_F - Match found between block (0, 0) and block (4, 3)
098_F - Match found between block (0, 0) and block (4, 6)
098_F - Match found between block (0, 0) and block (4, 7)
098_F - Match found between block (0, 0) and block (4, 12)
098_F - Match found between block (0, 0) and block (4, 13)
098_F - Match found between block (0, 0) and block (4, 16)
098_F - Match found between block (0, 0) and block (4, 18)
098_F - Match found between block (0, 0) and block (4, 25)
098_F - Match found between block (0, 0) and block (4, 30)
098_F - Match found between block (0, 0) and block (4, 31)
098_F - Match found between block (0, 0) and block (5, 0)
098_F - Match found between block (0, 0) and block (5, 1)
098_F - Match found between block (0, 0) and block (5, 3)
098_F - Match found between block (0, 0) and block (5, 5)
098_F - Match found between block (0, 0) and block (5, 6)
098_F - Match found between block (0, 0) and block (5, 8)
098_F - Match found between block (0, 0) and block (5, 10)
