Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
015_R - Match found between block (0, 0) and block (0, 1)
015_R - Match found between block (0, 0) and block (0, 2)
015_R - Match found between block (0, 0) and block (0, 3)
015_R - Match found between block (0, 0) and block (0, 4)
015_R - Match found between block (0, 0) and block (0, 5)
015_R - Match found between block (0, 0) and block (0, 6)
015_R - Match found between block (0, 0) and block (0, 7)
015_R - Match found between block (0, 0) and block (0, 8)
015_R - Match found between block (0, 0) and block (0, 9)
015_R - Match found between block (0, 0) and block (0, 10)
015_R - Match found between block (0, 0) and block (0, 11)
015_R - Match found between block (0, 0) and block (0, 12)
015_R - Match found between block (0, 0) and block (0, 13)
015_R - Match found between block (0, 0) and block (0, 14)
015_R - Match found between block (0, 0) and block (0, 15)
015_R - Match found between block (0, 0) and block (0, 16)
015_R - Match found between block (0, 0) and block (0, 17)
015_R - Match found between block (0, 0) and block (0, 18)
015_R - Match found between block (0, 0) and block (0, 19)
015_R - Match found between block (0, 0) and block (0, 20)
015_R - Match found between block (0, 0) and block (0, 21)
015_R - Match found between block (0, 0) and block (0, 22)
015_R - Match found between block (0, 0) and block (0, 23)
015_R - Match found between block (0, 0) and block (0, 24)
015_R - Match found between block (0, 0) and block (0, 25)
015_R - Match found between block (0, 0) and block (0, 26)
015_R - Match found between block (0, 0) and block (0, 27)
015_R - Match found between block (0, 0) and block (0, 28)
015_R - Match found between block (0, 0) and block (0, 29)
015_R - Match found between block (0, 0) and block (0, 30)
015_R - Match found between block (0, 0) and block (0, 31)
015_R - Match found between block (0, 0) and block (1, 0)
015_R - Match found between block (0, 0) and block (1, 1)
015_R - Match found between block (0, 0) and block (1, 2)
015_R - Match found between block (0, 0) and block (1, 3)
015_R - Match found between block (0, 0) and block (1, 4)
015_R - Match found between block (0, 0) and block (1, 5)
015_R - Match found between block (0, 0) and block (1, 6)
015_R - Match found between block (0, 0) and block (1, 7)
015_R - Match found between block (0, 0) and block (1, 8)
015_R - Match found between block (0, 0) and block (1, 9)
015_R - Match found between block (0, 0) and block (1, 10)
015_R - Match found between block (0, 0) and block (1, 11)
015_R - Match found between block (0, 0) and block (1, 12)
015_R - Match found between block (0, 0) and block (1, 13)
015_R - Match found between block (0, 0) and block (1, 14)
015_R - Match found between block (0, 0) and block (1, 15)
015_R - Match found between block (0, 0) and block (1, 16)
015_R - Match found between block (0, 0) and block (1, 17)
015_R - Match found between block (0, 0) and block (1, 18)
015_R - Match found between block (0, 0) and block (1, 19)
015_R - Match found between block (0, 0) and block (1, 20)
015_R - Match found between block (0, 0) and block (1, 21)
015_R - Match found between block (0, 0) and block (1, 22)
015_R - Match found between block (0, 0) and block (1, 23)
