Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
048_F - Match found between block (0, 0) and block (3, 16)
048_F - Match found between block (0, 0) and block (6, 1)
048_F - Match found between block (0, 0) and block (6, 12)
048_F - Match found between block (0, 0) and block (7, 0)
048_F - Match found between block (0, 0) and block (7, 1)
048_F - Match found between block (0, 0) and block (7, 14)
048_F - Match found between block (0, 0) and block (8, 0)
048_F - Match found between block (0, 0) and block (8, 1)
048_F - Match found between block (0, 0) and block (8, 2)
048_F - Match found between block (0, 0) and block (8, 15)
048_F - Match found between block (0, 0) and block (9, 0)
048_F - Match found between block (0, 0) and block (9, 21)
048_F - Match found between block (0, 0) and block (10, 1)
048_F - Match found between block (0, 0) and block (10, 12)
048_F - Match found between block (0, 0) and block (10, 28)
048_F - Match found between block (0, 0) and block (11, 27)
048_F - Match found between block (0, 0) and block (13, 13)
048_F - Match found between block (0, 0) and block (14, 13)
048_F - Match found between block (0, 0) and block (15, 9)
048_F - Match found between block (0, 0) and block (15, 12)
048_F - Match found between block (0, 0) and block (16, 11)
048_F - Match found between block (0, 0) and block (16, 12)
048_F - Match found between block (0, 0) and block (17, 10)
048_F - Match found between block (0, 0) and block (17, 14)
048_F - Match found between block (0, 0) and block (19, 8)
048_F - Match found between block (0, 0) and block (19, 11)
048_F - Match found between block (0, 0) and block (19, 19)
048_F - Match found between block (0, 0) and block (20, 15)
048_F - Match found between block (0, 0) and block (21, 6)
048_F - Match found between block (0, 0) and block (23, 6)
048_F - Match found between block (0, 0) and block (24, 0)
048_F - Match found between block (0, 0) and block (25, 15)
048_F - Match found between block (0, 0) and block (26, 29)
048_F - Match found between block (0, 0) and block (27, 17)
048_F - Match found between block (0, 0) and block (31, 30)
048_F - Match found between block (0, 0) and block (31, 31)
048_F - Match found between block (0, 1) and block (0, 7)
048_F - Match found between block (0, 1) and block (0, 10)
048_F - Match found between block (0, 1) and block (0, 13)
048_F - Match found between block (0, 1) and block (0, 17)
048_F - Match found between block (0, 1) and block (0, 18)
048_F - Match found between block (0, 1) and block (0, 22)
048_F - Match found between block (0, 1) and block (1, 0)
048_F - Match found between block (0, 1) and block (1, 11)
048_F - Match found between block (0, 1) and block (1, 12)
048_F - Match found between block (0, 1) and block (1, 13)
048_F - Match found between block (0, 1) and block (1, 21)
048_F - Match found between block (0, 1) and block (1, 22)
048_F - Match found between block (0, 1) and block (1, 26)
048_F - Match found between block (0, 1) and block (2, 0)
048_F - Match found between block (0, 1) and block (2, 12)
048_F - Match found between block (0, 1) and block (2, 13)
048_F - Match found between block (0, 1) and block (2, 23)
048_F - Match found between block (0, 1) and block (2, 31)
048_F - Match found between block (0, 1) and block (3, 10)
048_F - Match found between block (0, 1) and block (3, 13)
048_F - Match found between block (0, 1) and block (3, 19)
048_F - Match found between block (0, 1) and block (3, 21)
048_F - Match found between block (0, 1) and block (3, 23)
048_F - Match found between block (0, 1) and block (3, 26)
048_F - Match found between block (0, 1) and block (3, 27)
048_F - Match found between block (0, 1) and block (4, 2)
048_F - Match found between block (0, 1) and block (4, 4)
048_F - Match found between block (0, 1) and block (4, 5)
048_F - Match found between block (0, 1) and block (4, 6)
048_F - Match found between block (0, 1) and block (4, 7)
048_F - Match found between block (0, 1) and block (4, 13)
048_F - Match found between block (0, 1) and block (4, 15)
048_F - Match found between block (0, 1) and block (4, 20)
048_F - Match found between block (0, 1) and block (4, 21)
048_F - Match found between block (0, 1) and block (4, 23)
048_F - Match found between block (0, 1) and block (4, 24)
048_F - Match found between block (0, 1) and block (4, 27)
048_F - Match found between block (0, 1) and block (4, 29)
048_F - Match found between block (0, 1) and block (4, 31)
048_F - Match found between block (0, 1) and block (5, 5)
048_F - Match found between block (0, 1) and block (5, 13)
048_F - Match found between block (0, 1) and block (5, 18)
048_F - Match found between block (0, 1) and block (5, 21)
048_F - Match found between block (0, 1) and block (5, 23)
048_F - Match found between block (0, 1) and block (5, 24)
048_F - Match found between block (0, 1) and block (5, 29)
048_F - Match found between block (0, 1) and block (5, 31)
048_F - Match found between block (0, 1) and block (6, 19)
048_F - Match found between block (0, 1) and block (6, 23)
048_F - Match found between block (0, 1) and block (6, 24)
048_F - Match found between block (0, 1) and block (7, 4)
048_F - Match found between block (0, 1) and block (7, 5)
048_F - Match found between block (0, 1) and block (7, 6)
048_F - Match found between block (0, 1) and block (7, 12)
048_F - Match found between block (0, 1) and block (7, 13)
048_F - Match found between block (0, 1) and block (7, 22)
048_F - Match found between block (0, 1) and block (7, 23)
048_F - Match found between block (0, 1) and block (7, 24)
048_F - Match found between block (0, 1) and block (7, 26)
048_F - Match found between block (0, 1) and block (8, 20)
048_F - Match found between block (0, 1) and block (8, 21)
048_F - Match found between block (0, 1) and block (8, 23)
048_F - Match found between block (0, 1) and block (8, 24)
048_F - Match found between block (0, 1) and block (8, 26)
048_F - Match found between block (0, 1) and block (8, 27)
048_F - Match found between block (0, 1) and block (9, 9)
048_F - Match found between block (0, 1) and block (9, 19)
048_F - Match found between block (0, 1) and block (9, 20)
048_F - Match found between block (0, 1) and block (9, 22)
048_F - Match found between block (0, 1) and block (9, 27)
048_F - Match found between block (0, 1) and block (10, 4)
048_F - Match found between block (0, 1) and block (10, 5)
048_F - Match found between block (0, 1) and block (10, 10)
048_F - Match found between block (0, 1) and block (10, 19)
048_F - Match found between block (0, 1) and block (10, 21)
048_F - Match found between block (0, 1) and block (10, 23)
048_F - Match found between block (0, 1) and block (10, 24)
048_F - Match found between block (0, 1) and block (10, 25)
048_F - Match found between block (0, 1) and block (10, 27)
048_F - Match found between block (0, 1) and block (11, 1)
048_F - Match found between block (0, 1) and block (11, 4)
048_F - Match found between block (0, 1) and block (11, 9)
048_F - Match found between block (0, 1) and block (11, 13)
048_F - Match found between block (0, 1) and block (11, 19)
048_F - Match found between block (0, 1) and block (11, 23)
048_F - Match found between block (0, 1) and block (11, 24)
048_F - Match found between block (0, 1) and block (12, 4)
048_F - Match found between block (0, 1) and block (12, 6)
048_F - Match found between block (0, 1) and block (12, 9)
048_F - Match found between block (0, 1) and block (12, 19)
048_F - Match found between block (0, 1) and block (12, 23)
048_F - Match found between block (0, 1) and block (12, 27)
048_F - Match found between block (0, 1) and block (12, 28)
048_F - Match found between block (0, 1) and block (12, 31)
048_F - Match found between block (0, 1) and block (13, 9)
048_F - Match found between block (0, 1) and block (13, 10)
048_F - Match found between block (0, 1) and block (13, 16)
048_F - Match found between block (0, 1) and block (13, 17)
048_F - Match found between block (0, 1) and block (13, 19)
048_F - Match found between block (0, 1) and block (13, 20)
048_F - Match found between block (0, 1) and block (13, 21)
048_F - Match found between block (0, 1) and block (13, 28)
048_F - Match found between block (0, 1) and block (13, 29)
048_F - Match found between block (0, 1) and block (13, 30)
048_F - Match found between block (0, 1) and block (14, 4)
048_F - Match found between block (0, 1) and block (14, 8)
048_F - Match found between block (0, 1) and block (14, 9)
048_F - Match found between block (0, 1) and block (14, 10)
048_F - Match found between block (0, 1) and block (14, 11)
048_F - Match found between block (0, 1) and block (14, 15)
048_F - Match found between block (0, 1) and block (14, 16)
048_F - Match found between block (0, 1) and block (14, 20)
048_F - Match found between block (0, 1) and block (14, 23)
048_F - Match found between block (0, 1) and block (14, 26)
048_F - Match found between block (0, 1) and block (14, 27)
048_F - Match found between block (0, 1) and block (14, 30)
048_F - Match found between block (0, 1) and block (15, 4)
048_F - Match found between block (0, 1) and block (15, 8)
048_F - Match found between block (0, 1) and block (15, 10)
048_F - Match found between block (0, 1) and block (15, 13)
