Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
200_R - Match found between block (0, 0) and block (0, 1)
200_R - Match found between block (0, 0) and block (0, 2)
200_R - Match found between block (0, 0) and block (0, 3)
200_R - Match found between block (0, 0) and block (0, 4)
200_R - Match found between block (0, 0) and block (0, 5)
200_R - Match found between block (0, 0) and block (0, 6)
200_R - Match found between block (0, 0) and block (0, 7)
200_R - Match found between block (0, 0) and block (0, 8)
200_R - Match found between block (0, 0) and block (0, 9)
200_R - Match found between block (0, 0) and block (0, 10)
200_R - Match found between block (0, 0) and block (0, 11)
200_R - Match found between block (0, 0) and block (0, 12)
200_R - Match found between block (0, 0) and block (0, 13)
200_R - Match found between block (0, 0) and block (0, 14)
200_R - Match found between block (0, 0) and block (0, 15)
200_R - Match found between block (0, 0) and block (0, 16)
200_R - Match found between block (0, 0) and block (0, 17)
200_R - Match found between block (0, 0) and block (0, 18)
200_R - Match found between block (0, 0) and block (0, 19)
200_R - Match found between block (0, 0) and block (0, 20)
200_R - Match found between block (0, 0) and block (0, 21)
200_R - Match found between block (0, 0) and block (0, 22)
200_R - Match found between block (0, 0) and block (0, 23)
200_R - Match found between block (0, 0) and block (0, 24)
200_R - Match found between block (0, 0) and block (0, 25)
200_R - Match found between block (0, 0) and block (0, 26)
200_R - Match found between block (0, 0) and block (0, 27)
200_R - Match found between block (0, 0) and block (0, 28)
200_R - Match found between block (0, 0) and block (0, 29)
200_R - Match found between block (0, 0) and block (0, 30)
200_R - Match found between block (0, 0) and block (0, 31)
200_R - Match found between block (0, 0) and block (1, 0)
200_R - Match found between block (0, 0) and block (1, 1)
200_R - Match found between block (0, 0) and block (1, 2)
200_R - Match found between block (0, 0) and block (1, 3)
200_R - Match found between block (0, 0) and block (1, 4)
200_R - Match found between block (0, 0) and block (1, 5)
200_R - Match found between block (0, 0) and block (1, 6)
200_R - Match found between block (0, 0) and block (1, 7)
200_R - Match found between block (0, 0) and block (1, 8)
200_R - Match found between block (0, 0) and block (1, 9)
200_R - Match found between block (0, 0) and block (1, 10)
200_R - Match found between block (0, 0) and block (1, 11)
200_R - Match found between block (0, 0) and block (1, 12)
200_R - Match found between block (0, 0) and block (1, 13)
200_R - Match found between block (0, 0) and block (1, 14)
200_R - Match found between block (0, 0) and block (1, 15)
200_R - Match found between block (0, 0) and block (1, 16)
200_R - Match found between block (0, 0) and block (1, 17)
200_R - Match found between block (0, 0) and block (1, 18)
200_R - Match found between block (0, 0) and block (1, 19)
200_R - Match found between block (0, 0) and block (1, 20)
200_R - Match found between block (0, 0) and block (1, 21)
200_R - Match found between block (0, 0) and block (1, 22)
200_R - Match found between block (0, 0) and block (1, 23)
200_R - Match found between block (0, 0) and block (1, 24)
200_R - Match found between block (0, 0) and block (1, 25)
200_R - Match found between block (0, 0) and block (1, 26)
200_R - Match found between block (0, 0) and block (1, 27)
200_R - Match found between block (0, 0) and block (1, 28)
200_R - Match found between block (0, 0) and block (1, 29)
200_R - Match found between block (0, 0) and block (1, 30)
200_R - Match found between block (0, 0) and block (1, 31)
200_R - Match found between block (0, 0) and block (2, 0)
200_R - Match found between block (0, 0) and block (2, 1)
200_R - Match found between block (0, 0) and block (2, 2)
200_R - Match found between block (0, 0) and block (2, 3)
200_R - Match found between block (0, 0) and block (2, 4)
200_R - Match found between block (0, 0) and block (2, 5)
200_R - Match found between block (0, 0) and block (2, 6)
200_R - Match found between block (0, 0) and block (2, 7)
200_R - Match found between block (0, 0) and block (2, 8)
200_R - Match found between block (0, 0) and block (2, 9)
200_R - Match found between block (0, 0) and block (2, 10)
200_R - Match found between block (0, 0) and block (2, 11)
200_R - Match found between block (0, 0) and block (2, 12)
200_R - Match found between block (0, 0) and block (2, 13)
200_R - Match found between block (0, 0) and block (2, 14)
200_R - Match found between block (0, 0) and block (2, 15)
200_R - Match found between block (0, 0) and block (2, 16)
200_R - Match found between block (0, 0) and block (2, 17)
200_R - Match found between block (0, 0) and block (2, 18)
200_R - Match found between block (0, 0) and block (2, 19)
200_R - Match found between block (0, 0) and block (2, 20)
200_R - Match found between block (0, 0) and block (2, 21)
200_R - Match found between block (0, 0) and block (2, 22)
200_R - Match found between block (0, 0) and block (2, 23)
200_R - Match found between block (0, 0) and block (2, 24)
200_R - Match found between block (0, 0) and block (2, 25)
200_R - Match found between block (0, 0) and block (2, 26)
200_R - Match found between block (0, 0) and block (2, 27)
200_R - Match found between block (0, 0) and block (2, 28)
200_R - Match found between block (0, 0) and block (2, 29)
200_R - Match found between block (0, 0) and block (2, 30)
200_R - Match found between block (0, 0) and block (2, 31)
200_R - Match found between block (0, 0) and block (3, 0)
200_R - Match found between block (0, 0) and block (3, 1)
200_R - Match found between block (0, 0) and block (3, 2)
200_R - Match found between block (0, 0) and block (3, 3)
200_R - Match found between block (0, 0) and block (3, 4)
200_R - Match found between block (0, 0) and block (3, 5)
200_R - Match found between block (0, 0) and block (3, 6)
200_R - Match found between block (0, 0) and block (3, 7)
200_R - Match found between block (0, 0) and block (3, 8)
200_R - Match found between block (0, 0) and block (3, 9)
200_R - Match found between block (0, 0) and block (3, 10)
200_R - Match found between block (0, 0) and block (3, 11)
200_R - Match found between block (0, 0) and block (3, 12)
200_R - Match found between block (0, 0) and block (3, 13)
200_R - Match found between block (0, 0) and block (3, 14)
200_R - Match found between block (0, 0) and block (3, 15)
200_R - Match found between block (0, 0) and block (3, 16)
200_R - Match found between block (0, 0) and block (3, 17)
200_R - Match found between block (0, 0) and block (3, 18)
200_R - Match found between block (0, 0) and block (3, 19)
