Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
116_F - Match found between block (0, 0) and block (0, 20)
116_F - Match found between block (0, 0) and block (0, 27)
116_F - Match found between block (0, 0) and block (1, 17)
116_F - Match found between block (0, 0) and block (1, 27)
116_F - Match found between block (0, 0) and block (2, 1)
116_F - Match found between block (0, 0) and block (2, 5)
116_F - Match found between block (0, 0) and block (2, 10)
116_F - Match found between block (0, 0) and block (3, 11)
116_F - Match found between block (0, 0) and block (3, 26)
116_F - Match found between block (0, 0) and block (3, 27)
116_F - Match found between block (0, 0) and block (4, 4)
116_F - Match found between block (0, 0) and block (4, 30)
116_F - Match found between block (0, 0) and block (5, 12)
116_F - Match found between block (0, 0) and block (5, 24)
116_F - Match found between block (0, 0) and block (5, 28)
116_F - Match found between block (0, 0) and block (5, 29)
116_F - Match found between block (0, 0) and block (6, 22)
116_F - Match found between block (0, 0) and block (6, 28)
116_F - Match found between block (0, 0) and block (7, 0)
116_F - Match found between block (0, 0) and block (7, 19)
116_F - Match found between block (0, 0) and block (7, 26)
116_F - Match found between block (0, 0) and block (7, 27)
116_F - Match found between block (0, 0) and block (8, 23)
116_F - Match found between block (0, 0) and block (9, 1)
116_F - Match found between block (0, 0) and block (10, 3)
116_F - Match found between block (0, 0) and block (10, 26)
116_F - Match found between block (0, 0) and block (10, 29)
116_F - Match found between block (0, 0) and block (10, 30)
116_F - Match found between block (0, 0) and block (11, 2)
116_F - Match found between block (0, 0) and block (11, 22)
116_F - Match found between block (0, 0) and block (11, 29)
116_F - Match found between block (0, 0) and block (12, 5)
116_F - Match found between block (0, 0) and block (12, 7)
116_F - Match found between block (0, 0) and block (12, 31)
116_F - Match found between block (0, 0) and block (13, 30)
116_F - Match found between block (0, 0) and block (13, 31)
116_F - Match found between block (0, 0) and block (14, 20)
116_F - Match found between block (0, 0) and block (14, 30)
116_F - Match found between block (0, 0) and block (15, 20)
116_F - Match found between block (0, 0) and block (15, 30)
116_F - Match found between block (0, 0) and block (16, 17)
116_F - Match found between block (0, 0) and block (16, 19)
116_F - Match found between block (0, 0) and block (16, 30)
116_F - Match found between block (0, 0) and block (17, 18)
116_F - Match found between block (0, 0) and block (17, 22)
116_F - Match found between block (0, 0) and block (17, 31)
