Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
157_F - Match found between block (0, 0) and block (0, 1)
157_F - Match found between block (0, 0) and block (0, 3)
157_F - Match found between block (0, 0) and block (0, 13)
157_F - Match found between block (0, 0) and block (0, 14)
157_F - Match found between block (0, 0) and block (0, 20)
157_F - Match found between block (0, 0) and block (0, 21)
157_F - Match found between block (0, 0) and block (0, 25)
157_F - Match found between block (0, 0) and block (0, 28)
157_F - Match found between block (0, 0) and block (1, 3)
157_F - Match found between block (0, 0) and block (1, 9)
157_F - Match found between block (0, 0) and block (1, 15)
157_F - Match found between block (0, 0) and block (1, 18)
157_F - Match found between block (0, 0) and block (1, 24)
157_F - Match found between block (0, 0) and block (1, 28)
157_F - Match found between block (0, 0) and block (1, 31)
157_F - Match found between block (0, 0) and block (2, 2)
157_F - Match found between block (0, 0) and block (2, 18)
157_F - Match found between block (0, 0) and block (2, 21)
157_F - Match found between block (0, 0) and block (2, 27)
157_F - Match found between block (0, 0) and block (3, 1)
157_F - Match found between block (0, 0) and block (3, 18)
157_F - Match found between block (0, 0) and block (3, 19)
157_F - Match found between block (0, 0) and block (3, 22)
157_F - Match found between block (0, 0) and block (4, 20)
157_F - Match found between block (0, 0) and block (5, 6)
157_F - Match found between block (0, 0) and block (5, 26)
157_F - Match found between block (0, 0) and block (5, 27)
157_F - Match found between block (0, 0) and block (6, 6)
157_F - Match found between block (0, 0) and block (6, 22)
157_F - Match found between block (0, 0) and block (6, 25)
157_F - Match found between block (0, 0) and block (6, 26)
157_F - Match found between block (0, 0) and block (6, 31)
157_F - Match found between block (0, 0) and block (7, 3)
157_F - Match found between block (0, 0) and block (7, 9)
157_F - Match found between block (0, 0) and block (7, 11)
157_F - Match found between block (0, 0) and block (8, 25)
157_F - Match found between block (0, 0) and block (8, 26)
157_F - Match found between block (0, 0) and block (8, 29)
157_F - Match found between block (0, 0) and block (9, 10)
157_F - Match found between block (0, 0) and block (9, 11)
157_F - Match found between block (0, 0) and block (9, 14)
157_F - Match found between block (0, 0) and block (10, 7)
157_F - Match found between block (0, 0) and block (10, 11)
157_F - Match found between block (0, 0) and block (10, 25)
157_F - Match found between block (0, 0) and block (10, 28)
157_F - Match found between block (0, 0) and block (12, 1)
157_F - Match found between block (0, 0) and block (13, 11)
157_F - Match found between block (0, 0) and block (13, 22)
157_F - Match found between block (0, 0) and block (13, 25)
157_F - Match found between block (0, 0) and block (13, 29)
157_F - Match found between block (0, 0) and block (13, 30)
157_F - Match found between block (0, 0) and block (14, 23)
157_F - Match found between block (0, 0) and block (14, 28)
157_F - Match found between block (0, 0) and block (15, 19)
157_F - Match found between block (0, 0) and block (15, 24)
157_F - Match found between block (0, 0) and block (15, 25)
157_F - Match found between block (0, 0) and block (15, 29)
157_F - Match found between block (0, 0) and block (16, 21)
157_F - Match found between block (0, 0) and block (16, 25)
157_F - Match found between block (0, 0) and block (16, 30)
157_F - Match found between block (0, 0) and block (16, 31)
157_F - Match found between block (0, 0) and block (17, 22)
157_F - Match found between block (0, 0) and block (17, 23)
157_F - Match found between block (0, 0) and block (18, 11)
157_F - Match found between block (0, 0) and block (18, 25)
157_F - Match found between block (0, 0) and block (19, 6)
157_F - Match found between block (0, 0) and block (19, 26)
157_F - Match found between block (0, 0) and block (20, 20)
157_F - Match found between block (0, 0) and block (20, 22)
157_F - Match found between block (0, 0) and block (21, 3)
157_F - Match found between block (0, 0) and block (21, 12)
157_F - Match found between block (0, 0) and block (21, 31)
157_F - Match found between block (0, 0) and block (22, 9)
157_F - Match found between block (0, 0) and block (22, 13)
157_F - Match found between block (0, 0) and block (22, 18)
157_F - Match found between block (0, 0) and block (22, 20)
157_F - Match found between block (0, 0) and block (23, 2)
157_F - Match found between block (0, 0) and block (23, 4)
157_F - Match found between block (0, 0) and block (23, 5)
157_F - Match found between block (0, 0) and block (24, 2)
