Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
082_F - Match found between block (0, 0) and block (0, 1)
082_F - Match found between block (0, 0) and block (0, 10)
082_F - Match found between block (0, 0) and block (0, 20)
082_F - Match found between block (0, 0) and block (0, 23)
082_F - Match found between block (0, 0) and block (0, 30)
082_F - Match found between block (0, 0) and block (1, 12)
082_F - Match found between block (0, 0) and block (1, 15)
082_F - Match found between block (0, 0) and block (1, 16)
082_F - Match found between block (0, 0) and block (1, 19)
082_F - Match found between block (0, 0) and block (1, 26)
082_F - Match found between block (0, 0) and block (1, 30)
082_F - Match found between block (0, 0) and block (2, 2)
082_F - Match found between block (0, 0) and block (2, 14)
082_F - Match found between block (0, 0) and block (2, 20)
082_F - Match found between block (0, 0) and block (2, 24)
082_F - Match found between block (0, 0) and block (3, 1)
082_F - Match found between block (0, 0) and block (3, 4)
082_F - Match found between block (0, 0) and block (3, 6)
082_F - Match found between block (0, 0) and block (3, 12)
082_F - Match found between block (0, 0) and block (3, 24)
082_F - Match found between block (0, 0) and block (3, 25)
082_F - Match found between block (0, 0) and block (4, 17)
082_F - Match found between block (0, 0) and block (4, 23)
082_F - Match found between block (0, 0) and block (4, 28)
082_F - Match found between block (0, 0) and block (4, 29)
082_F - Match found between block (0, 0) and block (4, 30)
082_F - Match found between block (0, 0) and block (5, 23)
082_F - Match found between block (0, 0) and block (5, 25)
082_F - Match found between block (0, 0) and block (5, 26)
082_F - Match found between block (0, 0) and block (5, 28)
082_F - Match found between block (0, 0) and block (5, 31)
082_F - Match found between block (0, 0) and block (6, 0)
082_F - Match found between block (0, 0) and block (6, 24)
082_F - Match found between block (0, 0) and block (6, 27)
082_F - Match found between block (0, 0) and block (6, 29)
082_F - Match found between block (0, 0) and block (7, 4)
082_F - Match found between block (0, 0) and block (7, 7)
082_F - Match found between block (0, 0) and block (7, 16)
082_F - Match found between block (0, 0) and block (7, 17)
082_F - Match found between block (0, 0) and block (7, 23)
082_F - Match found between block (0, 0) and block (7, 25)
082_F - Match found between block (0, 0) and block (7, 28)
082_F - Match found between block (0, 0) and block (7, 30)
082_F - Match found between block (0, 0) and block (8, 1)
082_F - Match found between block (0, 0) and block (8, 13)
082_F - Match found between block (0, 0) and block (8, 21)
082_F - Match found between block (0, 0) and block (8, 28)
082_F - Match found between block (0, 0) and block (9, 1)
082_F - Match found between block (0, 0) and block (9, 13)
082_F - Match found between block (0, 0) and block (9, 16)
082_F - Match found between block (0, 0) and block (9, 17)
082_F - Match found between block (0, 0) and block (9, 27)
082_F - Match found between block (0, 0) and block (10, 0)
082_F - Match found between block (0, 0) and block (10, 3)
082_F - Match found between block (0, 0) and block (10, 11)
082_F - Match found between block (0, 0) and block (10, 23)
082_F - Match found between block (0, 0) and block (11, 2)
082_F - Match found between block (0, 0) and block (11, 4)
082_F - Match found between block (0, 0) and block (11, 7)
082_F - Match found between block (0, 0) and block (11, 10)
082_F - Match found between block (0, 0) and block (11, 11)
082_F - Match found between block (0, 0) and block (11, 12)
082_F - Match found between block (0, 0) and block (11, 16)
082_F - Match found between block (0, 0) and block (11, 21)
082_F - Match found between block (0, 0) and block (11, 28)
082_F - Match found between block (0, 0) and block (12, 7)
082_F - Match found between block (0, 0) and block (12, 10)
082_F - Match found between block (0, 0) and block (12, 21)
082_F - Match found between block (0, 0) and block (12, 22)
082_F - Match found between block (0, 0) and block (13, 2)
082_F - Match found between block (0, 0) and block (13, 8)
082_F - Match found between block (0, 0) and block (13, 16)
082_F - Match found between block (0, 0) and block (13, 18)
082_F - Match found between block (0, 0) and block (13, 31)
082_F - Match found between block (0, 0) and block (14, 2)
082_F - Match found between block (0, 0) and block (14, 4)
082_F - Match found between block (0, 0) and block (14, 8)
082_F - Match found between block (0, 0) and block (14, 13)
082_F - Match found between block (0, 0) and block (14, 20)
082_F - Match found between block (0, 0) and block (14, 21)
082_F - Match found between block (0, 0) and block (14, 23)
082_F - Match found between block (0, 0) and block (15, 0)
082_F - Match found between block (0, 0) and block (15, 14)
082_F - Match found between block (0, 0) and block (15, 18)
082_F - Match found between block (0, 0) and block (15, 21)
082_F - Match found between block (0, 0) and block (15, 22)
082_F - Match found between block (0, 0) and block (15, 23)
082_F - Match found between block (0, 0) and block (16, 5)
082_F - Match found between block (0, 0) and block (16, 8)
082_F - Match found between block (0, 0) and block (16, 21)
082_F - Match found between block (0, 0) and block (16, 22)
082_F - Match found between block (0, 0) and block (16, 24)
082_F - Match found between block (0, 0) and block (16, 28)
082_F - Match found between block (0, 0) and block (17, 0)
082_F - Match found between block (0, 0) and block (17, 14)
082_F - Match found between block (0, 0) and block (17, 22)
082_F - Match found between block (0, 0) and block (17, 23)
082_F - Match found between block (0, 0) and block (17, 28)
082_F - Match found between block (0, 0) and block (18, 2)
082_F - Match found between block (0, 0) and block (18, 3)
082_F - Match found between block (0, 0) and block (18, 20)
082_F - Match found between block (0, 0) and block (18, 27)
082_F - Match found between block (0, 0) and block (19, 2)
082_F - Match found between block (0, 0) and block (19, 5)
082_F - Match found between block (0, 0) and block (19, 17)
082_F - Match found between block (0, 0) and block (20, 9)
082_F - Match found between block (0, 0) and block (20, 18)
082_F - Match found between block (0, 0) and block (20, 20)
082_F - Match found between block (0, 0) and block (20, 24)
082_F - Match found between block (0, 0) and block (20, 27)
082_F - Match found between block (0, 0) and block (21, 4)
082_F - Match found between block (0, 0) and block (21, 18)
082_F - Match found between block (0, 0) and block (21, 25)
082_F - Match found between block (0, 0) and block (21, 26)
082_F - Match found between block (0, 0) and block (22, 1)
082_F - Match found between block (0, 0) and block (22, 4)
082_F - Match found between block (0, 0) and block (22, 7)
082_F - Match found between block (0, 0) and block (22, 11)
082_F - Match found between block (0, 0) and block (22, 17)
082_F - Match found between block (0, 0) and block (22, 21)
082_F - Match found between block (0, 0) and block (22, 22)
082_F - Match found between block (0, 0) and block (23, 10)
082_F - Match found between block (0, 0) and block (23, 13)
082_F - Match found between block (0, 0) and block (23, 16)
082_F - Match found between block (0, 0) and block (23, 23)
082_F - Match found between block (0, 0) and block (23, 27)
082_F - Match found between block (0, 0) and block (23, 28)
082_F - Match found between block (0, 0) and block (24, 5)
082_F - Match found between block (0, 0) and block (24, 10)
082_F - Match found between block (0, 0) and block (24, 15)
082_F - Match found between block (0, 0) and block (24, 19)
082_F - Match found between block (0, 0) and block (24, 25)
082_F - Match found between block (0, 0) and block (24, 27)
082_F - Match found between block (0, 0) and block (24, 29)
082_F - Match found between block (0, 0) and block (25, 14)
082_F - Match found between block (0, 0) and block (25, 30)
082_F - Match found between block (0, 0) and block (26, 17)
082_F - Match found between block (0, 0) and block (26, 19)
082_F - Match found between block (0, 0) and block (26, 24)
082_F - Match found between block (0, 0) and block (26, 25)
082_F - Match found between block (0, 0) and block (26, 27)
082_F - Match found between block (0, 0) and block (26, 29)
082_F - Match found between block (0, 0) and block (26, 30)
082_F - Match found between block (0, 0) and block (26, 31)
082_F - Match found between block (0, 0) and block (27, 4)
082_F - Match found between block (0, 0) and block (27, 8)
082_F - Match found between block (0, 0) and block (27, 14)
082_F - Match found between block (0, 0) and block (27, 23)
082_F - Match found between block (0, 0) and block (27, 28)
082_F - Match found between block (0, 0) and block (28, 13)
082_F - Match found between block (0, 0) and block (29, 17)
082_F - Match found between block (0, 0) and block (29, 26)
082_F - Match found between block (0, 0) and block (30, 5)
082_F - Match found between block (0, 0) and block (30, 6)
082_F - Match found between block (0, 0) and block (30, 27)
082_F - Match found between block (0, 0) and block (31, 7)
082_F - Match found between block (0, 2) and block (0, 15)
082_F - Match found between block (0, 2) and block (0, 18)
082_F - Match found between block (0, 2) and block (0, 25)
082_F - Match found between block (0, 2) and block (0, 29)
082_F - Match found between block (0, 2) and block (1, 6)
082_F - Match found between block (0, 2) and block (1, 17)
082_F - Match found between block (0, 2) and block (1, 21)
082_F - Match found between block (0, 2) and block (2, 1)
