Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
060_F - Match found between block (0, 0) and block (0, 1)
060_F - Match found between block (0, 0) and block (3, 0)
060_F - Match found between block (0, 0) and block (9, 1)
060_F - Match found between block (0, 0) and block (11, 0)
060_F - Match found between block (0, 0) and block (14, 1)
060_F - Match found between block (0, 0) and block (15, 0)
060_F - Match found between block (0, 0) and block (25, 1)
060_F - Match found between block (0, 0) and block (27, 1)
060_F - Match found between block (0, 0) and block (29, 0)
060_F - Match found between block (0, 0) and block (29, 15)
060_F - Match found between block (0, 0) and block (31, 12)
060_F - Match found between block (0, 2) and block (1, 12)
060_F - Match found between block (0, 2) and block (3, 1)
060_F - Match found between block (0, 2) and block (5, 0)
060_F - Match found between block (0, 2) and block (5, 3)
060_F - Match found between block (0, 2) and block (5, 5)
060_F - Match found between block (0, 2) and block (5, 7)
060_F - Match found between block (0, 2) and block (5, 22)
060_F - Match found between block (0, 2) and block (6, 6)
060_F - Match found between block (0, 2) and block (6, 22)
060_F - Match found between block (0, 2) and block (6, 25)
060_F - Match found between block (0, 2) and block (7, 2)
060_F - Match found between block (0, 2) and block (7, 25)
060_F - Match found between block (0, 2) and block (8, 12)
060_F - Match found between block (0, 2) and block (8, 20)
060_F - Match found between block (0, 2) and block (9, 0)
060_F - Match found between block (0, 2) and block (9, 7)
060_F - Match found between block (0, 2) and block (10, 6)
060_F - Match found between block (0, 2) and block (10, 7)
060_F - Match found between block (0, 2) and block (12, 2)
060_F - Match found between block (0, 2) and block (12, 8)
060_F - Match found between block (0, 2) and block (14, 3)
060_F - Match found between block (0, 2) and block (15, 7)
060_F - Match found between block (0, 2) and block (15, 8)
060_F - Match found between block (0, 2) and block (15, 9)
060_F - Match found between block (0, 2) and block (15, 12)
060_F - Match found between block (0, 2) and block (19, 7)
060_F - Match found between block (0, 2) and block (21, 6)
060_F - Match found between block (0, 2) and block (21, 8)
060_F - Match found between block (0, 2) and block (22, 9)
060_F - Match found between block (0, 2) and block (26, 2)
060_F - Match found between block (0, 2) and block (28, 3)
060_F - Match found between block (0, 2) and block (28, 19)
060_F - Match found between block (0, 2) and block (29, 17)
060_F - Match found between block (0, 2) and block (29, 19)
060_F - Match found between block (0, 2) and block (29, 21)
060_F - Match found between block (0, 2) and block (30, 1)
060_F - Match found between block (0, 2) and block (30, 2)
060_F - Match found between block (0, 2) and block (30, 3)
060_F - Match found between block (0, 2) and block (31, 0)
060_F - Match found between block (0, 2) and block (31, 11)
060_F - Match found between block (0, 3) and block (0, 7)
060_F - Match found between block (0, 3) and block (1, 0)
060_F - Match found between block (0, 3) and block (1, 2)
060_F - Match found between block (0, 3) and block (1, 10)
060_F - Match found between block (0, 3) and block (2, 5)
060_F - Match found between block (0, 3) and block (3, 3)
060_F - Match found between block (0, 3) and block (3, 12)
060_F - Match found between block (0, 3) and block (5, 12)
060_F - Match found between block (0, 3) and block (6, 5)
060_F - Match found between block (0, 3) and block (9, 9)
060_F - Match found between block (0, 3) and block (9, 10)
060_F - Match found between block (0, 3) and block (11, 2)
060_F - Match found between block (0, 3) and block (14, 8)
060_F - Match found between block (0, 3) and block (15, 6)
060_F - Match found between block (0, 3) and block (17, 5)
060_F - Match found between block (0, 3) and block (19, 3)
060_F - Match found between block (0, 3) and block (19, 4)
060_F - Match found between block (0, 3) and block (20, 6)
060_F - Match found between block (0, 3) and block (21, 17)
060_F - Match found between block (0, 3) and block (22, 3)
060_F - Match found between block (0, 3) and block (22, 4)
060_F - Match found between block (0, 3) and block (22, 17)
060_F - Match found between block (0, 3) and block (28, 21)
060_F - Match found between block (0, 3) and block (29, 13)
060_F - Match found between block (0, 3) and block (30, 18)
060_F - Match found between block (0, 3) and block (31, 1)
060_F - Match found between block (0, 3) and block (31, 10)
060_F - Match found between block (0, 4) and block (0, 14)
060_F - Match found between block (0, 4) and block (0, 16)
060_F - Match found between block (0, 4) and block (0, 18)
060_F - Match found between block (0, 4) and block (0, 26)
060_F - Match found between block (0, 4) and block (1, 1)
060_F - Match found between block (0, 4) and block (1, 6)
060_F - Match found between block (0, 4) and block (1, 9)
060_F - Match found between block (0, 4) and block (1, 11)
060_F - Match found between block (0, 4) and block (1, 13)
060_F - Match found between block (0, 4) and block (1, 15)
060_F - Match found between block (0, 4) and block (1, 18)
060_F - Match found between block (0, 4) and block (1, 22)
060_F - Match found between block (0, 4) and block (2, 0)
060_F - Match found between block (0, 4) and block (2, 15)
060_F - Match found between block (0, 4) and block (2, 21)
060_F - Match found between block (0, 4) and block (3, 7)
060_F - Match found between block (0, 4) and block (4, 0)
060_F - Match found between block (0, 4) and block (4, 3)
060_F - Match found between block (0, 4) and block (4, 7)
060_F - Match found between block (0, 4) and block (4, 16)
060_F - Match found between block (0, 4) and block (5, 14)
060_F - Match found between block (0, 4) and block (6, 7)
060_F - Match found between block (0, 4) and block (6, 8)
060_F - Match found between block (0, 4) and block (6, 14)
060_F - Match found between block (0, 4) and block (6, 15)
060_F - Match found between block (0, 4) and block (6, 16)
060_F - Match found between block (0, 4) and block (7, 4)
060_F - Match found between block (0, 4) and block (7, 13)
060_F - Match found between block (0, 4) and block (8, 0)
060_F - Match found between block (0, 4) and block (8, 11)
060_F - Match found between block (0, 4) and block (8, 16)
060_F - Match found between block (0, 4) and block (8, 17)
060_F - Match found between block (0, 4) and block (8, 22)
060_F - Match found between block (0, 4) and block (12, 6)
060_F - Match found between block (0, 4) and block (12, 7)
060_F - Match found between block (0, 4) and block (12, 15)
