Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
131_F - Match found between block (0, 0) and block (0, 1)
131_F - Match found between block (0, 0) and block (0, 2)
131_F - Match found between block (0, 0) and block (0, 3)
131_F - Match found between block (0, 0) and block (0, 4)
131_F - Match found between block (0, 0) and block (0, 6)
131_F - Match found between block (0, 0) and block (1, 0)
131_F - Match found between block (0, 0) and block (1, 1)
131_F - Match found between block (0, 0) and block (1, 2)
131_F - Match found between block (0, 0) and block (1, 3)
131_F - Match found between block (0, 0) and block (1, 4)
131_F - Match found between block (0, 0) and block (1, 5)
131_F - Match found between block (0, 0) and block (1, 6)
131_F - Match found between block (0, 0) and block (2, 0)
131_F - Match found between block (0, 0) and block (2, 1)
131_F - Match found between block (0, 0) and block (2, 2)
131_F - Match found between block (0, 0) and block (2, 3)
131_F - Match found between block (0, 0) and block (2, 4)
131_F - Match found between block (0, 0) and block (2, 6)
131_F - Match found between block (0, 0) and block (3, 0)
131_F - Match found between block (0, 0) and block (3, 2)
131_F - Match found between block (0, 0) and block (3, 3)
131_F - Match found between block (0, 0) and block (30, 6)
131_F - Match found between block (0, 7) and block (1, 7)
131_F - Match found between block (0, 7) and block (1, 11)
131_F - Match found between block (0, 7) and block (1, 19)
131_F - Match found between block (0, 7) and block (3, 21)
131_F - Match found between block (0, 7) and block (4, 20)
131_F - Match found between block (0, 7) and block (5, 4)
131_F - Match found between block (0, 7) and block (6, 7)
131_F - Match found between block (0, 7) and block (8, 1)
131_F - Match found between block (0, 7) and block (9, 7)
131_F - Match found between block (0, 7) and block (9, 8)
131_F - Match found between block (0, 7) and block (9, 13)
131_F - Match found between block (0, 7) and block (10, 4)
131_F - Match found between block (0, 7) and block (10, 6)
131_F - Match found between block (0, 7) and block (10, 7)
131_F - Match found between block (0, 7) and block (10, 8)
131_F - Match found between block (0, 7) and block (10, 9)
131_F - Match found between block (0, 7) and block (10, 13)
131_F - Match found between block (0, 7) and block (10, 19)
131_F - Match found between block (0, 7) and block (11, 9)
131_F - Match found between block (0, 7) and block (11, 14)
131_F - Match found between block (0, 7) and block (11, 25)
131_F - Match found between block (0, 7) and block (12, 15)
131_F - Match found between block (0, 7) and block (14, 4)
131_F - Match found between block (0, 7) and block (14, 5)
131_F - Match found between block (0, 7) and block (14, 6)
131_F - Match found between block (0, 7) and block (14, 7)
131_F - Match found between block (0, 7) and block (15, 7)
131_F - Match found between block (0, 7) and block (15, 8)
131_F - Match found between block (0, 7) and block (15, 13)
131_F - Match found between block (0, 7) and block (15, 14)
131_F - Match found between block (0, 7) and block (16, 2)
131_F - Match found between block (0, 7) and block (16, 3)
131_F - Match found between block (0, 7) and block (16, 4)
131_F - Match found between block (0, 7) and block (16, 5)
131_F - Match found between block (0, 7) and block (16, 6)
131_F - Match found between block (0, 7) and block (16, 7)
131_F - Match found between block (0, 7) and block (16, 14)
131_F - Match found between block (0, 7) and block (16, 23)
131_F - Match found between block (0, 7) and block (17, 2)
131_F - Match found between block (0, 7) and block (17, 3)
131_F - Match found between block (0, 7) and block (17, 4)
131_F - Match found between block (0, 7) and block (17, 5)
131_F - Match found between block (0, 7) and block (17, 6)
131_F - Match found between block (0, 7) and block (17, 7)
131_F - Match found between block (0, 7) and block (20, 2)
131_F - Match found between block (0, 7) and block (20, 3)
131_F - Match found between block (0, 7) and block (20, 4)
131_F - Match found between block (0, 7) and block (20, 5)
131_F - Match found between block (0, 7) and block (20, 6)
131_F - Match found between block (0, 7) and block (20, 7)
131_F - Match found between block (0, 7) and block (20, 15)
131_F - Match found between block (0, 7) and block (21, 0)
131_F - Match found between block (0, 7) and block (21, 3)
131_F - Match found between block (0, 7) and block (21, 4)
131_F - Match found between block (0, 7) and block (21, 5)
131_F - Match found between block (0, 7) and block (21, 6)
131_F - Match found between block (0, 7) and block (21, 7)
131_F - Match found between block (0, 7) and block (21, 10)
131_F - Match found between block (0, 7) and block (21, 24)
131_F - Match found between block (0, 7) and block (22, 0)
131_F - Match found between block (0, 7) and block (22, 2)
131_F - Match found between block (0, 7) and block (22, 13)
131_F - Match found between block (0, 7) and block (22, 27)
131_F - Match found between block (0, 7) and block (24, 14)
131_F - Match found between block (0, 7) and block (25, 15)
131_F - Match found between block (0, 7) and block (28, 30)
131_F - Match found between block (0, 7) and block (29, 20)
131_F - Match found between block (0, 7) and block (30, 18)
131_F - Match found between block (0, 8) and block (0, 13)
131_F - Match found between block (0, 8) and block (0, 22)
131_F - Match found between block (0, 8) and block (0, 24)
131_F - Match found between block (0, 8) and block (0, 27)
131_F - Match found between block (0, 8) and block (0, 30)
131_F - Match found between block (0, 8) and block (1, 8)
131_F - Match found between block (0, 8) and block (1, 13)
131_F - Match found between block (0, 8) and block (1, 22)
131_F - Match found between block (0, 8) and block (1, 23)
131_F - Match found between block (0, 8) and block (1, 27)
131_F - Match found between block (0, 8) and block (1, 30)
131_F - Match found between block (0, 8) and block (2, 8)
131_F - Match found between block (0, 8) and block (2, 12)
131_F - Match found between block (0, 8) and block (2, 22)
131_F - Match found between block (0, 8) and block (2, 23)
131_F - Match found between block (0, 8) and block (2, 27)
