Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
188_R - Match found between block (0, 0) and block (0, 1)
188_R - Match found between block (0, 0) and block (0, 2)
188_R - Match found between block (0, 0) and block (0, 3)
188_R - Match found between block (0, 0) and block (0, 4)
188_R - Match found between block (0, 0) and block (0, 5)
188_R - Match found between block (0, 0) and block (0, 6)
188_R - Match found between block (0, 0) and block (0, 7)
188_R - Match found between block (0, 0) and block (0, 8)
188_R - Match found between block (0, 0) and block (0, 9)
188_R - Match found between block (0, 0) and block (0, 10)
188_R - Match found between block (0, 0) and block (0, 11)
188_R - Match found between block (0, 0) and block (0, 12)
188_R - Match found between block (0, 0) and block (0, 13)
188_R - Match found between block (0, 0) and block (0, 14)
188_R - Match found between block (0, 0) and block (0, 15)
188_R - Match found between block (0, 0) and block (0, 16)
188_R - Match found between block (0, 0) and block (0, 17)
188_R - Match found between block (0, 0) and block (0, 18)
188_R - Match found between block (0, 0) and block (0, 19)
188_R - Match found between block (0, 0) and block (0, 20)
188_R - Match found between block (0, 0) and block (0, 21)
188_R - Match found between block (0, 0) and block (0, 22)
188_R - Match found between block (0, 0) and block (0, 23)
188_R - Match found between block (0, 0) and block (0, 24)
188_R - Match found between block (0, 0) and block (0, 25)
188_R - Match found between block (0, 0) and block (0, 26)
188_R - Match found between block (0, 0) and block (0, 27)
188_R - Match found between block (0, 0) and block (0, 28)
188_R - Match found between block (0, 0) and block (0, 29)
188_R - Match found between block (0, 0) and block (0, 30)
188_R - Match found between block (0, 0) and block (0, 31)
188_R - Match found between block (0, 0) and block (1, 0)
188_R - Match found between block (0, 0) and block (1, 1)
188_R - Match found between block (0, 0) and block (1, 2)
188_R - Match found between block (0, 0) and block (1, 3)
188_R - Match found between block (0, 0) and block (1, 4)
188_R - Match found between block (0, 0) and block (1, 5)
188_R - Match found between block (0, 0) and block (1, 6)
188_R - Match found between block (0, 0) and block (1, 7)
188_R - Match found between block (0, 0) and block (1, 8)
188_R - Match found between block (0, 0) and block (1, 9)
188_R - Match found between block (0, 0) and block (1, 10)
188_R - Match found between block (0, 0) and block (1, 11)
