Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
163_F - Match found between block (0, 0) and block (0, 1)
163_F - Match found between block (0, 0) and block (0, 3)
163_F - Match found between block (0, 0) and block (0, 13)
163_F - Match found between block (0, 0) and block (0, 14)
163_F - Match found between block (0, 0) and block (0, 20)
163_F - Match found between block (0, 0) and block (0, 21)
163_F - Match found between block (0, 0) and block (0, 25)
163_F - Match found between block (0, 0) and block (0, 28)
163_F - Match found between block (0, 0) and block (1, 3)
163_F - Match found between block (0, 0) and block (1, 9)
163_F - Match found between block (0, 0) and block (1, 15)
163_F - Match found between block (0, 0) and block (1, 18)
163_F - Match found between block (0, 0) and block (1, 24)
163_F - Match found between block (0, 0) and block (1, 28)
163_F - Match found between block (0, 0) and block (1, 31)
163_F - Match found between block (0, 0) and block (2, 2)
163_F - Match found between block (0, 0) and block (2, 18)
163_F - Match found between block (0, 0) and block (2, 21)
163_F - Match found between block (0, 0) and block (2, 27)
163_F - Match found between block (0, 0) and block (3, 1)
163_F - Match found between block (0, 0) and block (3, 18)
163_F - Match found between block (0, 0) and block (3, 19)
163_F - Match found between block (0, 0) and block (3, 22)
163_F - Match found between block (0, 0) and block (4, 20)
163_F - Match found between block (0, 0) and block (5, 6)
163_F - Match found between block (0, 0) and block (5, 26)
163_F - Match found between block (0, 0) and block (5, 27)
163_F - Match found between block (0, 0) and block (6, 6)
163_F - Match found between block (0, 0) and block (6, 22)
163_F - Match found between block (0, 0) and block (6, 25)
163_F - Match found between block (0, 0) and block (6, 26)
163_F - Match found between block (0, 0) and block (6, 31)
163_F - Match found between block (0, 0) and block (7, 3)
163_F - Match found between block (0, 0) and block (7, 9)
163_F - Match found between block (0, 0) and block (7, 11)
163_F - Match found between block (0, 0) and block (8, 25)
163_F - Match found between block (0, 0) and block (8, 26)
163_F - Match found between block (0, 0) and block (8, 29)
163_F - Match found between block (0, 0) and block (9, 10)
163_F - Match found between block (0, 0) and block (9, 11)
163_F - Match found between block (0, 0) and block (9, 14)
163_F - Match found between block (0, 0) and block (10, 7)
163_F - Match found between block (0, 0) and block (10, 11)
163_F - Match found between block (0, 0) and block (10, 25)
163_F - Match found between block (0, 0) and block (10, 28)
163_F - Match found between block (0, 0) and block (12, 1)
163_F - Match found between block (0, 0) and block (13, 11)
163_F - Match found between block (0, 0) and block (13, 22)
163_F - Match found between block (0, 0) and block (13, 25)
