Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
137_F - Match found between block (0, 0) and block (0, 1)
137_F - Match found between block (0, 0) and block (0, 3)
137_F - Match found between block (0, 0) and block (0, 13)
137_F - Match found between block (0, 0) and block (0, 14)
137_F - Match found between block (0, 0) and block (0, 20)
137_F - Match found between block (0, 0) and block (0, 21)
137_F - Match found between block (0, 0) and block (0, 25)
137_F - Match found between block (0, 0) and block (0, 28)
137_F - Match found between block (0, 0) and block (1, 3)
137_F - Match found between block (0, 0) and block (1, 9)
137_F - Match found between block (0, 0) and block (1, 15)
137_F - Match found between block (0, 0) and block (1, 18)
137_F - Match found between block (0, 0) and block (1, 24)
137_F - Match found between block (0, 0) and block (1, 28)
137_F - Match found between block (0, 0) and block (1, 31)
137_F - Match found between block (0, 0) and block (2, 2)
137_F - Match found between block (0, 0) and block (2, 18)
137_F - Match found between block (0, 0) and block (2, 21)
137_F - Match found between block (0, 0) and block (2, 27)
137_F - Match found between block (0, 0) and block (3, 1)
137_F - Match found between block (0, 0) and block (3, 18)
137_F - Match found between block (0, 0) and block (3, 19)
137_F - Match found between block (0, 0) and block (3, 22)
137_F - Match found between block (0, 0) and block (4, 20)
137_F - Match found between block (0, 0) and block (5, 6)
137_F - Match found between block (0, 0) and block (5, 26)
137_F - Match found between block (0, 0) and block (5, 27)
137_F - Match found between block (0, 0) and block (6, 6)
137_F - Match found between block (0, 0) and block (6, 22)
137_F - Match found between block (0, 0) and block (6, 25)
137_F - Match found between block (0, 0) and block (6, 26)
137_F - Match found between block (0, 0) and block (6, 31)
137_F - Match found between block (0, 0) and block (7, 3)
137_F - Match found between block (0, 0) and block (7, 9)
137_F - Match found between block (0, 0) and block (7, 11)
137_F - Match found between block (0, 0) and block (8, 25)
137_F - Match found between block (0, 0) and block (8, 26)
137_F - Match found between block (0, 0) and block (8, 29)
137_F - Match found between block (0, 0) and block (9, 10)
137_F - Match found between block (0, 0) and block (9, 11)
137_F - Match found between block (0, 0) and block (9, 14)
137_F - Match found between block (0, 0) and block (10, 7)
137_F - Match found between block (0, 0) and block (10, 11)
137_F - Match found between block (0, 0) and block (10, 25)
137_F - Match found between block (0, 0) and block (10, 28)
137_F - Match found between block (0, 0) and block (12, 1)
137_F - Match found between block (0, 0) and block (13, 11)
137_F - Match found between block (0, 0) and block (13, 22)
137_F - Match found between block (0, 0) and block (13, 25)
137_F - Match found between block (0, 0) and block (13, 29)
137_F - Match found between block (0, 0) and block (13, 30)
137_F - Match found between block (0, 0) and block (14, 23)
137_F - Match found between block (0, 0) and block (14, 28)
137_F - Match found between block (0, 0) and block (15, 19)
137_F - Match found between block (0, 0) and block (15, 24)
137_F - Match found between block (0, 0) and block (15, 25)
137_F - Match found between block (0, 0) and block (15, 29)
137_F - Match found between block (0, 0) and block (16, 21)
137_F - Match found between block (0, 0) and block (16, 25)
137_F - Match found between block (0, 0) and block (16, 30)
