Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
092_F - Match found between block (0, 0) and block (0, 2)
092_F - Match found between block (0, 0) and block (0, 3)
092_F - Match found between block (0, 0) and block (0, 4)
092_F - Match found between block (0, 0) and block (0, 8)
092_F - Match found between block (0, 0) and block (0, 12)
092_F - Match found between block (0, 0) and block (0, 13)
092_F - Match found between block (0, 0) and block (1, 3)
092_F - Match found between block (0, 0) and block (1, 4)
092_F - Match found between block (0, 0) and block (1, 5)
092_F - Match found between block (0, 0) and block (1, 8)
092_F - Match found between block (0, 0) and block (1, 16)
092_F - Match found between block (0, 0) and block (2, 2)
092_F - Match found between block (0, 0) and block (2, 3)
092_F - Match found between block (0, 0) and block (2, 4)
092_F - Match found between block (0, 0) and block (2, 5)
092_F - Match found between block (0, 0) and block (2, 9)
092_F - Match found between block (0, 0) and block (2, 11)
092_F - Match found between block (0, 0) and block (2, 12)
092_F - Match found between block (0, 0) and block (2, 13)
092_F - Match found between block (0, 0) and block (3, 0)
092_F - Match found between block (0, 0) and block (3, 3)
092_F - Match found between block (0, 0) and block (3, 4)
092_F - Match found between block (0, 0) and block (3, 7)
092_F - Match found between block (0, 0) and block (3, 12)
092_F - Match found between block (0, 0) and block (3, 13)
092_F - Match found between block (0, 0) and block (3, 19)
092_F - Match found between block (0, 0) and block (4, 3)
092_F - Match found between block (0, 0) and block (4, 6)
092_F - Match found between block (0, 0) and block (4, 7)
092_F - Match found between block (0, 0) and block (4, 16)
092_F - Match found between block (0, 0) and block (4, 21)
092_F - Match found between block (0, 0) and block (5, 4)
092_F - Match found between block (0, 0) and block (5, 5)
092_F - Match found between block (0, 0) and block (5, 6)
092_F - Match found between block (0, 0) and block (5, 17)
092_F - Match found between block (0, 0) and block (5, 20)
092_F - Match found between block (0, 0) and block (6, 1)
092_F - Match found between block (0, 0) and block (6, 5)
092_F - Match found between block (0, 0) and block (6, 6)
092_F - Match found between block (0, 0) and block (6, 10)
092_F - Match found between block (0, 0) and block (6, 17)
092_F - Match found between block (0, 0) and block (7, 6)
092_F - Match found between block (0, 0) and block (7, 11)
092_F - Match found between block (0, 0) and block (7, 13)
092_F - Match found between block (0, 0) and block (7, 18)
092_F - Match found between block (0, 0) and block (7, 21)
092_F - Match found between block (0, 0) and block (8, 5)
092_F - Match found between block (0, 0) and block (8, 6)
092_F - Match found between block (0, 0) and block (8, 10)
092_F - Match found between block (0, 0) and block (8, 11)
092_F - Match found between block (0, 0) and block (8, 14)
092_F - Match found between block (0, 0) and block (8, 17)
092_F - Match found between block (0, 0) and block (8, 18)
092_F - Match found between block (0, 0) and block (8, 19)
092_F - Match found between block (0, 0) and block (9, 7)
092_F - Match found between block (0, 0) and block (9, 9)
092_F - Match found between block (0, 0) and block (9, 10)
092_F - Match found between block (0, 0) and block (9, 11)
092_F - Match found between block (0, 0) and block (9, 13)
092_F - Match found between block (0, 0) and block (9, 14)
092_F - Match found between block (0, 0) and block (9, 16)
092_F - Match found between block (0, 0) and block (9, 17)
092_F - Match found between block (0, 0) and block (9, 18)
092_F - Match found between block (0, 0) and block (9, 19)
092_F - Match found between block (0, 0) and block (10, 1)
092_F - Match found between block (0, 0) and block (10, 6)
092_F - Match found between block (0, 0) and block (10, 9)
092_F - Match found between block (0, 0) and block (10, 11)
092_F - Match found between block (0, 0) and block (10, 12)
092_F - Match found between block (0, 0) and block (10, 13)
092_F - Match found between block (0, 0) and block (10, 18)
092_F - Match found between block (0, 0) and block (10, 19)
092_F - Match found between block (0, 0) and block (10, 22)
092_F - Match found between block (0, 0) and block (11, 5)
092_F - Match found between block (0, 0) and block (11, 14)
092_F - Match found between block (0, 0) and block (11, 18)
092_F - Match found between block (0, 0) and block (11, 22)
092_F - Match found between block (0, 0) and block (11, 25)
092_F - Match found between block (0, 0) and block (12, 0)
092_F - Match found between block (0, 0) and block (12, 2)
092_F - Match found between block (0, 0) and block (12, 17)
092_F - Match found between block (0, 0) and block (12, 25)
092_F - Match found between block (0, 0) and block (12, 26)
092_F - Match found between block (0, 0) and block (13, 6)
092_F - Match found between block (0, 0) and block (13, 12)
092_F - Match found between block (0, 0) and block (13, 13)
092_F - Match found between block (0, 0) and block (13, 16)
092_F - Match found between block (0, 0) and block (13, 17)
092_F - Match found between block (0, 0) and block (13, 18)
092_F - Match found between block (0, 0) and block (13, 19)
092_F - Match found between block (0, 0) and block (13, 21)
092_F - Match found between block (0, 0) and block (13, 26)
092_F - Match found between block (0, 0) and block (14, 12)
092_F - Match found between block (0, 0) and block (14, 13)
092_F - Match found between block (0, 0) and block (14, 15)
092_F - Match found between block (0, 0) and block (14, 18)
092_F - Match found between block (0, 0) and block (14, 20)
092_F - Match found between block (0, 0) and block (14, 21)
092_F - Match found between block (0, 0) and block (14, 23)
092_F - Match found between block (0, 0) and block (14, 24)
092_F - Match found between block (0, 0) and block (15, 0)
092_F - Match found between block (0, 0) and block (15, 8)
092_F - Match found between block (0, 0) and block (15, 9)
092_F - Match found between block (0, 0) and block (15, 10)
092_F - Match found between block (0, 0) and block (15, 11)
092_F - Match found between block (0, 0) and block (15, 14)
092_F - Match found between block (0, 0) and block (15, 15)
092_F - Match found between block (0, 0) and block (15, 16)
092_F - Match found between block (0, 0) and block (15, 20)
092_F - Match found between block (0, 0) and block (15, 23)
092_F - Match found between block (0, 0) and block (15, 25)
092_F - Match found between block (0, 0) and block (15, 28)
092_F - Match found between block (0, 0) and block (16, 8)
092_F - Match found between block (0, 0) and block (16, 9)
092_F - Match found between block (0, 0) and block (16, 10)
092_F - Match found between block (0, 0) and block (16, 11)
092_F - Match found between block (0, 0) and block (16, 13)
092_F - Match found between block (0, 0) and block (16, 14)
092_F - Match found between block (0, 0) and block (16, 16)
092_F - Match found between block (0, 0) and block (16, 23)
092_F - Match found between block (0, 0) and block (16, 25)
092_F - Match found between block (0, 0) and block (16, 26)
092_F - Match found between block (0, 0) and block (17, 9)
092_F - Match found between block (0, 0) and block (17, 10)
092_F - Match found between block (0, 0) and block (17, 12)
092_F - Match found between block (0, 0) and block (17, 13)
092_F - Match found between block (0, 0) and block (17, 14)
092_F - Match found between block (0, 0) and block (17, 26)
092_F - Match found between block (0, 0) and block (17, 27)
092_F - Match found between block (0, 0) and block (18, 2)
092_F - Match found between block (0, 0) and block (18, 6)
092_F - Match found between block (0, 0) and block (18, 8)
092_F - Match found between block (0, 0) and block (18, 11)
092_F - Match found between block (0, 0) and block (18, 13)
092_F - Match found between block (0, 0) and block (18, 15)
092_F - Match found between block (0, 0) and block (18, 17)
092_F - Match found between block (0, 0) and block (18, 19)
092_F - Match found between block (0, 0) and block (18, 20)
092_F - Match found between block (0, 0) and block (18, 26)
092_F - Match found between block (0, 0) and block (18, 27)
092_F - Match found between block (0, 0) and block (19, 8)
092_F - Match found between block (0, 0) and block (19, 9)
092_F - Match found between block (0, 0) and block (19, 11)
092_F - Match found between block (0, 0) and block (19, 13)
092_F - Match found between block (0, 0) and block (19, 16)
092_F - Match found between block (0, 0) and block (19, 19)
092_F - Match found between block (0, 0) and block (19, 23)
092_F - Match found between block (0, 0) and block (19, 27)
092_F - Match found between block (0, 0) and block (20, 11)
092_F - Match found between block (0, 0) and block (20, 12)
092_F - Match found between block (0, 0) and block (20, 13)
092_F - Match found between block (0, 0) and block (20, 14)
092_F - Match found between block (0, 0) and block (20, 15)
092_F - Match found between block (0, 0) and block (20, 16)
092_F - Match found between block (0, 0) and block (20, 17)
092_F - Match found between block (0, 0) and block (20, 27)
092_F - Match found between block (0, 0) and block (21, 10)
092_F - Match found between block (0, 0) and block (21, 11)
092_F - Match found between block (0, 0) and block (21, 13)
092_F - Match found between block (0, 0) and block (21, 18)
092_F - Match found between block (0, 0) and block (21, 20)
092_F - Match found between block (0, 0) and block (21, 21)
092_F - Match found between block (0, 0) and block (21, 23)
092_F - Match found between block (0, 0) and block (21, 24)
092_F - Match found between block (0, 0) and block (22, 0)
092_F - Match found between block (0, 0) and block (22, 10)
092_F - Match found between block (0, 0) and block (22, 11)
092_F - Match found between block (0, 0) and block (22, 15)
092_F - Match found between block (0, 0) and block (22, 22)
092_F - Match found between block (0, 0) and block (22, 24)
092_F - Match found between block (0, 0) and block (22, 25)
092_F - Match found between block (0, 0) and block (23, 9)
092_F - Match found between block (0, 0) and block (23, 11)
092_F - Match found between block (0, 0) and block (23, 13)
092_F - Match found between block (0, 0) and block (23, 14)
092_F - Match found between block (0, 0) and block (23, 15)
092_F - Match found between block (0, 0) and block (23, 16)
092_F - Match found between block (0, 0) and block (23, 17)
092_F - Match found between block (0, 0) and block (23, 18)
092_F - Match found between block (0, 0) and block (23, 23)
092_F - Match found between block (0, 0) and block (24, 9)
092_F - Match found between block (0, 0) and block (24, 11)
092_F - Match found between block (0, 0) and block (24, 12)
092_F - Match found between block (0, 0) and block (24, 13)
092_F - Match found between block (0, 0) and block (24, 20)
092_F - Match found between block (0, 0) and block (24, 24)
092_F - Match found between block (0, 0) and block (24, 25)
092_F - Match found between block (0, 0) and block (25, 10)
092_F - Match found between block (0, 0) and block (25, 11)
092_F - Match found between block (0, 0) and block (25, 13)
092_F - Match found between block (0, 0) and block (25, 15)
092_F - Match found between block (0, 0) and block (25, 16)
092_F - Match found between block (0, 0) and block (25, 20)
092_F - Match found between block (0, 0) and block (25, 22)
092_F - Match found between block (0, 0) and block (25, 23)
092_F - Match found between block (0, 0) and block (26, 6)
092_F - Match found between block (0, 0) and block (26, 9)
092_F - Match found between block (0, 0) and block (26, 11)
092_F - Match found between block (0, 0) and block (26, 12)
092_F - Match found between block (0, 0) and block (26, 13)
092_F - Match found between block (0, 0) and block (26, 15)
092_F - Match found between block (0, 0) and block (26, 20)
092_F - Match found between block (0, 0) and block (26, 21)
092_F - Match found between block (0, 0) and block (26, 24)
092_F - Match found between block (0, 0) and block (26, 25)
092_F - Match found between block (0, 0) and block (26, 26)
092_F - Match found between block (0, 0) and block (26, 31)
092_F - Match found between block (0, 0) and block (27, 7)
092_F - Match found between block (0, 0) and block (27, 10)
092_F - Match found between block (0, 0) and block (27, 13)
092_F - Match found between block (0, 0) and block (27, 14)
092_F - Match found between block (0, 0) and block (27, 18)
092_F - Match found between block (0, 0) and block (27, 20)
092_F - Match found between block (0, 0) and block (27, 21)
092_F - Match found between block (0, 0) and block (27, 22)
092_F - Match found between block (0, 0) and block (27, 24)
092_F - Match found between block (0, 0) and block (27, 25)
092_F - Match found between block (0, 0) and block (27, 27)
092_F - Match found between block (0, 0) and block (27, 28)
092_F - Match found between block (0, 0) and block (28, 3)
092_F - Match found between block (0, 0) and block (28, 6)
092_F - Match found between block (0, 0) and block (28, 7)
092_F - Match found between block (0, 0) and block (28, 8)
092_F - Match found between block (0, 0) and block (28, 9)
092_F - Match found between block (0, 0) and block (28, 10)
092_F - Match found between block (0, 0) and block (28, 14)
092_F - Match found between block (0, 0) and block (28, 17)
092_F - Match found between block (0, 0) and block (28, 21)
092_F - Match found between block (0, 0) and block (28, 22)
092_F - Match found between block (0, 0) and block (28, 23)
092_F - Match found between block (0, 0) and block (28, 24)
092_F - Match found between block (0, 0) and block (28, 28)
092_F - Match found between block (0, 0) and block (28, 30)
092_F - Match found between block (0, 0) and block (29, 3)
092_F - Match found between block (0, 0) and block (29, 8)
092_F - Match found between block (0, 0) and block (29, 9)
092_F - Match found between block (0, 0) and block (29, 14)
092_F - Match found between block (0, 0) and block (29, 16)
092_F - Match found between block (0, 0) and block (29, 17)
092_F - Match found between block (0, 0) and block (29, 18)
092_F - Match found between block (0, 0) and block (29, 21)
092_F - Match found between block (0, 0) and block (29, 23)
092_F - Match found between block (0, 0) and block (29, 25)
092_F - Match found between block (0, 0) and block (29, 29)
092_F - Match found between block (0, 0) and block (29, 31)
092_F - Match found between block (0, 0) and block (30, 0)
092_F - Match found between block (0, 0) and block (30, 1)
092_F - Match found between block (0, 0) and block (30, 2)
