Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
085_R - Match found between block (0, 0) and block (0, 1)
085_R - Match found between block (0, 0) and block (0, 2)
085_R - Match found between block (0, 0) and block (0, 3)
085_R - Match found between block (0, 0) and block (0, 4)
085_R - Match found between block (0, 0) and block (0, 5)
085_R - Match found between block (0, 0) and block (0, 6)
085_R - Match found between block (0, 0) and block (0, 7)
085_R - Match found between block (0, 0) and block (0, 8)
085_R - Match found between block (0, 0) and block (0, 9)
085_R - Match found between block (0, 0) and block (0, 10)
085_R - Match found between block (0, 0) and block (0, 11)
085_R - Match found between block (0, 0) and block (0, 12)
085_R - Match found between block (0, 0) and block (0, 13)
085_R - Match found between block (0, 0) and block (0, 14)
085_R - Match found between block (0, 0) and block (0, 15)
085_R - Match found between block (0, 0) and block (0, 16)
085_R - Match found between block (0, 0) and block (0, 17)
085_R - Match found between block (0, 0) and block (0, 18)
085_R - Match found between block (0, 0) and block (0, 19)
085_R - Match found between block (0, 0) and block (0, 20)
085_R - Match found between block (0, 0) and block (0, 21)
085_R - Match found between block (0, 0) and block (0, 22)
085_R - Match found between block (0, 0) and block (0, 23)
085_R - Match found between block (0, 0) and block (0, 24)
085_R - Match found between block (0, 0) and block (0, 25)
085_R - Match found between block (0, 0) and block (0, 26)
085_R - Match found between block (0, 0) and block (0, 27)
085_R - Match found between block (0, 0) and block (0, 28)
085_R - Match found between block (0, 0) and block (0, 29)
085_R - Match found between block (0, 0) and block (0, 30)
085_R - Match found between block (0, 0) and block (0, 31)
085_R - Match found between block (0, 0) and block (1, 0)
085_R - Match found between block (0, 0) and block (1, 1)
085_R - Match found between block (0, 0) and block (1, 2)
085_R - Match found between block (0, 0) and block (1, 3)
085_R - Match found between block (0, 0) and block (1, 4)
085_R - Match found between block (0, 0) and block (1, 5)
085_R - Match found between block (0, 0) and block (1, 6)
085_R - Match found between block (0, 0) and block (1, 7)
085_R - Match found between block (0, 0) and block (1, 8)
085_R - Match found between block (0, 0) and block (1, 9)
085_R - Match found between block (0, 0) and block (1, 10)
085_R - Match found between block (0, 0) and block (1, 11)
085_R - Match found between block (0, 0) and block (1, 12)
085_R - Match found between block (0, 0) and block (1, 13)
085_R - Match found between block (0, 0) and block (1, 14)
085_R - Match found between block (0, 0) and block (1, 15)
085_R - Match found between block (0, 0) and block (1, 16)
085_R - Match found between block (0, 0) and block (1, 17)
085_R - Match found between block (0, 0) and block (1, 18)
085_R - Match found between block (0, 0) and block (1, 19)
085_R - Match found between block (0, 0) and block (1, 20)
085_R - Match found between block (0, 0) and block (1, 21)
085_R - Match found between block (0, 0) and block (1, 22)
085_R - Match found between block (0, 0) and block (1, 23)
085_R - Match found between block (0, 0) and block (1, 24)
085_R - Match found between block (0, 0) and block (1, 25)
085_R - Match found between block (0, 0) and block (1, 26)
085_R - Match found between block (0, 0) and block (1, 27)
085_R - Match found between block (0, 0) and block (1, 28)
085_R - Match found between block (0, 0) and block (1, 29)
085_R - Match found between block (0, 0) and block (1, 30)
085_R - Match found between block (0, 0) and block (1, 31)
085_R - Match found between block (0, 0) and block (2, 0)
085_R - Match found between block (0, 0) and block (2, 1)
085_R - Match found between block (0, 0) and block (2, 2)
085_R - Match found between block (0, 0) and block (2, 3)
085_R - Match found between block (0, 0) and block (2, 4)
085_R - Match found between block (0, 0) and block (2, 5)
085_R - Match found between block (0, 0) and block (2, 6)
085_R - Match found between block (0, 0) and block (2, 7)
085_R - Match found between block (0, 0) and block (2, 8)
085_R - Match found between block (0, 0) and block (2, 9)
085_R - Match found between block (0, 0) and block (2, 10)
085_R - Match found between block (0, 0) and block (2, 11)
085_R - Match found between block (0, 0) and block (2, 12)
085_R - Match found between block (0, 0) and block (2, 13)
085_R - Match found between block (0, 0) and block (2, 14)
085_R - Match found between block (0, 0) and block (2, 15)
085_R - Match found between block (0, 0) and block (2, 16)
085_R - Match found between block (0, 0) and block (2, 17)
085_R - Match found between block (0, 0) and block (2, 18)
085_R - Match found between block (0, 0) and block (2, 19)
085_R - Match found between block (0, 0) and block (2, 20)
085_R - Match found between block (0, 0) and block (2, 21)
085_R - Match found between block (0, 0) and block (2, 22)
085_R - Match found between block (0, 0) and block (2, 23)
