Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
020_R - Match found between block (0, 0) and block (0, 1)
020_R - Match found between block (0, 0) and block (0, 2)
020_R - Match found between block (0, 0) and block (0, 3)
020_R - Match found between block (0, 0) and block (0, 4)
020_R - Match found between block (0, 0) and block (0, 5)
020_R - Match found between block (0, 0) and block (0, 6)
020_R - Match found between block (0, 0) and block (0, 7)
020_R - Match found between block (0, 0) and block (0, 8)
020_R - Match found between block (0, 0) and block (0, 9)
020_R - Match found between block (0, 0) and block (0, 10)
020_R - Match found between block (0, 0) and block (0, 11)
020_R - Match found between block (0, 0) and block (0, 12)
020_R - Match found between block (0, 0) and block (0, 13)
020_R - Match found between block (0, 0) and block (0, 14)
020_R - Match found between block (0, 0) and block (0, 15)
020_R - Match found between block (0, 0) and block (0, 16)
020_R - Match found between block (0, 0) and block (0, 17)
020_R - Match found between block (0, 0) and block (0, 18)
020_R - Match found between block (0, 0) and block (0, 19)
020_R - Match found between block (0, 0) and block (0, 20)
020_R - Match found between block (0, 0) and block (0, 21)
020_R - Match found between block (0, 0) and block (0, 22)
020_R - Match found between block (0, 0) and block (0, 23)
020_R - Match found between block (0, 0) and block (0, 24)
020_R - Match found between block (0, 0) and block (0, 25)
020_R - Match found between block (0, 0) and block (0, 26)
020_R - Match found between block (0, 0) and block (0, 27)
020_R - Match found between block (0, 0) and block (0, 28)
020_R - Match found between block (0, 0) and block (0, 29)
020_R - Match found between block (0, 0) and block (0, 30)
020_R - Match found between block (0, 0) and block (0, 31)
020_R - Match found between block (0, 0) and block (1, 0)
020_R - Match found between block (0, 0) and block (1, 1)
020_R - Match found between block (0, 0) and block (1, 2)
020_R - Match found between block (0, 0) and block (1, 3)
020_R - Match found between block (0, 0) and block (1, 4)
020_R - Match found between block (0, 0) and block (1, 5)
020_R - Match found between block (0, 0) and block (1, 6)
020_R - Match found between block (0, 0) and block (1, 7)
020_R - Match found between block (0, 0) and block (1, 8)
020_R - Match found between block (0, 0) and block (1, 9)
020_R - Match found between block (0, 0) and block (1, 10)
020_R - Match found between block (0, 0) and block (1, 11)
020_R - Match found between block (0, 0) and block (1, 12)
020_R - Match found between block (0, 0) and block (1, 13)
020_R - Match found between block (0, 0) and block (1, 14)
020_R - Match found between block (0, 0) and block (1, 15)
020_R - Match found between block (0, 0) and block (1, 16)
020_R - Match found between block (0, 0) and block (1, 17)
020_R - Match found between block (0, 0) and block (1, 18)
020_R - Match found between block (0, 0) and block (1, 19)
020_R - Match found between block (0, 0) and block (1, 20)
020_R - Match found between block (0, 0) and block (1, 21)
020_R - Match found between block (0, 0) and block (1, 22)
020_R - Match found between block (0, 0) and block (1, 23)
020_R - Match found between block (0, 0) and block (1, 24)
020_R - Match found between block (0, 0) and block (1, 25)
020_R - Match found between block (0, 0) and block (1, 26)
020_R - Match found between block (0, 0) and block (1, 27)
020_R - Match found between block (0, 0) and block (1, 28)
020_R - Match found between block (0, 0) and block (1, 29)
020_R - Match found between block (0, 0) and block (1, 30)
020_R - Match found between block (0, 0) and block (1, 31)
020_R - Match found between block (0, 0) and block (2, 0)
020_R - Match found between block (0, 0) and block (2, 1)
020_R - Match found between block (0, 0) and block (2, 2)
020_R - Match found between block (0, 0) and block (2, 3)
020_R - Match found between block (0, 0) and block (2, 4)
020_R - Match found between block (0, 0) and block (2, 5)
020_R - Match found between block (0, 0) and block (2, 6)
020_R - Match found between block (0, 0) and block (2, 7)
020_R - Match found between block (0, 0) and block (2, 8)
020_R - Match found between block (0, 0) and block (2, 9)
020_R - Match found between block (0, 0) and block (2, 10)
020_R - Match found between block (0, 0) and block (2, 11)
020_R - Match found between block (0, 0) and block (2, 12)
020_R - Match found between block (0, 0) and block (2, 13)
020_R - Match found between block (0, 0) and block (2, 14)
020_R - Match found between block (0, 0) and block (2, 15)
020_R - Match found between block (0, 0) and block (2, 16)
020_R - Match found between block (0, 0) and block (2, 17)
020_R - Match found between block (0, 0) and block (2, 18)
020_R - Match found between block (0, 0) and block (2, 19)
020_R - Match found between block (0, 0) and block (2, 20)
020_R - Match found between block (0, 0) and block (2, 21)
020_R - Match found between block (0, 0) and block (2, 22)
020_R - Match found between block (0, 0) and block (2, 23)
020_R - Match found between block (0, 0) and block (2, 24)
020_R - Match found between block (0, 0) and block (2, 25)
020_R - Match found between block (0, 0) and block (2, 26)
020_R - Match found between block (0, 0) and block (2, 27)
020_R - Match found between block (0, 0) and block (2, 28)
020_R - Match found between block (0, 0) and block (2, 29)
020_R - Match found between block (0, 0) and block (2, 30)
020_R - Match found between block (0, 0) and block (2, 31)
020_R - Match found between block (0, 0) and block (3, 0)
020_R - Match found between block (0, 0) and block (3, 1)
020_R - Match found between block (0, 0) and block (3, 2)
020_R - Match found between block (0, 0) and block (3, 3)
020_R - Match found between block (0, 0) and block (3, 4)
020_R - Match found between block (0, 0) and block (3, 5)
020_R - Match found between block (0, 0) and block (3, 6)
020_R - Match found between block (0, 0) and block (3, 7)
020_R - Match found between block (0, 0) and block (3, 8)
020_R - Match found between block (0, 0) and block (3, 9)
020_R - Match found between block (0, 0) and block (3, 10)
020_R - Match found between block (0, 0) and block (3, 11)
020_R - Match found between block (0, 0) and block (3, 12)
020_R - Match found between block (0, 0) and block (3, 13)
020_R - Match found between block (0, 0) and block (3, 14)
020_R - Match found between block (0, 0) and block (3, 15)
020_R - Match found between block (0, 0) and block (3, 16)
020_R - Match found between block (0, 0) and block (3, 17)
020_R - Match found between block (0, 0) and block (3, 18)
020_R - Match found between block (0, 0) and block (3, 19)
020_R - Match found between block (0, 0) and block (3, 20)
020_R - Match found between block (0, 0) and block (3, 21)
020_R - Match found between block (0, 0) and block (3, 22)
020_R - Match found between block (0, 0) and block (3, 23)
020_R - Match found between block (0, 0) and block (3, 24)
020_R - Match found between block (0, 0) and block (3, 25)
020_R - Match found between block (0, 0) and block (3, 26)
020_R - Match found between block (0, 0) and block (3, 27)
020_R - Match found between block (0, 0) and block (3, 28)
020_R - Match found between block (0, 0) and block (3, 29)
020_R - Match found between block (0, 0) and block (3, 30)
020_R - Match found between block (0, 0) and block (3, 31)
020_R - Match found between block (0, 0) and block (4, 0)
020_R - Match found between block (0, 0) and block (4, 1)
020_R - Match found between block (0, 0) and block (4, 2)
