Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
078_F - Match found between block (0, 0) and block (0, 1)
078_F - Match found between block (0, 0) and block (2, 29)
078_F - Match found between block (0, 0) and block (3, 28)
078_F - Match found between block (0, 0) and block (3, 30)
078_F - Match found between block (0, 0) and block (4, 26)
078_F - Match found between block (0, 0) and block (4, 30)
078_F - Match found between block (0, 0) and block (6, 26)
078_F - Match found between block (0, 0) and block (7, 27)
078_F - Match found between block (0, 0) and block (7, 30)
078_F - Match found between block (0, 0) and block (8, 11)
078_F - Match found between block (0, 0) and block (8, 13)
078_F - Match found between block (0, 0) and block (8, 15)
078_F - Match found between block (0, 0) and block (8, 28)
078_F - Match found between block (0, 0) and block (10, 14)
078_F - Match found between block (0, 0) and block (10, 18)
078_F - Match found between block (0, 0) and block (11, 8)
078_F - Match found between block (0, 0) and block (12, 20)
078_F - Match found between block (0, 0) and block (13, 16)
078_F - Match found between block (0, 0) and block (13, 19)
078_F - Match found between block (0, 0) and block (18, 20)
078_F - Match found between block (0, 0) and block (24, 13)
078_F - Match found between block (0, 0) and block (25, 12)
078_F - Match found between block (0, 0) and block (25, 16)
078_F - Match found between block (0, 0) and block (26, 3)
078_F - Match found between block (0, 0) and block (26, 10)
078_F - Match found between block (0, 0) and block (27, 9)
078_F - Match found between block (0, 0) and block (27, 13)
078_F - Match found between block (0, 2) and block (2, 28)
078_F - Match found between block (0, 2) and block (3, 29)
078_F - Match found between block (0, 2) and block (4, 8)
078_F - Match found between block (0, 2) and block (4, 9)
078_F - Match found between block (0, 2) and block (4, 27)
078_F - Match found between block (0, 2) and block (4, 29)
078_F - Match found between block (0, 2) and block (4, 31)
078_F - Match found between block (0, 2) and block (5, 26)
078_F - Match found between block (0, 2) and block (5, 31)
078_F - Match found between block (0, 2) and block (6, 28)
078_F - Match found between block (0, 2) and block (6, 30)
078_F - Match found between block (0, 2) and block (7, 26)
078_F - Match found between block (0, 2) and block (8, 21)
078_F - Match found between block (0, 2) and block (8, 26)
078_F - Match found between block (0, 2) and block (8, 27)
078_F - Match found between block (0, 2) and block (10, 25)
078_F - Match found between block (0, 2) and block (11, 12)
078_F - Match found between block (0, 2) and block (11, 13)
078_F - Match found between block (0, 2) and block (11, 18)
078_F - Match found between block (0, 2) and block (12, 7)
078_F - Match found between block (0, 2) and block (12, 19)
078_F - Match found between block (0, 2) and block (12, 22)
078_F - Match found between block (0, 2) and block (14, 16)
078_F - Match found between block (0, 2) and block (17, 22)
078_F - Match found between block (0, 2) and block (18, 11)
078_F - Match found between block (0, 2) and block (18, 12)
078_F - Match found between block (0, 2) and block (18, 22)
078_F - Match found between block (0, 2) and block (19, 19)
078_F - Match found between block (0, 2) and block (19, 20)
078_F - Match found between block (0, 2) and block (19, 21)
078_F - Match found between block (0, 2) and block (19, 22)
078_F - Match found between block (0, 2) and block (20, 20)
078_F - Match found between block (0, 2) and block (22, 17)
078_F - Match found between block (0, 2) and block (23, 17)
078_F - Match found between block (0, 2) and block (23, 19)
078_F - Match found between block (0, 2) and block (24, 11)
078_F - Match found between block (0, 2) and block (26, 17)
078_F - Match found between block (0, 2) and block (26, 20)
078_F - Match found between block (0, 2) and block (27, 3)
078_F - Match found between block (0, 2) and block (27, 14)
078_F - Match found between block (0, 2) and block (27, 17)
078_F - Match found between block (0, 2) and block (28, 8)
078_F - Match found between block (0, 2) and block (28, 18)
078_F - Match found between block (0, 2) and block (28, 20)
078_F - Match found between block (0, 2) and block (29, 18)
078_F - Match found between block (0, 2) and block (31, 19)
078_F - Match found between block (0, 3) and block (0, 4)
078_F - Match found between block (0, 3) and block (0, 5)
078_F - Match found between block (0, 3) and block (0, 11)
078_F - Match found between block (0, 3) and block (0, 13)
078_F - Match found between block (0, 3) and block (0, 15)
078_F - Match found between block (0, 3) and block (0, 18)
078_F - Match found between block (0, 3) and block (0, 20)
078_F - Match found between block (0, 3) and block (0, 21)
078_F - Match found between block (0, 3) and block (0, 26)
078_F - Match found between block (0, 3) and block (0, 28)
078_F - Match found between block (0, 3) and block (0, 30)
078_F - Match found between block (0, 3) and block (1, 3)
078_F - Match found between block (0, 3) and block (1, 5)
078_F - Match found between block (0, 3) and block (1, 6)
078_F - Match found between block (0, 3) and block (1, 12)
078_F - Match found between block (0, 3) and block (1, 15)
078_F - Match found between block (0, 3) and block (1, 17)
078_F - Match found between block (0, 3) and block (1, 18)
078_F - Match found between block (0, 3) and block (1, 20)
078_F - Match found between block (0, 3) and block (1, 23)
078_F - Match found between block (0, 3) and block (1, 24)
078_F - Match found between block (0, 3) and block (1, 25)
078_F - Match found between block (0, 3) and block (1, 26)
078_F - Match found between block (0, 3) and block (2, 3)
078_F - Match found between block (0, 3) and block (2, 4)
078_F - Match found between block (0, 3) and block (2, 5)
078_F - Match found between block (0, 3) and block (2, 6)
078_F - Match found between block (0, 3) and block (2, 10)
078_F - Match found between block (0, 3) and block (2, 13)
078_F - Match found between block (0, 3) and block (2, 17)
078_F - Match found between block (0, 3) and block (2, 22)
078_F - Match found between block (0, 3) and block (2, 23)
078_F - Match found between block (0, 3) and block (2, 24)
078_F - Match found between block (0, 3) and block (2, 25)
078_F - Match found between block (0, 3) and block (3, 0)
078_F - Match found between block (0, 3) and block (3, 2)
078_F - Match found between block (0, 3) and block (3, 3)
078_F - Match found between block (0, 3) and block (3, 4)
078_F - Match found between block (0, 3) and block (3, 5)
078_F - Match found between block (0, 3) and block (3, 9)
078_F - Match found between block (0, 3) and block (3, 10)
078_F - Match found between block (0, 3) and block (3, 11)
078_F - Match found between block (0, 3) and block (3, 17)
078_F - Match found between block (0, 3) and block (3, 21)
078_F - Match found between block (0, 3) and block (4, 0)
078_F - Match found between block (0, 3) and block (4, 1)
078_F - Match found between block (0, 3) and block (4, 2)
078_F - Match found between block (0, 3) and block (4, 3)
078_F - Match found between block (0, 3) and block (4, 4)
078_F - Match found between block (0, 3) and block (4, 5)
078_F - Match found between block (0, 3) and block (4, 10)
078_F - Match found between block (0, 3) and block (4, 11)
078_F - Match found between block (0, 3) and block (4, 16)
078_F - Match found between block (0, 3) and block (4, 19)
078_F - Match found between block (0, 3) and block (4, 20)
078_F - Match found between block (0, 3) and block (4, 21)
078_F - Match found between block (0, 3) and block (5, 2)
078_F - Match found between block (0, 3) and block (5, 4)
078_F - Match found between block (0, 3) and block (5, 5)
078_F - Match found between block (0, 3) and block (5, 6)
078_F - Match found between block (0, 3) and block (5, 9)
078_F - Match found between block (0, 3) and block (5, 10)
078_F - Match found between block (0, 3) and block (5, 18)
078_F - Match found between block (0, 3) and block (5, 19)
078_F - Match found between block (0, 3) and block (5, 20)
078_F - Match found between block (0, 3) and block (6, 1)
078_F - Match found between block (0, 3) and block (6, 4)
078_F - Match found between block (0, 3) and block (6, 6)
078_F - Match found between block (0, 3) and block (6, 8)
078_F - Match found between block (0, 3) and block (6, 9)
078_F - Match found between block (0, 3) and block (6, 13)
078_F - Match found between block (0, 3) and block (6, 16)
078_F - Match found between block (0, 3) and block (6, 17)
078_F - Match found between block (0, 3) and block (6, 18)
