Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
063_F - Match found between block (0, 0) and block (0, 1)
063_F - Match found between block (0, 0) and block (0, 2)
063_F - Match found between block (0, 0) and block (0, 3)
063_F - Match found between block (0, 0) and block (0, 4)
063_F - Match found between block (0, 0) and block (0, 5)
063_F - Match found between block (0, 0) and block (0, 6)
063_F - Match found between block (0, 0) and block (0, 7)
063_F - Match found between block (0, 0) and block (0, 19)
063_F - Match found between block (0, 0) and block (0, 21)
063_F - Match found between block (0, 0) and block (0, 23)
063_F - Match found between block (0, 0) and block (0, 25)
063_F - Match found between block (0, 0) and block (0, 30)
063_F - Match found between block (0, 0) and block (1, 17)
063_F - Match found between block (0, 0) and block (1, 19)
063_F - Match found between block (0, 0) and block (1, 26)
063_F - Match found between block (0, 0) and block (2, 15)
063_F - Match found between block (0, 0) and block (2, 17)
063_F - Match found between block (0, 0) and block (2, 22)
063_F - Match found between block (0, 0) and block (2, 24)
063_F - Match found between block (0, 0) and block (3, 16)
063_F - Match found between block (0, 0) and block (3, 18)
063_F - Match found between block (0, 0) and block (3, 20)
063_F - Match found between block (0, 0) and block (3, 22)
063_F - Match found between block (0, 0) and block (4, 16)
063_F - Match found between block (0, 0) and block (4, 18)
063_F - Match found between block (0, 0) and block (4, 20)
063_F - Match found between block (0, 0) and block (4, 25)
063_F - Match found between block (0, 0) and block (4, 29)
063_F - Match found between block (0, 0) and block (5, 1)
063_F - Match found between block (0, 0) and block (5, 15)
063_F - Match found between block (0, 0) and block (5, 17)
063_F - Match found between block (0, 0) and block (5, 19)
063_F - Match found between block (0, 0) and block (5, 21)
063_F - Match found between block (0, 0) and block (5, 23)
063_F - Match found between block (0, 0) and block (6, 8)
063_F - Match found between block (0, 0) and block (6, 15)
063_F - Match found between block (0, 0) and block (6, 17)
063_F - Match found between block (0, 0) and block (6, 19)
063_F - Match found between block (0, 0) and block (6, 21)
063_F - Match found between block (0, 0) and block (6, 28)
063_F - Match found between block (0, 0) and block (6, 30)
063_F - Match found between block (0, 0) and block (7, 16)
063_F - Match found between block (0, 0) and block (7, 18)
063_F - Match found between block (0, 0) and block (7, 20)
063_F - Match found between block (0, 0) and block (7, 22)
063_F - Match found between block (0, 0) and block (7, 26)
063_F - Match found between block (0, 0) and block (8, 12)
063_F - Match found between block (0, 0) and block (8, 14)
063_F - Match found between block (0, 0) and block (8, 16)
063_F - Match found between block (0, 0) and block (8, 18)
063_F - Match found between block (0, 0) and block (8, 20)
063_F - Match found between block (0, 0) and block (8, 22)
063_F - Match found between block (0, 0) and block (8, 31)
063_F - Match found between block (0, 0) and block (9, 16)
