Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
149_R - Match found between block (0, 0) and block (0, 1)
149_R - Match found between block (0, 0) and block (0, 2)
149_R - Match found between block (0, 0) and block (0, 3)
149_R - Match found between block (0, 0) and block (0, 4)
149_R - Match found between block (0, 0) and block (0, 5)
149_R - Match found between block (0, 0) and block (0, 6)
149_R - Match found between block (0, 0) and block (0, 7)
149_R - Match found between block (0, 0) and block (0, 8)
149_R - Match found between block (0, 0) and block (0, 9)
149_R - Match found between block (0, 0) and block (0, 10)
149_R - Match found between block (0, 0) and block (0, 11)
149_R - Match found between block (0, 0) and block (0, 12)
149_R - Match found between block (0, 0) and block (0, 13)
149_R - Match found between block (0, 0) and block (0, 14)
149_R - Match found between block (0, 0) and block (0, 15)
149_R - Match found between block (0, 0) and block (0, 16)
149_R - Match found between block (0, 0) and block (0, 17)
149_R - Match found between block (0, 0) and block (0, 18)
149_R - Match found between block (0, 0) and block (0, 19)
149_R - Match found between block (0, 0) and block (0, 20)
149_R - Match found between block (0, 0) and block (0, 21)
149_R - Match found between block (0, 0) and block (0, 22)
149_R - Match found between block (0, 0) and block (0, 23)
149_R - Match found between block (0, 0) and block (0, 24)
149_R - Match found between block (0, 0) and block (0, 25)
149_R - Match found between block (0, 0) and block (0, 26)
149_R - Match found between block (0, 0) and block (0, 27)
149_R - Match found between block (0, 0) and block (0, 28)
149_R - Match found between block (0, 0) and block (0, 29)
149_R - Match found between block (0, 0) and block (0, 30)
149_R - Match found between block (0, 0) and block (0, 31)
149_R - Match found between block (0, 0) and block (1, 0)
149_R - Match found between block (0, 0) and block (1, 1)
149_R - Match found between block (0, 0) and block (1, 2)
149_R - Match found between block (0, 0) and block (1, 3)
149_R - Match found between block (0, 0) and block (1, 4)
149_R - Match found between block (0, 0) and block (1, 5)
149_R - Match found between block (0, 0) and block (1, 6)
149_R - Match found between block (0, 0) and block (1, 7)
149_R - Match found between block (0, 0) and block (1, 8)
149_R - Match found between block (0, 0) and block (1, 9)
149_R - Match found between block (0, 0) and block (1, 10)
149_R - Match found between block (0, 0) and block (1, 11)
149_R - Match found between block (0, 0) and block (1, 12)
149_R - Match found between block (0, 0) and block (1, 13)
149_R - Match found between block (0, 0) and block (1, 14)
149_R - Match found between block (0, 0) and block (1, 15)
149_R - Match found between block (0, 0) and block (1, 16)
149_R - Match found between block (0, 0) and block (1, 17)
149_R - Match found between block (0, 0) and block (1, 18)
149_R - Match found between block (0, 0) and block (1, 19)
149_R - Match found between block (0, 0) and block (1, 20)
149_R - Match found between block (0, 0) and block (1, 21)
149_R - Match found between block (0, 0) and block (1, 22)
149_R - Match found between block (0, 0) and block (1, 23)
149_R - Match found between block (0, 0) and block (1, 24)
149_R - Match found between block (0, 0) and block (1, 25)
149_R - Match found between block (0, 0) and block (1, 26)
149_R - Match found between block (0, 0) and block (1, 27)
149_R - Match found between block (0, 0) and block (1, 28)
149_R - Match found between block (0, 0) and block (1, 29)
