Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
057_F - Match found between block (0, 0) and block (0, 11)
057_F - Match found between block (0, 0) and block (1, 0)
057_F - Match found between block (0, 0) and block (2, 16)
057_F - Match found between block (0, 0) and block (2, 20)
057_F - Match found between block (0, 0) and block (3, 1)
057_F - Match found between block (0, 0) and block (4, 1)
057_F - Match found between block (0, 0) and block (4, 12)
057_F - Match found between block (0, 0) and block (4, 28)
057_F - Match found between block (0, 0) and block (6, 15)
057_F - Match found between block (0, 0) and block (6, 17)
057_F - Match found between block (0, 0) and block (6, 20)
057_F - Match found between block (0, 0) and block (6, 21)
057_F - Match found between block (0, 0) and block (6, 26)
057_F - Match found between block (0, 0) and block (7, 2)
057_F - Match found between block (0, 0) and block (7, 23)
057_F - Match found between block (0, 0) and block (8, 2)
057_F - Match found between block (0, 0) and block (8, 14)
057_F - Match found between block (0, 0) and block (8, 16)
057_F - Match found between block (0, 0) and block (8, 18)
057_F - Match found between block (0, 0) and block (8, 19)
057_F - Match found between block (0, 0) and block (9, 0)
057_F - Match found between block (0, 0) and block (9, 6)
057_F - Match found between block (0, 0) and block (9, 10)
057_F - Match found between block (0, 0) and block (9, 11)
057_F - Match found between block (0, 0) and block (9, 13)
057_F - Match found between block (0, 0) and block (9, 21)
057_F - Match found between block (0, 0) and block (10, 6)
057_F - Match found between block (0, 0) and block (10, 11)
057_F - Match found between block (0, 0) and block (10, 13)
057_F - Match found between block (0, 0) and block (10, 20)
057_F - Match found between block (0, 0) and block (10, 23)
057_F - Match found between block (0, 0) and block (11, 23)
057_F - Match found between block (0, 0) and block (13, 0)
057_F - Match found between block (0, 0) and block (13, 7)
057_F - Match found between block (0, 0) and block (14, 1)
057_F - Match found between block (0, 0) and block (16, 1)
057_F - Match found between block (0, 0) and block (16, 3)
057_F - Match found between block (0, 0) and block (16, 8)
057_F - Match found between block (0, 0) and block (17, 6)
057_F - Match found between block (0, 0) and block (17, 10)
057_F - Match found between block (0, 0) and block (18, 0)
057_F - Match found between block (0, 0) and block (18, 1)
057_F - Match found between block (0, 0) and block (18, 6)
057_F - Match found between block (0, 0) and block (18, 7)
057_F - Match found between block (0, 0) and block (18, 19)
057_F - Match found between block (0, 0) and block (19, 9)
057_F - Match found between block (0, 0) and block (20, 2)
057_F - Match found between block (0, 0) and block (20, 22)
057_F - Match found between block (0, 0) and block (20, 23)
057_F - Match found between block (0, 0) and block (21, 0)
057_F - Match found between block (0, 0) and block (21, 11)
057_F - Match found between block (0, 0) and block (22, 20)
057_F - Match found between block (0, 0) and block (23, 28)
057_F - Match found between block (0, 0) and block (24, 8)
057_F - Match found between block (0, 0) and block (24, 11)
057_F - Match found between block (0, 0) and block (24, 20)
057_F - Match found between block (0, 0) and block (24, 30)
057_F - Match found between block (0, 0) and block (25, 5)
057_F - Match found between block (0, 0) and block (25, 30)
057_F - Match found between block (0, 0) and block (25, 31)
057_F - Match found between block (0, 0) and block (26, 13)
057_F - Match found between block (0, 0) and block (26, 22)
057_F - Match found between block (0, 0) and block (26, 31)
057_F - Match found between block (0, 0) and block (27, 26)
057_F - Match found between block (0, 0) and block (27, 27)
057_F - Match found between block (0, 0) and block (29, 0)
057_F - Match found between block (0, 0) and block (29, 7)
