Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
180_F - Match found between block (0, 0) and block (0, 1)
180_F - Match found between block (0, 0) and block (0, 2)
180_F - Match found between block (0, 0) and block (0, 3)
180_F - Match found between block (0, 0) and block (0, 4)
180_F - Match found between block (0, 0) and block (0, 5)
180_F - Match found between block (0, 0) and block (0, 6)
180_F - Match found between block (0, 0) and block (0, 8)
180_F - Match found between block (0, 0) and block (0, 9)
180_F - Match found between block (0, 0) and block (0, 10)
180_F - Match found between block (0, 0) and block (0, 11)
180_F - Match found between block (0, 0) and block (0, 12)
180_F - Match found between block (0, 0) and block (0, 13)
180_F - Match found between block (0, 0) and block (0, 15)
180_F - Match found between block (0, 0) and block (0, 16)
180_F - Match found between block (0, 0) and block (0, 17)
180_F - Match found between block (0, 0) and block (0, 18)
180_F - Match found between block (0, 0) and block (0, 19)
180_F - Match found between block (0, 0) and block (0, 20)
180_F - Match found between block (0, 0) and block (0, 23)
180_F - Match found between block (0, 0) and block (0, 24)
180_F - Match found between block (0, 0) and block (0, 25)
180_F - Match found between block (0, 0) and block (0, 27)
180_F - Match found between block (0, 0) and block (0, 28)
180_F - Match found between block (0, 0) and block (0, 29)
180_F - Match found between block (0, 0) and block (0, 30)
180_F - Match found between block (0, 0) and block (0, 31)
180_F - Match found between block (0, 0) and block (15, 0)
180_F - Match found between block (0, 0) and block (15, 1)
180_F - Match found between block (0, 0) and block (16, 0)
180_F - Match found between block (0, 0) and block (17, 0)
180_F - Match found between block (0, 0) and block (18, 0)
180_F - Match found between block (0, 0) and block (18, 1)
180_F - Match found between block (0, 0) and block (19, 0)
180_F - Match found between block (0, 0) and block (20, 0)
180_F - Match found between block (0, 0) and block (20, 1)
180_F - Match found between block (0, 0) and block (20, 15)
180_F - Match found between block (0, 0) and block (21, 1)
180_F - Match found between block (0, 0) and block (22, 0)
180_F - Match found between block (0, 0) and block (22, 1)
180_F - Match found between block (0, 0) and block (23, 1)
180_F - Match found between block (0, 0) and block (24, 1)
180_F - Match found between block (0, 0) and block (25, 1)
180_F - Match found between block (0, 0) and block (26, 1)
180_F - Match found between block (0, 0) and block (27, 1)
180_F - Match found between block (0, 0) and block (28, 1)
180_F - Match found between block (0, 0) and block (29, 1)
180_F - Match found between block (0, 0) and block (29, 2)
180_F - Match found between block (0, 0) and block (30, 1)
180_F - Match found between block (0, 0) and block (31, 1)
180_F - Match found between block (0, 7) and block (0, 21)
180_F - Match found between block (0, 7) and block (0, 22)
180_F - Match found between block (0, 7) and block (0, 26)
180_F - Match found between block (0, 7) and block (5, 24)
180_F - Match found between block (0, 7) and block (11, 0)
180_F - Match found between block (0, 7) and block (13, 0)
180_F - Match found between block (0, 7) and block (14, 0)
180_F - Match found between block (0, 7) and block (19, 1)
180_F - Match found between block (0, 7) and block (20, 21)
180_F - Match found between block (0, 7) and block (27, 2)
180_F - Match found between block (0, 7) and block (28, 2)
180_F - Match found between block (0, 7) and block (31, 2)
180_F - Match found between block (0, 14) and block (21, 0)
180_F - Match found between block (0, 14) and block (23, 0)
180_F - Match found between block (0, 14) and block (24, 0)
180_F - Match found between block (0, 14) and block (25, 0)
180_F - Match found between block (0, 14) and block (26, 0)
180_F - Match found between block (0, 14) and block (27, 0)
180_F - Match found between block (0, 14) and block (28, 0)
180_F - Match found between block (0, 14) and block (29, 0)
180_F - Match found between block (0, 14) and block (30, 0)
180_F - Match found between block (0, 14) and block (31, 0)
180_F - Match found between block (1, 0) and block (1, 16)
180_F - Match found between block (1, 0) and block (1, 17)
180_F - Match found between block (1, 0) and block (1, 18)
180_F - Match found between block (1, 0) and block (1, 19)
180_F - Match found between block (1, 0) and block (1, 28)
180_F - Match found between block (1, 0) and block (1, 29)
180_F - Match found between block (1, 0) and block (2, 18)
180_F - Match found between block (1, 0) and block (2, 20)
180_F - Match found between block (1, 0) and block (2, 21)
180_F - Match found between block (1, 0) and block (2, 22)
