Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
056_F - Match found between block (0, 0) and block (0, 11)
056_F - Match found between block (0, 0) and block (1, 0)
056_F - Match found between block (0, 0) and block (2, 16)
056_F - Match found between block (0, 0) and block (2, 20)
056_F - Match found between block (0, 0) and block (3, 1)
056_F - Match found between block (0, 0) and block (4, 1)
056_F - Match found between block (0, 0) and block (4, 12)
056_F - Match found between block (0, 0) and block (4, 28)
056_F - Match found between block (0, 0) and block (6, 15)
056_F - Match found between block (0, 0) and block (6, 17)
056_F - Match found between block (0, 0) and block (6, 20)
056_F - Match found between block (0, 0) and block (6, 21)
056_F - Match found between block (0, 0) and block (6, 26)
056_F - Match found between block (0, 0) and block (7, 2)
056_F - Match found between block (0, 0) and block (7, 23)
056_F - Match found between block (0, 0) and block (8, 2)
056_F - Match found between block (0, 0) and block (8, 14)
056_F - Match found between block (0, 0) and block (8, 16)
056_F - Match found between block (0, 0) and block (8, 18)
056_F - Match found between block (0, 0) and block (8, 19)
056_F - Match found between block (0, 0) and block (9, 0)
056_F - Match found between block (0, 0) and block (9, 6)
056_F - Match found between block (0, 0) and block (9, 10)
056_F - Match found between block (0, 0) and block (9, 11)
056_F - Match found between block (0, 0) and block (9, 13)
056_F - Match found between block (0, 0) and block (9, 21)
056_F - Match found between block (0, 0) and block (10, 6)
056_F - Match found between block (0, 0) and block (10, 11)
056_F - Match found between block (0, 0) and block (10, 13)
056_F - Match found between block (0, 0) and block (10, 20)
056_F - Match found between block (0, 0) and block (10, 23)
056_F - Match found between block (0, 0) and block (11, 23)
056_F - Match found between block (0, 0) and block (13, 0)
056_F - Match found between block (0, 0) and block (13, 7)
056_F - Match found between block (0, 0) and block (14, 1)
056_F - Match found between block (0, 0) and block (16, 1)
056_F - Match found between block (0, 0) and block (16, 3)
056_F - Match found between block (0, 0) and block (16, 8)
056_F - Match found between block (0, 0) and block (17, 6)
056_F - Match found between block (0, 0) and block (17, 10)
056_F - Match found between block (0, 0) and block (18, 0)
056_F - Match found between block (0, 0) and block (18, 1)
056_F - Match found between block (0, 0) and block (18, 6)
056_F - Match found between block (0, 0) and block (18, 7)
