Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
156_F - Match found between block (0, 0) and block (0, 1)
156_F - Match found between block (0, 0) and block (0, 2)
156_F - Match found between block (0, 0) and block (0, 4)
156_F - Match found between block (0, 0) and block (0, 6)
156_F - Match found between block (0, 0) and block (0, 7)
156_F - Match found between block (0, 0) and block (0, 8)
156_F - Match found between block (0, 0) and block (0, 9)
156_F - Match found between block (0, 0) and block (0, 10)
156_F - Match found between block (0, 0) and block (0, 11)
156_F - Match found between block (0, 0) and block (0, 13)
156_F - Match found between block (0, 0) and block (0, 14)
156_F - Match found between block (0, 0) and block (0, 16)
156_F - Match found between block (0, 0) and block (0, 17)
156_F - Match found between block (0, 0) and block (0, 20)
156_F - Match found between block (0, 0) and block (0, 21)
156_F - Match found between block (0, 0) and block (0, 22)
156_F - Match found between block (0, 0) and block (0, 23)
156_F - Match found between block (0, 0) and block (0, 24)
156_F - Match found between block (0, 0) and block (0, 25)
156_F - Match found between block (0, 0) and block (0, 26)
156_F - Match found between block (0, 0) and block (0, 27)
156_F - Match found between block (0, 0) and block (0, 30)
156_F - Match found between block (0, 0) and block (1, 1)
156_F - Match found between block (0, 0) and block (1, 2)
156_F - Match found between block (0, 0) and block (1, 4)
156_F - Match found between block (0, 0) and block (1, 5)
156_F - Match found between block (0, 0) and block (1, 7)
156_F - Match found between block (0, 0) and block (1, 8)
156_F - Match found between block (0, 0) and block (1, 9)
156_F - Match found between block (0, 0) and block (1, 10)
156_F - Match found between block (0, 0) and block (1, 11)
156_F - Match found between block (0, 0) and block (1, 13)
156_F - Match found between block (0, 0) and block (1, 14)
156_F - Match found between block (0, 0) and block (1, 15)
156_F - Match found between block (0, 0) and block (1, 18)
156_F - Match found between block (0, 0) and block (1, 21)
156_F - Match found between block (0, 0) and block (1, 22)
156_F - Match found between block (0, 0) and block (1, 24)
156_F - Match found between block (0, 0) and block (1, 25)
156_F - Match found between block (0, 0) and block (1, 26)
156_F - Match found between block (0, 0) and block (1, 29)
156_F - Match found between block (0, 0) and block (1, 30)
156_F - Match found between block (0, 0) and block (2, 0)
156_F - Match found between block (0, 0) and block (2, 2)
156_F - Match found between block (0, 0) and block (2, 4)
156_F - Match found between block (0, 0) and block (2, 5)
156_F - Match found between block (0, 0) and block (2, 8)
156_F - Match found between block (0, 0) and block (2, 10)
156_F - Match found between block (0, 0) and block (2, 12)
156_F - Match found between block (0, 0) and block (2, 16)
156_F - Match found between block (0, 0) and block (2, 20)
156_F - Match found between block (0, 0) and block (2, 21)
156_F - Match found between block (0, 0) and block (2, 25)
156_F - Match found between block (0, 0) and block (2, 26)
156_F - Match found between block (0, 0) and block (2, 28)
156_F - Match found between block (0, 0) and block (2, 29)
156_F - Match found between block (0, 0) and block (2, 31)
156_F - Match found between block (0, 0) and block (3, 0)
156_F - Match found between block (0, 0) and block (3, 2)
156_F - Match found between block (0, 0) and block (3, 3)
156_F - Match found between block (0, 0) and block (3, 6)
156_F - Match found between block (0, 0) and block (3, 7)
156_F - Match found between block (0, 0) and block (3, 8)
156_F - Match found between block (0, 0) and block (3, 9)
156_F - Match found between block (0, 0) and block (3, 12)
156_F - Match found between block (0, 0) and block (3, 14)
156_F - Match found between block (0, 0) and block (3, 16)
156_F - Match found between block (0, 0) and block (3, 17)
156_F - Match found between block (0, 0) and block (3, 23)
156_F - Match found between block (0, 0) and block (3, 24)
156_F - Match found between block (0, 0) and block (3, 25)
156_F - Match found between block (0, 0) and block (3, 26)
156_F - Match found between block (0, 0) and block (3, 29)
156_F - Match found between block (0, 0) and block (3, 30)
156_F - Match found between block (0, 0) and block (4, 1)
156_F - Match found between block (0, 0) and block (4, 3)
156_F - Match found between block (0, 0) and block (4, 6)
156_F - Match found between block (0, 0) and block (4, 7)
156_F - Match found between block (0, 0) and block (4, 12)
156_F - Match found between block (0, 0) and block (4, 13)
156_F - Match found between block (0, 0) and block (4, 16)
156_F - Match found between block (0, 0) and block (4, 18)
156_F - Match found between block (0, 0) and block (4, 25)
156_F - Match found between block (0, 0) and block (4, 30)
156_F - Match found between block (0, 0) and block (4, 31)
156_F - Match found between block (0, 0) and block (5, 0)
156_F - Match found between block (0, 0) and block (5, 1)
156_F - Match found between block (0, 0) and block (5, 3)
156_F - Match found between block (0, 0) and block (5, 5)
156_F - Match found between block (0, 0) and block (5, 6)
156_F - Match found between block (0, 0) and block (5, 8)
156_F - Match found between block (0, 0) and block (5, 10)
156_F - Match found between block (0, 0) and block (5, 11)
156_F - Match found between block (0, 0) and block (5, 12)
156_F - Match found between block (0, 0) and block (5, 14)
156_F - Match found between block (0, 0) and block (5, 17)
156_F - Match found between block (0, 0) and block (5, 20)
156_F - Match found between block (0, 0) and block (5, 25)
156_F - Match found between block (0, 0) and block (5, 26)
156_F - Match found between block (0, 0) and block (6, 0)
156_F - Match found between block (0, 0) and block (6, 1)
156_F - Match found between block (0, 0) and block (6, 2)
156_F - Match found between block (0, 0) and block (6, 4)
156_F - Match found between block (0, 0) and block (6, 5)
156_F - Match found between block (0, 0) and block (6, 6)
156_F - Match found between block (0, 0) and block (6, 12)
156_F - Match found between block (0, 0) and block (6, 16)
156_F - Match found between block (0, 0) and block (6, 17)
156_F - Match found between block (0, 0) and block (6, 19)
156_F - Match found between block (0, 0) and block (6, 23)
156_F - Match found between block (0, 0) and block (6, 24)
156_F - Match found between block (0, 0) and block (6, 27)
156_F - Match found between block (0, 0) and block (6, 28)
156_F - Match found between block (0, 0) and block (7, 1)
156_F - Match found between block (0, 0) and block (7, 2)
156_F - Match found between block (0, 0) and block (7, 3)
156_F - Match found between block (0, 0) and block (7, 4)
156_F - Match found between block (0, 0) and block (7, 5)
156_F - Match found between block (0, 0) and block (7, 6)
156_F - Match found between block (0, 0) and block (7, 7)
156_F - Match found between block (0, 0) and block (7, 8)
156_F - Match found between block (0, 0) and block (7, 11)
156_F - Match found between block (0, 0) and block (7, 17)
156_F - Match found between block (0, 0) and block (7, 19)
156_F - Match found between block (0, 0) and block (7, 20)
156_F - Match found between block (0, 0) and block (7, 22)
156_F - Match found between block (0, 0) and block (7, 24)
156_F - Match found between block (0, 0) and block (7, 26)
156_F - Match found between block (0, 0) and block (7, 27)
156_F - Match found between block (0, 0) and block (7, 28)
156_F - Match found between block (0, 0) and block (7, 29)
156_F - Match found between block (0, 0) and block (8, 1)
156_F - Match found between block (0, 0) and block (8, 3)
156_F - Match found between block (0, 0) and block (8, 5)
156_F - Match found between block (0, 0) and block (8, 6)
156_F - Match found between block (0, 0) and block (8, 7)
156_F - Match found between block (0, 0) and block (8, 9)
156_F - Match found between block (0, 0) and block (8, 10)
156_F - Match found between block (0, 0) and block (8, 12)
156_F - Match found between block (0, 0) and block (8, 18)
156_F - Match found between block (0, 0) and block (8, 20)
156_F - Match found between block (0, 0) and block (8, 21)
156_F - Match found between block (0, 0) and block (8, 22)
156_F - Match found between block (0, 0) and block (9, 3)
156_F - Match found between block (0, 0) and block (9, 4)
156_F - Match found between block (0, 0) and block (9, 5)
156_F - Match found between block (0, 0) and block (9, 6)
156_F - Match found between block (0, 0) and block (9, 8)
156_F - Match found between block (0, 0) and block (9, 9)
156_F - Match found between block (0, 0) and block (9, 11)
156_F - Match found between block (0, 0) and block (9, 21)
156_F - Match found between block (0, 0) and block (9, 22)
156_F - Match found between block (0, 0) and block (9, 23)
156_F - Match found between block (0, 0) and block (9, 30)
156_F - Match found between block (0, 0) and block (9, 31)
156_F - Match found between block (0, 0) and block (10, 1)
156_F - Match found between block (0, 0) and block (10, 4)
156_F - Match found between block (0, 0) and block (10, 6)
156_F - Match found between block (0, 0) and block (10, 7)
156_F - Match found between block (0, 0) and block (10, 9)
156_F - Match found between block (0, 0) and block (10, 10)
156_F - Match found between block (0, 0) and block (10, 24)
156_F - Match found between block (0, 0) and block (10, 26)
156_F - Match found between block (0, 0) and block (10, 29)
156_F - Match found between block (0, 0) and block (11, 0)
156_F - Match found between block (0, 0) and block (11, 2)
156_F - Match found between block (0, 0) and block (11, 3)
156_F - Match found between block (0, 0) and block (11, 4)
156_F - Match found between block (0, 0) and block (11, 6)
156_F - Match found between block (0, 0) and block (11, 9)
156_F - Match found between block (0, 0) and block (11, 11)
156_F - Match found between block (0, 0) and block (11, 12)
156_F - Match found between block (0, 0) and block (11, 13)
156_F - Match found between block (0, 0) and block (11, 15)
156_F - Match found between block (0, 0) and block (11, 16)
156_F - Match found between block (0, 0) and block (11, 18)
156_F - Match found between block (0, 0) and block (11, 19)
156_F - Match found between block (0, 0) and block (11, 20)
156_F - Match found between block (0, 0) and block (11, 21)
156_F - Match found between block (0, 0) and block (11, 22)
156_F - Match found between block (0, 0) and block (11, 25)
156_F - Match found between block (0, 0) and block (11, 26)
156_F - Match found between block (0, 0) and block (12, 0)
156_F - Match found between block (0, 0) and block (12, 4)
156_F - Match found between block (0, 0) and block (12, 5)
156_F - Match found between block (0, 0) and block (12, 7)
156_F - Match found between block (0, 0) and block (12, 9)
156_F - Match found between block (0, 0) and block (12, 11)
156_F - Match found between block (0, 0) and block (12, 12)
156_F - Match found between block (0, 0) and block (12, 13)
156_F - Match found between block (0, 0) and block (12, 14)
156_F - Match found between block (0, 0) and block (12, 16)
156_F - Match found between block (0, 0) and block (12, 17)
156_F - Match found between block (0, 0) and block (12, 18)
156_F - Match found between block (0, 0) and block (12, 19)
156_F - Match found between block (0, 0) and block (12, 20)
156_F - Match found between block (0, 0) and block (12, 21)
156_F - Match found between block (0, 0) and block (12, 23)
156_F - Match found between block (0, 0) and block (12, 24)
156_F - Match found between block (0, 0) and block (12, 28)
156_F - Match found between block (0, 0) and block (12, 29)
156_F - Match found between block (0, 0) and block (12, 30)
156_F - Match found between block (0, 0) and block (13, 0)
