Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
076_F - Match found between block (0, 0) and block (0, 1)
076_F - Match found between block (0, 0) and block (1, 0)
076_F - Match found between block (0, 0) and block (1, 1)
076_F - Match found between block (0, 0) and block (1, 30)
076_F - Match found between block (0, 0) and block (2, 0)
076_F - Match found between block (0, 0) and block (2, 1)
076_F - Match found between block (0, 0) and block (2, 29)
076_F - Match found between block (0, 0) and block (3, 0)
076_F - Match found between block (0, 0) and block (3, 1)
076_F - Match found between block (0, 0) and block (4, 0)
076_F - Match found between block (0, 0) and block (4, 1)
076_F - Match found between block (0, 0) and block (5, 0)
076_F - Match found between block (0, 0) and block (5, 1)
076_F - Match found between block (0, 0) and block (6, 0)
076_F - Match found between block (0, 0) and block (6, 1)
076_F - Match found between block (0, 0) and block (6, 29)
076_F - Match found between block (0, 0) and block (7, 0)
076_F - Match found between block (0, 0) and block (8, 0)
076_F - Match found between block (0, 0) and block (8, 1)
076_F - Match found between block (0, 0) and block (8, 30)
076_F - Match found between block (0, 0) and block (9, 0)
076_F - Match found between block (0, 0) and block (9, 1)
076_F - Match found between block (0, 0) and block (10, 0)
076_F - Match found between block (0, 0) and block (10, 1)
076_F - Match found between block (0, 0) and block (11, 0)
076_F - Match found between block (0, 0) and block (12, 0)
076_F - Match found between block (0, 0) and block (15, 30)
076_F - Match found between block (0, 0) and block (19, 1)
076_F - Match found between block (0, 0) and block (20, 1)
076_F - Match found between block (0, 0) and block (20, 5)
076_F - Match found between block (0, 0) and block (20, 30)
076_F - Match found between block (0, 0) and block (21, 1)
076_F - Match found between block (0, 0) and block (21, 30)
076_F - Match found between block (0, 0) and block (22, 1)
076_F - Match found between block (0, 0) and block (22, 2)
076_F - Match found between block (0, 0) and block (22, 27)
076_F - Match found between block (0, 0) and block (22, 28)
076_F - Match found between block (0, 0) and block (23, 1)
076_F - Match found between block (0, 0) and block (23, 5)
076_F - Match found between block (0, 0) and block (23, 6)
076_F - Match found between block (0, 0) and block (23, 7)
076_F - Match found between block (0, 0) and block (23, 8)
076_F - Match found between block (0, 0) and block (23, 30)
076_F - Match found between block (0, 0) and block (24, 1)
076_F - Match found between block (0, 0) and block (24, 15)
