Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
025_F - Match found between block (0, 0) and block (0, 4)
025_F - Match found between block (0, 0) and block (0, 26)
025_F - Match found between block (0, 0) and block (0, 27)
025_F - Match found between block (0, 0) and block (0, 28)
025_F - Match found between block (0, 0) and block (0, 29)
025_F - Match found between block (0, 0) and block (0, 30)
025_F - Match found between block (0, 0) and block (0, 31)
025_F - Match found between block (0, 0) and block (1, 1)
025_F - Match found between block (0, 0) and block (1, 26)
025_F - Match found between block (0, 0) and block (1, 27)
025_F - Match found between block (0, 0) and block (1, 28)
025_F - Match found between block (0, 0) and block (1, 29)
025_F - Match found between block (0, 0) and block (2, 3)
025_F - Match found between block (0, 0) and block (2, 16)
025_F - Match found between block (0, 0) and block (2, 17)
025_F - Match found between block (0, 0) and block (2, 25)
025_F - Match found between block (0, 0) and block (2, 26)
025_F - Match found between block (0, 0) and block (2, 27)
025_F - Match found between block (0, 0) and block (2, 28)
025_F - Match found between block (0, 0) and block (2, 30)
025_F - Match found between block (0, 0) and block (3, 17)
025_F - Match found between block (0, 0) and block (3, 25)
025_F - Match found between block (0, 0) and block (3, 26)
025_F - Match found between block (0, 0) and block (3, 29)
025_F - Match found between block (0, 0) and block (3, 30)
025_F - Match found between block (0, 0) and block (4, 24)
025_F - Match found between block (0, 0) and block (4, 25)
025_F - Match found between block (0, 0) and block (4, 28)
025_F - Match found between block (0, 0) and block (4, 31)
025_F - Match found between block (0, 0) and block (5, 3)
025_F - Match found between block (0, 0) and block (5, 18)
025_F - Match found between block (0, 0) and block (5, 26)
025_F - Match found between block (0, 0) and block (5, 27)
025_F - Match found between block (0, 0) and block (5, 28)
025_F - Match found between block (0, 0) and block (6, 0)
025_F - Match found between block (0, 0) and block (6, 1)
025_F - Match found between block (0, 0) and block (6, 2)
025_F - Match found between block (0, 0) and block (6, 12)
025_F - Match found between block (0, 0) and block (6, 14)
025_F - Match found between block (0, 0) and block (6, 16)
025_F - Match found between block (0, 0) and block (6, 18)
025_F - Match found between block (0, 0) and block (6, 27)
