Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
049_R - Match found between block (0, 0) and block (0, 1)
049_R - Match found between block (0, 0) and block (0, 2)
049_R - Match found between block (0, 0) and block (0, 3)
049_R - Match found between block (0, 0) and block (0, 4)
049_R - Match found between block (0, 0) and block (0, 5)
049_R - Match found between block (0, 0) and block (0, 6)
049_R - Match found between block (0, 0) and block (0, 7)
049_R - Match found between block (0, 0) and block (0, 8)
049_R - Match found between block (0, 0) and block (0, 9)
049_R - Match found between block (0, 0) and block (0, 10)
049_R - Match found between block (0, 0) and block (0, 11)
049_R - Match found between block (0, 0) and block (0, 12)
049_R - Match found between block (0, 0) and block (0, 13)
049_R - Match found between block (0, 0) and block (0, 14)
049_R - Match found between block (0, 0) and block (0, 15)
049_R - Match found between block (0, 0) and block (0, 16)
049_R - Match found between block (0, 0) and block (0, 17)
049_R - Match found between block (0, 0) and block (0, 18)
049_R - Match found between block (0, 0) and block (0, 19)
049_R - Match found between block (0, 0) and block (0, 20)
049_R - Match found between block (0, 0) and block (0, 21)
049_R - Match found between block (0, 0) and block (0, 22)
049_R - Match found between block (0, 0) and block (0, 23)
049_R - Match found between block (0, 0) and block (0, 24)
049_R - Match found between block (0, 0) and block (0, 25)
049_R - Match found between block (0, 0) and block (0, 26)
049_R - Match found between block (0, 0) and block (0, 27)
049_R - Match found between block (0, 0) and block (0, 28)
049_R - Match found between block (0, 0) and block (0, 29)
049_R - Match found between block (0, 0) and block (0, 30)
049_R - Match found between block (0, 0) and block (0, 31)
049_R - Match found between block (0, 0) and block (1, 0)
049_R - Match found between block (0, 0) and block (1, 1)
049_R - Match found between block (0, 0) and block (1, 2)
049_R - Match found between block (0, 0) and block (1, 3)
049_R - Match found between block (0, 0) and block (1, 4)
049_R - Match found between block (0, 0) and block (1, 5)
049_R - Match found between block (0, 0) and block (1, 6)
049_R - Match found between block (0, 0) and block (1, 7)
049_R - Match found between block (0, 0) and block (1, 8)
049_R - Match found between block (0, 0) and block (1, 9)
049_R - Match found between block (0, 0) and block (1, 10)
049_R - Match found between block (0, 0) and block (1, 11)
049_R - Match found between block (0, 0) and block (1, 12)
049_R - Match found between block (0, 0) and block (1, 13)
049_R - Match found between block (0, 0) and block (1, 14)
049_R - Match found between block (0, 0) and block (1, 15)
049_R - Match found between block (0, 0) and block (1, 16)
049_R - Match found between block (0, 0) and block (1, 17)
049_R - Match found between block (0, 0) and block (1, 18)
049_R - Match found between block (0, 0) and block (1, 19)
049_R - Match found between block (0, 0) and block (1, 20)
049_R - Match found between block (0, 0) and block (1, 21)
049_R - Match found between block (0, 0) and block (1, 22)
049_R - Match found between block (0, 0) and block (1, 23)
049_R - Match found between block (0, 0) and block (1, 24)
049_R - Match found between block (0, 0) and block (1, 25)
049_R - Match found between block (0, 0) and block (1, 26)
049_R - Match found between block (0, 0) and block (1, 27)
049_R - Match found between block (0, 0) and block (1, 28)
049_R - Match found between block (0, 0) and block (1, 29)
049_R - Match found between block (0, 0) and block (1, 30)
049_R - Match found between block (0, 0) and block (1, 31)
049_R - Match found between block (0, 0) and block (2, 0)
049_R - Match found between block (0, 0) and block (2, 1)
049_R - Match found between block (0, 0) and block (2, 2)
049_R - Match found between block (0, 0) and block (2, 3)
049_R - Match found between block (0, 0) and block (2, 4)
049_R - Match found between block (0, 0) and block (2, 5)
049_R - Match found between block (0, 0) and block (2, 6)
049_R - Match found between block (0, 0) and block (2, 7)
049_R - Match found between block (0, 0) and block (2, 8)
049_R - Match found between block (0, 0) and block (2, 9)
049_R - Match found between block (0, 0) and block (2, 10)
049_R - Match found between block (0, 0) and block (2, 11)
049_R - Match found between block (0, 0) and block (2, 12)
049_R - Match found between block (0, 0) and block (2, 13)
049_R - Match found between block (0, 0) and block (2, 14)
049_R - Match found between block (0, 0) and block (2, 15)
049_R - Match found between block (0, 0) and block (2, 16)
049_R - Match found between block (0, 0) and block (2, 17)
049_R - Match found between block (0, 0) and block (2, 18)
049_R - Match found between block (0, 0) and block (2, 19)
049_R - Match found between block (0, 0) and block (2, 20)
049_R - Match found between block (0, 0) and block (2, 21)
049_R - Match found between block (0, 0) and block (2, 22)
049_R - Match found between block (0, 0) and block (2, 23)
049_R - Match found between block (0, 0) and block (2, 24)
049_R - Match found between block (0, 0) and block (2, 25)
049_R - Match found between block (0, 0) and block (2, 26)
049_R - Match found between block (0, 0) and block (2, 27)
049_R - Match found between block (0, 0) and block (2, 28)
049_R - Match found between block (0, 0) and block (2, 29)
049_R - Match found between block (0, 0) and block (2, 30)
049_R - Match found between block (0, 0) and block (2, 31)
049_R - Match found between block (0, 0) and block (3, 0)
049_R - Match found between block (0, 0) and block (3, 1)
049_R - Match found between block (0, 0) and block (3, 2)
049_R - Match found between block (0, 0) and block (3, 3)
049_R - Match found between block (0, 0) and block (3, 4)
049_R - Match found between block (0, 0) and block (3, 5)
049_R - Match found between block (0, 0) and block (3, 6)
049_R - Match found between block (0, 0) and block (3, 7)
049_R - Match found between block (0, 0) and block (3, 8)
049_R - Match found between block (0, 0) and block (3, 9)
049_R - Match found between block (0, 0) and block (3, 10)
