Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
046_R - Match found between block (0, 0) and block (0, 1)
046_R - Match found between block (0, 0) and block (0, 2)
046_R - Match found between block (0, 0) and block (0, 3)
046_R - Match found between block (0, 0) and block (0, 4)
046_R - Match found between block (0, 0) and block (0, 5)
046_R - Match found between block (0, 0) and block (0, 6)
046_R - Match found between block (0, 0) and block (0, 7)
046_R - Match found between block (0, 0) and block (0, 8)
046_R - Match found between block (0, 0) and block (0, 9)
046_R - Match found between block (0, 0) and block (0, 10)
046_R - Match found between block (0, 0) and block (0, 11)
046_R - Match found between block (0, 0) and block (0, 12)
046_R - Match found between block (0, 0) and block (0, 13)
046_R - Match found between block (0, 0) and block (0, 14)
046_R - Match found between block (0, 0) and block (0, 15)
046_R - Match found between block (0, 0) and block (0, 16)
046_R - Match found between block (0, 0) and block (0, 17)
046_R - Match found between block (0, 0) and block (0, 18)
046_R - Match found between block (0, 0) and block (0, 19)
046_R - Match found between block (0, 0) and block (0, 20)
046_R - Match found between block (0, 0) and block (0, 21)
046_R - Match found between block (0, 0) and block (0, 22)
046_R - Match found between block (0, 0) and block (0, 23)
046_R - Match found between block (0, 0) and block (0, 24)
046_R - Match found between block (0, 0) and block (0, 25)
046_R - Match found between block (0, 0) and block (0, 26)
046_R - Match found between block (0, 0) and block (0, 27)
046_R - Match found between block (0, 0) and block (0, 28)
046_R - Match found between block (0, 0) and block (0, 29)
046_R - Match found between block (0, 0) and block (0, 30)
046_R - Match found between block (0, 0) and block (0, 31)
046_R - Match found between block (0, 0) and block (1, 0)
046_R - Match found between block (0, 0) and block (1, 1)
046_R - Match found between block (0, 0) and block (1, 2)
046_R - Match found between block (0, 0) and block (1, 3)
046_R - Match found between block (0, 0) and block (1, 4)
046_R - Match found between block (0, 0) and block (1, 5)
046_R - Match found between block (0, 0) and block (1, 6)
046_R - Match found between block (0, 0) and block (1, 7)
046_R - Match found between block (0, 0) and block (1, 8)
046_R - Match found between block (0, 0) and block (1, 9)
046_R - Match found between block (0, 0) and block (1, 10)
046_R - Match found between block (0, 0) and block (1, 11)
046_R - Match found between block (0, 0) and block (1, 12)
046_R - Match found between block (0, 0) and block (1, 13)
046_R - Match found between block (0, 0) and block (1, 14)
046_R - Match found between block (0, 0) and block (1, 15)
046_R - Match found between block (0, 0) and block (1, 16)
046_R - Match found between block (0, 0) and block (1, 17)
046_R - Match found between block (0, 0) and block (1, 18)
046_R - Match found between block (0, 0) and block (1, 19)
046_R - Match found between block (0, 0) and block (1, 20)
046_R - Match found between block (0, 0) and block (1, 21)
046_R - Match found between block (0, 0) and block (1, 22)
046_R - Match found between block (0, 0) and block (1, 23)
046_R - Match found between block (0, 0) and block (1, 24)
046_R - Match found between block (0, 0) and block (1, 25)
046_R - Match found between block (0, 0) and block (1, 26)
046_R - Match found between block (0, 0) and block (1, 27)
046_R - Match found between block (0, 0) and block (1, 28)
046_R - Match found between block (0, 0) and block (1, 29)
046_R - Match found between block (0, 0) and block (1, 30)
046_R - Match found between block (0, 0) and block (1, 31)
046_R - Match found between block (0, 0) and block (2, 0)
046_R - Match found between block (0, 0) and block (2, 1)
046_R - Match found between block (0, 0) and block (2, 2)
046_R - Match found between block (0, 0) and block (2, 3)
046_R - Match found between block (0, 0) and block (2, 4)
046_R - Match found between block (0, 0) and block (2, 5)
046_R - Match found between block (0, 0) and block (2, 6)
046_R - Match found between block (0, 0) and block (2, 7)
046_R - Match found between block (0, 0) and block (2, 8)
046_R - Match found between block (0, 0) and block (2, 9)
046_R - Match found between block (0, 0) and block (2, 10)
046_R - Match found between block (0, 0) and block (2, 11)
046_R - Match found between block (0, 0) and block (2, 12)
046_R - Match found between block (0, 0) and block (2, 13)
046_R - Match found between block (0, 0) and block (2, 14)
046_R - Match found between block (0, 0) and block (2, 15)
046_R - Match found between block (0, 0) and block (2, 16)
046_R - Match found between block (0, 0) and block (2, 17)
046_R - Match found between block (0, 0) and block (2, 18)
046_R - Match found between block (0, 0) and block (2, 19)
046_R - Match found between block (0, 0) and block (2, 20)
046_R - Match found between block (0, 0) and block (2, 21)
046_R - Match found between block (0, 0) and block (2, 22)
046_R - Match found between block (0, 0) and block (2, 23)
046_R - Match found between block (0, 0) and block (2, 24)
046_R - Match found between block (0, 0) and block (2, 25)
046_R - Match found between block (0, 0) and block (2, 26)
046_R - Match found between block (0, 0) and block (2, 27)
046_R - Match found between block (0, 0) and block (2, 28)
046_R - Match found between block (0, 0) and block (2, 29)
046_R - Match found between block (0, 0) and block (2, 30)
046_R - Match found between block (0, 0) and block (2, 31)
046_R - Match found between block (0, 0) and block (3, 0)
046_R - Match found between block (0, 0) and block (3, 1)
046_R - Match found between block (0, 0) and block (3, 2)
