Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
168_R - Match found between block (0, 0) and block (0, 1)
168_R - Match found between block (0, 0) and block (0, 2)
168_R - Match found between block (0, 0) and block (0, 3)
168_R - Match found between block (0, 0) and block (0, 4)
168_R - Match found between block (0, 0) and block (0, 5)
168_R - Match found between block (0, 0) and block (0, 6)
168_R - Match found between block (0, 0) and block (0, 7)
168_R - Match found between block (0, 0) and block (0, 8)
168_R - Match found between block (0, 0) and block (0, 9)
168_R - Match found between block (0, 0) and block (0, 10)
168_R - Match found between block (0, 0) and block (0, 11)
168_R - Match found between block (0, 0) and block (0, 12)
168_R - Match found between block (0, 0) and block (0, 13)
168_R - Match found between block (0, 0) and block (0, 14)
168_R - Match found between block (0, 0) and block (0, 15)
168_R - Match found between block (0, 0) and block (0, 16)
168_R - Match found between block (0, 0) and block (0, 17)
168_R - Match found between block (0, 0) and block (0, 18)
168_R - Match found between block (0, 0) and block (0, 19)
168_R - Match found between block (0, 0) and block (0, 20)
168_R - Match found between block (0, 0) and block (0, 21)
168_R - Match found between block (0, 0) and block (0, 22)
168_R - Match found between block (0, 0) and block (0, 23)
168_R - Match found between block (0, 0) and block (0, 24)
168_R - Match found between block (0, 0) and block (0, 25)
168_R - Match found between block (0, 0) and block (0, 26)
168_R - Match found between block (0, 0) and block (0, 27)
168_R - Match found between block (0, 0) and block (0, 28)
168_R - Match found between block (0, 0) and block (0, 29)
168_R - Match found between block (0, 0) and block (0, 30)
168_R - Match found between block (0, 0) and block (0, 31)
168_R - Match found between block (0, 0) and block (1, 0)
168_R - Match found between block (0, 0) and block (1, 1)
168_R - Match found between block (0, 0) and block (1, 2)
168_R - Match found between block (0, 0) and block (1, 3)
168_R - Match found between block (0, 0) and block (1, 4)
168_R - Match found between block (0, 0) and block (1, 5)
168_R - Match found between block (0, 0) and block (1, 6)
168_R - Match found between block (0, 0) and block (1, 7)
168_R - Match found between block (0, 0) and block (1, 8)
168_R - Match found between block (0, 0) and block (1, 9)
168_R - Match found between block (0, 0) and block (1, 10)
168_R - Match found between block (0, 0) and block (1, 11)
168_R - Match found between block (0, 0) and block (1, 12)
168_R - Match found between block (0, 0) and block (1, 13)
168_R - Match found between block (0, 0) and block (1, 14)
168_R - Match found between block (0, 0) and block (1, 15)
168_R - Match found between block (0, 0) and block (1, 16)
168_R - Match found between block (0, 0) and block (1, 17)
168_R - Match found between block (0, 0) and block (1, 18)
168_R - Match found between block (0, 0) and block (1, 19)
168_R - Match found between block (0, 0) and block (1, 20)
168_R - Match found between block (0, 0) and block (1, 21)
168_R - Match found between block (0, 0) and block (1, 22)
168_R - Match found between block (0, 0) and block (1, 23)
168_R - Match found between block (0, 0) and block (1, 24)
168_R - Match found between block (0, 0) and block (1, 25)
168_R - Match found between block (0, 0) and block (1, 26)
168_R - Match found between block (0, 0) and block (1, 27)
168_R - Match found between block (0, 0) and block (1, 28)
168_R - Match found between block (0, 0) and block (1, 29)
168_R - Match found between block (0, 0) and block (1, 30)
168_R - Match found between block (0, 0) and block (1, 31)
168_R - Match found between block (0, 0) and block (2, 0)
168_R - Match found between block (0, 0) and block (2, 1)
168_R - Match found between block (0, 0) and block (2, 2)
168_R - Match found between block (0, 0) and block (2, 3)
168_R - Match found between block (0, 0) and block (2, 4)
168_R - Match found between block (0, 0) and block (2, 5)
168_R - Match found between block (0, 0) and block (2, 6)
168_R - Match found between block (0, 0) and block (2, 7)
168_R - Match found between block (0, 0) and block (2, 8)
168_R - Match found between block (0, 0) and block (2, 9)
168_R - Match found between block (0, 0) and block (2, 10)
168_R - Match found between block (0, 0) and block (2, 11)
168_R - Match found between block (0, 0) and block (2, 12)
168_R - Match found between block (0, 0) and block (2, 13)
168_R - Match found between block (0, 0) and block (2, 14)
168_R - Match found between block (0, 0) and block (2, 15)
168_R - Match found between block (0, 0) and block (2, 16)
168_R - Match found between block (0, 0) and block (2, 17)
168_R - Match found between block (0, 0) and block (2, 18)
168_R - Match found between block (0, 0) and block (2, 19)
168_R - Match found between block (0, 0) and block (2, 20)
168_R - Match found between block (0, 0) and block (2, 21)
168_R - Match found between block (0, 0) and block (2, 22)
168_R - Match found between block (0, 0) and block (2, 23)
168_R - Match found between block (0, 0) and block (2, 24)
168_R - Match found between block (0, 0) and block (2, 25)
168_R - Match found between block (0, 0) and block (2, 26)
168_R - Match found between block (0, 0) and block (2, 27)
168_R - Match found between block (0, 0) and block (2, 28)
168_R - Match found between block (0, 0) and block (2, 29)
168_R - Match found between block (0, 0) and block (2, 30)
168_R - Match found between block (0, 0) and block (2, 31)
168_R - Match found between block (0, 0) and block (3, 0)
168_R - Match found between block (0, 0) and block (3, 1)
168_R - Match found between block (0, 0) and block (3, 2)
168_R - Match found between block (0, 0) and block (3, 3)
168_R - Match found between block (0, 0) and block (3, 4)
168_R - Match found between block (0, 0) and block (3, 5)
168_R - Match found between block (0, 0) and block (3, 6)
168_R - Match found between block (0, 0) and block (3, 7)
168_R - Match found between block (0, 0) and block (3, 8)
168_R - Match found between block (0, 0) and block (3, 9)
168_R - Match found between block (0, 0) and block (3, 10)
168_R - Match found between block (0, 0) and block (3, 11)
168_R - Match found between block (0, 0) and block (3, 12)
168_R - Match found between block (0, 0) and block (3, 13)
168_R - Match found between block (0, 0) and block (3, 14)
168_R - Match found between block (0, 0) and block (3, 15)
168_R - Match found between block (0, 0) and block (3, 16)
168_R - Match found between block (0, 0) and block (3, 17)
168_R - Match found between block (0, 0) and block (3, 18)
