Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
197_F - Match found between block (0, 0) and block (0, 20)
197_F - Match found between block (0, 0) and block (0, 27)
197_F - Match found between block (0, 0) and block (1, 17)
197_F - Match found between block (0, 0) and block (1, 27)
197_F - Match found between block (0, 0) and block (2, 1)
197_F - Match found between block (0, 0) and block (2, 5)
197_F - Match found between block (0, 0) and block (2, 10)
197_F - Match found between block (0, 0) and block (3, 11)
197_F - Match found between block (0, 0) and block (3, 26)
197_F - Match found between block (0, 0) and block (3, 27)
197_F - Match found between block (0, 0) and block (4, 4)
197_F - Match found between block (0, 0) and block (4, 30)
197_F - Match found between block (0, 0) and block (5, 12)
197_F - Match found between block (0, 0) and block (5, 24)
197_F - Match found between block (0, 0) and block (5, 28)
197_F - Match found between block (0, 0) and block (5, 29)
197_F - Match found between block (0, 0) and block (6, 22)
197_F - Match found between block (0, 0) and block (6, 28)
197_F - Match found between block (0, 0) and block (7, 0)
197_F - Match found between block (0, 0) and block (7, 19)
197_F - Match found between block (0, 0) and block (7, 26)
197_F - Match found between block (0, 0) and block (7, 27)
197_F - Match found between block (0, 0) and block (8, 23)
197_F - Match found between block (0, 0) and block (9, 1)
197_F - Match found between block (0, 0) and block (10, 3)
197_F - Match found between block (0, 0) and block (10, 26)
197_F - Match found between block (0, 0) and block (10, 29)
197_F - Match found between block (0, 0) and block (10, 30)
197_F - Match found between block (0, 0) and block (11, 2)
197_F - Match found between block (0, 0) and block (11, 22)
197_F - Match found between block (0, 0) and block (11, 29)
197_F - Match found between block (0, 0) and block (12, 5)
197_F - Match found between block (0, 0) and block (12, 7)
197_F - Match found between block (0, 0) and block (12, 31)
197_F - Match found between block (0, 0) and block (13, 30)
197_F - Match found between block (0, 0) and block (13, 31)
197_F - Match found between block (0, 0) and block (14, 20)
197_F - Match found between block (0, 0) and block (14, 30)
197_F - Match found between block (0, 0) and block (15, 20)
197_F - Match found between block (0, 0) and block (15, 30)
197_F - Match found between block (0, 0) and block (16, 17)
197_F - Match found between block (0, 0) and block (16, 19)
197_F - Match found between block (0, 0) and block (16, 30)
