Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
159_R - Match found between block (0, 0) and block (0, 1)
159_R - Match found between block (0, 0) and block (0, 2)
159_R - Match found between block (0, 0) and block (0, 3)
159_R - Match found between block (0, 0) and block (0, 4)
159_R - Match found between block (0, 0) and block (0, 5)
159_R - Match found between block (0, 0) and block (0, 6)
159_R - Match found between block (0, 0) and block (0, 7)
159_R - Match found between block (0, 0) and block (0, 8)
159_R - Match found between block (0, 0) and block (0, 9)
159_R - Match found between block (0, 0) and block (0, 10)
159_R - Match found between block (0, 0) and block (0, 11)
159_R - Match found between block (0, 0) and block (0, 12)
159_R - Match found between block (0, 0) and block (0, 13)
159_R - Match found between block (0, 0) and block (0, 14)
159_R - Match found between block (0, 0) and block (0, 15)
159_R - Match found between block (0, 0) and block (0, 16)
159_R - Match found between block (0, 0) and block (0, 17)
159_R - Match found between block (0, 0) and block (0, 18)
159_R - Match found between block (0, 0) and block (0, 19)
159_R - Match found between block (0, 0) and block (0, 20)
159_R - Match found between block (0, 0) and block (0, 21)
159_R - Match found between block (0, 0) and block (0, 22)
159_R - Match found between block (0, 0) and block (0, 23)
159_R - Match found between block (0, 0) and block (0, 24)
159_R - Match found between block (0, 0) and block (0, 25)
159_R - Match found between block (0, 0) and block (0, 26)
159_R - Match found between block (0, 0) and block (0, 27)
159_R - Match found between block (0, 0) and block (0, 28)
159_R - Match found between block (0, 0) and block (0, 29)
159_R - Match found between block (0, 0) and block (0, 30)
159_R - Match found between block (0, 0) and block (0, 31)
159_R - Match found between block (0, 0) and block (1, 0)
159_R - Match found between block (0, 0) and block (1, 1)
159_R - Match found between block (0, 0) and block (1, 2)
159_R - Match found between block (0, 0) and block (1, 3)
159_R - Match found between block (0, 0) and block (1, 4)
159_R - Match found between block (0, 0) and block (1, 5)
159_R - Match found between block (0, 0) and block (1, 6)
159_R - Match found between block (0, 0) and block (1, 7)
159_R - Match found between block (0, 0) and block (1, 8)
159_R - Match found between block (0, 0) and block (1, 9)
159_R - Match found between block (0, 0) and block (1, 10)
159_R - Match found between block (0, 0) and block (1, 11)
159_R - Match found between block (0, 0) and block (1, 12)
159_R - Match found between block (0, 0) and block (1, 13)
