Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
133_R - Match found between block (0, 0) and block (0, 1)
133_R - Match found between block (0, 0) and block (0, 2)
133_R - Match found between block (0, 0) and block (0, 3)
133_R - Match found between block (0, 0) and block (0, 4)
133_R - Match found between block (0, 0) and block (0, 5)
133_R - Match found between block (0, 0) and block (0, 6)
133_R - Match found between block (0, 0) and block (0, 7)
133_R - Match found between block (0, 0) and block (0, 8)
133_R - Match found between block (0, 0) and block (0, 9)
133_R - Match found between block (0, 0) and block (0, 10)
133_R - Match found between block (0, 0) and block (0, 11)
133_R - Match found between block (0, 0) and block (0, 12)
133_R - Match found between block (0, 0) and block (0, 13)
133_R - Match found between block (0, 0) and block (0, 14)
133_R - Match found between block (0, 0) and block (0, 15)
133_R - Match found between block (0, 0) and block (0, 16)
133_R - Match found between block (0, 0) and block (0, 17)
133_R - Match found between block (0, 0) and block (0, 18)
133_R - Match found between block (0, 0) and block (0, 19)
133_R - Match found between block (0, 0) and block (0, 20)
133_R - Match found between block (0, 0) and block (0, 21)
133_R - Match found between block (0, 0) and block (0, 22)
133_R - Match found between block (0, 0) and block (0, 23)
133_R - Match found between block (0, 0) and block (0, 24)
133_R - Match found between block (0, 0) and block (0, 25)
133_R - Match found between block (0, 0) and block (0, 26)
133_R - Match found between block (0, 0) and block (0, 27)
133_R - Match found between block (0, 0) and block (0, 28)
133_R - Match found between block (0, 0) and block (0, 29)
133_R - Match found between block (0, 0) and block (0, 30)
133_R - Match found between block (0, 0) and block (0, 31)
133_R - Match found between block (0, 0) and block (1, 0)
133_R - Match found between block (0, 0) and block (1, 1)
133_R - Match found between block (0, 0) and block (1, 2)
133_R - Match found between block (0, 0) and block (1, 3)
133_R - Match found between block (0, 0) and block (1, 4)
133_R - Match found between block (0, 0) and block (1, 5)
133_R - Match found between block (0, 0) and block (1, 6)
133_R - Match found between block (0, 0) and block (1, 7)
133_R - Match found between block (0, 0) and block (1, 8)
133_R - Match found between block (0, 0) and block (1, 9)
133_R - Match found between block (0, 0) and block (1, 10)
133_R - Match found between block (0, 0) and block (1, 11)
133_R - Match found between block (0, 0) and block (1, 12)
133_R - Match found between block (0, 0) and block (1, 13)
133_R - Match found between block (0, 0) and block (1, 14)
133_R - Match found between block (0, 0) and block (1, 15)
133_R - Match found between block (0, 0) and block (1, 16)
133_R - Match found between block (0, 0) and block (1, 17)
133_R - Match found between block (0, 0) and block (1, 18)
133_R - Match found between block (0, 0) and block (1, 19)
133_R - Match found between block (0, 0) and block (1, 20)
133_R - Match found between block (0, 0) and block (1, 21)
133_R - Match found between block (0, 0) and block (1, 22)
133_R - Match found between block (0, 0) and block (1, 23)
133_R - Match found between block (0, 0) and block (1, 24)
133_R - Match found between block (0, 0) and block (1, 25)
133_R - Match found between block (0, 0) and block (1, 26)
133_R - Match found between block (0, 0) and block (1, 27)
133_R - Match found between block (0, 0) and block (1, 28)
133_R - Match found between block (0, 0) and block (1, 29)
133_R - Match found between block (0, 0) and block (1, 30)
133_R - Match found between block (0, 0) and block (1, 31)
133_R - Match found between block (0, 0) and block (2, 0)
133_R - Match found between block (0, 0) and block (2, 1)
133_R - Match found between block (0, 0) and block (2, 2)
133_R - Match found between block (0, 0) and block (2, 3)
133_R - Match found between block (0, 0) and block (2, 4)
133_R - Match found between block (0, 0) and block (2, 5)
133_R - Match found between block (0, 0) and block (2, 6)
133_R - Match found between block (0, 0) and block (2, 7)
133_R - Match found between block (0, 0) and block (2, 8)
133_R - Match found between block (0, 0) and block (2, 9)
133_R - Match found between block (0, 0) and block (2, 10)
133_R - Match found between block (0, 0) and block (2, 11)
133_R - Match found between block (0, 0) and block (2, 12)
133_R - Match found between block (0, 0) and block (2, 13)
133_R - Match found between block (0, 0) and block (2, 14)
133_R - Match found between block (0, 0) and block (2, 15)
133_R - Match found between block (0, 0) and block (2, 16)
133_R - Match found between block (0, 0) and block (2, 17)
133_R - Match found between block (0, 0) and block (2, 18)
133_R - Match found between block (0, 0) and block (2, 19)
133_R - Match found between block (0, 0) and block (2, 20)
133_R - Match found between block (0, 0) and block (2, 21)
133_R - Match found between block (0, 0) and block (2, 22)
133_R - Match found between block (0, 0) and block (2, 23)
133_R - Match found between block (0, 0) and block (2, 24)
133_R - Match found between block (0, 0) and block (2, 25)
133_R - Match found between block (0, 0) and block (2, 26)
133_R - Match found between block (0, 0) and block (2, 27)
133_R - Match found between block (0, 0) and block (2, 28)
133_R - Match found between block (0, 0) and block (2, 29)
133_R - Match found between block (0, 0) and block (2, 30)
133_R - Match found between block (0, 0) and block (2, 31)
133_R - Match found between block (0, 0) and block (3, 0)
133_R - Match found between block (0, 0) and block (3, 1)
133_R - Match found between block (0, 0) and block (3, 2)
133_R - Match found between block (0, 0) and block (3, 3)
133_R - Match found between block (0, 0) and block (3, 4)
133_R - Match found between block (0, 0) and block (3, 5)
133_R - Match found between block (0, 0) and block (3, 6)
133_R - Match found between block (0, 0) and block (3, 7)
133_R - Match found between block (0, 0) and block (3, 8)
133_R - Match found between block (0, 0) and block (3, 9)
133_R - Match found between block (0, 0) and block (3, 10)
133_R - Match found between block (0, 0) and block (3, 11)
133_R - Match found between block (0, 0) and block (3, 12)
133_R - Match found between block (0, 0) and block (3, 13)
133_R - Match found between block (0, 0) and block (3, 14)
133_R - Match found between block (0, 0) and block (3, 15)
133_R - Match found between block (0, 0) and block (3, 16)
133_R - Match found between block (0, 0) and block (3, 17)
133_R - Match found between block (0, 0) and block (3, 18)
133_R - Match found between block (0, 0) and block (3, 19)
133_R - Match found between block (0, 0) and block (3, 20)
133_R - Match found between block (0, 0) and block (3, 21)
133_R - Match found between block (0, 0) and block (3, 22)
133_R - Match found between block (0, 0) and block (3, 23)
133_R - Match found between block (0, 0) and block (3, 24)
