Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
152_R - Match found between block (0, 0) and block (0, 1)
152_R - Match found between block (0, 0) and block (0, 2)
152_R - Match found between block (0, 0) and block (0, 3)
152_R - Match found between block (0, 0) and block (0, 4)
152_R - Match found between block (0, 0) and block (0, 5)
152_R - Match found between block (0, 0) and block (0, 6)
152_R - Match found between block (0, 0) and block (0, 7)
152_R - Match found between block (0, 0) and block (0, 8)
152_R - Match found between block (0, 0) and block (0, 9)
152_R - Match found between block (0, 0) and block (0, 10)
152_R - Match found between block (0, 0) and block (0, 11)
152_R - Match found between block (0, 0) and block (0, 12)
152_R - Match found between block (0, 0) and block (0, 13)
152_R - Match found between block (0, 0) and block (0, 14)
152_R - Match found between block (0, 0) and block (0, 15)
152_R - Match found between block (0, 0) and block (0, 16)
152_R - Match found between block (0, 0) and block (0, 17)
152_R - Match found between block (0, 0) and block (0, 18)
152_R - Match found between block (0, 0) and block (0, 19)
152_R - Match found between block (0, 0) and block (0, 20)
152_R - Match found between block (0, 0) and block (0, 21)
152_R - Match found between block (0, 0) and block (0, 22)
152_R - Match found between block (0, 0) and block (0, 23)
152_R - Match found between block (0, 0) and block (0, 24)
152_R - Match found between block (0, 0) and block (0, 25)
152_R - Match found between block (0, 0) and block (0, 26)
152_R - Match found between block (0, 0) and block (0, 27)
152_R - Match found between block (0, 0) and block (0, 28)
152_R - Match found between block (0, 0) and block (0, 29)
152_R - Match found between block (0, 0) and block (0, 30)
152_R - Match found between block (0, 0) and block (0, 31)
152_R - Match found between block (0, 0) and block (1, 0)
152_R - Match found between block (0, 0) and block (1, 1)
152_R - Match found between block (0, 0) and block (1, 2)
152_R - Match found between block (0, 0) and block (1, 3)
152_R - Match found between block (0, 0) and block (1, 4)
152_R - Match found between block (0, 0) and block (1, 5)
152_R - Match found between block (0, 0) and block (1, 6)
152_R - Match found between block (0, 0) and block (1, 7)
152_R - Match found between block (0, 0) and block (1, 8)
152_R - Match found between block (0, 0) and block (1, 9)
152_R - Match found between block (0, 0) and block (1, 10)
152_R - Match found between block (0, 0) and block (1, 11)
152_R - Match found between block (0, 0) and block (1, 12)
152_R - Match found between block (0, 0) and block (1, 13)
152_R - Match found between block (0, 0) and block (1, 14)
152_R - Match found between block (0, 0) and block (1, 15)
152_R - Match found between block (0, 0) and block (1, 16)
152_R - Match found between block (0, 0) and block (1, 17)
152_R - Match found between block (0, 0) and block (1, 18)
152_R - Match found between block (0, 0) and block (1, 19)
152_R - Match found between block (0, 0) and block (1, 20)
152_R - Match found between block (0, 0) and block (1, 21)
152_R - Match found between block (0, 0) and block (1, 22)
152_R - Match found between block (0, 0) and block (1, 23)
152_R - Match found between block (0, 0) and block (1, 24)
152_R - Match found between block (0, 0) and block (1, 25)
152_R - Match found between block (0, 0) and block (1, 26)
152_R - Match found between block (0, 0) and block (1, 27)
152_R - Match found between block (0, 0) and block (1, 28)
152_R - Match found between block (0, 0) and block (1, 29)
152_R - Match found between block (0, 0) and block (1, 30)
152_R - Match found between block (0, 0) and block (1, 31)
152_R - Match found between block (0, 0) and block (2, 0)
152_R - Match found between block (0, 0) and block (2, 1)
152_R - Match found between block (0, 0) and block (2, 2)
152_R - Match found between block (0, 0) and block (2, 3)
152_R - Match found between block (0, 0) and block (2, 4)
152_R - Match found between block (0, 0) and block (2, 5)
152_R - Match found between block (0, 0) and block (2, 6)
152_R - Match found between block (0, 0) and block (2, 7)
152_R - Match found between block (0, 0) and block (2, 8)
152_R - Match found between block (0, 0) and block (2, 9)
152_R - Match found between block (0, 0) and block (2, 10)
152_R - Match found between block (0, 0) and block (2, 11)
152_R - Match found between block (0, 0) and block (2, 12)
152_R - Match found between block (0, 0) and block (2, 13)
152_R - Match found between block (0, 0) and block (2, 14)
152_R - Match found between block (0, 0) and block (2, 15)
