Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
105_R - Match found between block (0, 0) and block (0, 1)
105_R - Match found between block (0, 0) and block (0, 2)
105_R - Match found between block (0, 0) and block (0, 3)
105_R - Match found between block (0, 0) and block (0, 4)
105_R - Match found between block (0, 0) and block (0, 5)
105_R - Match found between block (0, 0) and block (0, 6)
105_R - Match found between block (0, 0) and block (0, 7)
105_R - Match found between block (0, 0) and block (0, 8)
105_R - Match found between block (0, 0) and block (0, 9)
105_R - Match found between block (0, 0) and block (0, 10)
105_R - Match found between block (0, 0) and block (0, 11)
105_R - Match found between block (0, 0) and block (0, 12)
105_R - Match found between block (0, 0) and block (0, 13)
105_R - Match found between block (0, 0) and block (0, 14)
105_R - Match found between block (0, 0) and block (0, 15)
105_R - Match found between block (0, 0) and block (0, 16)
105_R - Match found between block (0, 0) and block (0, 17)
105_R - Match found between block (0, 0) and block (0, 18)
105_R - Match found between block (0, 0) and block (0, 19)
105_R - Match found between block (0, 0) and block (0, 20)
105_R - Match found between block (0, 0) and block (0, 21)
105_R - Match found between block (0, 0) and block (0, 22)
105_R - Match found between block (0, 0) and block (0, 23)
105_R - Match found between block (0, 0) and block (0, 24)
105_R - Match found between block (0, 0) and block (0, 25)
105_R - Match found between block (0, 0) and block (0, 26)
105_R - Match found between block (0, 0) and block (0, 27)
105_R - Match found between block (0, 0) and block (0, 28)
105_R - Match found between block (0, 0) and block (0, 29)
105_R - Match found between block (0, 0) and block (0, 30)
105_R - Match found between block (0, 0) and block (0, 31)
105_R - Match found between block (0, 0) and block (1, 0)
105_R - Match found between block (0, 0) and block (1, 1)
105_R - Match found between block (0, 0) and block (1, 2)
105_R - Match found between block (0, 0) and block (1, 3)
105_R - Match found between block (0, 0) and block (1, 4)
105_R - Match found between block (0, 0) and block (1, 5)
105_R - Match found between block (0, 0) and block (1, 6)
105_R - Match found between block (0, 0) and block (1, 7)
105_R - Match found between block (0, 0) and block (1, 8)
105_R - Match found between block (0, 0) and block (1, 9)
105_R - Match found between block (0, 0) and block (1, 10)
105_R - Match found between block (0, 0) and block (1, 11)
105_R - Match found between block (0, 0) and block (1, 12)
105_R - Match found between block (0, 0) and block (1, 13)
105_R - Match found between block (0, 0) and block (1, 14)
105_R - Match found between block (0, 0) and block (1, 15)
105_R - Match found between block (0, 0) and block (1, 16)
105_R - Match found between block (0, 0) and block (1, 17)
105_R - Match found between block (0, 0) and block (1, 18)
105_R - Match found between block (0, 0) and block (1, 19)
105_R - Match found between block (0, 0) and block (1, 20)
105_R - Match found between block (0, 0) and block (1, 21)
105_R - Match found between block (0, 0) and block (1, 22)
105_R - Match found between block (0, 0) and block (1, 23)
105_R - Match found between block (0, 0) and block (1, 24)
105_R - Match found between block (0, 0) and block (1, 25)
105_R - Match found between block (0, 0) and block (1, 26)
105_R - Match found between block (0, 0) and block (1, 27)
105_R - Match found between block (0, 0) and block (1, 28)
105_R - Match found between block (0, 0) and block (1, 29)
105_R - Match found between block (0, 0) and block (1, 30)
105_R - Match found between block (0, 0) and block (1, 31)
105_R - Match found between block (0, 0) and block (2, 0)
105_R - Match found between block (0, 0) and block (2, 1)
105_R - Match found between block (0, 0) and block (2, 2)
105_R - Match found between block (0, 0) and block (2, 3)
105_R - Match found between block (0, 0) and block (2, 4)
105_R - Match found between block (0, 0) and block (2, 5)
105_R - Match found between block (0, 0) and block (2, 6)
105_R - Match found between block (0, 0) and block (2, 7)
105_R - Match found between block (0, 0) and block (2, 8)
105_R - Match found between block (0, 0) and block (2, 9)
105_R - Match found between block (0, 0) and block (2, 10)
105_R - Match found between block (0, 0) and block (2, 11)
105_R - Match found between block (0, 0) and block (2, 12)
105_R - Match found between block (0, 0) and block (2, 13)
105_R - Match found between block (0, 0) and block (2, 14)
105_R - Match found between block (0, 0) and block (2, 15)
105_R - Match found between block (0, 0) and block (2, 16)
105_R - Match found between block (0, 0) and block (2, 17)
105_R - Match found between block (0, 0) and block (2, 18)
105_R - Match found between block (0, 0) and block (2, 19)
105_R - Match found between block (0, 0) and block (2, 20)
105_R - Match found between block (0, 0) and block (2, 21)
105_R - Match found between block (0, 0) and block (2, 22)
105_R - Match found between block (0, 0) and block (2, 23)
105_R - Match found between block (0, 0) and block (2, 24)
105_R - Match found between block (0, 0) and block (2, 25)
105_R - Match found between block (0, 0) and block (2, 26)
105_R - Match found between block (0, 0) and block (2, 27)
105_R - Match found between block (0, 0) and block (2, 28)
105_R - Match found between block (0, 0) and block (2, 29)
105_R - Match found between block (0, 0) and block (2, 30)
105_R - Match found between block (0, 0) and block (2, 31)
105_R - Match found between block (0, 0) and block (3, 0)
105_R - Match found between block (0, 0) and block (3, 1)
105_R - Match found between block (0, 0) and block (3, 2)
105_R - Match found between block (0, 0) and block (3, 3)
105_R - Match found between block (0, 0) and block (3, 4)
105_R - Match found between block (0, 0) and block (3, 5)
105_R - Match found between block (0, 0) and block (3, 6)
105_R - Match found between block (0, 0) and block (3, 7)
105_R - Match found between block (0, 0) and block (3, 8)
105_R - Match found between block (0, 0) and block (3, 9)
105_R - Match found between block (0, 0) and block (3, 10)
105_R - Match found between block (0, 0) and block (3, 11)
105_R - Match found between block (0, 0) and block (3, 12)
105_R - Match found between block (0, 0) and block (3, 13)
105_R - Match found between block (0, 0) and block (3, 14)
105_R - Match found between block (0, 0) and block (3, 15)
105_R - Match found between block (0, 0) and block (3, 16)
105_R - Match found between block (0, 0) and block (3, 17)
105_R - Match found between block (0, 0) and block (3, 18)
105_R - Match found between block (0, 0) and block (3, 19)
105_R - Match found between block (0, 0) and block (3, 20)
105_R - Match found between block (0, 0) and block (3, 21)
105_R - Match found between block (0, 0) and block (3, 22)
105_R - Match found between block (0, 0) and block (3, 23)
105_R - Match found between block (0, 0) and block (3, 24)
105_R - Match found between block (0, 0) and block (3, 25)
