Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
062_R - Match found between block (0, 0) and block (0, 1)
062_R - Match found between block (0, 0) and block (0, 2)
062_R - Match found between block (0, 0) and block (0, 3)
062_R - Match found between block (0, 0) and block (0, 4)
062_R - Match found between block (0, 0) and block (0, 5)
062_R - Match found between block (0, 0) and block (0, 6)
062_R - Match found between block (0, 0) and block (0, 7)
062_R - Match found between block (0, 0) and block (0, 8)
062_R - Match found between block (0, 0) and block (0, 9)
062_R - Match found between block (0, 0) and block (0, 10)
062_R - Match found between block (0, 0) and block (0, 11)
062_R - Match found between block (0, 0) and block (0, 12)
062_R - Match found between block (0, 0) and block (0, 13)
062_R - Match found between block (0, 0) and block (0, 14)
062_R - Match found between block (0, 0) and block (0, 15)
062_R - Match found between block (0, 0) and block (0, 16)
062_R - Match found between block (0, 0) and block (0, 17)
062_R - Match found between block (0, 0) and block (0, 18)
062_R - Match found between block (0, 0) and block (0, 19)
062_R - Match found between block (0, 0) and block (0, 20)
062_R - Match found between block (0, 0) and block (0, 21)
062_R - Match found between block (0, 0) and block (0, 22)
062_R - Match found between block (0, 0) and block (0, 23)
062_R - Match found between block (0, 0) and block (0, 24)
062_R - Match found between block (0, 0) and block (0, 25)
062_R - Match found between block (0, 0) and block (0, 26)
062_R - Match found between block (0, 0) and block (0, 27)
062_R - Match found between block (0, 0) and block (0, 28)
062_R - Match found between block (0, 0) and block (0, 29)
062_R - Match found between block (0, 0) and block (0, 30)
062_R - Match found between block (0, 0) and block (0, 31)
062_R - Match found between block (0, 0) and block (1, 0)
062_R - Match found between block (0, 0) and block (1, 1)
062_R - Match found between block (0, 0) and block (1, 2)
062_R - Match found between block (0, 0) and block (1, 3)
062_R - Match found between block (0, 0) and block (1, 4)
062_R - Match found between block (0, 0) and block (1, 5)
062_R - Match found between block (0, 0) and block (1, 6)
062_R - Match found between block (0, 0) and block (1, 7)
062_R - Match found between block (0, 0) and block (1, 8)
062_R - Match found between block (0, 0) and block (1, 9)
062_R - Match found between block (0, 0) and block (1, 10)
062_R - Match found between block (0, 0) and block (1, 11)
062_R - Match found between block (0, 0) and block (1, 12)
062_R - Match found between block (0, 0) and block (1, 13)
062_R - Match found between block (0, 0) and block (1, 14)
062_R - Match found between block (0, 0) and block (1, 15)
062_R - Match found between block (0, 0) and block (1, 16)
062_R - Match found between block (0, 0) and block (1, 17)
062_R - Match found between block (0, 0) and block (1, 18)
062_R - Match found between block (0, 0) and block (1, 19)
062_R - Match found between block (0, 0) and block (1, 20)
062_R - Match found between block (0, 0) and block (1, 21)
062_R - Match found between block (0, 0) and block (1, 22)
062_R - Match found between block (0, 0) and block (1, 23)
062_R - Match found between block (0, 0) and block (1, 24)
062_R - Match found between block (0, 0) and block (1, 25)
062_R - Match found between block (0, 0) and block (1, 26)
062_R - Match found between block (0, 0) and block (1, 27)
