Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
010_F - Match found between block (0, 7) and block (0, 8)
010_F - Match found between block (0, 7) and block (0, 11)
010_F - Match found between block (0, 7) and block (0, 14)
010_F - Match found between block (0, 7) and block (1, 11)
010_F - Match found between block (0, 7) and block (1, 14)
010_F - Match found between block (0, 7) and block (1, 17)
010_F - Match found between block (0, 7) and block (1, 29)
010_F - Match found between block (0, 7) and block (2, 11)
010_F - Match found between block (0, 7) and block (2, 18)
010_F - Match found between block (0, 7) and block (2, 19)
010_F - Match found between block (0, 7) and block (2, 21)
010_F - Match found between block (0, 7) and block (2, 27)
010_F - Match found between block (0, 7) and block (2, 28)
010_F - Match found between block (0, 7) and block (2, 30)
010_F - Match found between block (0, 7) and block (2, 31)
010_F - Match found between block (0, 7) and block (3, 9)
010_F - Match found between block (0, 7) and block (3, 17)
010_F - Match found between block (0, 7) and block (5, 12)
010_F - Match found between block (0, 7) and block (8, 6)
010_F - Match found between block (0, 7) and block (8, 9)
010_F - Match found between block (0, 7) and block (9, 6)
010_F - Match found between block (0, 7) and block (9, 7)
010_F - Match found between block (0, 7) and block (9, 11)
010_F - Match found between block (0, 7) and block (9, 18)
010_F - Match found between block (0, 7) and block (9, 29)
010_F - Match found between block (0, 7) and block (10, 13)
010_F - Match found between block (0, 7) and block (11, 5)
010_F - Match found between block (0, 7) and block (11, 14)
010_F - Match found between block (0, 7) and block (11, 29)
010_F - Match found between block (0, 7) and block (11, 30)
010_F - Match found between block (0, 7) and block (12, 12)
010_F - Match found between block (0, 7) and block (12, 18)
010_F - Match found between block (0, 7) and block (12, 19)
010_F - Match found between block (0, 7) and block (12, 20)
010_F - Match found between block (0, 7) and block (12, 21)
010_F - Match found between block (0, 7) and block (12, 30)
010_F - Match found between block (0, 7) and block (13, 6)
010_F - Match found between block (0, 7) and block (13, 8)
010_F - Match found between block (0, 7) and block (14, 8)
010_F - Match found between block (0, 7) and block (14, 12)
010_F - Match found between block (0, 7) and block (14, 30)
010_F - Match found between block (0, 7) and block (15, 1)
010_F - Match found between block (0, 7) and block (15, 6)
010_F - Match found between block (0, 7) and block (15, 9)
010_F - Match found between block (0, 7) and block (15, 12)
010_F - Match found between block (0, 7) and block (15, 31)
010_F - Match found between block (0, 7) and block (16, 1)
010_F - Match found between block (0, 7) and block (16, 11)
010_F - Match found between block (0, 7) and block (16, 30)
010_F - Match found between block (0, 7) and block (16, 31)
010_F - Match found between block (0, 7) and block (17, 3)
010_F - Match found between block (0, 7) and block (17, 6)
010_F - Match found between block (0, 7) and block (17, 7)
010_F - Match found between block (0, 7) and block (17, 12)
010_F - Match found between block (0, 7) and block (18, 3)
010_F - Match found between block (0, 7) and block (18, 13)
010_F - Match found between block (0, 7) and block (19, 3)
010_F - Match found between block (0, 7) and block (19, 7)
010_F - Match found between block (0, 7) and block (19, 11)
010_F - Match found between block (0, 7) and block (19, 12)
010_F - Match found between block (0, 7) and block (19, 17)
010_F - Match found between block (0, 7) and block (20, 8)
010_F - Match found between block (0, 7) and block (20, 10)
010_F - Match found between block (0, 7) and block (20, 12)
010_F - Match found between block (0, 7) and block (20, 18)
010_F - Match found between block (0, 7) and block (20, 19)
010_F - Match found between block (0, 7) and block (20, 20)
010_F - Match found between block (0, 7) and block (20, 31)
010_F - Match found between block (0, 7) and block (21, 10)
010_F - Match found between block (0, 7) and block (21, 11)
010_F - Match found between block (0, 7) and block (21, 12)
010_F - Match found between block (0, 7) and block (21, 14)
010_F - Match found between block (0, 7) and block (21, 30)
010_F - Match found between block (0, 7) and block (22, 10)
010_F - Match found between block (0, 7) and block (22, 15)
010_F - Match found between block (0, 7) and block (22, 30)
010_F - Match found between block (0, 7) and block (23, 7)
010_F - Match found between block (0, 7) and block (23, 17)
010_F - Match found between block (0, 7) and block (23, 18)
010_F - Match found between block (0, 7) and block (23, 19)
010_F - Match found between block (0, 7) and block (23, 20)
010_F - Match found between block (0, 7) and block (23, 30)
010_F - Match found between block (0, 7) and block (24, 8)
010_F - Match found between block (0, 7) and block (24, 29)
010_F - Match found between block (0, 7) and block (25, 10)
010_F - Match found between block (0, 7) and block (25, 31)
010_F - Match found between block (0, 7) and block (26, 11)
010_F - Match found between block (0, 7) and block (27, 12)
010_F - Match found between block (0, 7) and block (28, 8)
010_F - Match found between block (0, 7) and block (28, 31)
010_F - Match found between block (0, 7) and block (29, 6)
010_F - Match found between block (0, 7) and block (29, 9)
010_F - Match found between block (0, 7) and block (29, 31)
010_F - Match found between block (0, 7) and block (30, 19)
010_F - Match found between block (0, 7) and block (30, 31)
010_F - Match found between block (0, 7) and block (31, 13)
010_F - Match found between block (0, 7) and block (31, 17)
010_F - Match found between block (0, 7) and block (31, 18)
010_F - Match found between block (0, 7) and block (31, 20)
010_F - Match found between block (0, 7) and block (31, 31)
010_F - Match found between block (0, 9) and block (1, 8)
010_F - Match found between block (0, 9) and block (1, 10)
010_F - Match found between block (0, 9) and block (1, 16)
010_F - Match found between block (0, 9) and block (1, 30)
010_F - Match found between block (0, 9) and block (2, 20)
010_F - Match found between block (0, 9) and block (3, 16)
010_F - Match found between block (0, 9) and block (4, 9)
010_F - Match found between block (0, 9) and block (4, 10)
010_F - Match found between block (0, 9) and block (4, 16)
010_F - Match found between block (0, 9) and block (4, 27)
010_F - Match found between block (0, 9) and block (4, 28)
010_F - Match found between block (0, 9) and block (5, 9)
010_F - Match found between block (0, 9) and block (5, 10)
010_F - Match found between block (0, 9) and block (5, 16)
010_F - Match found between block (0, 9) and block (6, 8)
010_F - Match found between block (0, 9) and block (6, 9)
010_F - Match found between block (0, 9) and block (6, 10)
010_F - Match found between block (0, 9) and block (6, 16)
010_F - Match found between block (0, 9) and block (7, 16)
010_F - Match found between block (0, 9) and block (8, 10)
010_F - Match found between block (0, 9) and block (8, 16)
010_F - Match found between block (0, 9) and block (9, 16)
010_F - Match found between block (0, 9) and block (9, 30)
010_F - Match found between block (0, 9) and block (10, 10)
010_F - Match found between block (0, 9) and block (10, 12)
010_F - Match found between block (0, 9) and block (10, 14)
010_F - Match found between block (0, 9) and block (10, 30)
010_F - Match found between block (0, 9) and block (11, 7)
010_F - Match found between block (0, 9) and block (11, 10)
010_F - Match found between block (0, 9) and block (11, 12)
010_F - Match found between block (0, 9) and block (12, 7)
010_F - Match found between block (0, 9) and block (12, 10)
010_F - Match found between block (0, 9) and block (12, 11)
010_F - Match found between block (0, 9) and block (12, 17)
010_F - Match found between block (0, 9) and block (13, 10)
010_F - Match found between block (0, 9) and block (13, 16)
010_F - Match found between block (0, 9) and block (13, 17)
010_F - Match found between block (0, 9) and block (13, 18)
010_F - Match found between block (0, 9) and block (13, 29)
010_F - Match found between block (0, 9) and block (14, 6)
010_F - Match found between block (0, 9) and block (14, 7)
010_F - Match found between block (0, 9) and block (14, 10)
010_F - Match found between block (0, 9) and block (14, 16)
010_F - Match found between block (0, 9) and block (15, 3)
010_F - Match found between block (0, 9) and block (15, 5)
010_F - Match found between block (0, 9) and block (15, 10)
010_F - Match found between block (0, 9) and block (15, 16)
010_F - Match found between block (0, 9) and block (15, 28)
010_F - Match found between block (0, 9) and block (15, 29)
010_F - Match found between block (0, 9) and block (15, 30)
010_F - Match found between block (0, 9) and block (16, 10)
010_F - Match found between block (0, 9) and block (16, 12)
010_F - Match found between block (0, 9) and block (16, 29)
010_F - Match found between block (0, 9) and block (17, 5)
010_F - Match found between block (0, 9) and block (17, 8)
010_F - Match found between block (0, 9) and block (17, 16)
010_F - Match found between block (0, 9) and block (17, 29)
010_F - Match found between block (0, 9) and block (18, 4)
010_F - Match found between block (0, 9) and block (18, 6)
010_F - Match found between block (0, 9) and block (18, 8)
010_F - Match found between block (0, 9) and block (18, 10)
010_F - Match found between block (0, 9) and block (18, 16)
010_F - Match found between block (0, 9) and block (18, 28)
010_F - Match found between block (0, 9) and block (18, 29)
010_F - Match found between block (0, 9) and block (19, 6)
010_F - Match found between block (0, 9) and block (19, 10)
010_F - Match found between block (0, 9) and block (19, 13)
010_F - Match found between block (0, 9) and block (19, 16)
010_F - Match found between block (0, 9) and block (19, 29)
010_F - Match found between block (0, 9) and block (20, 3)
010_F - Match found between block (0, 9) and block (20, 5)
010_F - Match found between block (0, 9) and block (20, 11)
010_F - Match found between block (0, 9) and block (20, 17)
010_F - Match found between block (0, 9) and block (21, 6)
010_F - Match found between block (0, 9) and block (22, 5)
010_F - Match found between block (0, 9) and block (22, 6)
010_F - Match found between block (0, 9) and block (22, 9)
010_F - Match found between block (0, 9) and block (22, 11)
010_F - Match found between block (0, 9) and block (23, 11)
010_F - Match found between block (0, 9) and block (24, 6)
010_F - Match found between block (0, 9) and block (24, 13)
010_F - Match found between block (0, 9) and block (24, 16)
010_F - Match found between block (0, 9) and block (25, 8)
010_F - Match found between block (0, 9) and block (25, 9)
010_F - Match found between block (0, 9) and block (25, 11)
010_F - Match found between block (0, 9) and block (25, 13)
010_F - Match found between block (0, 9) and block (25, 16)
010_F - Match found between block (0, 9) and block (26, 8)
