Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
012_F - Match found between block (0, 0) and block (0, 1)
012_F - Match found between block (0, 0) and block (0, 2)
012_F - Match found between block (0, 0) and block (0, 3)
012_F - Match found between block (0, 0) and block (0, 4)
012_F - Match found between block (0, 0) and block (0, 5)
012_F - Match found between block (0, 0) and block (0, 6)
012_F - Match found between block (0, 0) and block (0, 7)
012_F - Match found between block (0, 0) and block (0, 8)
012_F - Match found between block (0, 0) and block (0, 9)
012_F - Match found between block (0, 0) and block (0, 10)
012_F - Match found between block (0, 0) and block (1, 0)
012_F - Match found between block (0, 0) and block (1, 1)
012_F - Match found between block (0, 0) and block (1, 2)
012_F - Match found between block (0, 0) and block (1, 3)
012_F - Match found between block (0, 0) and block (1, 4)
012_F - Match found between block (0, 0) and block (1, 6)
012_F - Match found between block (0, 0) and block (1, 7)
012_F - Match found between block (0, 0) and block (1, 8)
012_F - Match found between block (0, 0) and block (1, 10)
012_F - Match found between block (0, 0) and block (1, 11)
012_F - Match found between block (0, 0) and block (2, 0)
012_F - Match found between block (0, 0) and block (2, 1)
012_F - Match found between block (0, 0) and block (2, 2)
012_F - Match found between block (0, 0) and block (2, 3)
012_F - Match found between block (0, 0) and block (2, 4)
012_F - Match found between block (0, 0) and block (2, 5)
012_F - Match found between block (0, 0) and block (2, 7)
012_F - Match found between block (0, 0) and block (2, 8)
012_F - Match found between block (0, 0) and block (2, 9)
012_F - Match found between block (0, 0) and block (2, 10)
012_F - Match found between block (0, 0) and block (2, 11)
012_F - Match found between block (0, 0) and block (3, 0)
012_F - Match found between block (0, 0) and block (3, 1)
012_F - Match found between block (0, 0) and block (3, 2)
012_F - Match found between block (0, 0) and block (3, 3)
012_F - Match found between block (0, 0) and block (3, 4)
012_F - Match found between block (0, 0) and block (3, 5)
012_F - Match found between block (0, 0) and block (3, 8)
012_F - Match found between block (0, 0) and block (3, 9)
012_F - Match found between block (0, 0) and block (4, 0)
012_F - Match found between block (0, 0) and block (4, 1)
012_F - Match found between block (0, 0) and block (4, 2)
012_F - Match found between block (0, 0) and block (4, 3)
012_F - Match found between block (0, 0) and block (4, 4)
012_F - Match found between block (0, 0) and block (4, 5)
