Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
039_R - Match found between block (0, 0) and block (0, 1)
039_R - Match found between block (0, 0) and block (0, 2)
039_R - Match found between block (0, 0) and block (0, 3)
039_R - Match found between block (0, 0) and block (0, 4)
039_R - Match found between block (0, 0) and block (0, 5)
039_R - Match found between block (0, 0) and block (0, 6)
039_R - Match found between block (0, 0) and block (0, 7)
039_R - Match found between block (0, 0) and block (0, 8)
039_R - Match found between block (0, 0) and block (0, 9)
039_R - Match found between block (0, 0) and block (0, 10)
039_R - Match found between block (0, 0) and block (0, 11)
039_R - Match found between block (0, 0) and block (0, 12)
039_R - Match found between block (0, 0) and block (0, 13)
039_R - Match found between block (0, 0) and block (0, 14)
039_R - Match found between block (0, 0) and block (0, 15)
039_R - Match found between block (0, 0) and block (0, 16)
039_R - Match found between block (0, 0) and block (0, 17)
039_R - Match found between block (0, 0) and block (0, 18)
039_R - Match found between block (0, 0) and block (0, 19)
039_R - Match found between block (0, 0) and block (0, 20)
039_R - Match found between block (0, 0) and block (0, 21)
039_R - Match found between block (0, 0) and block (0, 22)
039_R - Match found between block (0, 0) and block (0, 23)
039_R - Match found between block (0, 0) and block (0, 24)
039_R - Match found between block (0, 0) and block (0, 25)
039_R - Match found between block (0, 0) and block (0, 26)
039_R - Match found between block (0, 0) and block (0, 27)
039_R - Match found between block (0, 0) and block (0, 28)
039_R - Match found between block (0, 0) and block (0, 29)
039_R - Match found between block (0, 0) and block (0, 30)
039_R - Match found between block (0, 0) and block (0, 31)
039_R - Match found between block (0, 0) and block (1, 0)
039_R - Match found between block (0, 0) and block (1, 1)
039_R - Match found between block (0, 0) and block (1, 2)
039_R - Match found between block (0, 0) and block (1, 3)
039_R - Match found between block (0, 0) and block (1, 4)
039_R - Match found between block (0, 0) and block (1, 5)
039_R - Match found between block (0, 0) and block (1, 6)
039_R - Match found between block (0, 0) and block (1, 7)
039_R - Match found between block (0, 0) and block (1, 8)
039_R - Match found between block (0, 0) and block (1, 9)
039_R - Match found between block (0, 0) and block (1, 10)
039_R - Match found between block (0, 0) and block (1, 11)
039_R - Match found between block (0, 0) and block (1, 12)
039_R - Match found between block (0, 0) and block (1, 13)
039_R - Match found between block (0, 0) and block (1, 14)
039_R - Match found between block (0, 0) and block (1, 15)
039_R - Match found between block (0, 0) and block (1, 16)
039_R - Match found between block (0, 0) and block (1, 17)
039_R - Match found between block (0, 0) and block (1, 18)
039_R - Match found between block (0, 0) and block (1, 19)
039_R - Match found between block (0, 0) and block (1, 20)
039_R - Match found between block (0, 0) and block (1, 21)
039_R - Match found between block (0, 0) and block (1, 22)
039_R - Match found between block (0, 0) and block (1, 23)
039_R - Match found between block (0, 0) and block (1, 24)
039_R - Match found between block (0, 0) and block (1, 25)
039_R - Match found between block (0, 0) and block (1, 26)
039_R - Match found between block (0, 0) and block (1, 27)
039_R - Match found between block (0, 0) and block (1, 28)
039_R - Match found between block (0, 0) and block (1, 29)
039_R - Match found between block (0, 0) and block (1, 30)
039_R - Match found between block (0, 0) and block (1, 31)
039_R - Match found between block (0, 0) and block (2, 0)
039_R - Match found between block (0, 0) and block (2, 1)
039_R - Match found between block (0, 0) and block (2, 2)
039_R - Match found between block (0, 0) and block (2, 3)
039_R - Match found between block (0, 0) and block (2, 4)
039_R - Match found between block (0, 0) and block (2, 5)
039_R - Match found between block (0, 0) and block (2, 6)
039_R - Match found between block (0, 0) and block (2, 7)
039_R - Match found between block (0, 0) and block (2, 8)
039_R - Match found between block (0, 0) and block (2, 9)
039_R - Match found between block (0, 0) and block (2, 10)
039_R - Match found between block (0, 0) and block (2, 11)
039_R - Match found between block (0, 0) and block (2, 12)
039_R - Match found between block (0, 0) and block (2, 13)
039_R - Match found between block (0, 0) and block (2, 14)
039_R - Match found between block (0, 0) and block (2, 15)
039_R - Match found between block (0, 0) and block (2, 16)
039_R - Match found between block (0, 0) and block (2, 17)
039_R - Match found between block (0, 0) and block (2, 18)
039_R - Match found between block (0, 0) and block (2, 19)
039_R - Match found between block (0, 0) and block (2, 20)
039_R - Match found between block (0, 0) and block (2, 21)
039_R - Match found between block (0, 0) and block (2, 22)
039_R - Match found between block (0, 0) and block (2, 23)
039_R - Match found between block (0, 0) and block (2, 24)
039_R - Match found between block (0, 0) and block (2, 25)
039_R - Match found between block (0, 0) and block (2, 26)
039_R - Match found between block (0, 0) and block (2, 27)
039_R - Match found between block (0, 0) and block (2, 28)
