Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
142_F - Match found between block (0, 0) and block (0, 1)
142_F - Match found between block (0, 0) and block (0, 10)
142_F - Match found between block (0, 0) and block (0, 20)
142_F - Match found between block (0, 0) and block (0, 23)
142_F - Match found between block (0, 0) and block (0, 30)
142_F - Match found between block (0, 0) and block (1, 12)
142_F - Match found between block (0, 0) and block (1, 15)
142_F - Match found between block (0, 0) and block (1, 16)
142_F - Match found between block (0, 0) and block (1, 19)
142_F - Match found between block (0, 0) and block (1, 26)
142_F - Match found between block (0, 0) and block (1, 30)
142_F - Match found between block (0, 0) and block (2, 2)
142_F - Match found between block (0, 0) and block (2, 14)
142_F - Match found between block (0, 0) and block (2, 20)
142_F - Match found between block (0, 0) and block (2, 24)
142_F - Match found between block (0, 0) and block (3, 1)
142_F - Match found between block (0, 0) and block (3, 4)
142_F - Match found between block (0, 0) and block (3, 6)
142_F - Match found between block (0, 0) and block (3, 12)
142_F - Match found between block (0, 0) and block (3, 18)
142_F - Match found between block (0, 0) and block (3, 19)
142_F - Match found between block (0, 0) and block (3, 24)
142_F - Match found between block (0, 0) and block (3, 25)
142_F - Match found between block (0, 0) and block (4, 17)
142_F - Match found between block (0, 0) and block (4, 18)
142_F - Match found between block (0, 0) and block (4, 19)
142_F - Match found between block (0, 0) and block (4, 23)
142_F - Match found between block (0, 0) and block (4, 28)
142_F - Match found between block (0, 0) and block (4, 29)
142_F - Match found between block (0, 0) and block (4, 30)
142_F - Match found between block (0, 0) and block (5, 20)
142_F - Match found between block (0, 0) and block (5, 23)
142_F - Match found between block (0, 0) and block (5, 25)
142_F - Match found between block (0, 0) and block (5, 26)
142_F - Match found between block (0, 0) and block (5, 28)
142_F - Match found between block (0, 0) and block (5, 31)
142_F - Match found between block (0, 0) and block (6, 0)
142_F - Match found between block (0, 0) and block (6, 24)
142_F - Match found between block (0, 0) and block (6, 27)
142_F - Match found between block (0, 0) and block (6, 29)
142_F - Match found between block (0, 0) and block (7, 4)
142_F - Match found between block (0, 0) and block (7, 7)
142_F - Match found between block (0, 0) and block (7, 16)
142_F - Match found between block (0, 0) and block (7, 17)
142_F - Match found between block (0, 0) and block (7, 23)
142_F - Match found between block (0, 0) and block (7, 25)
142_F - Match found between block (0, 0) and block (7, 28)
142_F - Match found between block (0, 0) and block (7, 30)
142_F - Match found between block (0, 0) and block (8, 1)
142_F - Match found between block (0, 0) and block (8, 13)
142_F - Match found between block (0, 0) and block (8, 21)
142_F - Match found between block (0, 0) and block (8, 28)
142_F - Match found between block (0, 0) and block (9, 1)
142_F - Match found between block (0, 0) and block (9, 13)
142_F - Match found between block (0, 0) and block (9, 16)
142_F - Match found between block (0, 0) and block (9, 17)
142_F - Match found between block (0, 0) and block (9, 27)
142_F - Match found between block (0, 0) and block (10, 0)
142_F - Match found between block (0, 0) and block (10, 3)
142_F - Match found between block (0, 0) and block (10, 11)
142_F - Match found between block (0, 0) and block (10, 23)
142_F - Match found between block (0, 0) and block (11, 2)
142_F - Match found between block (0, 0) and block (11, 4)
142_F - Match found between block (0, 0) and block (11, 7)
