Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
178_F - Match found between block (0, 0) and block (0, 1)
178_F - Match found between block (0, 0) and block (0, 2)
178_F - Match found between block (0, 0) and block (0, 3)
178_F - Match found between block (0, 0) and block (0, 18)
178_F - Match found between block (0, 0) and block (0, 21)
178_F - Match found between block (0, 0) and block (0, 22)
178_F - Match found between block (0, 0) and block (0, 28)
178_F - Match found between block (0, 0) and block (1, 1)
178_F - Match found between block (0, 0) and block (1, 12)
178_F - Match found between block (0, 0) and block (1, 18)
178_F - Match found between block (0, 0) and block (1, 28)
178_F - Match found between block (0, 0) and block (2, 2)
178_F - Match found between block (0, 0) and block (2, 3)
178_F - Match found between block (0, 0) and block (2, 18)
178_F - Match found between block (0, 0) and block (2, 22)
178_F - Match found between block (0, 0) and block (3, 0)
178_F - Match found between block (0, 0) and block (3, 1)
178_F - Match found between block (0, 0) and block (3, 2)
178_F - Match found between block (0, 0) and block (3, 3)
178_F - Match found between block (0, 0) and block (3, 18)
178_F - Match found between block (0, 0) and block (3, 22)
178_F - Match found between block (0, 0) and block (3, 28)
178_F - Match found between block (0, 0) and block (3, 31)
178_F - Match found between block (0, 0) and block (4, 1)
178_F - Match found between block (0, 0) and block (4, 2)
178_F - Match found between block (0, 0) and block (4, 3)
178_F - Match found between block (0, 0) and block (4, 10)
178_F - Match found between block (0, 0) and block (4, 13)
178_F - Match found between block (0, 0) and block (4, 14)
178_F - Match found between block (0, 0) and block (4, 18)
178_F - Match found between block (0, 0) and block (4, 21)
178_F - Match found between block (0, 0) and block (4, 22)
178_F - Match found between block (0, 0) and block (5, 2)
178_F - Match found between block (0, 0) and block (5, 8)
178_F - Match found between block (0, 0) and block (5, 11)
178_F - Match found between block (0, 0) and block (5, 13)
178_F - Match found between block (0, 0) and block (5, 14)
178_F - Match found between block (0, 0) and block (5, 22)
178_F - Match found between block (0, 0) and block (5, 25)
178_F - Match found between block (0, 0) and block (5, 28)
178_F - Match found between block (0, 0) and block (6, 4)
178_F - Match found between block (0, 0) and block (6, 8)
178_F - Match found between block (0, 0) and block (6, 31)
178_F - Match found between block (0, 0) and block (7, 0)
178_F - Match found between block (0, 0) and block (7, 1)
178_F - Match found between block (0, 0) and block (7, 8)
178_F - Match found between block (0, 0) and block (8, 1)
178_F - Match found between block (0, 0) and block (9, 28)
178_F - Match found between block (0, 0) and block (11, 0)
178_F - Match found between block (0, 0) and block (11, 1)
178_F - Match found between block (0, 0) and block (11, 2)
178_F - Match found between block (0, 0) and block (11, 27)
178_F - Match found between block (0, 0) and block (12, 2)
178_F - Match found between block (0, 0) and block (13, 2)
178_F - Match found between block (0, 0) and block (14, 0)
178_F - Match found between block (0, 0) and block (14, 2)
178_F - Match found between block (0, 0) and block (15, 0)
178_F - Match found between block (0, 0) and block (16, 0)
178_F - Match found between block (0, 0) and block (17, 0)
178_F - Match found between block (0, 0) and block (17, 3)
178_F - Match found between block (0, 0) and block (17, 4)
178_F - Match found between block (0, 0) and block (17, 5)
178_F - Match found between block (0, 0) and block (19, 0)
178_F - Match found between block (0, 0) and block (19, 2)
178_F - Match found between block (0, 0) and block (21, 29)
