Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
117_R - Match found between block (0, 0) and block (0, 1)
117_R - Match found between block (0, 0) and block (0, 2)
117_R - Match found between block (0, 0) and block (0, 3)
117_R - Match found between block (0, 0) and block (0, 4)
117_R - Match found between block (0, 0) and block (0, 5)
117_R - Match found between block (0, 0) and block (0, 6)
117_R - Match found between block (0, 0) and block (0, 7)
117_R - Match found between block (0, 0) and block (0, 8)
117_R - Match found between block (0, 0) and block (0, 9)
117_R - Match found between block (0, 0) and block (0, 10)
117_R - Match found between block (0, 0) and block (0, 11)
117_R - Match found between block (0, 0) and block (0, 12)
117_R - Match found between block (0, 0) and block (0, 13)
117_R - Match found between block (0, 0) and block (0, 14)
117_R - Match found between block (0, 0) and block (0, 15)
117_R - Match found between block (0, 0) and block (0, 16)
117_R - Match found between block (0, 0) and block (0, 17)
117_R - Match found between block (0, 0) and block (0, 18)
117_R - Match found between block (0, 0) and block (0, 19)
117_R - Match found between block (0, 0) and block (0, 20)
117_R - Match found between block (0, 0) and block (0, 21)
117_R - Match found between block (0, 0) and block (0, 22)
117_R - Match found between block (0, 0) and block (0, 23)
117_R - Match found between block (0, 0) and block (0, 24)
117_R - Match found between block (0, 0) and block (0, 25)
117_R - Match found between block (0, 0) and block (0, 26)
117_R - Match found between block (0, 0) and block (0, 27)
117_R - Match found between block (0, 0) and block (0, 28)
117_R - Match found between block (0, 0) and block (0, 29)
117_R - Match found between block (0, 0) and block (0, 30)
117_R - Match found between block (0, 0) and block (0, 31)
117_R - Match found between block (0, 0) and block (1, 0)
117_R - Match found between block (0, 0) and block (1, 1)
117_R - Match found between block (0, 0) and block (1, 2)
117_R - Match found between block (0, 0) and block (1, 3)
117_R - Match found between block (0, 0) and block (1, 4)
117_R - Match found between block (0, 0) and block (1, 5)
117_R - Match found between block (0, 0) and block (1, 6)
117_R - Match found between block (0, 0) and block (1, 7)
117_R - Match found between block (0, 0) and block (1, 8)
117_R - Match found between block (0, 0) and block (1, 9)
117_R - Match found between block (0, 0) and block (1, 10)
117_R - Match found between block (0, 0) and block (1, 11)
117_R - Match found between block (0, 0) and block (1, 12)
117_R - Match found between block (0, 0) and block (1, 13)
117_R - Match found between block (0, 0) and block (1, 14)
117_R - Match found between block (0, 0) and block (1, 15)
117_R - Match found between block (0, 0) and block (1, 16)
117_R - Match found between block (0, 0) and block (1, 17)
117_R - Match found between block (0, 0) and block (1, 18)
117_R - Match found between block (0, 0) and block (1, 19)
117_R - Match found between block (0, 0) and block (1, 20)
117_R - Match found between block (0, 0) and block (1, 21)
117_R - Match found between block (0, 0) and block (1, 22)
117_R - Match found between block (0, 0) and block (1, 23)
117_R - Match found between block (0, 0) and block (1, 24)
117_R - Match found between block (0, 0) and block (1, 25)
117_R - Match found between block (0, 0) and block (1, 26)
117_R - Match found between block (0, 0) and block (1, 27)
117_R - Match found between block (0, 0) and block (1, 28)
117_R - Match found between block (0, 0) and block (1, 29)
117_R - Match found between block (0, 0) and block (1, 30)
117_R - Match found between block (0, 0) and block (1, 31)
117_R - Match found between block (0, 0) and block (2, 0)
117_R - Match found between block (0, 0) and block (2, 1)
117_R - Match found between block (0, 0) and block (2, 2)
117_R - Match found between block (0, 0) and block (2, 3)
117_R - Match found between block (0, 0) and block (2, 4)
117_R - Match found between block (0, 0) and block (2, 5)
117_R - Match found between block (0, 0) and block (2, 6)
117_R - Match found between block (0, 0) and block (2, 7)
117_R - Match found between block (0, 0) and block (2, 8)
117_R - Match found between block (0, 0) and block (2, 9)
117_R - Match found between block (0, 0) and block (2, 10)
117_R - Match found between block (0, 0) and block (2, 11)
117_R - Match found between block (0, 0) and block (2, 12)
117_R - Match found between block (0, 0) and block (2, 13)
117_R - Match found between block (0, 0) and block (2, 14)
117_R - Match found between block (0, 0) and block (2, 15)
117_R - Match found between block (0, 0) and block (2, 16)
117_R - Match found between block (0, 0) and block (2, 17)
117_R - Match found between block (0, 0) and block (2, 18)
117_R - Match found between block (0, 0) and block (2, 19)
117_R - Match found between block (0, 0) and block (2, 20)
117_R - Match found between block (0, 0) and block (2, 21)
117_R - Match found between block (0, 0) and block (2, 22)
117_R - Match found between block (0, 0) and block (2, 23)
117_R - Match found between block (0, 0) and block (2, 24)
117_R - Match found between block (0, 0) and block (2, 25)
117_R - Match found between block (0, 0) and block (2, 26)
117_R - Match found between block (0, 0) and block (2, 27)
117_R - Match found between block (0, 0) and block (2, 28)
117_R - Match found between block (0, 0) and block (2, 29)
117_R - Match found between block (0, 0) and block (2, 30)
117_R - Match found between block (0, 0) and block (2, 31)
117_R - Match found between block (0, 0) and block (3, 0)
117_R - Match found between block (0, 0) and block (3, 1)
117_R - Match found between block (0, 0) and block (3, 2)
117_R - Match found between block (0, 0) and block (3, 3)
117_R - Match found between block (0, 0) and block (3, 4)
117_R - Match found between block (0, 0) and block (3, 5)
117_R - Match found between block (0, 0) and block (3, 6)
117_R - Match found between block (0, 0) and block (3, 7)
117_R - Match found between block (0, 0) and block (3, 8)
117_R - Match found between block (0, 0) and block (3, 9)
117_R - Match found between block (0, 0) and block (3, 10)
117_R - Match found between block (0, 0) and block (3, 11)
117_R - Match found between block (0, 0) and block (3, 12)
117_R - Match found between block (0, 0) and block (3, 13)
117_R - Match found between block (0, 0) and block (3, 14)
117_R - Match found between block (0, 0) and block (3, 15)
117_R - Match found between block (0, 0) and block (3, 16)
117_R - Match found between block (0, 0) and block (3, 17)
117_R - Match found between block (0, 0) and block (3, 18)
117_R - Match found between block (0, 0) and block (3, 19)
117_R - Match found between block (0, 0) and block (3, 20)
117_R - Match found between block (0, 0) and block (3, 21)
117_R - Match found between block (0, 0) and block (3, 22)
117_R - Match found between block (0, 0) and block (3, 23)
117_R - Match found between block (0, 0) and block (3, 24)
117_R - Match found between block (0, 0) and block (3, 25)
117_R - Match found between block (0, 0) and block (3, 26)
117_R - Match found between block (0, 0) and block (3, 27)
117_R - Match found between block (0, 0) and block (3, 28)
117_R - Match found between block (0, 0) and block (3, 29)
117_R - Match found between block (0, 0) and block (3, 30)
117_R - Match found between block (0, 0) and block (3, 31)
117_R - Match found between block (0, 0) and block (4, 0)
117_R - Match found between block (0, 0) and block (4, 1)
117_R - Match found between block (0, 0) and block (4, 2)
117_R - Match found between block (0, 0) and block (4, 3)
117_R - Match found between block (0, 0) and block (4, 4)
117_R - Match found between block (0, 0) and block (4, 5)
117_R - Match found between block (0, 0) and block (4, 6)
117_R - Match found between block (0, 0) and block (4, 7)
117_R - Match found between block (0, 0) and block (4, 8)
117_R - Match found between block (0, 0) and block (4, 9)
117_R - Match found between block (0, 0) and block (4, 10)
117_R - Match found between block (0, 0) and block (4, 11)
117_R - Match found between block (0, 0) and block (4, 12)
117_R - Match found between block (0, 0) and block (4, 13)
117_R - Match found between block (0, 0) and block (4, 14)
117_R - Match found between block (0, 0) and block (4, 15)
117_R - Match found between block (0, 0) and block (4, 16)
117_R - Match found between block (0, 0) and block (4, 17)
117_R - Match found between block (0, 0) and block (4, 18)
117_R - Match found between block (0, 0) and block (4, 19)
117_R - Match found between block (0, 0) and block (4, 20)
117_R - Match found between block (0, 0) and block (4, 21)
117_R - Match found between block (0, 0) and block (4, 22)
117_R - Match found between block (0, 0) and block (4, 23)
117_R - Match found between block (0, 0) and block (4, 24)
117_R - Match found between block (0, 0) and block (4, 25)
117_R - Match found between block (0, 0) and block (4, 26)
117_R - Match found between block (0, 0) and block (4, 27)
117_R - Match found between block (0, 0) and block (4, 28)
117_R - Match found between block (0, 0) and block (4, 29)
117_R - Match found between block (0, 0) and block (4, 30)
117_R - Match found between block (0, 0) and block (4, 31)
117_R - Match found between block (0, 0) and block (5, 0)
117_R - Match found between block (0, 0) and block (5, 1)
117_R - Match found between block (0, 0) and block (5, 2)
117_R - Match found between block (0, 0) and block (5, 3)
117_R - Match found between block (0, 0) and block (5, 4)
117_R - Match found between block (0, 0) and block (5, 5)
117_R - Match found between block (0, 0) and block (5, 6)
117_R - Match found between block (0, 0) and block (5, 7)
117_R - Match found between block (0, 0) and block (5, 8)
117_R - Match found between block (0, 0) and block (5, 9)
117_R - Match found between block (0, 0) and block (5, 10)
117_R - Match found between block (0, 0) and block (5, 11)
117_R - Match found between block (0, 0) and block (5, 12)
117_R - Match found between block (0, 0) and block (5, 13)
117_R - Match found between block (0, 0) and block (5, 14)
117_R - Match found between block (0, 0) and block (5, 15)
117_R - Match found between block (0, 0) and block (5, 16)
117_R - Match found between block (0, 0) and block (5, 17)
117_R - Match found between block (0, 0) and block (5, 18)
117_R - Match found between block (0, 0) and block (5, 19)
117_R - Match found between block (0, 0) and block (5, 20)
117_R - Match found between block (0, 0) and block (5, 21)
117_R - Match found between block (0, 0) and block (5, 22)
117_R - Match found between block (0, 0) and block (5, 23)
117_R - Match found between block (0, 0) and block (5, 24)
117_R - Match found between block (0, 0) and block (5, 25)
117_R - Match found between block (0, 0) and block (5, 26)
117_R - Match found between block (0, 0) and block (5, 27)
117_R - Match found between block (0, 0) and block (5, 28)
117_R - Match found between block (0, 0) and block (5, 29)
117_R - Match found between block (0, 0) and block (5, 30)
117_R - Match found between block (0, 0) and block (5, 31)
117_R - Match found between block (0, 0) and block (6, 0)
117_R - Match found between block (0, 0) and block (6, 1)
117_R - Match found between block (0, 0) and block (6, 2)
117_R - Match found between block (0, 0) and block (6, 3)
117_R - Match found between block (0, 0) and block (6, 4)
117_R - Match found between block (0, 0) and block (6, 5)
117_R - Match found between block (0, 0) and block (6, 6)
117_R - Match found between block (0, 0) and block (6, 7)
117_R - Match found between block (0, 0) and block (6, 8)
117_R - Match found between block (0, 0) and block (6, 9)
