Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
143_F - Match found between block (0, 7) and block (0, 16)
143_F - Match found between block (0, 7) and block (1, 7)
143_F - Match found between block (0, 7) and block (2, 21)
143_F - Match found between block (0, 7) and block (2, 24)
143_F - Match found between block (0, 7) and block (3, 19)
143_F - Match found between block (0, 7) and block (3, 20)
143_F - Match found between block (0, 7) and block (3, 21)
143_F - Match found between block (0, 7) and block (4, 21)
143_F - Match found between block (0, 7) and block (5, 8)
143_F - Match found between block (0, 7) and block (5, 21)
143_F - Match found between block (0, 7) and block (5, 24)
143_F - Match found between block (0, 7) and block (6, 8)
143_F - Match found between block (0, 7) and block (6, 22)
143_F - Match found between block (0, 7) and block (6, 24)
143_F - Match found between block (0, 7) and block (6, 25)
143_F - Match found between block (0, 7) and block (7, 12)
143_F - Match found between block (0, 7) and block (7, 20)
143_F - Match found between block (0, 7) and block (7, 21)
143_F - Match found between block (0, 7) and block (7, 22)
143_F - Match found between block (0, 7) and block (7, 24)
143_F - Match found between block (0, 7) and block (8, 8)
143_F - Match found between block (0, 7) and block (8, 12)
143_F - Match found between block (0, 7) and block (8, 22)
143_F - Match found between block (0, 7) and block (8, 25)
143_F - Match found between block (0, 7) and block (9, 12)
143_F - Match found between block (0, 7) and block (9, 20)
143_F - Match found between block (0, 7) and block (9, 22)
143_F - Match found between block (0, 7) and block (10, 8)
143_F - Match found between block (0, 7) and block (10, 12)
143_F - Match found between block (0, 7) and block (10, 22)
143_F - Match found between block (0, 7) and block (10, 24)
143_F - Match found between block (0, 7) and block (10, 25)
143_F - Match found between block (0, 7) and block (11, 12)
143_F - Match found between block (0, 7) and block (11, 22)
143_F - Match found between block (0, 7) and block (12, 6)
143_F - Match found between block (0, 7) and block (12, 8)
143_F - Match found between block (0, 7) and block (12, 12)
143_F - Match found between block (0, 7) and block (12, 29)
143_F - Match found between block (0, 7) and block (12, 30)
143_F - Match found between block (0, 7) and block (13, 12)
143_F - Match found between block (0, 7) and block (13, 22)
143_F - Match found between block (0, 7) and block (14, 12)
143_F - Match found between block (0, 7) and block (14, 22)
143_F - Match found between block (0, 7) and block (15, 12)
143_F - Match found between block (0, 7) and block (15, 20)
143_F - Match found between block (0, 7) and block (15, 22)
143_F - Match found between block (0, 7) and block (16, 12)
143_F - Match found between block (0, 7) and block (16, 22)
143_F - Match found between block (0, 7) and block (17, 5)
143_F - Match found between block (0, 7) and block (17, 8)
143_F - Match found between block (0, 7) and block (17, 12)
143_F - Match found between block (0, 7) and block (17, 21)
143_F - Match found between block (0, 7) and block (17, 22)
143_F - Match found between block (0, 7) and block (18, 8)
143_F - Match found between block (0, 7) and block (18, 20)
143_F - Match found between block (0, 7) and block (19, 8)
143_F - Match found between block (0, 7) and block (20, 7)
143_F - Match found between block (0, 7) and block (21, 7)
143_F - Match found between block (0, 7) and block (21, 8)
143_F - Match found between block (0, 7) and block (22, 7)
143_F - Match found between block (0, 7) and block (22, 8)
143_F - Match found between block (0, 7) and block (23, 7)
143_F - Match found between block (0, 7) and block (25, 8)
143_F - Match found between block (0, 7) and block (25, 21)
143_F - Match found between block (0, 7) and block (26, 7)
143_F - Match found between block (0, 7) and block (26, 12)
143_F - Match found between block (0, 7) and block (26, 13)
143_F - Match found between block (0, 7) and block (26, 14)
143_F - Match found between block (0, 7) and block (26, 15)
143_F - Match found between block (0, 7) and block (26, 16)
143_F - Match found between block (0, 7) and block (26, 17)
