Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
148_R - Match found between block (0, 0) and block (0, 1)
148_R - Match found between block (0, 0) and block (0, 2)
148_R - Match found between block (0, 0) and block (0, 3)
148_R - Match found between block (0, 0) and block (0, 4)
148_R - Match found between block (0, 0) and block (0, 5)
148_R - Match found between block (0, 0) and block (0, 6)
148_R - Match found between block (0, 0) and block (0, 7)
148_R - Match found between block (0, 0) and block (0, 8)
148_R - Match found between block (0, 0) and block (0, 9)
148_R - Match found between block (0, 0) and block (0, 10)
148_R - Match found between block (0, 0) and block (0, 11)
148_R - Match found between block (0, 0) and block (0, 12)
148_R - Match found between block (0, 0) and block (0, 13)
148_R - Match found between block (0, 0) and block (0, 14)
148_R - Match found between block (0, 0) and block (0, 15)
148_R - Match found between block (0, 0) and block (0, 16)
148_R - Match found between block (0, 0) and block (0, 17)
148_R - Match found between block (0, 0) and block (0, 18)
148_R - Match found between block (0, 0) and block (0, 19)
148_R - Match found between block (0, 0) and block (0, 20)
148_R - Match found between block (0, 0) and block (0, 21)
148_R - Match found between block (0, 0) and block (0, 22)
148_R - Match found between block (0, 0) and block (0, 23)
148_R - Match found between block (0, 0) and block (0, 24)
148_R - Match found between block (0, 0) and block (0, 25)
148_R - Match found between block (0, 0) and block (0, 26)
148_R - Match found between block (0, 0) and block (0, 27)
148_R - Match found between block (0, 0) and block (0, 28)
148_R - Match found between block (0, 0) and block (0, 29)
148_R - Match found between block (0, 0) and block (0, 30)
148_R - Match found between block (0, 0) and block (0, 31)
148_R - Match found between block (0, 0) and block (1, 0)
148_R - Match found between block (0, 0) and block (1, 1)
148_R - Match found between block (0, 0) and block (1, 2)
148_R - Match found between block (0, 0) and block (1, 3)
148_R - Match found between block (0, 0) and block (1, 4)
148_R - Match found between block (0, 0) and block (1, 5)
148_R - Match found between block (0, 0) and block (1, 6)
148_R - Match found between block (0, 0) and block (1, 7)
148_R - Match found between block (0, 0) and block (1, 8)
148_R - Match found between block (0, 0) and block (1, 9)
148_R - Match found between block (0, 0) and block (1, 10)
148_R - Match found between block (0, 0) and block (1, 11)
148_R - Match found between block (0, 0) and block (1, 12)
148_R - Match found between block (0, 0) and block (1, 13)
148_R - Match found between block (0, 0) and block (1, 14)
148_R - Match found between block (0, 0) and block (1, 15)
148_R - Match found between block (0, 0) and block (1, 16)
148_R - Match found between block (0, 0) and block (1, 17)
148_R - Match found between block (0, 0) and block (1, 18)
148_R - Match found between block (0, 0) and block (1, 19)
148_R - Match found between block (0, 0) and block (1, 20)
148_R - Match found between block (0, 0) and block (1, 21)
148_R - Match found between block (0, 0) and block (1, 22)
148_R - Match found between block (0, 0) and block (1, 23)
148_R - Match found between block (0, 0) and block (1, 24)
148_R - Match found between block (0, 0) and block (1, 25)
148_R - Match found between block (0, 0) and block (1, 26)
148_R - Match found between block (0, 0) and block (1, 27)
148_R - Match found between block (0, 0) and block (1, 28)
148_R - Match found between block (0, 0) and block (1, 29)
148_R - Match found between block (0, 0) and block (1, 30)
148_R - Match found between block (0, 0) and block (1, 31)
148_R - Match found between block (0, 0) and block (2, 0)
148_R - Match found between block (0, 0) and block (2, 1)
148_R - Match found between block (0, 0) and block (2, 2)
148_R - Match found between block (0, 0) and block (2, 3)
148_R - Match found between block (0, 0) and block (2, 4)
148_R - Match found between block (0, 0) and block (2, 5)
148_R - Match found between block (0, 0) and block (2, 6)
148_R - Match found between block (0, 0) and block (2, 7)
148_R - Match found between block (0, 0) and block (2, 8)
148_R - Match found between block (0, 0) and block (2, 9)
148_R - Match found between block (0, 0) and block (2, 10)
148_R - Match found between block (0, 0) and block (2, 11)
148_R - Match found between block (0, 0) and block (2, 12)
148_R - Match found between block (0, 0) and block (2, 13)
148_R - Match found between block (0, 0) and block (2, 14)
148_R - Match found between block (0, 0) and block (2, 15)
148_R - Match found between block (0, 0) and block (2, 16)
148_R - Match found between block (0, 0) and block (2, 17)
148_R - Match found between block (0, 0) and block (2, 18)
148_R - Match found between block (0, 0) and block (2, 19)
148_R - Match found between block (0, 0) and block (2, 20)
148_R - Match found between block (0, 0) and block (2, 21)
148_R - Match found between block (0, 0) and block (2, 22)
148_R - Match found between block (0, 0) and block (2, 23)
148_R - Match found between block (0, 0) and block (2, 24)
148_R - Match found between block (0, 0) and block (2, 25)
148_R - Match found between block (0, 0) and block (2, 26)
148_R - Match found between block (0, 0) and block (2, 27)
148_R - Match found between block (0, 0) and block (2, 28)
148_R - Match found between block (0, 0) and block (2, 29)
148_R - Match found between block (0, 0) and block (2, 30)
148_R - Match found between block (0, 0) and block (2, 31)
148_R - Match found between block (0, 0) and block (3, 0)
148_R - Match found between block (0, 0) and block (3, 1)
148_R - Match found between block (0, 0) and block (3, 2)
148_R - Match found between block (0, 0) and block (3, 3)
148_R - Match found between block (0, 0) and block (3, 4)
148_R - Match found between block (0, 0) and block (3, 5)
148_R - Match found between block (0, 0) and block (3, 6)
148_R - Match found between block (0, 0) and block (3, 7)
148_R - Match found between block (0, 0) and block (3, 8)
148_R - Match found between block (0, 0) and block (3, 9)
148_R - Match found between block (0, 0) and block (3, 10)
148_R - Match found between block (0, 0) and block (3, 11)
148_R - Match found between block (0, 0) and block (3, 12)
148_R - Match found between block (0, 0) and block (3, 13)
148_R - Match found between block (0, 0) and block (3, 14)
148_R - Match found between block (0, 0) and block (3, 15)
148_R - Match found between block (0, 0) and block (3, 16)
148_R - Match found between block (0, 0) and block (3, 17)
148_R - Match found between block (0, 0) and block (3, 18)
148_R - Match found between block (0, 0) and block (3, 19)
148_R - Match found between block (0, 0) and block (3, 20)
148_R - Match found between block (0, 0) and block (3, 21)
148_R - Match found between block (0, 0) and block (3, 22)
148_R - Match found between block (0, 0) and block (3, 23)
148_R - Match found between block (0, 0) and block (3, 24)
148_R - Match found between block (0, 0) and block (3, 25)
148_R - Match found between block (0, 0) and block (3, 26)
148_R - Match found between block (0, 0) and block (3, 27)
148_R - Match found between block (0, 0) and block (3, 28)
148_R - Match found between block (0, 0) and block (3, 29)
148_R - Match found between block (0, 0) and block (3, 30)
148_R - Match found between block (0, 0) and block (3, 31)
148_R - Match found between block (0, 0) and block (4, 0)
148_R - Match found between block (0, 0) and block (4, 1)
148_R - Match found between block (0, 0) and block (4, 2)
148_R - Match found between block (0, 0) and block (4, 3)
148_R - Match found between block (0, 0) and block (4, 4)
148_R - Match found between block (0, 0) and block (4, 5)
148_R - Match found between block (0, 0) and block (4, 6)
148_R - Match found between block (0, 0) and block (4, 7)
148_R - Match found between block (0, 0) and block (4, 8)
148_R - Match found between block (0, 0) and block (4, 9)
148_R - Match found between block (0, 0) and block (4, 10)
148_R - Match found between block (0, 0) and block (4, 11)
148_R - Match found between block (0, 0) and block (4, 12)
148_R - Match found between block (0, 0) and block (4, 13)
148_R - Match found between block (0, 0) and block (4, 14)
148_R - Match found between block (0, 0) and block (4, 15)
148_R - Match found between block (0, 0) and block (4, 16)
148_R - Match found between block (0, 0) and block (4, 17)
148_R - Match found between block (0, 0) and block (4, 18)
148_R - Match found between block (0, 0) and block (4, 19)
148_R - Match found between block (0, 0) and block (4, 20)
148_R - Match found between block (0, 0) and block (4, 21)
148_R - Match found between block (0, 0) and block (4, 22)
148_R - Match found between block (0, 0) and block (4, 23)
148_R - Match found between block (0, 0) and block (4, 24)
148_R - Match found between block (0, 0) and block (4, 25)
148_R - Match found between block (0, 0) and block (4, 26)
148_R - Match found between block (0, 0) and block (4, 27)
148_R - Match found between block (0, 0) and block (4, 28)
148_R - Match found between block (0, 0) and block (4, 29)
148_R - Match found between block (0, 0) and block (4, 30)
148_R - Match found between block (0, 0) and block (4, 31)
148_R - Match found between block (0, 0) and block (5, 0)
148_R - Match found between block (0, 0) and block (5, 1)
148_R - Match found between block (0, 0) and block (5, 2)
148_R - Match found between block (0, 0) and block (5, 3)
148_R - Match found between block (0, 0) and block (5, 4)
148_R - Match found between block (0, 0) and block (5, 5)
148_R - Match found between block (0, 0) and block (5, 6)
148_R - Match found between block (0, 0) and block (5, 7)
148_R - Match found between block (0, 0) and block (5, 8)
148_R - Match found between block (0, 0) and block (5, 9)
148_R - Match found between block (0, 0) and block (5, 10)
148_R - Match found between block (0, 0) and block (5, 11)
148_R - Match found between block (0, 0) and block (5, 12)
148_R - Match found between block (0, 0) and block (5, 13)
148_R - Match found between block (0, 0) and block (5, 14)
148_R - Match found between block (0, 0) and block (5, 15)
148_R - Match found between block (0, 0) and block (5, 16)
148_R - Match found between block (0, 0) and block (5, 17)
148_R - Match found between block (0, 0) and block (5, 18)
148_R - Match found between block (0, 0) and block (5, 19)
148_R - Match found between block (0, 0) and block (5, 20)
148_R - Match found between block (0, 0) and block (5, 21)
148_R - Match found between block (0, 0) and block (5, 22)
148_R - Match found between block (0, 0) and block (5, 23)
148_R - Match found between block (0, 0) and block (5, 24)
148_R - Match found between block (0, 0) and block (5, 25)
148_R - Match found between block (0, 0) and block (5, 26)
148_R - Match found between block (0, 0) and block (5, 27)
148_R - Match found between block (0, 0) and block (5, 28)
148_R - Match found between block (0, 0) and block (5, 29)
148_R - Match found between block (0, 0) and block (5, 30)
148_R - Match found between block (0, 0) and block (5, 31)
148_R - Match found between block (0, 0) and block (6, 0)
148_R - Match found between block (0, 0) and block (6, 1)
148_R - Match found between block (0, 0) and block (6, 2)
148_R - Match found between block (0, 0) and block (6, 3)
148_R - Match found between block (0, 0) and block (6, 4)
148_R - Match found between block (0, 0) and block (6, 5)
148_R - Match found between block (0, 0) and block (6, 6)
148_R - Match found between block (0, 0) and block (6, 7)
148_R - Match found between block (0, 0) and block (6, 8)
148_R - Match found between block (0, 0) and block (6, 9)
148_R - Match found between block (0, 0) and block (6, 10)
148_R - Match found between block (0, 0) and block (6, 11)
148_R - Match found between block (0, 0) and block (6, 12)
148_R - Match found between block (0, 0) and block (6, 13)
148_R - Match found between block (0, 0) and block (6, 14)
148_R - Match found between block (0, 0) and block (6, 15)
148_R - Match found between block (0, 0) and block (6, 16)
148_R - Match found between block (0, 0) and block (6, 17)
148_R - Match found between block (0, 0) and block (6, 18)
148_R - Match found between block (0, 0) and block (6, 19)
148_R - Match found between block (0, 0) and block (6, 20)
148_R - Match found between block (0, 0) and block (6, 21)
148_R - Match found between block (0, 0) and block (6, 22)
148_R - Match found between block (0, 0) and block (6, 23)
148_R - Match found between block (0, 0) and block (6, 24)
148_R - Match found between block (0, 0) and block (6, 25)
148_R - Match found between block (0, 0) and block (6, 26)
148_R - Match found between block (0, 0) and block (6, 27)
148_R - Match found between block (0, 0) and block (6, 28)
148_R - Match found between block (0, 0) and block (6, 29)
148_R - Match found between block (0, 0) and block (6, 30)
148_R - Match found between block (0, 0) and block (6, 31)
148_R - Match found between block (0, 0) and block (7, 0)
148_R - Match found between block (0, 0) and block (7, 1)
148_R - Match found between block (0, 0) and block (7, 2)
148_R - Match found between block (0, 0) and block (7, 3)
148_R - Match found between block (0, 0) and block (7, 4)
148_R - Match found between block (0, 0) and block (7, 5)
148_R - Match found between block (0, 0) and block (7, 6)
148_R - Match found between block (0, 0) and block (7, 7)
148_R - Match found between block (0, 0) and block (7, 8)
148_R - Match found between block (0, 0) and block (7, 9)
148_R - Match found between block (0, 0) and block (7, 10)
148_R - Match found between block (0, 0) and block (7, 11)
148_R - Match found between block (0, 0) and block (7, 12)
148_R - Match found between block (0, 0) and block (7, 13)
148_R - Match found between block (0, 0) and block (7, 14)
148_R - Match found between block (0, 0) and block (7, 15)
148_R - Match found between block (0, 0) and block (7, 16)
148_R - Match found between block (0, 0) and block (7, 17)
