Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
006_F - Match found between block (0, 0) and block (0, 1)
006_F - Match found between block (0, 0) and block (0, 2)
006_F - Match found between block (0, 0) and block (0, 3)
006_F - Match found between block (0, 0) and block (0, 4)
006_F - Match found between block (0, 0) and block (0, 5)
006_F - Match found between block (0, 0) and block (0, 6)
006_F - Match found between block (0, 0) and block (0, 7)
006_F - Match found between block (0, 0) and block (0, 8)
006_F - Match found between block (0, 0) and block (0, 9)
006_F - Match found between block (0, 0) and block (0, 11)
006_F - Match found between block (0, 0) and block (0, 12)
006_F - Match found between block (0, 0) and block (0, 13)
006_F - Match found between block (0, 0) and block (0, 14)
006_F - Match found between block (0, 0) and block (0, 16)
006_F - Match found between block (0, 0) and block (0, 29)
006_F - Match found between block (0, 0) and block (0, 30)
006_F - Match found between block (0, 0) and block (0, 31)
006_F - Match found between block (0, 0) and block (1, 0)
006_F - Match found between block (0, 0) and block (1, 1)
006_F - Match found between block (0, 0) and block (1, 2)
006_F - Match found between block (0, 0) and block (1, 3)
006_F - Match found between block (0, 0) and block (1, 4)
006_F - Match found between block (0, 0) and block (1, 5)
006_F - Match found between block (0, 0) and block (1, 6)
006_F - Match found between block (0, 0) and block (1, 7)
006_F - Match found between block (0, 0) and block (1, 8)
006_F - Match found between block (0, 0) and block (1, 9)
006_F - Match found between block (0, 0) and block (1, 10)
006_F - Match found between block (0, 0) and block (1, 12)
006_F - Match found between block (0, 0) and block (1, 17)
006_F - Match found between block (0, 0) and block (1, 18)
006_F - Match found between block (0, 0) and block (1, 24)
006_F - Match found between block (0, 0) and block (1, 29)
006_F - Match found between block (0, 0) and block (1, 30)
006_F - Match found between block (0, 0) and block (1, 31)
006_F - Match found between block (0, 0) and block (2, 0)
006_F - Match found between block (0, 0) and block (2, 1)
006_F - Match found between block (0, 0) and block (2, 2)
006_F - Match found between block (0, 0) and block (2, 3)
006_F - Match found between block (0, 0) and block (2, 4)
006_F - Match found between block (0, 0) and block (2, 5)
006_F - Match found between block (0, 0) and block (2, 6)
006_F - Match found between block (0, 0) and block (2, 7)
006_F - Match found between block (0, 0) and block (2, 8)
006_F - Match found between block (0, 0) and block (2, 9)
006_F - Match found between block (0, 0) and block (2, 12)
006_F - Match found between block (0, 0) and block (2, 15)
006_F - Match found between block (0, 0) and block (2, 18)
006_F - Match found between block (0, 0) and block (2, 31)
006_F - Match found between block (0, 0) and block (3, 1)
006_F - Match found between block (0, 0) and block (3, 2)
006_F - Match found between block (0, 0) and block (3, 3)
006_F - Match found between block (0, 0) and block (3, 4)
006_F - Match found between block (0, 0) and block (3, 5)
006_F - Match found between block (0, 0) and block (3, 6)
006_F - Match found between block (0, 0) and block (3, 7)
006_F - Match found between block (0, 0) and block (3, 8)
006_F - Match found between block (0, 0) and block (3, 11)
006_F - Match found between block (0, 0) and block (3, 12)
006_F - Match found between block (0, 0) and block (3, 13)
006_F - Match found between block (0, 0) and block (4, 0)
006_F - Match found between block (0, 0) and block (4, 1)
006_F - Match found between block (0, 0) and block (4, 2)
006_F - Match found between block (0, 0) and block (4, 3)
006_F - Match found between block (0, 0) and block (4, 4)
006_F - Match found between block (0, 0) and block (4, 5)
006_F - Match found between block (0, 0) and block (4, 6)
006_F - Match found between block (0, 0) and block (4, 7)
006_F - Match found between block (0, 0) and block (4, 8)
006_F - Match found between block (0, 0) and block (4, 10)
006_F - Match found between block (0, 0) and block (4, 11)
006_F - Match found between block (0, 0) and block (4, 16)
006_F - Match found between block (0, 0) and block (5, 0)
006_F - Match found between block (0, 0) and block (5, 1)
006_F - Match found between block (0, 0) and block (5, 2)
006_F - Match found between block (0, 0) and block (5, 3)
006_F - Match found between block (0, 0) and block (5, 4)
006_F - Match found between block (0, 0) and block (5, 5)
006_F - Match found between block (0, 0) and block (5, 6)
006_F - Match found between block (0, 0) and block (5, 7)
006_F - Match found between block (0, 0) and block (5, 9)
006_F - Match found between block (0, 0) and block (5, 11)
006_F - Match found between block (0, 0) and block (5, 12)
006_F - Match found between block (0, 0) and block (6, 0)
006_F - Match found between block (0, 0) and block (6, 2)
006_F - Match found between block (0, 0) and block (6, 3)
006_F - Match found between block (0, 0) and block (6, 4)
006_F - Match found between block (0, 0) and block (6, 6)
006_F - Match found between block (0, 0) and block (6, 7)
006_F - Match found between block (0, 0) and block (6, 8)
006_F - Match found between block (0, 0) and block (6, 10)
006_F - Match found between block (0, 0) and block (7, 0)
006_F - Match found between block (0, 0) and block (7, 1)
006_F - Match found between block (0, 0) and block (7, 2)
006_F - Match found between block (0, 0) and block (7, 3)
006_F - Match found between block (0, 0) and block (7, 4)
006_F - Match found between block (0, 0) and block (7, 5)
006_F - Match found between block (0, 0) and block (7, 6)
006_F - Match found between block (0, 0) and block (7, 7)
006_F - Match found between block (0, 0) and block (7, 8)
006_F - Match found between block (0, 0) and block (7, 10)
006_F - Match found between block (0, 0) and block (7, 12)
006_F - Match found between block (0, 0) and block (8, 0)
006_F - Match found between block (0, 0) and block (8, 1)
006_F - Match found between block (0, 0) and block (8, 2)
006_F - Match found between block (0, 0) and block (8, 3)
006_F - Match found between block (0, 0) and block (8, 4)
006_F - Match found between block (0, 0) and block (8, 5)
006_F - Match found between block (0, 0) and block (8, 6)
006_F - Match found between block (0, 0) and block (8, 7)
006_F - Match found between block (0, 0) and block (8, 8)
006_F - Match found between block (0, 0) and block (8, 10)
006_F - Match found between block (0, 0) and block (9, 0)
006_F - Match found between block (0, 0) and block (9, 1)
006_F - Match found between block (0, 0) and block (9, 2)
006_F - Match found between block (0, 0) and block (9, 5)
006_F - Match found between block (0, 0) and block (9, 7)
006_F - Match found between block (0, 0) and block (9, 8)
006_F - Match found between block (0, 0) and block (10, 0)
006_F - Match found between block (0, 0) and block (10, 1)
006_F - Match found between block (0, 0) and block (10, 2)
006_F - Match found between block (0, 0) and block (10, 3)
006_F - Match found between block (0, 0) and block (10, 5)
006_F - Match found between block (0, 0) and block (10, 6)
006_F - Match found between block (0, 0) and block (10, 7)
006_F - Match found between block (0, 0) and block (10, 9)
006_F - Match found between block (0, 0) and block (10, 20)
006_F - Match found between block (0, 0) and block (11, 2)
006_F - Match found between block (0, 0) and block (11, 3)
006_F - Match found between block (0, 0) and block (11, 4)
006_F - Match found between block (0, 0) and block (11, 5)
006_F - Match found between block (0, 0) and block (11, 6)
006_F - Match found between block (0, 0) and block (11, 8)
006_F - Match found between block (0, 0) and block (11, 17)
006_F - Match found between block (0, 0) and block (12, 0)
006_F - Match found between block (0, 0) and block (12, 1)
006_F - Match found between block (0, 0) and block (12, 2)
006_F - Match found between block (0, 0) and block (12, 3)
006_F - Match found between block (0, 0) and block (12, 5)
006_F - Match found between block (0, 0) and block (12, 8)
006_F - Match found between block (0, 0) and block (12, 10)
006_F - Match found between block (0, 0) and block (12, 12)
006_F - Match found between block (0, 0) and block (13, 0)
006_F - Match found between block (0, 0) and block (13, 1)
006_F - Match found between block (0, 0) and block (13, 2)
006_F - Match found between block (0, 0) and block (13, 3)
006_F - Match found between block (0, 0) and block (13, 4)
006_F - Match found between block (0, 0) and block (13, 5)
006_F - Match found between block (0, 0) and block (13, 6)
006_F - Match found between block (0, 0) and block (13, 7)
006_F - Match found between block (0, 0) and block (13, 8)
006_F - Match found between block (0, 0) and block (13, 10)
006_F - Match found between block (0, 0) and block (13, 11)
006_F - Match found between block (0, 0) and block (13, 14)
006_F - Match found between block (0, 0) and block (13, 30)
006_F - Match found between block (0, 0) and block (13, 31)
006_F - Match found between block (0, 0) and block (14, 0)
006_F - Match found between block (0, 0) and block (14, 1)
006_F - Match found between block (0, 0) and block (14, 2)
006_F - Match found between block (0, 0) and block (14, 4)
006_F - Match found between block (0, 0) and block (14, 5)
006_F - Match found between block (0, 0) and block (14, 6)
006_F - Match found between block (0, 0) and block (14, 7)
006_F - Match found between block (0, 0) and block (14, 8)
006_F - Match found between block (0, 0) and block (14, 10)
006_F - Match found between block (0, 0) and block (14, 12)
006_F - Match found between block (0, 0) and block (14, 13)
006_F - Match found between block (0, 0) and block (14, 14)
006_F - Match found between block (0, 0) and block (14, 30)
006_F - Match found between block (0, 0) and block (14, 31)
006_F - Match found between block (0, 0) and block (15, 0)
006_F - Match found between block (0, 0) and block (15, 1)
006_F - Match found between block (0, 0) and block (15, 2)
006_F - Match found between block (0, 0) and block (15, 3)
006_F - Match found between block (0, 0) and block (15, 4)
006_F - Match found between block (0, 0) and block (15, 5)
006_F - Match found between block (0, 0) and block (15, 6)
006_F - Match found between block (0, 0) and block (15, 7)
006_F - Match found between block (0, 0) and block (15, 8)
006_F - Match found between block (0, 0) and block (15, 9)
006_F - Match found between block (0, 0) and block (15, 10)
006_F - Match found between block (0, 0) and block (15, 12)
006_F - Match found between block (0, 0) and block (15, 13)
006_F - Match found between block (0, 0) and block (15, 28)
006_F - Match found between block (0, 0) and block (15, 29)
006_F - Match found between block (0, 0) and block (15, 30)
006_F - Match found between block (0, 0) and block (15, 31)
