Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
133_F - Match found between block (0, 7) and block (0, 16)
133_F - Match found between block (0, 7) and block (1, 7)
133_F - Match found between block (0, 7) and block (2, 21)
133_F - Match found between block (0, 7) and block (2, 24)
133_F - Match found between block (0, 7) and block (3, 19)
133_F - Match found between block (0, 7) and block (3, 20)
133_F - Match found between block (0, 7) and block (3, 21)
133_F - Match found between block (0, 7) and block (4, 21)
133_F - Match found between block (0, 7) and block (5, 5)
133_F - Match found between block (0, 7) and block (5, 6)
133_F - Match found between block (0, 7) and block (5, 8)
133_F - Match found between block (0, 7) and block (5, 21)
133_F - Match found between block (0, 7) and block (5, 24)
133_F - Match found between block (0, 7) and block (6, 8)
133_F - Match found between block (0, 7) and block (6, 22)
133_F - Match found between block (0, 7) and block (6, 24)
133_F - Match found between block (0, 7) and block (6, 25)
133_F - Match found between block (0, 7) and block (7, 12)
133_F - Match found between block (0, 7) and block (7, 20)
133_F - Match found between block (0, 7) and block (7, 21)
133_F - Match found between block (0, 7) and block (7, 22)
133_F - Match found between block (0, 7) and block (7, 24)
133_F - Match found between block (0, 7) and block (8, 8)
133_F - Match found between block (0, 7) and block (8, 12)
133_F - Match found between block (0, 7) and block (8, 22)
133_F - Match found between block (0, 7) and block (8, 25)
133_F - Match found between block (0, 7) and block (9, 12)
133_F - Match found between block (0, 7) and block (9, 20)
133_F - Match found between block (0, 7) and block (9, 22)
133_F - Match found between block (0, 7) and block (10, 8)
133_F - Match found between block (0, 7) and block (10, 12)
133_F - Match found between block (0, 7) and block (10, 22)
133_F - Match found between block (0, 7) and block (10, 24)
133_F - Match found between block (0, 7) and block (10, 25)
133_F - Match found between block (0, 7) and block (11, 12)
133_F - Match found between block (0, 7) and block (11, 22)
133_F - Match found between block (0, 7) and block (12, 6)
133_F - Match found between block (0, 7) and block (12, 8)
133_F - Match found between block (0, 7) and block (12, 12)
133_F - Match found between block (0, 7) and block (12, 29)
133_F - Match found between block (0, 7) and block (12, 30)
