Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
104_F - Match found between block (0, 0) and block (0, 3)
104_F - Match found between block (0, 0) and block (3, 16)
104_F - Match found between block (0, 0) and block (6, 21)
104_F - Match found between block (0, 0) and block (12, 9)
104_F - Match found between block (0, 0) and block (12, 23)
104_F - Match found between block (0, 0) and block (16, 1)
104_F - Match found between block (0, 0) and block (21, 6)
104_F - Match found between block (0, 0) and block (23, 7)
104_F - Match found between block (0, 0) and block (25, 23)
104_F - Match found between block (0, 0) and block (25, 29)
104_F - Match found between block (0, 0) and block (30, 24)
104_F - Match found between block (0, 0) and block (31, 16)
104_F - Match found between block (0, 1) and block (0, 4)
104_F - Match found between block (0, 1) and block (0, 5)
104_F - Match found between block (0, 1) and block (0, 15)
104_F - Match found between block (0, 1) and block (0, 25)
104_F - Match found between block (0, 1) and block (1, 1)
104_F - Match found between block (0, 1) and block (1, 13)
104_F - Match found between block (0, 1) and block (1, 20)
104_F - Match found between block (0, 1) and block (1, 23)
104_F - Match found between block (0, 1) and block (2, 2)
104_F - Match found between block (0, 1) and block (2, 5)
104_F - Match found between block (0, 1) and block (2, 11)
104_F - Match found between block (0, 1) and block (2, 17)
104_F - Match found between block (0, 1) and block (2, 18)
104_F - Match found between block (0, 1) and block (2, 20)
104_F - Match found between block (0, 1) and block (2, 24)
104_F - Match found between block (0, 1) and block (3, 5)
104_F - Match found between block (0, 1) and block (3, 7)
104_F - Match found between block (0, 1) and block (3, 13)
104_F - Match found between block (0, 1) and block (4, 0)
104_F - Match found between block (0, 1) and block (4, 10)
104_F - Match found between block (0, 1) and block (4, 22)
104_F - Match found between block (0, 1) and block (4, 30)
104_F - Match found between block (0, 1) and block (5, 12)
104_F - Match found between block (0, 1) and block (5, 25)
104_F - Match found between block (0, 1) and block (5, 31)
104_F - Match found between block (0, 1) and block (6, 24)
104_F - Match found between block (0, 1) and block (7, 27)
104_F - Match found between block (0, 1) and block (7, 28)
104_F - Match found between block (0, 1) and block (7, 30)
104_F - Match found between block (0, 1) and block (8, 21)
104_F - Match found between block (0, 1) and block (8, 22)
104_F - Match found between block (0, 1) and block (8, 23)
104_F - Match found between block (0, 1) and block (8, 25)
104_F - Match found between block (0, 1) and block (8, 29)
104_F - Match found between block (0, 1) and block (9, 14)
104_F - Match found between block (0, 1) and block (9, 15)
104_F - Match found between block (0, 1) and block (10, 10)
104_F - Match found between block (0, 1) and block (10, 11)
104_F - Match found between block (0, 1) and block (10, 13)
104_F - Match found between block (0, 1) and block (10, 21)
104_F - Match found between block (0, 1) and block (11, 2)
104_F - Match found between block (0, 1) and block (11, 5)
104_F - Match found between block (0, 1) and block (11, 11)
104_F - Match found between block (0, 1) and block (11, 20)
104_F - Match found between block (0, 1) and block (12, 13)
104_F - Match found between block (0, 1) and block (13, 15)
104_F - Match found between block (0, 1) and block (14, 0)
104_F - Match found between block (0, 1) and block (14, 10)
104_F - Match found between block (0, 1) and block (15, 0)
104_F - Match found between block (0, 1) and block (15, 5)
104_F - Match found between block (0, 1) and block (15, 7)
104_F - Match found between block (0, 1) and block (15, 14)
104_F - Match found between block (0, 1) and block (15, 30)
104_F - Match found between block (0, 1) and block (16, 10)
104_F - Match found between block (0, 1) and block (16, 16)
104_F - Match found between block (0, 1) and block (16, 18)
104_F - Match found between block (0, 1) and block (16, 31)
104_F - Match found between block (0, 1) and block (17, 1)
104_F - Match found between block (0, 1) and block (17, 14)
104_F - Match found between block (0, 1) and block (17, 23)
104_F - Match found between block (0, 1) and block (17, 26)
104_F - Match found between block (0, 1) and block (17, 27)
104_F - Match found between block (0, 1) and block (18, 9)
104_F - Match found between block (0, 1) and block (18, 11)
104_F - Match found between block (0, 1) and block (18, 23)
104_F - Match found between block (0, 1) and block (19, 3)
104_F - Match found between block (0, 1) and block (19, 10)
104_F - Match found between block (0, 1) and block (19, 19)
104_F - Match found between block (0, 1) and block (19, 25)
104_F - Match found between block (0, 1) and block (19, 28)
