Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
014_R - Match found between block (0, 0) and block (0, 1)
014_R - Match found between block (0, 0) and block (0, 2)
014_R - Match found between block (0, 0) and block (0, 3)
014_R - Match found between block (0, 0) and block (0, 4)
014_R - Match found between block (0, 0) and block (0, 5)
014_R - Match found between block (0, 0) and block (0, 6)
014_R - Match found between block (0, 0) and block (0, 7)
014_R - Match found between block (0, 0) and block (0, 8)
014_R - Match found between block (0, 0) and block (0, 9)
014_R - Match found between block (0, 0) and block (0, 10)
014_R - Match found between block (0, 0) and block (0, 11)
014_R - Match found between block (0, 0) and block (0, 12)
014_R - Match found between block (0, 0) and block (0, 13)
014_R - Match found between block (0, 0) and block (0, 14)
014_R - Match found between block (0, 0) and block (0, 15)
014_R - Match found between block (0, 0) and block (0, 16)
014_R - Match found between block (0, 0) and block (0, 17)
014_R - Match found between block (0, 0) and block (0, 18)
014_R - Match found between block (0, 0) and block (0, 19)
014_R - Match found between block (0, 0) and block (0, 20)
014_R - Match found between block (0, 0) and block (0, 21)
014_R - Match found between block (0, 0) and block (0, 22)
014_R - Match found between block (0, 0) and block (0, 23)
014_R - Match found between block (0, 0) and block (0, 24)
014_R - Match found between block (0, 0) and block (0, 25)
014_R - Match found between block (0, 0) and block (0, 26)
014_R - Match found between block (0, 0) and block (0, 27)
014_R - Match found between block (0, 0) and block (0, 28)
014_R - Match found between block (0, 0) and block (0, 29)
014_R - Match found between block (0, 0) and block (0, 30)
014_R - Match found between block (0, 0) and block (0, 31)
014_R - Match found between block (0, 0) and block (1, 0)
014_R - Match found between block (0, 0) and block (1, 1)
014_R - Match found between block (0, 0) and block (1, 2)
014_R - Match found between block (0, 0) and block (1, 3)
014_R - Match found between block (0, 0) and block (1, 4)
014_R - Match found between block (0, 0) and block (1, 5)
014_R - Match found between block (0, 0) and block (1, 6)
014_R - Match found between block (0, 0) and block (1, 7)
014_R - Match found between block (0, 0) and block (1, 8)
014_R - Match found between block (0, 0) and block (1, 9)
014_R - Match found between block (0, 0) and block (1, 10)
014_R - Match found between block (0, 0) and block (1, 11)
014_R - Match found between block (0, 0) and block (1, 12)
014_R - Match found between block (0, 0) and block (1, 13)
014_R - Match found between block (0, 0) and block (1, 14)
014_R - Match found between block (0, 0) and block (1, 15)
014_R - Match found between block (0, 0) and block (1, 16)
014_R - Match found between block (0, 0) and block (1, 17)
014_R - Match found between block (0, 0) and block (1, 18)
014_R - Match found between block (0, 0) and block (1, 19)
014_R - Match found between block (0, 0) and block (1, 20)
014_R - Match found between block (0, 0) and block (1, 21)
014_R - Match found between block (0, 0) and block (1, 22)
014_R - Match found between block (0, 0) and block (1, 23)
014_R - Match found between block (0, 0) and block (1, 24)
014_R - Match found between block (0, 0) and block (1, 25)
014_R - Match found between block (0, 0) and block (1, 26)
