Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
162_F - Match found between block (0, 0) and block (0, 1)
162_F - Match found between block (0, 0) and block (0, 2)
162_F - Match found between block (0, 0) and block (0, 4)
162_F - Match found between block (0, 0) and block (0, 6)
162_F - Match found between block (0, 0) and block (0, 7)
162_F - Match found between block (0, 0) and block (0, 8)
162_F - Match found between block (0, 0) and block (0, 9)
162_F - Match found between block (0, 0) and block (0, 10)
162_F - Match found between block (0, 0) and block (0, 11)
162_F - Match found between block (0, 0) and block (0, 13)
162_F - Match found between block (0, 0) and block (0, 14)
162_F - Match found between block (0, 0) and block (0, 16)
162_F - Match found between block (0, 0) and block (0, 17)
162_F - Match found between block (0, 0) and block (0, 20)
162_F - Match found between block (0, 0) and block (0, 21)
162_F - Match found between block (0, 0) and block (0, 22)
162_F - Match found between block (0, 0) and block (0, 23)
162_F - Match found between block (0, 0) and block (0, 24)
162_F - Match found between block (0, 0) and block (0, 25)
162_F - Match found between block (0, 0) and block (0, 26)
162_F - Match found between block (0, 0) and block (0, 27)
162_F - Match found between block (0, 0) and block (0, 30)
162_F - Match found between block (0, 0) and block (1, 1)
162_F - Match found between block (0, 0) and block (1, 2)
162_F - Match found between block (0, 0) and block (1, 4)
162_F - Match found between block (0, 0) and block (1, 5)
162_F - Match found between block (0, 0) and block (1, 7)
162_F - Match found between block (0, 0) and block (1, 8)
162_F - Match found between block (0, 0) and block (1, 9)
162_F - Match found between block (0, 0) and block (1, 10)
162_F - Match found between block (0, 0) and block (1, 11)
162_F - Match found between block (0, 0) and block (1, 13)
162_F - Match found between block (0, 0) and block (1, 14)
162_F - Match found between block (0, 0) and block (1, 15)
162_F - Match found between block (0, 0) and block (1, 18)
162_F - Match found between block (0, 0) and block (1, 21)
162_F - Match found between block (0, 0) and block (1, 22)
162_F - Match found between block (0, 0) and block (1, 24)
162_F - Match found between block (0, 0) and block (1, 25)
162_F - Match found between block (0, 0) and block (1, 26)
162_F - Match found between block (0, 0) and block (1, 29)
162_F - Match found between block (0, 0) and block (1, 30)
162_F - Match found between block (0, 0) and block (2, 0)
162_F - Match found between block (0, 0) and block (2, 2)
162_F - Match found between block (0, 0) and block (2, 4)
162_F - Match found between block (0, 0) and block (2, 5)
162_F - Match found between block (0, 0) and block (2, 8)
162_F - Match found between block (0, 0) and block (2, 10)
162_F - Match found between block (0, 0) and block (2, 12)
162_F - Match found between block (0, 0) and block (2, 16)
162_F - Match found between block (0, 0) and block (2, 20)
162_F - Match found between block (0, 0) and block (2, 21)
162_F - Match found between block (0, 0) and block (2, 25)
162_F - Match found between block (0, 0) and block (2, 26)
162_F - Match found between block (0, 0) and block (2, 28)
162_F - Match found between block (0, 0) and block (2, 29)
162_F - Match found between block (0, 0) and block (2, 31)
162_F - Match found between block (0, 0) and block (3, 0)
162_F - Match found between block (0, 0) and block (3, 2)
162_F - Match found between block (0, 0) and block (3, 3)
162_F - Match found between block (0, 0) and block (3, 6)
162_F - Match found between block (0, 0) and block (3, 7)
162_F - Match found between block (0, 0) and block (3, 8)
162_F - Match found between block (0, 0) and block (3, 9)
162_F - Match found between block (0, 0) and block (3, 12)
162_F - Match found between block (0, 0) and block (3, 14)
162_F - Match found between block (0, 0) and block (3, 16)
162_F - Match found between block (0, 0) and block (3, 17)
162_F - Match found between block (0, 0) and block (3, 23)
162_F - Match found between block (0, 0) and block (3, 24)
162_F - Match found between block (0, 0) and block (3, 25)
162_F - Match found between block (0, 0) and block (3, 26)
162_F - Match found between block (0, 0) and block (3, 29)
162_F - Match found between block (0, 0) and block (3, 30)
162_F - Match found between block (0, 0) and block (4, 1)
162_F - Match found between block (0, 0) and block (4, 3)
162_F - Match found between block (0, 0) and block (4, 6)
162_F - Match found between block (0, 0) and block (4, 7)
162_F - Match found between block (0, 0) and block (4, 12)
162_F - Match found between block (0, 0) and block (4, 13)
162_F - Match found between block (0, 0) and block (4, 16)
162_F - Match found between block (0, 0) and block (4, 18)
162_F - Match found between block (0, 0) and block (4, 25)
162_F - Match found between block (0, 0) and block (4, 30)
162_F - Match found between block (0, 0) and block (4, 31)
162_F - Match found between block (0, 0) and block (5, 0)
162_F - Match found between block (0, 0) and block (5, 1)
162_F - Match found between block (0, 0) and block (5, 3)
162_F - Match found between block (0, 0) and block (5, 5)
162_F - Match found between block (0, 0) and block (5, 6)
162_F - Match found between block (0, 0) and block (5, 8)
162_F - Match found between block (0, 0) and block (5, 10)
162_F - Match found between block (0, 0) and block (5, 11)
162_F - Match found between block (0, 0) and block (5, 12)
162_F - Match found between block (0, 0) and block (5, 14)
162_F - Match found between block (0, 0) and block (5, 17)
162_F - Match found between block (0, 0) and block (5, 20)
162_F - Match found between block (0, 0) and block (5, 25)
162_F - Match found between block (0, 0) and block (5, 26)
162_F - Match found between block (0, 0) and block (6, 0)
162_F - Match found between block (0, 0) and block (6, 1)
162_F - Match found between block (0, 0) and block (6, 2)
162_F - Match found between block (0, 0) and block (6, 4)
162_F - Match found between block (0, 0) and block (6, 5)
162_F - Match found between block (0, 0) and block (6, 6)
162_F - Match found between block (0, 0) and block (6, 12)
162_F - Match found between block (0, 0) and block (6, 16)
162_F - Match found between block (0, 0) and block (6, 17)
162_F - Match found between block (0, 0) and block (6, 19)
162_F - Match found between block (0, 0) and block (6, 23)
162_F - Match found between block (0, 0) and block (6, 24)
162_F - Match found between block (0, 0) and block (6, 27)
162_F - Match found between block (0, 0) and block (6, 28)
162_F - Match found between block (0, 0) and block (7, 1)
162_F - Match found between block (0, 0) and block (7, 2)
162_F - Match found between block (0, 0) and block (7, 3)
162_F - Match found between block (0, 0) and block (7, 4)
162_F - Match found between block (0, 0) and block (7, 5)
162_F - Match found between block (0, 0) and block (7, 6)
162_F - Match found between block (0, 0) and block (7, 7)
162_F - Match found between block (0, 0) and block (7, 8)
162_F - Match found between block (0, 0) and block (7, 11)
162_F - Match found between block (0, 0) and block (7, 17)
162_F - Match found between block (0, 0) and block (7, 19)
162_F - Match found between block (0, 0) and block (7, 20)
162_F - Match found between block (0, 0) and block (7, 22)
162_F - Match found between block (0, 0) and block (7, 24)
162_F - Match found between block (0, 0) and block (7, 26)
162_F - Match found between block (0, 0) and block (7, 27)
162_F - Match found between block (0, 0) and block (7, 28)
162_F - Match found between block (0, 0) and block (7, 29)
162_F - Match found between block (0, 0) and block (8, 1)
162_F - Match found between block (0, 0) and block (8, 3)
162_F - Match found between block (0, 0) and block (8, 5)
162_F - Match found between block (0, 0) and block (8, 6)
162_F - Match found between block (0, 0) and block (8, 7)
162_F - Match found between block (0, 0) and block (8, 9)
162_F - Match found between block (0, 0) and block (8, 10)
162_F - Match found between block (0, 0) and block (8, 12)
162_F - Match found between block (0, 0) and block (8, 18)
162_F - Match found between block (0, 0) and block (8, 20)
162_F - Match found between block (0, 0) and block (8, 21)
162_F - Match found between block (0, 0) and block (8, 22)
162_F - Match found between block (0, 0) and block (9, 3)
162_F - Match found between block (0, 0) and block (9, 4)
162_F - Match found between block (0, 0) and block (9, 5)
162_F - Match found between block (0, 0) and block (9, 6)
162_F - Match found between block (0, 0) and block (9, 8)
162_F - Match found between block (0, 0) and block (9, 9)
162_F - Match found between block (0, 0) and block (9, 11)
162_F - Match found between block (0, 0) and block (9, 21)
162_F - Match found between block (0, 0) and block (9, 22)
162_F - Match found between block (0, 0) and block (9, 23)
162_F - Match found between block (0, 0) and block (9, 30)
162_F - Match found between block (0, 0) and block (9, 31)
162_F - Match found between block (0, 0) and block (10, 1)
162_F - Match found between block (0, 0) and block (10, 4)
162_F - Match found between block (0, 0) and block (10, 6)
162_F - Match found between block (0, 0) and block (10, 7)
162_F - Match found between block (0, 0) and block (10, 9)
162_F - Match found between block (0, 0) and block (10, 10)
162_F - Match found between block (0, 0) and block (10, 24)
162_F - Match found between block (0, 0) and block (10, 26)
162_F - Match found between block (0, 0) and block (10, 29)
162_F - Match found between block (0, 0) and block (11, 0)
162_F - Match found between block (0, 0) and block (11, 2)
162_F - Match found between block (0, 0) and block (11, 3)
162_F - Match found between block (0, 0) and block (11, 4)
162_F - Match found between block (0, 0) and block (11, 6)
162_F - Match found between block (0, 0) and block (11, 9)
162_F - Match found between block (0, 0) and block (11, 11)
162_F - Match found between block (0, 0) and block (11, 12)
162_F - Match found between block (0, 0) and block (11, 13)
162_F - Match found between block (0, 0) and block (11, 15)
162_F - Match found between block (0, 0) and block (11, 16)
162_F - Match found between block (0, 0) and block (11, 18)
162_F - Match found between block (0, 0) and block (11, 19)
162_F - Match found between block (0, 0) and block (11, 20)
162_F - Match found between block (0, 0) and block (11, 21)
162_F - Match found between block (0, 0) and block (11, 22)
162_F - Match found between block (0, 0) and block (11, 25)
162_F - Match found between block (0, 0) and block (11, 26)
162_F - Match found between block (0, 0) and block (12, 0)
162_F - Match found between block (0, 0) and block (12, 4)
162_F - Match found between block (0, 0) and block (12, 5)
162_F - Match found between block (0, 0) and block (12, 7)
162_F - Match found between block (0, 0) and block (12, 9)
162_F - Match found between block (0, 0) and block (12, 11)
162_F - Match found between block (0, 0) and block (12, 12)
162_F - Match found between block (0, 0) and block (12, 13)
162_F - Match found between block (0, 0) and block (12, 14)
162_F - Match found between block (0, 0) and block (12, 16)
162_F - Match found between block (0, 0) and block (12, 17)
162_F - Match found between block (0, 0) and block (12, 18)
162_F - Match found between block (0, 0) and block (12, 19)
