Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
144_R - Match found between block (0, 0) and block (0, 1)
144_R - Match found between block (0, 0) and block (0, 2)
144_R - Match found between block (0, 0) and block (0, 3)
144_R - Match found between block (0, 0) and block (0, 4)
144_R - Match found between block (0, 0) and block (0, 5)
144_R - Match found between block (0, 0) and block (0, 6)
144_R - Match found between block (0, 0) and block (0, 7)
144_R - Match found between block (0, 0) and block (0, 8)
144_R - Match found between block (0, 0) and block (0, 9)
144_R - Match found between block (0, 0) and block (0, 10)
144_R - Match found between block (0, 0) and block (0, 11)
144_R - Match found between block (0, 0) and block (0, 12)
144_R - Match found between block (0, 0) and block (0, 13)
144_R - Match found between block (0, 0) and block (0, 14)
144_R - Match found between block (0, 0) and block (0, 15)
144_R - Match found between block (0, 0) and block (0, 16)
144_R - Match found between block (0, 0) and block (0, 17)
144_R - Match found between block (0, 0) and block (0, 18)
144_R - Match found between block (0, 0) and block (0, 19)
144_R - Match found between block (0, 0) and block (0, 20)
144_R - Match found between block (0, 0) and block (0, 21)
144_R - Match found between block (0, 0) and block (0, 22)
144_R - Match found between block (0, 0) and block (0, 23)
144_R - Match found between block (0, 0) and block (0, 24)
144_R - Match found between block (0, 0) and block (0, 25)
144_R - Match found between block (0, 0) and block (0, 26)
144_R - Match found between block (0, 0) and block (0, 27)
144_R - Match found between block (0, 0) and block (0, 28)
144_R - Match found between block (0, 0) and block (0, 29)
144_R - Match found between block (0, 0) and block (0, 30)
144_R - Match found between block (0, 0) and block (0, 31)
144_R - Match found between block (0, 0) and block (1, 0)
144_R - Match found between block (0, 0) and block (1, 1)
144_R - Match found between block (0, 0) and block (1, 2)
144_R - Match found between block (0, 0) and block (1, 3)
144_R - Match found between block (0, 0) and block (1, 4)
144_R - Match found between block (0, 0) and block (1, 5)
144_R - Match found between block (0, 0) and block (1, 6)
144_R - Match found between block (0, 0) and block (1, 7)
144_R - Match found between block (0, 0) and block (1, 8)
144_R - Match found between block (0, 0) and block (1, 9)
144_R - Match found between block (0, 0) and block (1, 10)
144_R - Match found between block (0, 0) and block (1, 11)
144_R - Match found between block (0, 0) and block (1, 12)
144_R - Match found between block (0, 0) and block (1, 13)
144_R - Match found between block (0, 0) and block (1, 14)
144_R - Match found between block (0, 0) and block (1, 15)
144_R - Match found between block (0, 0) and block (1, 16)
144_R - Match found between block (0, 0) and block (1, 17)
144_R - Match found between block (0, 0) and block (1, 18)
144_R - Match found between block (0, 0) and block (1, 19)
144_R - Match found between block (0, 0) and block (1, 20)
144_R - Match found between block (0, 0) and block (1, 21)
144_R - Match found between block (0, 0) and block (1, 22)
144_R - Match found between block (0, 0) and block (1, 23)
144_R - Match found between block (0, 0) and block (1, 24)
144_R - Match found between block (0, 0) and block (1, 25)
144_R - Match found between block (0, 0) and block (1, 26)
144_R - Match found between block (0, 0) and block (1, 27)
144_R - Match found between block (0, 0) and block (1, 28)
144_R - Match found between block (0, 0) and block (1, 29)
144_R - Match found between block (0, 0) and block (1, 30)
144_R - Match found between block (0, 0) and block (1, 31)
144_R - Match found between block (0, 0) and block (2, 0)
144_R - Match found between block (0, 0) and block (2, 1)
144_R - Match found between block (0, 0) and block (2, 2)
144_R - Match found between block (0, 0) and block (2, 3)
144_R - Match found between block (0, 0) and block (2, 4)
144_R - Match found between block (0, 0) and block (2, 5)
144_R - Match found between block (0, 0) and block (2, 6)
144_R - Match found between block (0, 0) and block (2, 7)
