Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
011_R - Match found between block (0, 0) and block (0, 1)
011_R - Match found between block (0, 0) and block (0, 2)
011_R - Match found between block (0, 0) and block (0, 3)
011_R - Match found between block (0, 0) and block (0, 4)
011_R - Match found between block (0, 0) and block (0, 5)
011_R - Match found between block (0, 0) and block (0, 6)
011_R - Match found between block (0, 0) and block (0, 7)
011_R - Match found between block (0, 0) and block (0, 8)
011_R - Match found between block (0, 0) and block (0, 9)
011_R - Match found between block (0, 0) and block (0, 10)
011_R - Match found between block (0, 0) and block (0, 11)
011_R - Match found between block (0, 0) and block (0, 12)
011_R - Match found between block (0, 0) and block (0, 13)
011_R - Match found between block (0, 0) and block (0, 14)
011_R - Match found between block (0, 0) and block (0, 15)
011_R - Match found between block (0, 0) and block (0, 16)
011_R - Match found between block (0, 0) and block (0, 17)
011_R - Match found between block (0, 0) and block (0, 18)
011_R - Match found between block (0, 0) and block (0, 19)
011_R - Match found between block (0, 0) and block (0, 20)
011_R - Match found between block (0, 0) and block (0, 21)
011_R - Match found between block (0, 0) and block (0, 22)
011_R - Match found between block (0, 0) and block (0, 23)
011_R - Match found between block (0, 0) and block (0, 24)
011_R - Match found between block (0, 0) and block (0, 25)
011_R - Match found between block (0, 0) and block (0, 26)
011_R - Match found between block (0, 0) and block (0, 27)
011_R - Match found between block (0, 0) and block (0, 28)
011_R - Match found between block (0, 0) and block (0, 29)
011_R - Match found between block (0, 0) and block (0, 30)
011_R - Match found between block (0, 0) and block (0, 31)
011_R - Match found between block (0, 0) and block (1, 0)
011_R - Match found between block (0, 0) and block (1, 1)
011_R - Match found between block (0, 0) and block (1, 2)
011_R - Match found between block (0, 0) and block (1, 3)
011_R - Match found between block (0, 0) and block (1, 4)
011_R - Match found between block (0, 0) and block (1, 5)
011_R - Match found between block (0, 0) and block (1, 6)
011_R - Match found between block (0, 0) and block (1, 7)
011_R - Match found between block (0, 0) and block (1, 8)
011_R - Match found between block (0, 0) and block (1, 9)
011_R - Match found between block (0, 0) and block (1, 10)
011_R - Match found between block (0, 0) and block (1, 11)
011_R - Match found between block (0, 0) and block (1, 12)
011_R - Match found between block (0, 0) and block (1, 13)
011_R - Match found between block (0, 0) and block (1, 14)
011_R - Match found between block (0, 0) and block (1, 15)
011_R - Match found between block (0, 0) and block (1, 16)
011_R - Match found between block (0, 0) and block (1, 17)
011_R - Match found between block (0, 0) and block (1, 18)
011_R - Match found between block (0, 0) and block (1, 19)
011_R - Match found between block (0, 0) and block (1, 20)
011_R - Match found between block (0, 0) and block (1, 21)
011_R - Match found between block (0, 0) and block (1, 22)
011_R - Match found between block (0, 0) and block (1, 23)
011_R - Match found between block (0, 0) and block (1, 24)
011_R - Match found between block (0, 0) and block (1, 25)
011_R - Match found between block (0, 0) and block (1, 26)
011_R - Match found between block (0, 0) and block (1, 27)
011_R - Match found between block (0, 0) and block (1, 28)
011_R - Match found between block (0, 0) and block (1, 29)
011_R - Match found between block (0, 0) and block (1, 30)
011_R - Match found between block (0, 0) and block (1, 31)
011_R - Match found between block (0, 0) and block (2, 0)
011_R - Match found between block (0, 0) and block (2, 1)
011_R - Match found between block (0, 0) and block (2, 2)
011_R - Match found between block (0, 0) and block (2, 3)
011_R - Match found between block (0, 0) and block (2, 4)
011_R - Match found between block (0, 0) and block (2, 5)
011_R - Match found between block (0, 0) and block (2, 6)
011_R - Match found between block (0, 0) and block (2, 7)
011_R - Match found between block (0, 0) and block (2, 8)
011_R - Match found between block (0, 0) and block (2, 9)
011_R - Match found between block (0, 0) and block (2, 10)
011_R - Match found between block (0, 0) and block (2, 11)
011_R - Match found between block (0, 0) and block (2, 12)
011_R - Match found between block (0, 0) and block (2, 13)
011_R - Match found between block (0, 0) and block (2, 14)
011_R - Match found between block (0, 0) and block (2, 15)
011_R - Match found between block (0, 0) and block (2, 16)
011_R - Match found between block (0, 0) and block (2, 17)
011_R - Match found between block (0, 0) and block (2, 18)
011_R - Match found between block (0, 0) and block (2, 19)
011_R - Match found between block (0, 0) and block (2, 20)
011_R - Match found between block (0, 0) and block (2, 21)
011_R - Match found between block (0, 0) and block (2, 22)
011_R - Match found between block (0, 0) and block (2, 23)
011_R - Match found between block (0, 0) and block (2, 24)
011_R - Match found between block (0, 0) and block (2, 25)
011_R - Match found between block (0, 0) and block (2, 26)
011_R - Match found between block (0, 0) and block (2, 27)
011_R - Match found between block (0, 0) and block (2, 28)
011_R - Match found between block (0, 0) and block (2, 29)
011_R - Match found between block (0, 0) and block (2, 30)
011_R - Match found between block (0, 0) and block (2, 31)
011_R - Match found between block (0, 0) and block (3, 0)
011_R - Match found between block (0, 0) and block (3, 1)
011_R - Match found between block (0, 0) and block (3, 2)
011_R - Match found between block (0, 0) and block (3, 3)
011_R - Match found between block (0, 0) and block (3, 4)
011_R - Match found between block (0, 0) and block (3, 5)
011_R - Match found between block (0, 0) and block (3, 6)
011_R - Match found between block (0, 0) and block (3, 7)
011_R - Match found between block (0, 0) and block (3, 8)
011_R - Match found between block (0, 0) and block (3, 9)
011_R - Match found between block (0, 0) and block (3, 10)
011_R - Match found between block (0, 0) and block (3, 11)
011_R - Match found between block (0, 0) and block (3, 12)
011_R - Match found between block (0, 0) and block (3, 13)
011_R - Match found between block (0, 0) and block (3, 14)
011_R - Match found between block (0, 0) and block (3, 15)
011_R - Match found between block (0, 0) and block (3, 16)
011_R - Match found between block (0, 0) and block (3, 17)
011_R - Match found between block (0, 0) and block (3, 18)
011_R - Match found between block (0, 0) and block (3, 19)
011_R - Match found between block (0, 0) and block (3, 20)
011_R - Match found between block (0, 0) and block (3, 21)
011_R - Match found between block (0, 0) and block (3, 22)
011_R - Match found between block (0, 0) and block (3, 23)
011_R - Match found between block (0, 0) and block (3, 24)
011_R - Match found between block (0, 0) and block (3, 25)
011_R - Match found between block (0, 0) and block (3, 26)
011_R - Match found between block (0, 0) and block (3, 27)
011_R - Match found between block (0, 0) and block (3, 28)
011_R - Match found between block (0, 0) and block (3, 29)
011_R - Match found between block (0, 0) and block (3, 30)
011_R - Match found between block (0, 0) and block (3, 31)
011_R - Match found between block (0, 0) and block (4, 0)
011_R - Match found between block (0, 0) and block (4, 1)
011_R - Match found between block (0, 0) and block (4, 2)
011_R - Match found between block (0, 0) and block (4, 3)
011_R - Match found between block (0, 0) and block (4, 4)
011_R - Match found between block (0, 0) and block (4, 5)
011_R - Match found between block (0, 0) and block (4, 6)
011_R - Match found between block (0, 0) and block (4, 7)
011_R - Match found between block (0, 0) and block (4, 8)
011_R - Match found between block (0, 0) and block (4, 9)
011_R - Match found between block (0, 0) and block (4, 10)
011_R - Match found between block (0, 0) and block (4, 11)
011_R - Match found between block (0, 0) and block (4, 12)
011_R - Match found between block (0, 0) and block (4, 13)
011_R - Match found between block (0, 0) and block (4, 14)
011_R - Match found between block (0, 0) and block (4, 15)
011_R - Match found between block (0, 0) and block (4, 16)
011_R - Match found between block (0, 0) and block (4, 17)
011_R - Match found between block (0, 0) and block (4, 18)
011_R - Match found between block (0, 0) and block (4, 19)
011_R - Match found between block (0, 0) and block (4, 20)
011_R - Match found between block (0, 0) and block (4, 21)
011_R - Match found between block (0, 0) and block (4, 22)
011_R - Match found between block (0, 0) and block (4, 23)
011_R - Match found between block (0, 0) and block (4, 24)
011_R - Match found between block (0, 0) and block (4, 25)
011_R - Match found between block (0, 0) and block (4, 26)
011_R - Match found between block (0, 0) and block (4, 27)
011_R - Match found between block (0, 0) and block (4, 28)
011_R - Match found between block (0, 0) and block (4, 29)
011_R - Match found between block (0, 0) and block (4, 30)
011_R - Match found between block (0, 0) and block (4, 31)
