Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
179_R - Match found between block (0, 0) and block (0, 1)
179_R - Match found between block (0, 0) and block (0, 2)
179_R - Match found between block (0, 0) and block (0, 3)
179_R - Match found between block (0, 0) and block (0, 4)
179_R - Match found between block (0, 0) and block (0, 5)
179_R - Match found between block (0, 0) and block (0, 6)
179_R - Match found between block (0, 0) and block (0, 7)
179_R - Match found between block (0, 0) and block (0, 8)
179_R - Match found between block (0, 0) and block (0, 9)
179_R - Match found between block (0, 0) and block (0, 10)
179_R - Match found between block (0, 0) and block (0, 11)
179_R - Match found between block (0, 0) and block (0, 12)
179_R - Match found between block (0, 0) and block (0, 13)
179_R - Match found between block (0, 0) and block (0, 14)
179_R - Match found between block (0, 0) and block (0, 15)
179_R - Match found between block (0, 0) and block (0, 16)
179_R - Match found between block (0, 0) and block (0, 17)
179_R - Match found between block (0, 0) and block (0, 18)
179_R - Match found between block (0, 0) and block (0, 19)
179_R - Match found between block (0, 0) and block (0, 20)
179_R - Match found between block (0, 0) and block (0, 21)
179_R - Match found between block (0, 0) and block (0, 22)
179_R - Match found between block (0, 0) and block (0, 23)
179_R - Match found between block (0, 0) and block (0, 24)
179_R - Match found between block (0, 0) and block (0, 25)
179_R - Match found between block (0, 0) and block (0, 26)
179_R - Match found between block (0, 0) and block (0, 27)
179_R - Match found between block (0, 0) and block (0, 28)
179_R - Match found between block (0, 0) and block (0, 29)
179_R - Match found between block (0, 0) and block (0, 30)
179_R - Match found between block (0, 0) and block (0, 31)
179_R - Match found between block (0, 0) and block (1, 0)
179_R - Match found between block (0, 0) and block (1, 1)
179_R - Match found between block (0, 0) and block (1, 2)
179_R - Match found between block (0, 0) and block (1, 3)
179_R - Match found between block (0, 0) and block (1, 4)
179_R - Match found between block (0, 0) and block (1, 5)
179_R - Match found between block (0, 0) and block (1, 6)
179_R - Match found between block (0, 0) and block (1, 7)
179_R - Match found between block (0, 0) and block (1, 8)
179_R - Match found between block (0, 0) and block (1, 9)
179_R - Match found between block (0, 0) and block (1, 10)
179_R - Match found between block (0, 0) and block (1, 11)
179_R - Match found between block (0, 0) and block (1, 12)
179_R - Match found between block (0, 0) and block (1, 13)
179_R - Match found between block (0, 0) and block (1, 14)
179_R - Match found between block (0, 0) and block (1, 15)
179_R - Match found between block (0, 0) and block (1, 16)
179_R - Match found between block (0, 0) and block (1, 17)
179_R - Match found between block (0, 0) and block (1, 18)
179_R - Match found between block (0, 0) and block (1, 19)
179_R - Match found between block (0, 0) and block (1, 20)
179_R - Match found between block (0, 0) and block (1, 21)
179_R - Match found between block (0, 0) and block (1, 22)
179_R - Match found between block (0, 0) and block (1, 23)
179_R - Match found between block (0, 0) and block (1, 24)
179_R - Match found between block (0, 0) and block (1, 25)
179_R - Match found between block (0, 0) and block (1, 26)
179_R - Match found between block (0, 0) and block (1, 27)
179_R - Match found between block (0, 0) and block (1, 28)
179_R - Match found between block (0, 0) and block (1, 29)
179_R - Match found between block (0, 0) and block (1, 30)
179_R - Match found between block (0, 0) and block (1, 31)
179_R - Match found between block (0, 0) and block (2, 0)
179_R - Match found between block (0, 0) and block (2, 1)
179_R - Match found between block (0, 0) and block (2, 2)
179_R - Match found between block (0, 0) and block (2, 3)
179_R - Match found between block (0, 0) and block (2, 4)
179_R - Match found between block (0, 0) and block (2, 5)
179_R - Match found between block (0, 0) and block (2, 6)
179_R - Match found between block (0, 0) and block (2, 7)
179_R - Match found between block (0, 0) and block (2, 8)
179_R - Match found between block (0, 0) and block (2, 9)
179_R - Match found between block (0, 0) and block (2, 10)
179_R - Match found between block (0, 0) and block (2, 11)
179_R - Match found between block (0, 0) and block (2, 12)
179_R - Match found between block (0, 0) and block (2, 13)
179_R - Match found between block (0, 0) and block (2, 14)
179_R - Match found between block (0, 0) and block (2, 15)
179_R - Match found between block (0, 0) and block (2, 16)
179_R - Match found between block (0, 0) and block (2, 17)
179_R - Match found between block (0, 0) and block (2, 18)
179_R - Match found between block (0, 0) and block (2, 19)
179_R - Match found between block (0, 0) and block (2, 20)
179_R - Match found between block (0, 0) and block (2, 21)
179_R - Match found between block (0, 0) and block (2, 22)
179_R - Match found between block (0, 0) and block (2, 23)
179_R - Match found between block (0, 0) and block (2, 24)
179_R - Match found between block (0, 0) and block (2, 25)
179_R - Match found between block (0, 0) and block (2, 26)
179_R - Match found between block (0, 0) and block (2, 27)
179_R - Match found between block (0, 0) and block (2, 28)
179_R - Match found between block (0, 0) and block (2, 29)
179_R - Match found between block (0, 0) and block (2, 30)
179_R - Match found between block (0, 0) and block (2, 31)
179_R - Match found between block (0, 0) and block (3, 0)
179_R - Match found between block (0, 0) and block (3, 1)
179_R - Match found between block (0, 0) and block (3, 2)
179_R - Match found between block (0, 0) and block (3, 3)
179_R - Match found between block (0, 0) and block (3, 4)
179_R - Match found between block (0, 0) and block (3, 5)
179_R - Match found between block (0, 0) and block (3, 6)
179_R - Match found between block (0, 0) and block (3, 7)
179_R - Match found between block (0, 0) and block (3, 8)
179_R - Match found between block (0, 0) and block (3, 9)
179_R - Match found between block (0, 0) and block (3, 10)
179_R - Match found between block (0, 0) and block (3, 11)
179_R - Match found between block (0, 0) and block (3, 12)
179_R - Match found between block (0, 0) and block (3, 13)
179_R - Match found between block (0, 0) and block (3, 14)
179_R - Match found between block (0, 0) and block (3, 15)
179_R - Match found between block (0, 0) and block (3, 16)
179_R - Match found between block (0, 0) and block (3, 17)
179_R - Match found between block (0, 0) and block (3, 18)
179_R - Match found between block (0, 0) and block (3, 19)
179_R - Match found between block (0, 0) and block (3, 20)
179_R - Match found between block (0, 0) and block (3, 21)
179_R - Match found between block (0, 0) and block (3, 22)
179_R - Match found between block (0, 0) and block (3, 23)
179_R - Match found between block (0, 0) and block (3, 24)
