Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
026_R - Match found between block (0, 0) and block (0, 1)
026_R - Match found between block (0, 0) and block (0, 2)
026_R - Match found between block (0, 0) and block (0, 3)
026_R - Match found between block (0, 0) and block (0, 4)
026_R - Match found between block (0, 0) and block (0, 5)
026_R - Match found between block (0, 0) and block (0, 6)
026_R - Match found between block (0, 0) and block (0, 7)
026_R - Match found between block (0, 0) and block (0, 8)
026_R - Match found between block (0, 0) and block (0, 9)
026_R - Match found between block (0, 0) and block (0, 10)
026_R - Match found between block (0, 0) and block (0, 11)
026_R - Match found between block (0, 0) and block (0, 12)
026_R - Match found between block (0, 0) and block (0, 13)
026_R - Match found between block (0, 0) and block (0, 14)
026_R - Match found between block (0, 0) and block (0, 15)
026_R - Match found between block (0, 0) and block (0, 16)
026_R - Match found between block (0, 0) and block (0, 17)
026_R - Match found between block (0, 0) and block (0, 18)
026_R - Match found between block (0, 0) and block (0, 19)
026_R - Match found between block (0, 0) and block (0, 20)
026_R - Match found between block (0, 0) and block (0, 21)
026_R - Match found between block (0, 0) and block (0, 22)
026_R - Match found between block (0, 0) and block (0, 23)
026_R - Match found between block (0, 0) and block (0, 24)
026_R - Match found between block (0, 0) and block (0, 25)
026_R - Match found between block (0, 0) and block (0, 26)
026_R - Match found between block (0, 0) and block (0, 27)
026_R - Match found between block (0, 0) and block (0, 28)
026_R - Match found between block (0, 0) and block (0, 29)
026_R - Match found between block (0, 0) and block (0, 30)
026_R - Match found between block (0, 0) and block (0, 31)
026_R - Match found between block (0, 0) and block (1, 0)
026_R - Match found between block (0, 0) and block (1, 1)
026_R - Match found between block (0, 0) and block (1, 2)
026_R - Match found between block (0, 0) and block (1, 3)
026_R - Match found between block (0, 0) and block (1, 4)
026_R - Match found between block (0, 0) and block (1, 5)
026_R - Match found between block (0, 0) and block (1, 6)
026_R - Match found between block (0, 0) and block (1, 7)
026_R - Match found between block (0, 0) and block (1, 8)
026_R - Match found between block (0, 0) and block (1, 9)
026_R - Match found between block (0, 0) and block (1, 10)
026_R - Match found between block (0, 0) and block (1, 11)
026_R - Match found between block (0, 0) and block (1, 12)
026_R - Match found between block (0, 0) and block (1, 13)
026_R - Match found between block (0, 0) and block (1, 14)
026_R - Match found between block (0, 0) and block (1, 15)
026_R - Match found between block (0, 0) and block (1, 16)
026_R - Match found between block (0, 0) and block (1, 17)
026_R - Match found between block (0, 0) and block (1, 18)
026_R - Match found between block (0, 0) and block (1, 19)
026_R - Match found between block (0, 0) and block (1, 20)
026_R - Match found between block (0, 0) and block (1, 21)
026_R - Match found between block (0, 0) and block (1, 22)
026_R - Match found between block (0, 0) and block (1, 23)
026_R - Match found between block (0, 0) and block (1, 24)
026_R - Match found between block (0, 0) and block (1, 25)
026_R - Match found between block (0, 0) and block (1, 26)
026_R - Match found between block (0, 0) and block (1, 27)
026_R - Match found between block (0, 0) and block (1, 28)
026_R - Match found between block (0, 0) and block (1, 29)
026_R - Match found between block (0, 0) and block (1, 30)
026_R - Match found between block (0, 0) and block (1, 31)
026_R - Match found between block (0, 0) and block (2, 0)
026_R - Match found between block (0, 0) and block (2, 1)
026_R - Match found between block (0, 0) and block (2, 2)
026_R - Match found between block (0, 0) and block (2, 3)
026_R - Match found between block (0, 0) and block (2, 4)
026_R - Match found between block (0, 0) and block (2, 5)
026_R - Match found between block (0, 0) and block (2, 6)
026_R - Match found between block (0, 0) and block (2, 7)
026_R - Match found between block (0, 0) and block (2, 8)
026_R - Match found between block (0, 0) and block (2, 9)
026_R - Match found between block (0, 0) and block (2, 10)
026_R - Match found between block (0, 0) and block (2, 11)
026_R - Match found between block (0, 0) and block (2, 12)
026_R - Match found between block (0, 0) and block (2, 13)
026_R - Match found between block (0, 0) and block (2, 14)
026_R - Match found between block (0, 0) and block (2, 15)
026_R - Match found between block (0, 0) and block (2, 16)
026_R - Match found between block (0, 0) and block (2, 17)
026_R - Match found between block (0, 0) and block (2, 18)
026_R - Match found between block (0, 0) and block (2, 19)
026_R - Match found between block (0, 0) and block (2, 20)
026_R - Match found between block (0, 0) and block (2, 21)
026_R - Match found between block (0, 0) and block (2, 22)
026_R - Match found between block (0, 0) and block (2, 23)
026_R - Match found between block (0, 0) and block (2, 24)
026_R - Match found between block (0, 0) and block (2, 25)
026_R - Match found between block (0, 0) and block (2, 26)
026_R - Match found between block (0, 0) and block (2, 27)
026_R - Match found between block (0, 0) and block (2, 28)
026_R - Match found between block (0, 0) and block (2, 29)
026_R - Match found between block (0, 0) and block (2, 30)
026_R - Match found between block (0, 0) and block (2, 31)
026_R - Match found between block (0, 0) and block (3, 0)
026_R - Match found between block (0, 0) and block (3, 1)
026_R - Match found between block (0, 0) and block (3, 2)
026_R - Match found between block (0, 0) and block (3, 3)
026_R - Match found between block (0, 0) and block (3, 4)
026_R - Match found between block (0, 0) and block (3, 5)
026_R - Match found between block (0, 0) and block (3, 6)
026_R - Match found between block (0, 0) and block (3, 7)
026_R - Match found between block (0, 0) and block (3, 8)
026_R - Match found between block (0, 0) and block (3, 9)
026_R - Match found between block (0, 0) and block (3, 10)
026_R - Match found between block (0, 0) and block (3, 11)
026_R - Match found between block (0, 0) and block (3, 12)
026_R - Match found between block (0, 0) and block (3, 13)
