Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
183_F - Match found between block (0, 0) and block (0, 1)
183_F - Match found between block (0, 0) and block (2, 29)
183_F - Match found between block (0, 0) and block (3, 28)
183_F - Match found between block (0, 0) and block (3, 30)
183_F - Match found between block (0, 0) and block (4, 26)
183_F - Match found between block (0, 0) and block (4, 30)
183_F - Match found between block (0, 0) and block (6, 26)
183_F - Match found between block (0, 0) and block (7, 27)
183_F - Match found between block (0, 0) and block (7, 30)
183_F - Match found between block (0, 0) and block (8, 11)
183_F - Match found between block (0, 0) and block (8, 28)
183_F - Match found between block (0, 0) and block (10, 18)
183_F - Match found between block (0, 0) and block (11, 8)
183_F - Match found between block (0, 0) and block (12, 20)
183_F - Match found between block (0, 0) and block (13, 16)
183_F - Match found between block (0, 0) and block (13, 19)
183_F - Match found between block (0, 0) and block (18, 20)
183_F - Match found between block (0, 0) and block (24, 13)
183_F - Match found between block (0, 0) and block (25, 12)
183_F - Match found between block (0, 0) and block (26, 3)
183_F - Match found between block (0, 0) and block (26, 10)
183_F - Match found between block (0, 0) and block (27, 9)
183_F - Match found between block (0, 2) and block (2, 28)
183_F - Match found between block (0, 2) and block (3, 29)
183_F - Match found between block (0, 2) and block (4, 8)
183_F - Match found between block (0, 2) and block (4, 9)
183_F - Match found between block (0, 2) and block (4, 27)
183_F - Match found between block (0, 2) and block (4, 29)
183_F - Match found between block (0, 2) and block (4, 31)
183_F - Match found between block (0, 2) and block (5, 26)
183_F - Match found between block (0, 2) and block (5, 31)
183_F - Match found between block (0, 2) and block (6, 28)
183_F - Match found between block (0, 2) and block (6, 30)
183_F - Match found between block (0, 2) and block (7, 16)
183_F - Match found between block (0, 2) and block (7, 26)
183_F - Match found between block (0, 2) and block (8, 21)
183_F - Match found between block (0, 2) and block (8, 26)
183_F - Match found between block (0, 2) and block (8, 27)
183_F - Match found between block (0, 2) and block (9, 14)
183_F - Match found between block (0, 2) and block (10, 25)
183_F - Match found between block (0, 2) and block (11, 18)
183_F - Match found between block (0, 2) and block (12, 7)
183_F - Match found between block (0, 2) and block (12, 19)
183_F - Match found between block (0, 2) and block (12, 22)
183_F - Match found between block (0, 2) and block (14, 16)
183_F - Match found between block (0, 2) and block (17, 22)
183_F - Match found between block (0, 2) and block (18, 11)
183_F - Match found between block (0, 2) and block (18, 12)
183_F - Match found between block (0, 2) and block (18, 22)
183_F - Match found between block (0, 2) and block (19, 19)
183_F - Match found between block (0, 2) and block (19, 20)
183_F - Match found between block (0, 2) and block (19, 21)
183_F - Match found between block (0, 2) and block (19, 22)
183_F - Match found between block (0, 2) and block (20, 20)
183_F - Match found between block (0, 2) and block (22, 17)
183_F - Match found between block (0, 2) and block (23, 17)
183_F - Match found between block (0, 2) and block (23, 19)
183_F - Match found between block (0, 2) and block (24, 11)
183_F - Match found between block (0, 2) and block (26, 17)
183_F - Match found between block (0, 2) and block (26, 20)
183_F - Match found between block (0, 2) and block (27, 3)
183_F - Match found between block (0, 2) and block (27, 17)
183_F - Match found between block (0, 2) and block (28, 8)
183_F - Match found between block (0, 2) and block (28, 18)
183_F - Match found between block (0, 2) and block (28, 20)
183_F - Match found between block (0, 2) and block (29, 18)
183_F - Match found between block (0, 2) and block (31, 19)
183_F - Match found between block (0, 3) and block (0, 4)
183_F - Match found between block (0, 3) and block (0, 5)
183_F - Match found between block (0, 3) and block (0, 11)
183_F - Match found between block (0, 3) and block (0, 13)
183_F - Match found between block (0, 3) and block (0, 15)
183_F - Match found between block (0, 3) and block (0, 18)
183_F - Match found between block (0, 3) and block (0, 20)
183_F - Match found between block (0, 3) and block (0, 21)
183_F - Match found between block (0, 3) and block (0, 26)
183_F - Match found between block (0, 3) and block (0, 28)
183_F - Match found between block (0, 3) and block (0, 30)
183_F - Match found between block (0, 3) and block (1, 3)
183_F - Match found between block (0, 3) and block (1, 5)
183_F - Match found between block (0, 3) and block (1, 6)
183_F - Match found between block (0, 3) and block (1, 12)
183_F - Match found between block (0, 3) and block (1, 15)
183_F - Match found between block (0, 3) and block (1, 17)
183_F - Match found between block (0, 3) and block (1, 18)
183_F - Match found between block (0, 3) and block (1, 20)
183_F - Match found between block (0, 3) and block (1, 23)
183_F - Match found between block (0, 3) and block (1, 24)
183_F - Match found between block (0, 3) and block (1, 25)
183_F - Match found between block (0, 3) and block (1, 26)
183_F - Match found between block (0, 3) and block (2, 3)
183_F - Match found between block (0, 3) and block (2, 4)
183_F - Match found between block (0, 3) and block (2, 5)
183_F - Match found between block (0, 3) and block (2, 6)
183_F - Match found between block (0, 3) and block (2, 10)
183_F - Match found between block (0, 3) and block (2, 13)
183_F - Match found between block (0, 3) and block (2, 17)
183_F - Match found between block (0, 3) and block (2, 22)
183_F - Match found between block (0, 3) and block (2, 23)
183_F - Match found between block (0, 3) and block (2, 24)
183_F - Match found between block (0, 3) and block (2, 25)
183_F - Match found between block (0, 3) and block (3, 0)
183_F - Match found between block (0, 3) and block (3, 2)
183_F - Match found between block (0, 3) and block (3, 3)
183_F - Match found between block (0, 3) and block (3, 4)
183_F - Match found between block (0, 3) and block (3, 5)
183_F - Match found between block (0, 3) and block (3, 9)
183_F - Match found between block (0, 3) and block (3, 10)
183_F - Match found between block (0, 3) and block (3, 11)
183_F - Match found between block (0, 3) and block (3, 17)
183_F - Match found between block (0, 3) and block (3, 21)
183_F - Match found between block (0, 3) and block (4, 0)
183_F - Match found between block (0, 3) and block (4, 1)
183_F - Match found between block (0, 3) and block (4, 2)
183_F - Match found between block (0, 3) and block (4, 3)
183_F - Match found between block (0, 3) and block (4, 4)
183_F - Match found between block (0, 3) and block (4, 5)
183_F - Match found between block (0, 3) and block (4, 10)
183_F - Match found between block (0, 3) and block (4, 11)
183_F - Match found between block (0, 3) and block (4, 16)
183_F - Match found between block (0, 3) and block (4, 19)
183_F - Match found between block (0, 3) and block (4, 20)
183_F - Match found between block (0, 3) and block (4, 21)
183_F - Match found between block (0, 3) and block (5, 2)
183_F - Match found between block (0, 3) and block (5, 4)
183_F - Match found between block (0, 3) and block (5, 5)
183_F - Match found between block (0, 3) and block (5, 6)
183_F - Match found between block (0, 3) and block (5, 9)
183_F - Match found between block (0, 3) and block (5, 10)
183_F - Match found between block (0, 3) and block (5, 18)
183_F - Match found between block (0, 3) and block (5, 19)
183_F - Match found between block (0, 3) and block (5, 20)
183_F - Match found between block (0, 3) and block (6, 1)
183_F - Match found between block (0, 3) and block (6, 4)
183_F - Match found between block (0, 3) and block (6, 6)
183_F - Match found between block (0, 3) and block (6, 8)
183_F - Match found between block (0, 3) and block (6, 9)
183_F - Match found between block (0, 3) and block (6, 13)
183_F - Match found between block (0, 3) and block (6, 17)
183_F - Match found between block (0, 3) and block (6, 18)
183_F - Match found between block (0, 3) and block (7, 2)
183_F - Match found between block (0, 3) and block (7, 5)
183_F - Match found between block (0, 3) and block (7, 8)
183_F - Match found between block (0, 3) and block (7, 13)
183_F - Match found between block (0, 3) and block (7, 17)
183_F - Match found between block (0, 3) and block (8, 1)
183_F - Match found between block (0, 3) and block (8, 4)
183_F - Match found between block (0, 3) and block (8, 6)
183_F - Match found between block (0, 3) and block (8, 7)
183_F - Match found between block (0, 3) and block (8, 19)
183_F - Match found between block (0, 3) and block (8, 20)
183_F - Match found between block (0, 3) and block (8, 23)
183_F - Match found between block (0, 3) and block (8, 30)
183_F - Match found between block (0, 3) and block (9, 2)
183_F - Match found between block (0, 3) and block (9, 7)
183_F - Match found between block (0, 3) and block (9, 23)
183_F - Match found between block (0, 3) and block (9, 28)
183_F - Match found between block (0, 3) and block (9, 31)
183_F - Match found between block (0, 3) and block (10, 5)
183_F - Match found between block (0, 3) and block (10, 12)
183_F - Match found between block (0, 3) and block (10, 13)
183_F - Match found between block (0, 3) and block (10, 17)
183_F - Match found between block (0, 3) and block (10, 26)
183_F - Match found between block (0, 3) and block (10, 28)
183_F - Match found between block (0, 3) and block (10, 31)
183_F - Match found between block (0, 3) and block (11, 0)
183_F - Match found between block (0, 3) and block (11, 1)
183_F - Match found between block (0, 3) and block (11, 3)
183_F - Match found between block (0, 3) and block (11, 4)
183_F - Match found between block (0, 3) and block (11, 6)
183_F - Match found between block (0, 3) and block (11, 11)
183_F - Match found between block (0, 3) and block (11, 12)
183_F - Match found between block (0, 3) and block (11, 13)
183_F - Match found between block (0, 3) and block (11, 14)
183_F - Match found between block (0, 3) and block (11, 25)
183_F - Match found between block (0, 3) and block (11, 26)
183_F - Match found between block (0, 3) and block (11, 29)
183_F - Match found between block (0, 3) and block (11, 31)
183_F - Match found between block (0, 3) and block (12, 2)
183_F - Match found between block (0, 3) and block (12, 3)
183_F - Match found between block (0, 3) and block (12, 5)
183_F - Match found between block (0, 3) and block (12, 8)
183_F - Match found between block (0, 3) and block (12, 11)
183_F - Match found between block (0, 3) and block (12, 25)
183_F - Match found between block (0, 3) and block (12, 27)
183_F - Match found between block (0, 3) and block (12, 30)
183_F - Match found between block (0, 3) and block (12, 31)
183_F - Match found between block (0, 3) and block (13, 1)
183_F - Match found between block (0, 3) and block (13, 2)
183_F - Match found between block (0, 3) and block (13, 4)
183_F - Match found between block (0, 3) and block (13, 6)
183_F - Match found between block (0, 3) and block (13, 8)
183_F - Match found between block (0, 3) and block (13, 10)
183_F - Match found between block (0, 3) and block (13, 21)
183_F - Match found between block (0, 3) and block (13, 22)
183_F - Match found between block (0, 3) and block (13, 30)
183_F - Match found between block (0, 3) and block (14, 0)
183_F - Match found between block (0, 3) and block (14, 3)
183_F - Match found between block (0, 3) and block (14, 5)
183_F - Match found between block (0, 3) and block (14, 7)
183_F - Match found between block (0, 3) and block (14, 8)
183_F - Match found between block (0, 3) and block (14, 9)
183_F - Match found between block (0, 3) and block (14, 10)
183_F - Match found between block (0, 3) and block (14, 25)
183_F - Match found between block (0, 3) and block (15, 0)
183_F - Match found between block (0, 3) and block (15, 4)
183_F - Match found between block (0, 3) and block (15, 5)
183_F - Match found between block (0, 3) and block (15, 6)
183_F - Match found between block (0, 3) and block (15, 7)
183_F - Match found between block (0, 3) and block (15, 8)
183_F - Match found between block (0, 3) and block (15, 11)
183_F - Match found between block (0, 3) and block (15, 16)
183_F - Match found between block (0, 3) and block (16, 1)
183_F - Match found between block (0, 3) and block (16, 4)
183_F - Match found between block (0, 3) and block (16, 5)
183_F - Match found between block (0, 3) and block (16, 7)
183_F - Match found between block (0, 3) and block (16, 8)
183_F - Match found between block (0, 3) and block (16, 11)
183_F - Match found between block (0, 3) and block (16, 13)
183_F - Match found between block (0, 3) and block (16, 15)
183_F - Match found between block (0, 3) and block (17, 1)
183_F - Match found between block (0, 3) and block (17, 3)
183_F - Match found between block (0, 3) and block (17, 5)
