Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
051_R - Match found between block (0, 0) and block (0, 1)
051_R - Match found between block (0, 0) and block (0, 2)
051_R - Match found between block (0, 0) and block (0, 3)
051_R - Match found between block (0, 0) and block (0, 4)
051_R - Match found between block (0, 0) and block (0, 5)
051_R - Match found between block (0, 0) and block (0, 6)
051_R - Match found between block (0, 0) and block (0, 7)
051_R - Match found between block (0, 0) and block (0, 8)
051_R - Match found between block (0, 0) and block (0, 9)
051_R - Match found between block (0, 0) and block (0, 10)
051_R - Match found between block (0, 0) and block (0, 11)
051_R - Match found between block (0, 0) and block (0, 12)
051_R - Match found between block (0, 0) and block (0, 13)
051_R - Match found between block (0, 0) and block (0, 14)
051_R - Match found between block (0, 0) and block (0, 15)
051_R - Match found between block (0, 0) and block (0, 16)
051_R - Match found between block (0, 0) and block (0, 17)
051_R - Match found between block (0, 0) and block (0, 18)
051_R - Match found between block (0, 0) and block (0, 19)
051_R - Match found between block (0, 0) and block (0, 20)
051_R - Match found between block (0, 0) and block (0, 21)
051_R - Match found between block (0, 0) and block (0, 22)
051_R - Match found between block (0, 0) and block (0, 23)
051_R - Match found between block (0, 0) and block (0, 24)
051_R - Match found between block (0, 0) and block (0, 25)
051_R - Match found between block (0, 0) and block (0, 26)
051_R - Match found between block (0, 0) and block (0, 27)
051_R - Match found between block (0, 0) and block (0, 28)
051_R - Match found between block (0, 0) and block (0, 29)
051_R - Match found between block (0, 0) and block (0, 30)
051_R - Match found between block (0, 0) and block (0, 31)
051_R - Match found between block (0, 0) and block (1, 0)
051_R - Match found between block (0, 0) and block (1, 1)
051_R - Match found between block (0, 0) and block (1, 2)
051_R - Match found between block (0, 0) and block (1, 3)
051_R - Match found between block (0, 0) and block (1, 4)
051_R - Match found between block (0, 0) and block (1, 5)
051_R - Match found between block (0, 0) and block (1, 6)
051_R - Match found between block (0, 0) and block (1, 7)
051_R - Match found between block (0, 0) and block (1, 8)
051_R - Match found between block (0, 0) and block (1, 9)
051_R - Match found between block (0, 0) and block (1, 10)
051_R - Match found between block (0, 0) and block (1, 11)
051_R - Match found between block (0, 0) and block (1, 12)
051_R - Match found between block (0, 0) and block (1, 13)
051_R - Match found between block (0, 0) and block (1, 14)
051_R - Match found between block (0, 0) and block (1, 15)
051_R - Match found between block (0, 0) and block (1, 16)
051_R - Match found between block (0, 0) and block (1, 17)
051_R - Match found between block (0, 0) and block (1, 18)
051_R - Match found between block (0, 0) and block (1, 19)
051_R - Match found between block (0, 0) and block (1, 20)
051_R - Match found between block (0, 0) and block (1, 21)
051_R - Match found between block (0, 0) and block (1, 22)
051_R - Match found between block (0, 0) and block (1, 23)
051_R - Match found between block (0, 0) and block (1, 24)
051_R - Match found between block (0, 0) and block (1, 25)
051_R - Match found between block (0, 0) and block (1, 26)
051_R - Match found between block (0, 0) and block (1, 27)
051_R - Match found between block (0, 0) and block (1, 28)
051_R - Match found between block (0, 0) and block (1, 29)
051_R - Match found between block (0, 0) and block (1, 30)
051_R - Match found between block (0, 0) and block (1, 31)
051_R - Match found between block (0, 0) and block (2, 0)
051_R - Match found between block (0, 0) and block (2, 1)
051_R - Match found between block (0, 0) and block (2, 2)
051_R - Match found between block (0, 0) and block (2, 3)
051_R - Match found between block (0, 0) and block (2, 4)
051_R - Match found between block (0, 0) and block (2, 5)
051_R - Match found between block (0, 0) and block (2, 6)
051_R - Match found between block (0, 0) and block (2, 7)
051_R - Match found between block (0, 0) and block (2, 8)
051_R - Match found between block (0, 0) and block (2, 9)
051_R - Match found between block (0, 0) and block (2, 10)
051_R - Match found between block (0, 0) and block (2, 11)
051_R - Match found between block (0, 0) and block (2, 12)
051_R - Match found between block (0, 0) and block (2, 13)
051_R - Match found between block (0, 0) and block (2, 14)
051_R - Match found between block (0, 0) and block (2, 15)
051_R - Match found between block (0, 0) and block (2, 16)
051_R - Match found between block (0, 0) and block (2, 17)
051_R - Match found between block (0, 0) and block (2, 18)
051_R - Match found between block (0, 0) and block (2, 19)
051_R - Match found between block (0, 0) and block (2, 20)
051_R - Match found between block (0, 0) and block (2, 21)
051_R - Match found between block (0, 0) and block (2, 22)
051_R - Match found between block (0, 0) and block (2, 23)
051_R - Match found between block (0, 0) and block (2, 24)
051_R - Match found between block (0, 0) and block (2, 25)
051_R - Match found between block (0, 0) and block (2, 26)
051_R - Match found between block (0, 0) and block (2, 27)
051_R - Match found between block (0, 0) and block (2, 28)
051_R - Match found between block (0, 0) and block (2, 29)
051_R - Match found between block (0, 0) and block (2, 30)
051_R - Match found between block (0, 0) and block (2, 31)
051_R - Match found between block (0, 0) and block (3, 0)
051_R - Match found between block (0, 0) and block (3, 1)
