Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
088_R - Match found between block (0, 0) and block (0, 1)
088_R - Match found between block (0, 0) and block (0, 2)
088_R - Match found between block (0, 0) and block (0, 3)
088_R - Match found between block (0, 0) and block (0, 4)
088_R - Match found between block (0, 0) and block (0, 5)
088_R - Match found between block (0, 0) and block (0, 6)
088_R - Match found between block (0, 0) and block (0, 7)
088_R - Match found between block (0, 0) and block (0, 8)
088_R - Match found between block (0, 0) and block (0, 9)
088_R - Match found between block (0, 0) and block (0, 10)
088_R - Match found between block (0, 0) and block (0, 11)
088_R - Match found between block (0, 0) and block (0, 12)
088_R - Match found between block (0, 0) and block (0, 13)
088_R - Match found between block (0, 0) and block (0, 14)
088_R - Match found between block (0, 0) and block (0, 15)
088_R - Match found between block (0, 0) and block (0, 16)
088_R - Match found between block (0, 0) and block (0, 17)
088_R - Match found between block (0, 0) and block (0, 18)
088_R - Match found between block (0, 0) and block (0, 19)
088_R - Match found between block (0, 0) and block (0, 20)
088_R - Match found between block (0, 0) and block (0, 21)
088_R - Match found between block (0, 0) and block (0, 22)
088_R - Match found between block (0, 0) and block (0, 23)
088_R - Match found between block (0, 0) and block (0, 24)
088_R - Match found between block (0, 0) and block (0, 25)
088_R - Match found between block (0, 0) and block (0, 26)
088_R - Match found between block (0, 0) and block (0, 27)
088_R - Match found between block (0, 0) and block (0, 28)
088_R - Match found between block (0, 0) and block (0, 29)
088_R - Match found between block (0, 0) and block (0, 30)
088_R - Match found between block (0, 0) and block (0, 31)
088_R - Match found between block (0, 0) and block (1, 0)
088_R - Match found between block (0, 0) and block (1, 1)
088_R - Match found between block (0, 0) and block (1, 2)
088_R - Match found between block (0, 0) and block (1, 3)
088_R - Match found between block (0, 0) and block (1, 4)
088_R - Match found between block (0, 0) and block (1, 5)
088_R - Match found between block (0, 0) and block (1, 6)
088_R - Match found between block (0, 0) and block (1, 7)
088_R - Match found between block (0, 0) and block (1, 8)
088_R - Match found between block (0, 0) and block (1, 9)
088_R - Match found between block (0, 0) and block (1, 10)
088_R - Match found between block (0, 0) and block (1, 11)
088_R - Match found between block (0, 0) and block (1, 12)
088_R - Match found between block (0, 0) and block (1, 13)
088_R - Match found between block (0, 0) and block (1, 14)
088_R - Match found between block (0, 0) and block (1, 15)
088_R - Match found between block (0, 0) and block (1, 16)
088_R - Match found between block (0, 0) and block (1, 17)
088_R - Match found between block (0, 0) and block (1, 18)
088_R - Match found between block (0, 0) and block (1, 19)
088_R - Match found between block (0, 0) and block (1, 20)
088_R - Match found between block (0, 0) and block (1, 21)
088_R - Match found between block (0, 0) and block (1, 22)
088_R - Match found between block (0, 0) and block (1, 23)
088_R - Match found between block (0, 0) and block (1, 24)
088_R - Match found between block (0, 0) and block (1, 25)
088_R - Match found between block (0, 0) and block (1, 26)
088_R - Match found between block (0, 0) and block (1, 27)
088_R - Match found between block (0, 0) and block (1, 28)
088_R - Match found between block (0, 0) and block (1, 29)
088_R - Match found between block (0, 0) and block (1, 30)
088_R - Match found between block (0, 0) and block (1, 31)
088_R - Match found between block (0, 0) and block (2, 0)
088_R - Match found between block (0, 0) and block (2, 1)
088_R - Match found between block (0, 0) and block (2, 2)
088_R - Match found between block (0, 0) and block (2, 3)
088_R - Match found between block (0, 0) and block (2, 4)
088_R - Match found between block (0, 0) and block (2, 5)
088_R - Match found between block (0, 0) and block (2, 6)
088_R - Match found between block (0, 0) and block (2, 7)
088_R - Match found between block (0, 0) and block (2, 8)
088_R - Match found between block (0, 0) and block (2, 9)
088_R - Match found between block (0, 0) and block (2, 10)
088_R - Match found between block (0, 0) and block (2, 11)
088_R - Match found between block (0, 0) and block (2, 12)
088_R - Match found between block (0, 0) and block (2, 13)
088_R - Match found between block (0, 0) and block (2, 14)
088_R - Match found between block (0, 0) and block (2, 15)
088_R - Match found between block (0, 0) and block (2, 16)
088_R - Match found between block (0, 0) and block (2, 17)
088_R - Match found between block (0, 0) and block (2, 18)
088_R - Match found between block (0, 0) and block (2, 19)
088_R - Match found between block (0, 0) and block (2, 20)
088_R - Match found between block (0, 0) and block (2, 21)
088_R - Match found between block (0, 0) and block (2, 22)
088_R - Match found between block (0, 0) and block (2, 23)
088_R - Match found between block (0, 0) and block (2, 24)
088_R - Match found between block (0, 0) and block (2, 25)
088_R - Match found between block (0, 0) and block (2, 26)
088_R - Match found between block (0, 0) and block (2, 27)
088_R - Match found between block (0, 0) and block (2, 28)
088_R - Match found between block (0, 0) and block (2, 29)
088_R - Match found between block (0, 0) and block (2, 30)
088_R - Match found between block (0, 0) and block (2, 31)
