Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
175_F - Match found between block (0, 0) and block (0, 1)
175_F - Match found between block (0, 0) and block (2, 29)
175_F - Match found between block (0, 0) and block (3, 28)
175_F - Match found between block (0, 0) and block (3, 30)
175_F - Match found between block (0, 0) and block (4, 26)
175_F - Match found between block (0, 0) and block (4, 30)
175_F - Match found between block (0, 0) and block (6, 26)
175_F - Match found between block (0, 0) and block (7, 27)
175_F - Match found between block (0, 0) and block (7, 30)
175_F - Match found between block (0, 0) and block (8, 11)
175_F - Match found between block (0, 0) and block (8, 28)
175_F - Match found between block (0, 0) and block (10, 18)
175_F - Match found between block (0, 0) and block (11, 8)
175_F - Match found between block (0, 0) and block (12, 12)
175_F - Match found between block (0, 0) and block (12, 20)
175_F - Match found between block (0, 0) and block (13, 16)
175_F - Match found between block (0, 0) and block (13, 19)
175_F - Match found between block (0, 0) and block (15, 9)
175_F - Match found between block (0, 0) and block (18, 20)
175_F - Match found between block (0, 0) and block (24, 13)
175_F - Match found between block (0, 0) and block (25, 12)
175_F - Match found between block (0, 0) and block (26, 3)
175_F - Match found between block (0, 0) and block (26, 10)
175_F - Match found between block (0, 0) and block (27, 9)
175_F - Match found between block (0, 2) and block (2, 28)
175_F - Match found between block (0, 2) and block (3, 29)
175_F - Match found between block (0, 2) and block (4, 8)
175_F - Match found between block (0, 2) and block (4, 9)
175_F - Match found between block (0, 2) and block (4, 27)
175_F - Match found between block (0, 2) and block (4, 29)
175_F - Match found between block (0, 2) and block (4, 31)
175_F - Match found between block (0, 2) and block (5, 26)
175_F - Match found between block (0, 2) and block (5, 31)
175_F - Match found between block (0, 2) and block (6, 28)
175_F - Match found between block (0, 2) and block (6, 30)
175_F - Match found between block (0, 2) and block (7, 26)
175_F - Match found between block (0, 2) and block (8, 21)
175_F - Match found between block (0, 2) and block (8, 26)
175_F - Match found between block (0, 2) and block (8, 27)
175_F - Match found between block (0, 2) and block (10, 25)
175_F - Match found between block (0, 2) and block (11, 18)
175_F - Match found between block (0, 2) and block (12, 7)
175_F - Match found between block (0, 2) and block (12, 19)
175_F - Match found between block (0, 2) and block (12, 22)
175_F - Match found between block (0, 2) and block (14, 10)
175_F - Match found between block (0, 2) and block (14, 11)
175_F - Match found between block (0, 2) and block (14, 16)
175_F - Match found between block (0, 2) and block (17, 22)
175_F - Match found between block (0, 2) and block (18, 11)
175_F - Match found between block (0, 2) and block (18, 12)
175_F - Match found between block (0, 2) and block (18, 22)
175_F - Match found between block (0, 2) and block (19, 19)
175_F - Match found between block (0, 2) and block (19, 20)
175_F - Match found between block (0, 2) and block (19, 21)
175_F - Match found between block (0, 2) and block (19, 22)
175_F - Match found between block (0, 2) and block (20, 20)
175_F - Match found between block (0, 2) and block (22, 17)
175_F - Match found between block (0, 2) and block (23, 17)
175_F - Match found between block (0, 2) and block (23, 19)
175_F - Match found between block (0, 2) and block (24, 11)
175_F - Match found between block (0, 2) and block (26, 17)
175_F - Match found between block (0, 2) and block (26, 20)
175_F - Match found between block (0, 2) and block (27, 3)
175_F - Match found between block (0, 2) and block (27, 17)
175_F - Match found between block (0, 2) and block (28, 8)
175_F - Match found between block (0, 2) and block (28, 18)
175_F - Match found between block (0, 2) and block (28, 20)
175_F - Match found between block (0, 2) and block (29, 18)
175_F - Match found between block (0, 2) and block (31, 19)
175_F - Match found between block (0, 3) and block (0, 4)
175_F - Match found between block (0, 3) and block (0, 5)
175_F - Match found between block (0, 3) and block (0, 11)
175_F - Match found between block (0, 3) and block (0, 13)
175_F - Match found between block (0, 3) and block (0, 15)
175_F - Match found between block (0, 3) and block (0, 18)
175_F - Match found between block (0, 3) and block (0, 20)
175_F - Match found between block (0, 3) and block (0, 21)
175_F - Match found between block (0, 3) and block (0, 26)
175_F - Match found between block (0, 3) and block (0, 28)
175_F - Match found between block (0, 3) and block (0, 30)
175_F - Match found between block (0, 3) and block (1, 3)
175_F - Match found between block (0, 3) and block (1, 5)
175_F - Match found between block (0, 3) and block (1, 6)
175_F - Match found between block (0, 3) and block (1, 12)
175_F - Match found between block (0, 3) and block (1, 15)
175_F - Match found between block (0, 3) and block (1, 17)
175_F - Match found between block (0, 3) and block (1, 18)
175_F - Match found between block (0, 3) and block (1, 20)
175_F - Match found between block (0, 3) and block (1, 23)
175_F - Match found between block (0, 3) and block (1, 24)
175_F - Match found between block (0, 3) and block (1, 25)
175_F - Match found between block (0, 3) and block (1, 26)
175_F - Match found between block (0, 3) and block (2, 3)
175_F - Match found between block (0, 3) and block (2, 4)
175_F - Match found between block (0, 3) and block (2, 5)
175_F - Match found between block (0, 3) and block (2, 6)
175_F - Match found between block (0, 3) and block (2, 10)
175_F - Match found between block (0, 3) and block (2, 13)
175_F - Match found between block (0, 3) and block (2, 17)
175_F - Match found between block (0, 3) and block (2, 22)
175_F - Match found between block (0, 3) and block (2, 23)
175_F - Match found between block (0, 3) and block (2, 24)
175_F - Match found between block (0, 3) and block (2, 25)
175_F - Match found between block (0, 3) and block (3, 0)
175_F - Match found between block (0, 3) and block (3, 2)
175_F - Match found between block (0, 3) and block (3, 3)
175_F - Match found between block (0, 3) and block (3, 4)
175_F - Match found between block (0, 3) and block (3, 5)
175_F - Match found between block (0, 3) and block (3, 9)
175_F - Match found between block (0, 3) and block (3, 10)
175_F - Match found between block (0, 3) and block (3, 11)
175_F - Match found between block (0, 3) and block (3, 17)
175_F - Match found between block (0, 3) and block (3, 21)
175_F - Match found between block (0, 3) and block (4, 0)
175_F - Match found between block (0, 3) and block (4, 1)
175_F - Match found between block (0, 3) and block (4, 2)
175_F - Match found between block (0, 3) and block (4, 3)
175_F - Match found between block (0, 3) and block (4, 4)
175_F - Match found between block (0, 3) and block (4, 5)
175_F - Match found between block (0, 3) and block (4, 10)
175_F - Match found between block (0, 3) and block (4, 11)
175_F - Match found between block (0, 3) and block (4, 16)
175_F - Match found between block (0, 3) and block (4, 19)
175_F - Match found between block (0, 3) and block (4, 20)
175_F - Match found between block (0, 3) and block (4, 21)
175_F - Match found between block (0, 3) and block (5, 2)
175_F - Match found between block (0, 3) and block (5, 4)
175_F - Match found between block (0, 3) and block (5, 5)
175_F - Match found between block (0, 3) and block (5, 6)
175_F - Match found between block (0, 3) and block (5, 9)
175_F - Match found between block (0, 3) and block (5, 10)
175_F - Match found between block (0, 3) and block (5, 18)
175_F - Match found between block (0, 3) and block (5, 19)
175_F - Match found between block (0, 3) and block (5, 20)
175_F - Match found between block (0, 3) and block (6, 1)
175_F - Match found between block (0, 3) and block (6, 4)
175_F - Match found between block (0, 3) and block (6, 6)
175_F - Match found between block (0, 3) and block (6, 8)
175_F - Match found between block (0, 3) and block (6, 9)
175_F - Match found between block (0, 3) and block (6, 13)
175_F - Match found between block (0, 3) and block (6, 16)
175_F - Match found between block (0, 3) and block (6, 17)
175_F - Match found between block (0, 3) and block (6, 18)
175_F - Match found between block (0, 3) and block (7, 2)
175_F - Match found between block (0, 3) and block (7, 5)
175_F - Match found between block (0, 3) and block (7, 8)
175_F - Match found between block (0, 3) and block (7, 13)
175_F - Match found between block (0, 3) and block (7, 15)
175_F - Match found between block (0, 3) and block (7, 16)
175_F - Match found between block (0, 3) and block (7, 17)
175_F - Match found between block (0, 3) and block (8, 1)
175_F - Match found between block (0, 3) and block (8, 4)
175_F - Match found between block (0, 3) and block (8, 6)
175_F - Match found between block (0, 3) and block (8, 7)
175_F - Match found between block (0, 3) and block (8, 14)
175_F - Match found between block (0, 3) and block (8, 15)
175_F - Match found between block (0, 3) and block (8, 16)
175_F - Match found between block (0, 3) and block (8, 19)
175_F - Match found between block (0, 3) and block (8, 20)
175_F - Match found between block (0, 3) and block (8, 23)
175_F - Match found between block (0, 3) and block (8, 30)
175_F - Match found between block (0, 3) and block (9, 2)
175_F - Match found between block (0, 3) and block (9, 7)
175_F - Match found between block (0, 3) and block (9, 14)
175_F - Match found between block (0, 3) and block (9, 23)
175_F - Match found between block (0, 3) and block (9, 28)
175_F - Match found between block (0, 3) and block (9, 31)
175_F - Match found between block (0, 3) and block (10, 5)
175_F - Match found between block (0, 3) and block (10, 12)
175_F - Match found between block (0, 3) and block (10, 13)
175_F - Match found between block (0, 3) and block (10, 17)
175_F - Match found between block (0, 3) and block (10, 26)
175_F - Match found between block (0, 3) and block (10, 28)
175_F - Match found between block (0, 3) and block (10, 31)
175_F - Match found between block (0, 3) and block (11, 0)
175_F - Match found between block (0, 3) and block (11, 1)
