Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
187_F - Match found between block (0, 1) and block (5, 5)
187_F - Match found between block (0, 1) and block (7, 5)
187_F - Match found between block (0, 1) and block (10, 4)
187_F - Match found between block (0, 1) and block (12, 5)
187_F - Match found between block (0, 1) and block (15, 4)
187_F - Match found between block (0, 1) and block (17, 3)
187_F - Match found between block (0, 1) and block (18, 2)
187_F - Match found between block (0, 1) and block (19, 2)
187_F - Match found between block (0, 1) and block (22, 5)
187_F - Match found between block (0, 6) and block (2, 6)
187_F - Match found between block (0, 6) and block (3, 24)
187_F - Match found between block (0, 6) and block (4, 5)
187_F - Match found between block (0, 6) and block (5, 20)
187_F - Match found between block (0, 6) and block (5, 23)
187_F - Match found between block (0, 6) and block (6, 5)
187_F - Match found between block (0, 6) and block (6, 11)
187_F - Match found between block (0, 6) and block (7, 7)
187_F - Match found between block (0, 6) and block (7, 11)
187_F - Match found between block (0, 6) and block (7, 19)
187_F - Match found between block (0, 6) and block (7, 23)
187_F - Match found between block (0, 6) and block (7, 24)
187_F - Match found between block (0, 6) and block (8, 6)
187_F - Match found between block (0, 6) and block (8, 11)
187_F - Match found between block (0, 6) and block (8, 19)
187_F - Match found between block (0, 6) and block (9, 12)
187_F - Match found between block (0, 6) and block (9, 13)
187_F - Match found between block (0, 6) and block (10, 6)
187_F - Match found between block (0, 6) and block (10, 11)
187_F - Match found between block (0, 6) and block (10, 19)
187_F - Match found between block (0, 6) and block (11, 5)
187_F - Match found between block (0, 6) and block (11, 11)
187_F - Match found between block (0, 6) and block (11, 19)
187_F - Match found between block (0, 6) and block (12, 11)
187_F - Match found between block (0, 6) and block (12, 19)
187_F - Match found between block (0, 6) and block (13, 11)
187_F - Match found between block (0, 6) and block (13, 18)
187_F - Match found between block (0, 6) and block (13, 19)
187_F - Match found between block (0, 6) and block (14, 11)
187_F - Match found between block (0, 6) and block (14, 18)
187_F - Match found between block (0, 6) and block (14, 19)
187_F - Match found between block (0, 6) and block (15, 6)
187_F - Match found between block (0, 6) and block (15, 7)
187_F - Match found between block (0, 6) and block (15, 11)
187_F - Match found between block (0, 6) and block (15, 18)
187_F - Match found between block (0, 6) and block (16, 3)
187_F - Match found between block (0, 6) and block (16, 6)
187_F - Match found between block (0, 6) and block (16, 7)
187_F - Match found between block (0, 6) and block (16, 11)
187_F - Match found between block (0, 6) and block (16, 18)
187_F - Match found between block (0, 6) and block (17, 7)
187_F - Match found between block (0, 6) and block (17, 18)
187_F - Match found between block (0, 6) and block (18, 3)
187_F - Match found between block (0, 6) and block (19, 4)
187_F - Match found between block (0, 6) and block (19, 5)
187_F - Match found between block (0, 6) and block (20, 5)
187_F - Match found between block (0, 6) and block (20, 11)
187_F - Match found between block (0, 6) and block (21, 7)
187_F - Match found between block (0, 6) and block (22, 7)
187_F - Match found between block (0, 6) and block (22, 21)
187_F - Match found between block (0, 6) and block (23, 19)
187_F - Match found between block (0, 6) and block (24, 7)
187_F - Match found between block (0, 6) and block (24, 19)
187_F - Match found between block (0, 6) and block (25, 17)
187_F - Match found between block (0, 6) and block (25, 19)
187_F - Match found between block (0, 6) and block (26, 7)
187_F - Match found between block (0, 6) and block (26, 16)
187_F - Match found between block (0, 6) and block (26, 17)
187_F - Match found between block (0, 6) and block (26, 19)
187_F - Match found between block (0, 6) and block (27, 6)
187_F - Match found between block (0, 6) and block (27, 17)
187_F - Match found between block (0, 6) and block (27, 19)
187_F - Match found between block (0, 6) and block (28, 7)
187_F - Match found between block (0, 6) and block (28, 16)
187_F - Match found between block (0, 6) and block (28, 20)
187_F - Match found between block (0, 6) and block (29, 8)
187_F - Match found between block (0, 6) and block (29, 9)
187_F - Match found between block (0, 6) and block (29, 10)
187_F - Match found between block (0, 6) and block (29, 20)
187_F - Match found between block (0, 6) and block (30, 6)
187_F - Match found between block (0, 6) and block (30, 9)
187_F - Match found between block (0, 6) and block (30, 12)
187_F - Match found between block (0, 6) and block (30, 16)
187_F - Match found between block (0, 6) and block (30, 20)
187_F - Match found between block (0, 6) and block (31, 9)
187_F - Match found between block (0, 6) and block (31, 12)
187_F - Match found between block (0, 6) and block (31, 16)
187_F - Match found between block (0, 6) and block (31, 17)
187_F - Match found between block (0, 6) and block (31, 18)
187_F - Match found between block (0, 6) and block (31, 20)
187_F - Match found between block (0, 7) and block (0, 20)
187_F - Match found between block (0, 7) and block (0, 21)
187_F - Match found between block (0, 7) and block (0, 23)
187_F - Match found between block (0, 7) and block (0, 24)
187_F - Match found between block (0, 7) and block (0, 28)
187_F - Match found between block (0, 7) and block (1, 19)
187_F - Match found between block (0, 7) and block (1, 21)
187_F - Match found between block (0, 7) and block (1, 23)
187_F - Match found between block (0, 7) and block (1, 24)
187_F - Match found between block (0, 7) and block (1, 28)
187_F - Match found between block (0, 7) and block (2, 13)
187_F - Match found between block (0, 7) and block (2, 28)
187_F - Match found between block (0, 7) and block (3, 6)
187_F - Match found between block (0, 7) and block (3, 21)
187_F - Match found between block (0, 7) and block (3, 28)
187_F - Match found between block (0, 7) and block (4, 19)
187_F - Match found between block (0, 7) and block (4, 21)
187_F - Match found between block (0, 7) and block (4, 23)
