Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
143_R - Match found between block (0, 0) and block (0, 1)
143_R - Match found between block (0, 0) and block (0, 2)
143_R - Match found between block (0, 0) and block (0, 3)
143_R - Match found between block (0, 0) and block (0, 4)
143_R - Match found between block (0, 0) and block (0, 5)
143_R - Match found between block (0, 0) and block (0, 6)
143_R - Match found between block (0, 0) and block (0, 7)
143_R - Match found between block (0, 0) and block (0, 8)
143_R - Match found between block (0, 0) and block (0, 9)
143_R - Match found between block (0, 0) and block (0, 10)
143_R - Match found between block (0, 0) and block (0, 11)
143_R - Match found between block (0, 0) and block (0, 12)
143_R - Match found between block (0, 0) and block (0, 13)
143_R - Match found between block (0, 0) and block (0, 14)
143_R - Match found between block (0, 0) and block (0, 15)
143_R - Match found between block (0, 0) and block (0, 16)
143_R - Match found between block (0, 0) and block (0, 17)
143_R - Match found between block (0, 0) and block (0, 18)
143_R - Match found between block (0, 0) and block (0, 19)
143_R - Match found between block (0, 0) and block (0, 20)
143_R - Match found between block (0, 0) and block (0, 21)
143_R - Match found between block (0, 0) and block (0, 22)
143_R - Match found between block (0, 0) and block (0, 23)
143_R - Match found between block (0, 0) and block (0, 24)
143_R - Match found between block (0, 0) and block (0, 25)
143_R - Match found between block (0, 0) and block (0, 26)
143_R - Match found between block (0, 0) and block (0, 27)
143_R - Match found between block (0, 0) and block (0, 28)
143_R - Match found between block (0, 0) and block (0, 29)
143_R - Match found between block (0, 0) and block (0, 30)
143_R - Match found between block (0, 0) and block (0, 31)
143_R - Match found between block (0, 0) and block (1, 0)
143_R - Match found between block (0, 0) and block (1, 1)
143_R - Match found between block (0, 0) and block (1, 2)
143_R - Match found between block (0, 0) and block (1, 3)
143_R - Match found between block (0, 0) and block (1, 4)
143_R - Match found between block (0, 0) and block (1, 5)
143_R - Match found between block (0, 0) and block (1, 6)
143_R - Match found between block (0, 0) and block (1, 7)
143_R - Match found between block (0, 0) and block (1, 8)
143_R - Match found between block (0, 0) and block (1, 9)
143_R - Match found between block (0, 0) and block (1, 10)
143_R - Match found between block (0, 0) and block (1, 11)
143_R - Match found between block (0, 0) and block (1, 12)
143_R - Match found between block (0, 0) and block (1, 13)
143_R - Match found between block (0, 0) and block (1, 14)
143_R - Match found between block (0, 0) and block (1, 15)
143_R - Match found between block (0, 0) and block (1, 16)
143_R - Match found between block (0, 0) and block (1, 17)
143_R - Match found between block (0, 0) and block (1, 18)
143_R - Match found between block (0, 0) and block (1, 19)
143_R - Match found between block (0, 0) and block (1, 20)
143_R - Match found between block (0, 0) and block (1, 21)
143_R - Match found between block (0, 0) and block (1, 22)
143_R - Match found between block (0, 0) and block (1, 23)
143_R - Match found between block (0, 0) and block (1, 24)
143_R - Match found between block (0, 0) and block (1, 25)
143_R - Match found between block (0, 0) and block (1, 26)
143_R - Match found between block (0, 0) and block (1, 27)
143_R - Match found between block (0, 0) and block (1, 28)
143_R - Match found between block (0, 0) and block (1, 29)
143_R - Match found between block (0, 0) and block (1, 30)
143_R - Match found between block (0, 0) and block (1, 31)
143_R - Match found between block (0, 0) and block (2, 0)
143_R - Match found between block (0, 0) and block (2, 1)
143_R - Match found between block (0, 0) and block (2, 2)
143_R - Match found between block (0, 0) and block (2, 3)
143_R - Match found between block (0, 0) and block (2, 4)
143_R - Match found between block (0, 0) and block (2, 5)
143_R - Match found between block (0, 0) and block (2, 6)
143_R - Match found between block (0, 0) and block (2, 7)
143_R - Match found between block (0, 0) and block (2, 8)
143_R - Match found between block (0, 0) and block (2, 9)
143_R - Match found between block (0, 0) and block (2, 10)
143_R - Match found between block (0, 0) and block (2, 11)
143_R - Match found between block (0, 0) and block (2, 12)
143_R - Match found between block (0, 0) and block (2, 13)
143_R - Match found between block (0, 0) and block (2, 14)
143_R - Match found between block (0, 0) and block (2, 15)
143_R - Match found between block (0, 0) and block (2, 16)
143_R - Match found between block (0, 0) and block (2, 17)
143_R - Match found between block (0, 0) and block (2, 18)
143_R - Match found between block (0, 0) and block (2, 19)
143_R - Match found between block (0, 0) and block (2, 20)
143_R - Match found between block (0, 0) and block (2, 21)
143_R - Match found between block (0, 0) and block (2, 22)
143_R - Match found between block (0, 0) and block (2, 23)
143_R - Match found between block (0, 0) and block (2, 24)
143_R - Match found between block (0, 0) and block (2, 25)
143_R - Match found between block (0, 0) and block (2, 26)
143_R - Match found between block (0, 0) and block (2, 27)
143_R - Match found between block (0, 0) and block (2, 28)
143_R - Match found between block (0, 0) and block (2, 29)
143_R - Match found between block (0, 0) and block (2, 30)
143_R - Match found between block (0, 0) and block (2, 31)
143_R - Match found between block (0, 0) and block (3, 0)
143_R - Match found between block (0, 0) and block (3, 1)
143_R - Match found between block (0, 0) and block (3, 2)
143_R - Match found between block (0, 0) and block (3, 3)
143_R - Match found between block (0, 0) and block (3, 4)
143_R - Match found between block (0, 0) and block (3, 5)
143_R - Match found between block (0, 0) and block (3, 6)
143_R - Match found between block (0, 0) and block (3, 7)
143_R - Match found between block (0, 0) and block (3, 8)
143_R - Match found between block (0, 0) and block (3, 9)
143_R - Match found between block (0, 0) and block (3, 10)
143_R - Match found between block (0, 0) and block (3, 11)
143_R - Match found between block (0, 0) and block (3, 12)
143_R - Match found between block (0, 0) and block (3, 13)
143_R - Match found between block (0, 0) and block (3, 14)
143_R - Match found between block (0, 0) and block (3, 15)
143_R - Match found between block (0, 0) and block (3, 16)
143_R - Match found between block (0, 0) and block (3, 17)
143_R - Match found between block (0, 0) and block (3, 18)
143_R - Match found between block (0, 0) and block (3, 19)
143_R - Match found between block (0, 0) and block (3, 20)
143_R - Match found between block (0, 0) and block (3, 21)
143_R - Match found between block (0, 0) and block (3, 22)
143_R - Match found between block (0, 0) and block (3, 23)
143_R - Match found between block (0, 0) and block (3, 24)
143_R - Match found between block (0, 0) and block (3, 25)
143_R - Match found between block (0, 0) and block (3, 26)
143_R - Match found between block (0, 0) and block (3, 27)
