Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
134_F - Match found between block (0, 0) and block (0, 1)
134_F - Match found between block (0, 0) and block (0, 6)
134_F - Match found between block (0, 0) and block (0, 8)
134_F - Match found between block (0, 0) and block (0, 21)
134_F - Match found between block (0, 0) and block (1, 0)
134_F - Match found between block (0, 0) and block (1, 1)
134_F - Match found between block (0, 0) and block (1, 5)
134_F - Match found between block (0, 0) and block (1, 6)
134_F - Match found between block (0, 0) and block (1, 7)
134_F - Match found between block (0, 0) and block (1, 8)
134_F - Match found between block (0, 0) and block (2, 0)
134_F - Match found between block (0, 0) and block (2, 1)
134_F - Match found between block (0, 0) and block (2, 4)
134_F - Match found between block (0, 0) and block (2, 5)
134_F - Match found between block (0, 0) and block (2, 6)
134_F - Match found between block (0, 0) and block (3, 0)
134_F - Match found between block (0, 0) and block (3, 4)
134_F - Match found between block (0, 0) and block (6, 0)
134_F - Match found between block (0, 0) and block (6, 2)
134_F - Match found between block (0, 0) and block (9, 1)
134_F - Match found between block (0, 0) and block (9, 2)
134_F - Match found between block (0, 0) and block (9, 3)
134_F - Match found between block (0, 0) and block (10, 0)
134_F - Match found between block (0, 0) and block (10, 1)
134_F - Match found between block (0, 0) and block (10, 2)
134_F - Match found between block (0, 0) and block (10, 3)
134_F - Match found between block (0, 0) and block (19, 0)
134_F - Match found between block (0, 0) and block (19, 1)
134_F - Match found between block (0, 0) and block (19, 2)
134_F - Match found between block (0, 0) and block (19, 3)
134_F - Match found between block (0, 0) and block (20, 0)
134_F - Match found between block (0, 0) and block (20, 1)
134_F - Match found between block (0, 0) and block (20, 3)
134_F - Match found between block (0, 0) and block (20, 5)
134_F - Match found between block (0, 0) and block (21, 1)
134_F - Match found between block (0, 0) and block (25, 0)
134_F - Match found between block (0, 0) and block (25, 2)
134_F - Match found between block (0, 0) and block (26, 0)
134_F - Match found between block (0, 0) and block (26, 8)
134_F - Match found between block (0, 0) and block (26, 9)
134_F - Match found between block (0, 0) and block (26, 10)
134_F - Match found between block (0, 0) and block (26, 12)
134_F - Match found between block (0, 0) and block (26, 16)
134_F - Match found between block (0, 0) and block (27, 0)
134_F - Match found between block (0, 0) and block (27, 8)
134_F - Match found between block (0, 0) and block (27, 9)
134_F - Match found between block (0, 0) and block (27, 14)
134_F - Match found between block (0, 0) and block (27, 15)
134_F - Match found between block (0, 0) and block (27, 16)
134_F - Match found between block (0, 0) and block (27, 18)
134_F - Match found between block (0, 0) and block (28, 8)
134_F - Match found between block (0, 0) and block (28, 9)
134_F - Match found between block (0, 0) and block (28, 14)
134_F - Match found between block (0, 0) and block (28, 15)
134_F - Match found between block (0, 0) and block (28, 16)
134_F - Match found between block (0, 0) and block (29, 7)
134_F - Match found between block (0, 0) and block (29, 8)
134_F - Match found between block (0, 0) and block (29, 9)
134_F - Match found between block (0, 0) and block (29, 14)
134_F - Match found between block (0, 0) and block (29, 15)
134_F - Match found between block (0, 0) and block (29, 16)
134_F - Match found between block (0, 0) and block (29, 17)
134_F - Match found between block (0, 0) and block (29, 18)
134_F - Match found between block (0, 0) and block (29, 19)
134_F - Match found between block (0, 0) and block (30, 3)
134_F - Match found between block (0, 0) and block (30, 4)
134_F - Match found between block (0, 0) and block (30, 5)
134_F - Match found between block (0, 0) and block (30, 7)
134_F - Match found between block (0, 0) and block (30, 8)
134_F - Match found between block (0, 0) and block (30, 9)
134_F - Match found between block (0, 0) and block (30, 10)
134_F - Match found between block (0, 0) and block (30, 14)
134_F - Match found between block (0, 0) and block (30, 15)
134_F - Match found between block (0, 0) and block (30, 16)
134_F - Match found between block (0, 0) and block (30, 17)
134_F - Match found between block (0, 0) and block (30, 18)
134_F - Match found between block (0, 0) and block (30, 19)
134_F - Match found between block (0, 0) and block (31, 0)
134_F - Match found between block (0, 0) and block (31, 1)
134_F - Match found between block (0, 0) and block (31, 3)
134_F - Match found between block (0, 0) and block (31, 5)
134_F - Match found between block (0, 0) and block (31, 6)
